time,"P(B)","P(Q)"
5.595000e-11,9.892781e-01,1.070854e+00
5.596500e-11,9.892780e-01,1.070854e+00
5.598000e-11,9.892780e-01,1.070854e+00
5.599500e-11,9.892780e-01,1.070854e+00
5.601000e-11,9.892779e-01,1.070854e+00
5.602500e-11,9.892779e-01,1.070854e+00
5.604000e-11,9.892779e-01,1.070854e+00
5.605500e-11,9.892778e-01,1.070854e+00
5.607000e-11,9.892778e-01,1.070854e+00
5.608500e-11,9.892778e-01,1.070854e+00
5.610000e-11,9.892778e-01,1.070854e+00
5.611500e-11,9.892778e-01,1.070854e+00
5.613000e-11,9.892777e-01,1.070854e+00
5.614500e-11,9.892777e-01,1.070854e+00
5.616000e-11,9.892777e-01,1.070854e+00
5.617500e-11,9.892777e-01,1.070854e+00
5.619000e-11,9.892777e-01,1.070854e+00
5.620500e-11,9.892777e-01,1.070854e+00
5.622000e-11,9.892777e-01,1.070854e+00
5.623500e-11,9.892777e-01,1.070854e+00
5.625000e-11,9.892776e-01,1.070854e+00
5.626500e-11,9.892776e-01,1.070854e+00
5.628000e-11,9.892777e-01,1.070854e+00
5.629500e-11,9.892777e-01,1.070854e+00
5.631000e-11,9.892777e-01,1.070854e+00
5.632500e-11,9.892777e-01,1.070854e+00
5.634000e-11,9.892777e-01,1.070854e+00
5.635500e-11,9.892777e-01,1.070854e+00
5.637000e-11,9.892777e-01,1.070854e+00
5.638500e-11,9.892777e-01,1.070854e+00
5.640000e-11,9.892777e-01,1.070854e+00
5.641500e-11,9.892778e-01,1.070854e+00
5.643000e-11,9.892778e-01,1.070854e+00
5.644500e-11,9.892778e-01,1.070854e+00
5.646000e-11,9.892778e-01,1.070854e+00
5.647500e-11,9.892778e-01,1.070854e+00
5.649000e-11,9.892779e-01,1.070854e+00
5.650500e-11,9.892779e-01,1.070855e+00
5.652000e-11,9.892779e-01,1.070855e+00
5.653500e-11,9.892779e-01,1.070855e+00
5.655000e-11,9.892780e-01,1.070855e+00
5.656500e-11,9.892780e-01,1.070855e+00
5.658000e-11,9.892780e-01,1.070855e+00
5.659500e-11,9.892781e-01,1.070855e+00
5.661000e-11,9.892781e-01,1.070855e+00
5.662500e-11,9.892781e-01,1.070855e+00
5.664000e-11,9.892781e-01,1.070855e+00
5.665500e-11,9.892782e-01,1.070855e+00
5.667000e-11,9.892782e-01,1.070855e+00
5.668500e-11,9.892782e-01,1.070855e+00
5.670000e-11,9.892783e-01,1.070855e+00
5.671500e-11,9.892783e-01,1.070855e+00
5.673000e-11,9.892783e-01,1.070855e+00
5.674500e-11,9.892783e-01,1.070855e+00
5.676000e-11,9.892784e-01,1.070855e+00
5.677500e-11,9.892784e-01,1.070855e+00
5.679000e-11,9.892784e-01,1.070855e+00
5.680500e-11,9.892784e-01,1.070855e+00
5.682000e-11,9.892784e-01,1.070855e+00
5.683500e-11,9.892784e-01,1.070855e+00
5.685000e-11,9.892785e-01,1.070855e+00
5.686500e-11,9.892785e-01,1.070855e+00
5.688000e-11,9.892785e-01,1.070855e+00
5.689500e-11,9.892785e-01,1.070855e+00
5.691000e-11,9.892785e-01,1.070855e+00
5.692500e-11,9.892785e-01,1.070855e+00
5.694000e-11,9.892785e-01,1.070855e+00
5.695500e-11,9.892785e-01,1.070855e+00
5.697000e-11,9.892785e-01,1.070855e+00
5.698500e-11,9.892785e-01,1.070855e+00
5.700000e-11,9.892785e-01,1.070855e+00
5.701500e-11,9.892785e-01,1.070855e+00
5.703000e-11,9.892785e-01,1.070855e+00
5.704500e-11,9.892785e-01,1.070855e+00
5.706000e-11,9.892785e-01,1.070855e+00
5.707500e-11,9.892784e-01,1.070855e+00
5.709000e-11,9.892784e-01,1.070855e+00
5.710500e-11,9.892784e-01,1.070855e+00
5.712000e-11,9.892784e-01,1.070855e+00
5.713500e-11,9.892784e-01,1.070855e+00
5.715000e-11,9.892784e-01,1.070855e+00
5.716500e-11,9.892783e-01,1.070855e+00
5.718000e-11,9.892783e-01,1.070855e+00
5.719500e-11,9.892783e-01,1.070855e+00
5.721000e-11,9.892783e-01,1.070855e+00
5.722500e-11,9.892783e-01,1.070855e+00
5.724000e-11,9.892782e-01,1.070855e+00
5.725500e-11,9.892782e-01,1.070855e+00
5.727000e-11,9.892782e-01,1.070855e+00
5.728500e-11,9.892782e-01,1.070855e+00
5.730000e-11,9.892781e-01,1.070855e+00
5.731500e-11,9.892781e-01,1.070855e+00
5.733000e-11,9.892781e-01,1.070855e+00
5.734500e-11,9.892780e-01,1.070855e+00
5.736000e-11,9.892780e-01,1.070855e+00
5.737500e-11,9.892780e-01,1.070855e+00
5.739000e-11,9.892780e-01,1.070855e+00
5.740500e-11,9.892780e-01,1.070855e+00
5.742000e-11,9.892779e-01,1.070855e+00
5.743500e-11,9.892779e-01,1.070854e+00
5.745000e-11,9.892779e-01,1.070854e+00
5.746500e-11,9.892779e-01,1.070854e+00
5.748000e-11,9.892778e-01,1.070854e+00
5.749500e-11,9.892778e-01,1.070854e+00
5.751000e-11,9.892778e-01,1.070854e+00
5.752500e-11,9.892778e-01,1.070854e+00
5.754000e-11,9.892778e-01,1.070854e+00
5.755500e-11,9.892778e-01,1.070854e+00
5.757000e-11,9.892778e-01,1.070854e+00
5.758500e-11,9.892778e-01,1.070854e+00
5.760000e-11,9.892778e-01,1.070854e+00
5.761500e-11,9.892777e-01,1.070854e+00
5.763000e-11,9.892777e-01,1.070854e+00
5.764500e-11,9.892777e-01,1.070854e+00
5.766000e-11,9.892777e-01,1.070854e+00
5.767500e-11,9.892777e-01,1.070854e+00
5.769000e-11,9.892777e-01,1.070854e+00
5.770500e-11,9.892778e-01,1.070854e+00
5.772000e-11,9.892778e-01,1.070854e+00
5.773500e-11,9.892778e-01,1.070854e+00
5.775000e-11,9.892778e-01,1.070854e+00
5.776500e-11,9.892778e-01,1.070854e+00
5.778000e-11,9.892778e-01,1.070854e+00
5.779500e-11,9.892778e-01,1.070854e+00
5.781000e-11,9.892778e-01,1.070854e+00
5.782500e-11,9.892779e-01,1.070854e+00
5.784000e-11,9.892779e-01,1.070854e+00
5.785500e-11,9.892779e-01,1.070854e+00
5.787000e-11,9.892779e-01,1.070854e+00
5.788500e-11,9.892779e-01,1.070854e+00
5.790000e-11,9.892780e-01,1.070854e+00
5.791500e-11,9.892780e-01,1.070854e+00
5.793000e-11,9.892780e-01,1.070854e+00
5.794500e-11,9.892781e-01,1.070854e+00
5.796000e-11,9.892781e-01,1.070854e+00
5.797500e-11,9.892781e-01,1.070854e+00
5.799000e-11,9.892781e-01,1.070854e+00
5.800500e-11,9.892782e-01,1.070854e+00
5.802000e-11,9.892782e-01,1.070854e+00
5.803500e-11,9.892782e-01,1.070854e+00
5.805000e-11,9.892783e-01,1.070854e+00
5.806500e-11,9.892783e-01,1.070854e+00
5.808000e-11,9.892783e-01,1.070854e+00
5.809500e-11,9.892783e-01,1.070854e+00
5.811000e-11,9.892784e-01,1.070854e+00
5.812500e-11,9.892784e-01,1.070855e+00
5.814000e-11,9.892784e-01,1.070855e+00
5.815500e-11,9.892784e-01,1.070855e+00
5.817000e-11,9.892785e-01,1.070855e+00
5.818500e-11,9.892785e-01,1.070855e+00
5.820000e-11,9.892785e-01,1.070855e+00
5.821500e-11,9.892785e-01,1.070855e+00
5.823000e-11,9.892786e-01,1.070855e+00
5.824500e-11,9.892786e-01,1.070855e+00
5.826000e-11,9.892786e-01,1.070855e+00
5.827500e-11,9.892786e-01,1.070855e+00
5.829000e-11,9.892786e-01,1.070855e+00
5.830500e-11,9.892786e-01,1.070855e+00
5.832000e-11,9.892786e-01,1.070855e+00
5.833500e-11,9.892786e-01,1.070855e+00
5.835000e-11,9.892786e-01,1.070855e+00
5.836500e-11,9.892786e-01,1.070855e+00
5.838000e-11,9.892787e-01,1.070855e+00
5.839500e-11,9.892787e-01,1.070855e+00
5.841000e-11,9.892787e-01,1.070855e+00
5.842500e-11,9.892786e-01,1.070855e+00
5.844000e-11,9.892786e-01,1.070855e+00
5.845500e-11,9.892786e-01,1.070855e+00
5.847000e-11,9.892786e-01,1.070855e+00
5.848500e-11,9.892786e-01,1.070855e+00
5.850000e-11,9.892786e-01,1.070855e+00
5.851500e-11,9.892786e-01,1.070855e+00
5.853000e-11,9.892786e-01,1.070855e+00
5.854500e-11,9.892786e-01,1.070855e+00
5.856000e-11,9.892785e-01,1.070855e+00
5.857500e-11,9.892785e-01,1.070855e+00
5.859000e-11,9.892785e-01,1.070855e+00
5.860500e-11,9.892785e-01,1.070855e+00
5.862000e-11,9.892784e-01,1.070855e+00
5.863500e-11,9.892784e-01,1.070855e+00
5.865000e-11,9.892784e-01,1.070855e+00
5.866500e-11,9.892784e-01,1.070855e+00
5.868000e-11,9.892783e-01,1.070855e+00
5.869500e-11,9.892783e-01,1.070855e+00
5.871000e-11,9.892783e-01,1.070855e+00
5.872500e-11,9.892782e-01,1.070855e+00
5.874000e-11,9.892782e-01,1.070855e+00
5.875500e-11,9.892782e-01,1.070855e+00
5.877000e-11,9.892782e-01,1.070855e+00
5.878500e-11,9.892781e-01,1.070855e+00
5.880000e-11,9.892781e-01,1.070855e+00
5.881500e-11,9.892781e-01,1.070855e+00
5.883000e-11,9.892780e-01,1.070855e+00
5.884500e-11,9.892780e-01,1.070855e+00
5.886000e-11,9.892780e-01,1.070855e+00
5.887500e-11,9.892779e-01,1.070855e+00
5.889000e-11,9.892779e-01,1.070855e+00
5.890500e-11,9.892779e-01,1.070855e+00
5.892000e-11,9.892779e-01,1.070855e+00
5.893500e-11,9.892778e-01,1.070855e+00
5.895000e-11,9.892778e-01,1.070855e+00
5.896500e-11,9.892778e-01,1.070855e+00
5.898000e-11,9.892778e-01,1.070855e+00
5.899500e-11,9.892777e-01,1.070855e+00
5.901000e-11,9.892777e-01,1.070854e+00
5.902500e-11,9.892777e-01,1.070854e+00
5.904000e-11,9.892777e-01,1.070854e+00
5.905500e-11,9.892777e-01,1.070854e+00
5.907000e-11,9.892777e-01,1.070854e+00
5.908500e-11,9.892777e-01,1.070854e+00
5.910000e-11,9.892776e-01,1.070854e+00
5.911500e-11,9.892776e-01,1.070854e+00
5.913000e-11,9.892776e-01,1.070854e+00
5.914500e-11,9.892776e-01,1.070854e+00
5.916000e-11,9.892776e-01,1.070854e+00
5.917500e-11,9.892776e-01,1.070854e+00
5.919000e-11,9.892776e-01,1.070854e+00
5.920500e-11,9.892776e-01,1.070854e+00
5.922000e-11,9.892776e-01,1.070854e+00
5.923500e-11,9.892776e-01,1.070854e+00
5.925000e-11,9.892777e-01,1.070854e+00
5.926500e-11,9.892777e-01,1.070854e+00
5.928000e-11,9.892777e-01,1.070854e+00
5.929500e-11,9.892777e-01,1.070854e+00
5.931000e-11,9.892777e-01,1.070854e+00
5.932500e-11,9.892777e-01,1.070854e+00
5.934000e-11,9.892777e-01,1.070854e+00
5.935500e-11,9.892778e-01,1.070854e+00
5.937000e-11,9.892778e-01,1.070854e+00
5.938500e-11,9.892778e-01,1.070855e+00
5.940000e-11,9.892778e-01,1.070855e+00
5.941500e-11,9.892779e-01,1.070855e+00
5.943000e-11,9.892779e-01,1.070855e+00
5.944500e-11,9.892779e-01,1.070855e+00
5.946000e-11,9.892779e-01,1.070855e+00
5.947500e-11,9.892780e-01,1.070855e+00
5.949000e-11,9.892780e-01,1.070855e+00
5.950500e-11,9.892780e-01,1.070855e+00
5.952000e-11,9.892780e-01,1.070855e+00
5.953500e-11,9.892781e-01,1.070855e+00
5.955000e-11,9.892781e-01,1.070855e+00
5.956500e-11,9.892781e-01,1.070855e+00
5.958000e-11,9.892782e-01,1.070855e+00
5.959500e-11,9.892782e-01,1.070855e+00
5.961000e-11,9.892782e-01,1.070855e+00
5.962500e-11,9.892782e-01,1.070855e+00
5.964000e-11,9.892783e-01,1.070855e+00
5.965500e-11,9.892783e-01,1.070855e+00
5.967000e-11,9.892783e-01,1.070855e+00
5.968500e-11,9.892783e-01,1.070855e+00
5.970000e-11,9.892784e-01,1.070855e+00
5.971500e-11,9.892784e-01,1.070855e+00
5.973000e-11,9.892784e-01,1.070855e+00
5.974500e-11,9.892784e-01,1.070855e+00
5.976000e-11,9.892784e-01,1.070855e+00
5.977500e-11,9.892785e-01,1.070855e+00
5.979000e-11,9.892785e-01,1.070855e+00
5.980500e-11,9.892785e-01,1.070855e+00
5.982000e-11,9.892785e-01,1.070855e+00
5.983500e-11,9.892785e-01,1.070855e+00
5.985000e-11,9.892785e-01,1.070855e+00
5.986500e-11,9.892785e-01,1.070855e+00
5.988000e-11,9.892785e-01,1.070855e+00
5.989500e-11,9.892786e-01,1.070855e+00
5.991000e-11,9.892786e-01,1.070855e+00
5.992500e-11,9.892786e-01,1.070855e+00
5.994000e-11,9.892786e-01,1.070855e+00
5.995500e-11,9.892786e-01,1.070855e+00
5.997000e-11,9.892786e-01,1.070855e+00
5.998500e-11,9.892786e-01,1.070855e+00
6.000000e-11,9.892785e-01,1.070855e+00
6.001500e-11,9.892785e-01,1.070855e+00
6.003000e-11,9.892785e-01,1.070855e+00
6.004500e-11,9.892785e-01,1.070855e+00
6.006000e-11,9.892785e-01,1.070855e+00
6.007500e-11,9.892785e-01,1.070855e+00
6.009000e-11,9.892785e-01,1.070855e+00
6.010500e-11,9.892785e-01,1.070855e+00
6.012000e-11,9.892785e-01,1.070855e+00
6.013500e-11,9.892784e-01,1.070855e+00
6.015000e-11,9.892784e-01,1.070855e+00
6.016500e-11,9.892784e-01,1.070855e+00
6.018000e-11,9.892784e-01,1.070855e+00
6.019500e-11,9.892784e-01,1.070855e+00
6.021000e-11,9.892783e-01,1.070855e+00
6.022500e-11,9.892783e-01,1.070855e+00
6.024000e-11,9.892783e-01,1.070855e+00
6.025500e-11,9.892783e-01,1.070855e+00
6.027000e-11,9.892783e-01,1.070855e+00
6.028500e-11,9.892782e-01,1.070854e+00
6.030000e-11,9.892782e-01,1.070854e+00
6.031500e-11,9.892782e-01,1.070854e+00
6.033000e-11,9.892782e-01,1.070854e+00
6.034500e-11,9.892781e-01,1.070854e+00
6.036000e-11,9.892781e-01,1.070854e+00
6.037500e-11,9.892781e-01,1.070854e+00
6.039000e-11,9.892781e-01,1.070854e+00
6.040500e-11,9.892781e-01,1.070854e+00
6.042000e-11,9.892780e-01,1.070854e+00
6.043500e-11,9.892780e-01,1.070854e+00
6.045000e-11,9.892780e-01,1.070854e+00
6.046500e-11,9.892780e-01,1.070854e+00
6.048000e-11,9.892780e-01,1.070854e+00
6.049500e-11,9.892780e-01,1.070854e+00
6.051000e-11,9.892779e-01,1.070854e+00
6.052500e-11,9.892779e-01,1.070854e+00
6.054000e-11,9.892779e-01,1.070854e+00
6.055500e-11,9.892779e-01,1.070854e+00
6.057000e-11,9.892779e-01,1.070854e+00
6.058500e-11,9.892779e-01,1.070854e+00
6.060000e-11,9.892779e-01,1.070854e+00
6.061500e-11,9.892779e-01,1.070854e+00
6.063000e-11,9.892779e-01,1.070854e+00
6.064500e-11,9.892779e-01,1.070854e+00
6.066000e-11,9.892779e-01,1.070854e+00
6.067500e-11,9.892779e-01,1.070854e+00
6.069000e-11,9.892779e-01,1.070854e+00
6.070500e-11,9.892779e-01,1.070854e+00
6.072000e-11,9.892779e-01,1.070854e+00
6.073500e-11,9.892779e-01,1.070854e+00
6.075000e-11,9.892779e-01,1.070854e+00
6.076500e-11,9.892779e-01,1.070854e+00
6.078000e-11,9.892779e-01,1.070854e+00
6.079500e-11,9.892779e-01,1.070854e+00
6.081000e-11,9.892779e-01,1.070854e+00
6.082500e-11,9.892779e-01,1.070854e+00
6.084000e-11,9.892779e-01,1.070854e+00
6.085500e-11,9.892779e-01,1.070854e+00
6.087000e-11,9.892780e-01,1.070854e+00
6.088500e-11,9.892780e-01,1.070854e+00
6.090000e-11,9.892780e-01,1.070854e+00
6.091500e-11,9.892780e-01,1.070854e+00
6.093000e-11,9.892780e-01,1.070855e+00
6.094500e-11,9.892780e-01,1.070855e+00
6.096000e-11,9.892781e-01,1.070855e+00
6.097500e-11,9.892781e-01,1.070855e+00
6.099000e-11,9.892781e-01,1.070855e+00
6.100500e-11,9.892781e-01,1.070855e+00
6.102000e-11,9.892781e-01,1.070855e+00
6.103500e-11,9.892781e-01,1.070855e+00
6.105000e-11,9.892782e-01,1.070855e+00
6.106500e-11,9.892782e-01,1.070855e+00
6.108000e-11,9.892782e-01,1.070855e+00
6.109500e-11,9.892782e-01,1.070855e+00
6.111000e-11,9.892782e-01,1.070855e+00
6.112500e-11,9.892782e-01,1.070855e+00
6.114000e-11,9.892782e-01,1.070855e+00
6.115500e-11,9.892783e-01,1.070855e+00
6.117000e-11,9.892783e-01,1.070855e+00
6.118500e-11,9.892783e-01,1.070855e+00
6.120000e-11,9.892783e-01,1.070855e+00
6.121500e-11,9.892783e-01,1.070855e+00
6.123000e-11,9.892783e-01,1.070855e+00
6.124500e-11,9.892783e-01,1.070855e+00
6.126000e-11,9.892783e-01,1.070855e+00
6.127500e-11,9.892783e-01,1.070855e+00
6.129000e-11,9.892784e-01,1.070855e+00
6.130500e-11,9.892784e-01,1.070855e+00
6.132000e-11,9.892784e-01,1.070855e+00
6.133500e-11,9.892784e-01,1.070855e+00
6.135000e-11,9.892784e-01,1.070855e+00
6.136500e-11,9.892784e-01,1.070855e+00
6.138000e-11,9.892784e-01,1.070855e+00
6.139500e-11,9.892784e-01,1.070855e+00
6.141000e-11,9.892784e-01,1.070855e+00
6.142500e-11,9.892784e-01,1.070855e+00
6.144000e-11,9.892784e-01,1.070855e+00
6.145500e-11,9.892783e-01,1.070855e+00
6.147000e-11,9.892783e-01,1.070855e+00
6.148500e-11,9.892783e-01,1.070855e+00
6.150000e-11,9.892783e-01,1.070855e+00
6.151500e-11,9.892783e-01,1.070855e+00
6.153000e-11,9.892783e-01,1.070855e+00
6.154500e-11,9.892783e-01,1.070855e+00
6.156000e-11,9.892783e-01,1.070855e+00
6.157500e-11,9.892783e-01,1.070855e+00
6.159000e-11,9.892783e-01,1.070855e+00
6.160500e-11,9.892782e-01,1.070855e+00
6.162000e-11,9.892782e-01,1.070855e+00
6.163500e-11,9.892782e-01,1.070855e+00
6.165000e-11,9.892782e-01,1.070855e+00
6.166500e-11,9.892782e-01,1.070855e+00
6.168000e-11,9.892782e-01,1.070855e+00
6.169500e-11,9.892781e-01,1.070855e+00
6.171000e-11,9.892781e-01,1.070855e+00
6.172500e-11,9.892781e-01,1.070855e+00
6.174000e-11,9.892781e-01,1.070855e+00
6.175500e-11,9.892781e-01,1.070855e+00
6.177000e-11,9.892781e-01,1.070855e+00
6.178500e-11,9.892781e-01,1.070855e+00
6.180000e-11,9.892780e-01,1.070855e+00
6.181500e-11,9.892780e-01,1.070855e+00
6.183000e-11,9.892780e-01,1.070855e+00
6.184500e-11,9.892780e-01,1.070855e+00
6.186000e-11,9.892780e-01,1.070855e+00
6.187500e-11,9.892780e-01,1.070855e+00
6.189000e-11,9.892780e-01,1.070855e+00
6.190500e-11,9.892779e-01,1.070854e+00
6.192000e-11,9.892779e-01,1.070854e+00
6.193500e-11,9.892779e-01,1.070854e+00
6.195000e-11,9.892779e-01,1.070854e+00
6.196500e-11,9.892779e-01,1.070854e+00
6.198000e-11,9.892779e-01,1.070854e+00
6.199500e-11,9.892779e-01,1.070854e+00
6.201000e-11,9.892779e-01,1.070854e+00
6.202500e-11,9.892779e-01,1.070854e+00
6.204000e-11,9.892779e-01,1.070854e+00
6.205500e-11,9.892779e-01,1.070854e+00
6.207000e-11,9.892779e-01,1.070854e+00
6.208500e-11,9.892779e-01,1.070854e+00
6.210000e-11,9.892779e-01,1.070854e+00
6.211500e-11,9.892779e-01,1.070854e+00
6.213000e-11,9.892779e-01,1.070854e+00
6.214500e-11,9.892779e-01,1.070854e+00
6.216000e-11,9.892779e-01,1.070854e+00
6.217500e-11,9.892779e-01,1.070854e+00
6.219000e-11,9.892779e-01,1.070854e+00
6.220500e-11,9.892779e-01,1.070854e+00
6.222000e-11,9.892779e-01,1.070854e+00
6.223500e-11,9.892779e-01,1.070854e+00
6.225000e-11,9.892780e-01,1.070854e+00
6.226500e-11,9.892780e-01,1.070854e+00
6.228000e-11,9.892780e-01,1.070854e+00
6.229500e-11,9.892780e-01,1.070854e+00
6.231000e-11,9.892780e-01,1.070854e+00
6.232500e-11,9.892780e-01,1.070854e+00
6.234000e-11,9.892780e-01,1.070854e+00
6.235500e-11,9.892781e-01,1.070854e+00
6.237000e-11,9.892781e-01,1.070854e+00
6.238500e-11,9.892781e-01,1.070854e+00
6.240000e-11,9.892781e-01,1.070854e+00
6.241500e-11,9.892781e-01,1.070854e+00
6.243000e-11,9.892782e-01,1.070854e+00
6.244500e-11,9.892782e-01,1.070854e+00
6.246000e-11,9.892782e-01,1.070854e+00
6.247500e-11,9.892782e-01,1.070854e+00
6.249000e-11,9.892782e-01,1.070855e+00
6.250500e-11,9.892782e-01,1.070855e+00
6.252000e-11,9.892783e-01,1.070855e+00
6.253500e-11,9.892783e-01,1.070855e+00
6.255000e-11,9.892783e-01,1.070855e+00
6.256500e-11,9.892783e-01,1.070855e+00
6.258000e-11,9.892783e-01,1.070855e+00
6.259500e-11,9.892783e-01,1.070855e+00
6.261000e-11,9.892784e-01,1.070855e+00
6.262500e-11,9.892784e-01,1.070855e+00
6.264000e-11,9.892784e-01,1.070855e+00
6.265500e-11,9.892784e-01,1.070855e+00
6.267000e-11,9.892784e-01,1.070855e+00
6.268500e-11,9.892784e-01,1.070855e+00
6.270000e-11,9.892784e-01,1.070855e+00
6.271500e-11,9.892784e-01,1.070855e+00
6.273000e-11,9.892784e-01,1.070855e+00
6.274500e-11,9.892784e-01,1.070855e+00
6.276000e-11,9.892785e-01,1.070855e+00
6.277500e-11,9.892785e-01,1.070855e+00
6.279000e-11,9.892785e-01,1.070855e+00
6.280500e-11,9.892785e-01,1.070855e+00
6.282000e-11,9.892785e-01,1.070855e+00
6.283500e-11,9.892785e-01,1.070855e+00
6.285000e-11,9.892785e-01,1.070855e+00
6.286500e-11,9.892785e-01,1.070855e+00
6.288000e-11,9.892785e-01,1.070855e+00
6.289500e-11,9.892785e-01,1.070855e+00
6.291000e-11,9.892784e-01,1.070855e+00
6.292500e-11,9.892784e-01,1.070855e+00
6.294000e-11,9.892784e-01,1.070855e+00
6.295500e-11,9.892784e-01,1.070855e+00
6.297000e-11,9.892784e-01,1.070855e+00
6.298500e-11,9.892784e-01,1.070855e+00
6.300000e-11,9.892784e-01,1.070855e+00
6.301500e-11,9.892784e-01,1.070855e+00
6.303000e-11,9.892784e-01,1.070855e+00
6.304500e-11,9.892783e-01,1.070855e+00
6.306000e-11,9.892783e-01,1.070855e+00
6.307500e-11,9.892783e-01,1.070855e+00
6.309000e-11,9.892783e-01,1.070855e+00
6.310500e-11,9.892783e-01,1.070855e+00
6.312000e-11,9.892783e-01,1.070855e+00
6.313500e-11,9.892782e-01,1.070855e+00
6.315000e-11,9.892782e-01,1.070855e+00
6.316500e-11,9.892782e-01,1.070855e+00
6.318000e-11,9.892782e-01,1.070855e+00
6.319500e-11,9.892782e-01,1.070855e+00
6.321000e-11,9.892782e-01,1.070855e+00
6.322500e-11,9.892781e-01,1.070855e+00
6.324000e-11,9.892781e-01,1.070855e+00
6.325500e-11,9.892781e-01,1.070855e+00
6.327000e-11,9.892781e-01,1.070855e+00
6.328500e-11,9.892781e-01,1.070855e+00
6.330000e-11,9.892780e-01,1.070855e+00
6.331500e-11,9.892780e-01,1.070855e+00
6.333000e-11,9.892780e-01,1.070855e+00
6.334500e-11,9.892780e-01,1.070855e+00
6.336000e-11,9.892780e-01,1.070855e+00
6.337500e-11,9.892780e-01,1.070855e+00
6.339000e-11,9.892779e-01,1.070855e+00
6.340500e-11,9.892779e-01,1.070855e+00
6.342000e-11,9.892779e-01,1.070855e+00
6.343500e-11,9.892779e-01,1.070855e+00
6.345000e-11,9.892779e-01,1.070855e+00
6.346500e-11,9.892779e-01,1.070854e+00
6.348000e-11,9.892779e-01,1.070854e+00
6.349500e-11,9.892779e-01,1.070854e+00
6.351000e-11,9.892779e-01,1.070854e+00
6.352500e-11,9.892779e-01,1.070854e+00
6.354000e-11,9.892778e-01,1.070854e+00
6.355500e-11,9.892778e-01,1.070854e+00
6.357000e-11,9.892778e-01,1.070854e+00
6.358500e-11,9.892778e-01,1.070854e+00
6.360000e-11,9.892778e-01,1.070854e+00
6.361500e-11,9.892778e-01,1.070854e+00
6.363000e-11,9.892778e-01,1.070854e+00
6.364500e-11,9.892778e-01,1.070854e+00
6.366000e-11,9.892778e-01,1.070854e+00
6.367500e-11,9.892779e-01,1.070854e+00
6.369000e-11,9.892779e-01,1.070854e+00
6.370500e-11,9.892779e-01,1.070854e+00
6.372000e-11,9.892779e-01,1.070854e+00
6.373500e-11,9.892779e-01,1.070855e+00
6.375000e-11,9.892779e-01,1.070855e+00
6.376500e-11,9.892779e-01,1.070855e+00
6.378000e-11,9.892779e-01,1.070855e+00
6.379500e-11,9.892779e-01,1.070855e+00
6.381000e-11,9.892779e-01,1.070855e+00
6.382500e-11,9.892780e-01,1.070855e+00
6.384000e-11,9.892780e-01,1.070855e+00
6.385500e-11,9.892780e-01,1.070855e+00
6.387000e-11,9.892780e-01,1.070855e+00
6.388500e-11,9.892780e-01,1.070855e+00
6.390000e-11,9.892780e-01,1.070855e+00
6.391500e-11,9.892780e-01,1.070855e+00
6.393000e-11,9.892781e-01,1.070855e+00
6.394500e-11,9.892781e-01,1.070855e+00
6.396000e-11,9.892781e-01,1.070855e+00
6.397500e-11,9.892781e-01,1.070855e+00
6.399000e-11,9.892781e-01,1.070855e+00
6.400500e-11,9.892781e-01,1.070855e+00
6.402000e-11,9.892782e-01,1.070855e+00
6.403500e-11,9.892782e-01,1.070855e+00
6.405000e-11,9.892782e-01,1.070855e+00
6.406500e-11,9.892782e-01,1.070855e+00
6.408000e-11,9.892782e-01,1.070855e+00
6.409500e-11,9.892782e-01,1.070855e+00
6.411000e-11,9.892783e-01,1.070855e+00
6.412500e-11,9.892783e-01,1.070855e+00
6.414000e-11,9.892783e-01,1.070855e+00
6.415500e-11,9.892783e-01,1.070855e+00
6.417000e-11,9.892783e-01,1.070855e+00
6.418500e-11,9.892783e-01,1.070855e+00
6.420000e-11,9.892783e-01,1.070855e+00
6.421500e-11,9.892783e-01,1.070855e+00
6.423000e-11,9.892783e-01,1.070855e+00
6.424500e-11,9.892783e-01,1.070855e+00
6.426000e-11,9.892784e-01,1.070855e+00
6.427500e-11,9.892784e-01,1.070855e+00
6.429000e-11,9.892784e-01,1.070855e+00
6.430500e-11,9.892784e-01,1.070855e+00
6.432000e-11,9.892784e-01,1.070855e+00
6.433500e-11,9.892784e-01,1.070855e+00
6.435000e-11,9.892784e-01,1.070855e+00
6.436500e-11,9.892784e-01,1.070855e+00
6.438000e-11,9.892784e-01,1.070855e+00
6.439500e-11,9.892784e-01,1.070855e+00
6.441000e-11,9.892784e-01,1.070855e+00
6.442500e-11,9.892784e-01,1.070855e+00
6.444000e-11,9.892784e-01,1.070855e+00
6.445500e-11,9.892784e-01,1.070855e+00
6.447000e-11,9.892784e-01,1.070855e+00
6.448500e-11,9.892784e-01,1.070855e+00
6.450000e-11,9.892783e-01,1.070855e+00
6.451500e-11,9.892783e-01,1.070855e+00
