time,"P(Q)","P(A)","P(B)"
4.102500e-11,7.517609e-01,8.281081e-01,8.281081e-01
4.104000e-11,7.517573e-01,8.281048e-01,8.281048e-01
4.105500e-11,7.517538e-01,8.281017e-01,8.281017e-01
4.107000e-11,7.517506e-01,8.280988e-01,8.280988e-01
4.108500e-11,7.517475e-01,8.280962e-01,8.280962e-01
4.110000e-11,7.517446e-01,8.280938e-01,8.280938e-01
4.111500e-11,7.517419e-01,8.280916e-01,8.280916e-01
4.113000e-11,7.517393e-01,8.280897e-01,8.280897e-01
4.114500e-11,7.517370e-01,8.280880e-01,8.280880e-01
4.116000e-11,7.517349e-01,8.280866e-01,8.280866e-01
4.117500e-11,7.517330e-01,8.280855e-01,8.280855e-01
4.119000e-11,7.517314e-01,8.280847e-01,8.280847e-01
4.120500e-11,7.517299e-01,8.280841e-01,8.280841e-01
4.122000e-11,7.517286e-01,8.280838e-01,8.280838e-01
4.123500e-11,7.517276e-01,8.280838e-01,8.280838e-01
4.125000e-11,7.517268e-01,8.280840e-01,8.280840e-01
4.126500e-11,7.517262e-01,8.280845e-01,8.280845e-01
4.128000e-11,7.517259e-01,8.280853e-01,8.280853e-01
4.129500e-11,7.517257e-01,8.280864e-01,8.280864e-01
4.131000e-11,7.517258e-01,8.280878e-01,8.280878e-01
4.132500e-11,7.517261e-01,8.280894e-01,8.280894e-01
4.134000e-11,7.517266e-01,8.280913e-01,8.280913e-01
4.135500e-11,7.517273e-01,8.280934e-01,8.280934e-01
4.137000e-11,7.517282e-01,8.280958e-01,8.280958e-01
4.138500e-11,7.517294e-01,8.280984e-01,8.280984e-01
4.140000e-11,7.517307e-01,8.281013e-01,8.281013e-01
4.141500e-11,7.517323e-01,8.281045e-01,8.281045e-01
4.143000e-11,7.517340e-01,8.281078e-01,8.281078e-01
4.144500e-11,7.517359e-01,8.281114e-01,8.281114e-01
4.146000e-11,7.517380e-01,8.281152e-01,8.281152e-01
4.147500e-11,7.517403e-01,8.281192e-01,8.281192e-01
4.149000e-11,7.517427e-01,8.281234e-01,8.281234e-01
4.150500e-11,7.517453e-01,8.281278e-01,8.281278e-01
4.152000e-11,7.517480e-01,8.281324e-01,8.281324e-01
4.153500e-11,7.517509e-01,8.281371e-01,8.281371e-01
4.155000e-11,7.517539e-01,8.281420e-01,8.281420e-01
4.156500e-11,7.517571e-01,8.281471e-01,8.281471e-01
4.158000e-11,7.517604e-01,8.281522e-01,8.281522e-01
4.159500e-11,7.517637e-01,8.281575e-01,8.281575e-01
4.161000e-11,7.517672e-01,8.281629e-01,8.281629e-01
4.162500e-11,7.517708e-01,8.281684e-01,8.281684e-01
4.164000e-11,7.517744e-01,8.281740e-01,8.281740e-01
4.165500e-11,7.517781e-01,8.281796e-01,8.281796e-01
4.167000e-11,7.517819e-01,8.281853e-01,8.281853e-01
4.168500e-11,7.517857e-01,8.281910e-01,8.281910e-01
4.170000e-11,7.517895e-01,8.281968e-01,8.281968e-01
4.171500e-11,7.517934e-01,8.282026e-01,8.282026e-01
4.173000e-11,7.517973e-01,8.282084e-01,8.282084e-01
4.174500e-11,7.518012e-01,8.282142e-01,8.282142e-01
4.176000e-11,7.518051e-01,8.282199e-01,8.282199e-01
4.177500e-11,7.518090e-01,8.282256e-01,8.282256e-01
4.179000e-11,7.518128e-01,8.282313e-01,8.282313e-01
4.180500e-11,7.518166e-01,8.282369e-01,8.282369e-01
4.182000e-11,7.518204e-01,8.282425e-01,8.282425e-01
4.183500e-11,7.518241e-01,8.282479e-01,8.282479e-01
4.185000e-11,7.518278e-01,8.282533e-01,8.282533e-01
4.186500e-11,7.518313e-01,8.282585e-01,8.282585e-01
4.188000e-11,7.518348e-01,8.282636e-01,8.282636e-01
4.189500e-11,7.518382e-01,8.282686e-01,8.282686e-01
4.191000e-11,7.518415e-01,8.282734e-01,8.282734e-01
4.192500e-11,7.518447e-01,8.282781e-01,8.282781e-01
4.194000e-11,7.518477e-01,8.282826e-01,8.282826e-01
4.195500e-11,7.518506e-01,8.282870e-01,8.282870e-01
4.197000e-11,7.518534e-01,8.282912e-01,8.282912e-01
4.198500e-11,7.518561e-01,8.282951e-01,8.282951e-01
4.200000e-11,7.518586e-01,8.282989e-01,8.282989e-01
4.201500e-11,7.518609e-01,8.283024e-01,8.283024e-01
4.203000e-11,7.518631e-01,8.283058e-01,8.283058e-01
4.204500e-11,7.518651e-01,8.283089e-01,8.283089e-01
4.206000e-11,7.518669e-01,8.283118e-01,8.283118e-01
4.207500e-11,7.518685e-01,8.283145e-01,8.283145e-01
4.209000e-11,7.518700e-01,8.283169e-01,8.283169e-01
4.210500e-11,7.518713e-01,8.283191e-01,8.283191e-01
4.212000e-11,7.518723e-01,8.283210e-01,8.283210e-01
4.213500e-11,7.518732e-01,8.283227e-01,8.283227e-01
4.215000e-11,7.518739e-01,8.283241e-01,8.283241e-01
4.216500e-11,7.518744e-01,8.283253e-01,8.283253e-01
4.218000e-11,7.518747e-01,8.283262e-01,8.283262e-01
4.219500e-11,7.518748e-01,8.283269e-01,8.283269e-01
4.221000e-11,7.518746e-01,8.283273e-01,8.283273e-01
4.222500e-11,7.518743e-01,8.283274e-01,8.283274e-01
4.224000e-11,7.518738e-01,8.283273e-01,8.283273e-01
4.225500e-11,7.518731e-01,8.283270e-01,8.283270e-01
4.227000e-11,7.518722e-01,8.283264e-01,8.283264e-01
4.228500e-11,7.518711e-01,8.283255e-01,8.283255e-01
4.230000e-11,7.518698e-01,8.283245e-01,8.283245e-01
