time,"I(BD)","I(BS)","P(VLEAK)","P(OUT)","P(BD)","P(BS)"
6.302000e-11,1.046098e-05,9.342607e-05,3.558544e+00,2.170869e+00,1.500496e-01,1.387675e+00
6.303000e-11,1.045733e-05,9.342786e-05,3.558613e+00,2.170835e+00,1.499969e-01,1.387779e+00
6.304000e-11,1.045369e-05,9.342964e-05,3.558682e+00,2.170800e+00,1.499442e-01,1.387882e+00
6.305000e-11,1.045004e-05,9.343143e-05,3.558751e+00,2.170766e+00,1.498915e-01,1.387985e+00
6.306000e-11,1.044640e-05,9.343321e-05,3.558820e+00,2.170731e+00,1.498388e-01,1.388089e+00
6.307000e-11,1.044275e-05,9.343499e-05,3.558889e+00,2.170697e+00,1.497862e-01,1.388192e+00
6.308000e-11,1.043911e-05,9.343676e-05,3.558958e+00,2.170663e+00,1.497336e-01,1.388295e+00
6.309000e-11,1.043547e-05,9.343854e-05,3.559027e+00,2.170628e+00,1.496810e-01,1.388398e+00
6.310000e-11,1.043184e-05,9.344031e-05,3.559095e+00,2.170594e+00,1.496284e-01,1.388502e+00
6.311000e-11,1.042820e-05,9.344209e-05,3.559164e+00,2.170559e+00,1.495759e-01,1.388605e+00
6.312000e-11,1.042457e-05,9.344386e-05,3.559233e+00,2.170525e+00,1.495234e-01,1.388708e+00
6.313000e-11,1.042094e-05,9.344563e-05,3.559302e+00,2.170491e+00,1.494709e-01,1.388811e+00
6.314000e-11,1.041731e-05,9.344740e-05,3.559370e+00,2.170456e+00,1.494185e-01,1.388914e+00
6.315000e-11,1.041368e-05,9.344917e-05,3.559439e+00,2.170422e+00,1.493660e-01,1.389017e+00
6.316000e-11,1.041006e-05,9.345093e-05,3.559508e+00,2.170388e+00,1.493137e-01,1.389120e+00
6.317000e-11,1.040643e-05,9.345270e-05,3.559577e+00,2.170353e+00,1.492613e-01,1.389223e+00
6.318000e-11,1.040281e-05,9.345446e-05,3.559645e+00,2.170319e+00,1.492090e-01,1.389326e+00
6.319000e-11,1.039919e-05,9.345622e-05,3.559714e+00,2.170285e+00,1.491566e-01,1.389429e+00
6.320000e-11,1.039558e-05,9.345799e-05,3.559783e+00,2.170250e+00,1.491044e-01,1.389532e+00
6.321000e-11,1.039196e-05,9.345974e-05,3.559851e+00,2.170216e+00,1.490521e-01,1.389635e+00
6.322000e-11,1.038835e-05,9.346150e-05,3.559920e+00,2.170182e+00,1.489999e-01,1.389738e+00
6.323000e-11,1.038473e-05,9.346326e-05,3.559988e+00,2.170148e+00,1.489477e-01,1.389841e+00
6.324000e-11,1.038112e-05,9.346501e-05,3.560057e+00,2.170113e+00,1.488955e-01,1.389944e+00
6.325000e-11,1.037751e-05,9.346677e-05,3.560126e+00,2.170079e+00,1.488434e-01,1.390046e+00
6.326000e-11,1.037391e-05,9.346852e-05,3.560194e+00,2.170045e+00,1.487913e-01,1.390149e+00
6.327000e-11,1.037030e-05,9.347027e-05,3.560263e+00,2.170011e+00,1.487392e-01,1.390252e+00
6.328000e-11,1.036670e-05,9.347202e-05,3.560331e+00,2.169976e+00,1.486871e-01,1.390355e+00
6.329000e-11,1.036310e-05,9.347377e-05,3.560400e+00,2.169942e+00,1.486351e-01,1.390457e+00
6.330000e-11,1.035950e-05,9.347551e-05,3.560468e+00,2.169908e+00,1.485831e-01,1.390560e+00
6.331000e-11,1.035590e-05,9.347726e-05,3.560537e+00,2.169874e+00,1.485311e-01,1.390663e+00
6.332000e-11,1.035231e-05,9.347900e-05,3.560605e+00,2.169840e+00,1.484791e-01,1.390765e+00
6.333000e-11,1.034871e-05,9.348074e-05,3.560673e+00,2.169806e+00,1.484272e-01,1.390868e+00
6.334000e-11,1.034512e-05,9.348248e-05,3.560742e+00,2.169771e+00,1.483753e-01,1.390970e+00
6.335000e-11,1.034153e-05,9.348422e-05,3.560810e+00,2.169737e+00,1.483234e-01,1.391073e+00
6.336000e-11,1.033794e-05,9.348596e-05,3.560879e+00,2.169703e+00,1.482716e-01,1.391176e+00
6.337000e-11,1.033436e-05,9.348770e-05,3.560947e+00,2.169669e+00,1.482198e-01,1.391278e+00
6.338000e-11,1.033077e-05,9.348943e-05,3.561015e+00,2.169635e+00,1.481680e-01,1.391381e+00
6.339000e-11,1.032719e-05,9.349117e-05,3.561084e+00,2.169601e+00,1.481162e-01,1.391483e+00
6.340000e-11,1.032361e-05,9.349290e-05,3.561152e+00,2.169567e+00,1.480645e-01,1.391585e+00
6.341000e-11,1.032003e-05,9.349463e-05,3.561220e+00,2.169533e+00,1.480128e-01,1.391688e+00
6.342000e-11,1.031645e-05,9.349636e-05,3.561289e+00,2.169498e+00,1.479611e-01,1.391790e+00
6.343000e-11,1.031288e-05,9.349808e-05,3.561357e+00,2.169464e+00,1.479094e-01,1.391892e+00
6.344000e-11,1.030931e-05,9.349981e-05,3.561425e+00,2.169430e+00,1.478578e-01,1.391995e+00
6.345000e-11,1.030574e-05,9.350154e-05,3.561493e+00,2.169396e+00,1.478062e-01,1.392097e+00
6.346000e-11,1.030217e-05,9.350326e-05,3.561562e+00,2.169362e+00,1.477546e-01,1.392199e+00
6.347000e-11,1.029860e-05,9.350498e-05,3.561630e+00,2.169328e+00,1.477031e-01,1.392302e+00
6.348000e-11,1.029503e-05,9.350670e-05,3.561698e+00,2.169294e+00,1.476516e-01,1.392404e+00
6.349000e-11,1.029147e-05,9.350842e-05,3.561766e+00,2.169260e+00,1.476001e-01,1.392506e+00
6.350000e-11,1.028791e-05,9.351014e-05,3.561834e+00,2.169226e+00,1.475486e-01,1.392608e+00
6.351000e-11,1.028435e-05,9.351186e-05,3.561902e+00,2.169192e+00,1.474972e-01,1.392710e+00
6.352000e-11,1.028079e-05,9.351357e-05,3.561971e+00,2.169158e+00,1.474458e-01,1.392812e+00
6.353000e-11,1.027723e-05,9.351529e-05,3.562039e+00,2.169124e+00,1.473944e-01,1.392914e+00
6.354000e-11,1.027368e-05,9.351700e-05,3.562107e+00,2.169090e+00,1.473430e-01,1.393016e+00
6.355000e-11,1.027012e-05,9.351871e-05,3.562175e+00,2.169056e+00,1.472917e-01,1.393118e+00
6.356000e-11,1.026657e-05,9.352042e-05,3.562243e+00,2.169022e+00,1.472404e-01,1.393220e+00
6.357000e-11,1.026302e-05,9.352213e-05,3.562311e+00,2.168988e+00,1.471891e-01,1.393322e+00
6.358000e-11,1.025947e-05,9.352383e-05,3.562379e+00,2.168955e+00,1.471379e-01,1.393424e+00
6.359000e-11,1.025593e-05,9.352554e-05,3.562447e+00,2.168921e+00,1.470866e-01,1.393526e+00
6.360000e-11,1.025239e-05,9.352724e-05,3.562515e+00,2.168887e+00,1.470354e-01,1.393628e+00
6.361000e-11,1.024884e-05,9.352894e-05,3.562583e+00,2.168853e+00,1.469843e-01,1.393730e+00
6.362000e-11,1.024530e-05,9.353065e-05,3.562651e+00,2.168819e+00,1.469331e-01,1.393832e+00
6.363000e-11,1.024176e-05,9.353235e-05,3.562719e+00,2.168785e+00,1.468820e-01,1.393934e+00
6.364000e-11,1.023823e-05,9.353404e-05,3.562787e+00,2.168751e+00,1.468309e-01,1.394036e+00
6.365000e-11,1.023469e-05,9.353574e-05,3.562855e+00,2.168717e+00,1.467799e-01,1.394137e+00
6.366000e-11,1.023116e-05,9.353744e-05,3.562923e+00,2.168683e+00,1.467288e-01,1.394239e+00
6.367000e-11,1.022763e-05,9.353913e-05,3.562990e+00,2.168650e+00,1.466778e-01,1.394341e+00
6.368000e-11,1.022410e-05,9.354082e-05,3.563058e+00,2.168616e+00,1.466268e-01,1.394443e+00
6.369000e-11,1.022057e-05,9.354251e-05,3.563126e+00,2.168582e+00,1.465759e-01,1.394544e+00
6.370000e-11,1.021705e-05,9.354420e-05,3.563194e+00,2.168548e+00,1.465249e-01,1.394646e+00
6.371000e-11,1.021352e-05,9.354589e-05,3.563262e+00,2.168514e+00,1.464740e-01,1.394747e+00
6.372000e-11,1.021000e-05,9.354758e-05,3.563330e+00,2.168481e+00,1.464232e-01,1.394849e+00
6.373000e-11,1.020648e-05,9.354927e-05,3.563397e+00,2.168447e+00,1.463723e-01,1.394951e+00
6.374000e-11,1.020296e-05,9.355095e-05,3.563465e+00,2.168413e+00,1.463215e-01,1.395052e+00
6.375000e-11,1.019945e-05,9.355263e-05,3.563533e+00,2.168379e+00,1.462707e-01,1.395154e+00
6.376000e-11,1.019593e-05,9.355432e-05,3.563601e+00,2.168346e+00,1.462199e-01,1.395255e+00
6.377000e-11,1.019242e-05,9.355600e-05,3.563668e+00,2.168312e+00,1.461692e-01,1.395357e+00
6.378000e-11,1.018891e-05,9.355767e-05,3.563736e+00,2.168278e+00,1.461185e-01,1.395458e+00
6.379000e-11,1.018540e-05,9.355935e-05,3.563804e+00,2.168244e+00,1.460678e-01,1.395559e+00
6.380000e-11,1.018189e-05,9.356103e-05,3.563871e+00,2.168211e+00,1.460171e-01,1.395661e+00
6.381000e-11,1.017839e-05,9.356270e-05,3.563939e+00,2.168177e+00,1.459665e-01,1.395762e+00
6.382000e-11,1.017488e-05,9.356438e-05,3.564007e+00,2.168143e+00,1.459159e-01,1.395864e+00
6.383000e-11,1.017138e-05,9.356605e-05,3.564074e+00,2.168110e+00,1.458653e-01,1.395965e+00
6.384000e-11,1.016788e-05,9.356772e-05,3.564142e+00,2.168076e+00,1.458147e-01,1.396066e+00
6.385000e-11,1.016438e-05,9.356939e-05,3.564210e+00,2.168042e+00,1.457642e-01,1.396167e+00
6.386000e-11,1.016088e-05,9.357106e-05,3.564277e+00,2.168008e+00,1.457137e-01,1.396269e+00
6.387000e-11,1.015739e-05,9.357272e-05,3.564345e+00,2.167975e+00,1.456632e-01,1.396370e+00
6.388000e-11,1.015390e-05,9.357439e-05,3.564412e+00,2.167941e+00,1.456128e-01,1.396471e+00
6.389000e-11,1.015040e-05,9.357605e-05,3.564480e+00,2.167908e+00,1.455623e-01,1.396572e+00
6.390000e-11,1.014692e-05,9.357771e-05,3.564547e+00,2.167874e+00,1.455119e-01,1.396673e+00
6.391000e-11,1.014343e-05,9.357937e-05,3.564615e+00,2.167840e+00,1.454616e-01,1.396774e+00
6.392000e-11,1.013994e-05,9.358103e-05,3.564682e+00,2.167807e+00,1.454112e-01,1.396876e+00
6.393000e-11,1.013646e-05,9.358269e-05,3.564750e+00,2.167773e+00,1.453609e-01,1.396977e+00
6.394000e-11,1.013298e-05,9.358435e-05,3.564817e+00,2.167740e+00,1.453106e-01,1.397078e+00
6.395000e-11,1.012949e-05,9.358600e-05,3.564885e+00,2.167706e+00,1.452603e-01,1.397179e+00
6.396000e-11,1.012602e-05,9.358766e-05,3.564952e+00,2.167672e+00,1.452101e-01,1.397280e+00
6.397000e-11,1.012254e-05,9.358931e-05,3.565019e+00,2.167639e+00,1.451599e-01,1.397381e+00
6.398000e-11,1.011906e-05,9.359096e-05,3.565087e+00,2.167605e+00,1.451097e-01,1.397482e+00
6.399000e-11,1.011559e-05,9.359261e-05,3.565154e+00,2.167572e+00,1.450595e-01,1.397582e+00
6.400000e-11,1.011212e-05,9.359426e-05,3.565222e+00,2.167538e+00,1.450094e-01,1.397683e+00
6.401000e-11,1.010865e-05,9.359591e-05,3.565289e+00,2.167505e+00,1.449593e-01,1.397784e+00
6.402000e-11,1.010518e-05,9.359755e-05,3.565356e+00,2.167471e+00,1.449092e-01,1.397885e+00
6.403000e-11,1.010172e-05,9.359920e-05,3.565424e+00,2.167438e+00,1.448591e-01,1.397986e+00
6.404000e-11,1.009825e-05,9.360084e-05,3.565491e+00,2.167404e+00,1.448091e-01,1.398087e+00
6.405000e-11,1.009479e-05,9.360248e-05,3.565558e+00,2.167371e+00,1.447591e-01,1.398187e+00
6.406000e-11,1.009133e-05,9.360413e-05,3.565625e+00,2.167337e+00,1.447091e-01,1.398288e+00
6.407000e-11,1.008787e-05,9.360576e-05,3.565693e+00,2.167304e+00,1.446591e-01,1.398389e+00
6.408000e-11,1.008441e-05,9.360740e-05,3.565760e+00,2.167270e+00,1.446092e-01,1.398489e+00
6.409000e-11,1.008096e-05,9.360904e-05,3.565827e+00,2.167237e+00,1.445593e-01,1.398590e+00
6.410000e-11,1.007750e-05,9.361067e-05,3.565894e+00,2.167203e+00,1.445094e-01,1.398691e+00
6.411000e-11,1.007405e-05,9.361231e-05,3.565961e+00,2.167170e+00,1.444596e-01,1.398791e+00
6.412000e-11,1.007060e-05,9.361394e-05,3.566029e+00,2.167137e+00,1.444098e-01,1.398892e+00
6.413000e-11,1.006715e-05,9.361557e-05,3.566096e+00,2.167103e+00,1.443600e-01,1.398993e+00
6.414000e-11,1.006370e-05,9.361720e-05,3.566163e+00,2.167070e+00,1.443102e-01,1.399093e+00
6.415000e-11,1.006026e-05,9.361883e-05,3.566230e+00,2.167036e+00,1.442604e-01,1.399194e+00
6.416000e-11,1.005682e-05,9.362046e-05,3.566297e+00,2.167003e+00,1.442107e-01,1.399294e+00
6.417000e-11,1.005338e-05,9.362208e-05,3.566364e+00,2.166970e+00,1.441610e-01,1.399394e+00
6.418000e-11,1.004994e-05,9.362371e-05,3.566431e+00,2.166936e+00,1.441114e-01,1.399495e+00
6.419000e-11,1.004650e-05,9.362533e-05,3.566498e+00,2.166903e+00,1.440617e-01,1.399595e+00
6.420000e-11,1.004306e-05,9.362695e-05,3.566565e+00,2.166870e+00,1.440121e-01,1.399696e+00
6.421000e-11,1.003963e-05,9.362857e-05,3.566632e+00,2.166836e+00,1.439625e-01,1.399796e+00
6.422000e-11,1.003619e-05,9.363019e-05,3.566699e+00,2.166803e+00,1.439129e-01,1.399896e+00
6.423000e-11,1.003276e-05,9.363181e-05,3.566766e+00,2.166770e+00,1.438634e-01,1.399997e+00
6.424000e-11,1.002934e-05,9.363342e-05,3.566833e+00,2.166736e+00,1.438139e-01,1.400097e+00
6.425000e-11,1.002591e-05,9.363504e-05,3.566900e+00,2.166703e+00,1.437644e-01,1.400197e+00
6.426000e-11,1.002248e-05,9.363665e-05,3.566967e+00,2.166670e+00,1.437149e-01,1.400297e+00
6.427000e-11,1.001906e-05,9.363826e-05,3.567034e+00,2.166636e+00,1.436655e-01,1.400398e+00
6.428000e-11,1.001564e-05,9.363987e-05,3.567101e+00,2.166603e+00,1.436161e-01,1.400498e+00
6.429000e-11,1.001222e-05,9.364148e-05,3.567168e+00,2.166570e+00,1.435667e-01,1.400598e+00
6.430000e-11,1.000880e-05,9.364309e-05,3.567235e+00,2.166537e+00,1.435173e-01,1.400698e+00
6.431000e-11,1.000538e-05,9.364470e-05,3.567302e+00,2.166503e+00,1.434680e-01,1.400798e+00
6.432000e-11,1.000197e-05,9.364630e-05,3.567368e+00,2.166470e+00,1.434187e-01,1.400898e+00
6.433000e-11,9.998553e-06,9.364791e-05,3.567435e+00,2.166437e+00,1.433694e-01,1.400998e+00
6.434000e-11,9.995142e-06,9.364951e-05,3.567502e+00,2.166404e+00,1.433202e-01,1.401098e+00
6.435000e-11,9.991732e-06,9.365111e-05,3.567569e+00,2.166370e+00,1.432709e-01,1.401198e+00
6.436000e-11,9.988324e-06,9.365271e-05,3.567636e+00,2.166337e+00,1.432217e-01,1.401298e+00
6.437000e-11,9.984918e-06,9.365431e-05,3.567702e+00,2.166304e+00,1.431725e-01,1.401398e+00
6.438000e-11,9.981513e-06,9.365591e-05,3.567769e+00,2.166271e+00,1.431234e-01,1.401498e+00
6.439000e-11,9.978111e-06,9.365750e-05,3.567836e+00,2.166238e+00,1.430743e-01,1.401598e+00
6.440000e-11,9.974710e-06,9.365910e-05,3.567903e+00,2.166205e+00,1.430252e-01,1.401698e+00
6.441000e-11,9.971310e-06,9.366069e-05,3.567969e+00,2.166171e+00,1.429761e-01,1.401798e+00
6.442000e-11,9.967913e-06,9.366229e-05,3.568036e+00,2.166138e+00,1.429270e-01,1.401898e+00
6.443000e-11,9.964517e-06,9.366388e-05,3.568103e+00,2.166105e+00,1.428780e-01,1.401998e+00
6.444000e-11,9.961123e-06,9.366547e-05,3.568169e+00,2.166072e+00,1.428290e-01,1.402097e+00
6.445000e-11,9.957731e-06,9.366705e-05,3.568236e+00,2.166039e+00,1.427800e-01,1.402197e+00
6.446000e-11,9.954341e-06,9.366864e-05,3.568303e+00,2.166006e+00,1.427311e-01,1.402297e+00
6.447000e-11,9.950952e-06,9.367023e-05,3.568369e+00,2.165973e+00,1.426821e-01,1.402397e+00
6.448000e-11,9.947565e-06,9.367181e-05,3.568436e+00,2.165940e+00,1.426332e-01,1.402496e+00
6.449000e-11,9.944179e-06,9.367339e-05,3.568502e+00,2.165907e+00,1.425844e-01,1.402596e+00
6.450000e-11,9.940796e-06,9.367497e-05,3.568569e+00,2.165873e+00,1.425355e-01,1.402696e+00
6.451000e-11,9.937414e-06,9.367655e-05,3.568636e+00,2.165840e+00,1.424867e-01,1.402795e+00
6.452000e-11,9.934034e-06,9.367813e-05,3.568702e+00,2.165807e+00,1.424379e-01,1.402895e+00
6.453000e-11,9.930656e-06,9.367971e-05,3.568769e+00,2.165774e+00,1.423891e-01,1.402994e+00
6.454000e-11,9.927279e-06,9.368129e-05,3.568835e+00,2.165741e+00,1.423404e-01,1.403094e+00
6.455000e-11,9.923904e-06,9.368286e-05,3.568902e+00,2.165708e+00,1.422917e-01,1.403193e+00
6.456000e-11,9.920531e-06,9.368444e-05,3.568968e+00,2.165675e+00,1.422430e-01,1.403293e+00
6.457000e-11,9.917159e-06,9.368601e-05,3.569035e+00,2.165642e+00,1.421943e-01,1.403392e+00
6.458000e-11,9.913790e-06,9.368758e-05,3.569101e+00,2.165609e+00,1.421456e-01,1.403492e+00
6.459000e-11,9.910422e-06,9.368915e-05,3.569167e+00,2.165576e+00,1.420970e-01,1.403591e+00
6.460000e-11,9.907055e-06,9.369072e-05,3.569234e+00,2.165543e+00,1.420484e-01,1.403691e+00
6.461000e-11,9.903691e-06,9.369228e-05,3.569300e+00,2.165510e+00,1.419998e-01,1.403790e+00
6.462000e-11,9.900328e-06,9.369385e-05,3.569367e+00,2.165477e+00,1.419513e-01,1.403889e+00
6.463000e-11,9.896967e-06,9.369541e-05,3.569433e+00,2.165444e+00,1.419028e-01,1.403989e+00
6.464000e-11,9.893607e-06,9.369698e-05,3.569499e+00,2.165411e+00,1.418543e-01,1.404088e+00
6.465000e-11,9.890250e-06,9.369854e-05,3.569566e+00,2.165379e+00,1.418058e-01,1.404187e+00
6.466000e-11,9.886894e-06,9.370010e-05,3.569632e+00,2.165346e+00,1.417574e-01,1.404286e+00
6.467000e-11,9.883540e-06,9.370166e-05,3.569698e+00,2.165313e+00,1.417090e-01,1.404386e+00
6.468000e-11,9.880187e-06,9.370322e-05,3.569765e+00,2.165280e+00,1.416606e-01,1.404485e+00
6.469000e-11,9.876836e-06,9.370477e-05,3.569831e+00,2.165247e+00,1.416122e-01,1.404584e+00
6.470000e-11,9.873487e-06,9.370633e-05,3.569897e+00,2.165214e+00,1.415638e-01,1.404683e+00
6.471000e-11,9.870140e-06,9.370788e-05,3.569963e+00,2.165181e+00,1.415155e-01,1.404782e+00
6.472000e-11,9.866794e-06,9.370944e-05,3.570030e+00,2.165148e+00,1.414672e-01,1.404881e+00
