time,"P(SOUT)","P(A0)","P(B0)","P(CIN)","P(COUT)"
9.389500e-10,1.331720e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.390000e-10,1.331726e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.390500e-10,1.331732e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.391000e-10,1.331740e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.391500e-10,1.331748e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.392000e-10,1.331757e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.392500e-10,1.331766e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.393000e-10,1.331776e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.393500e-10,1.331785e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.394000e-10,1.331794e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.394500e-10,1.331803e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.395000e-10,1.331812e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.395500e-10,1.331820e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.396000e-10,1.331826e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.396500e-10,1.331832e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.397000e-10,1.331837e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.397500e-10,1.331841e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.398000e-10,1.331843e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.398500e-10,1.331845e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.399000e-10,1.331845e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.399500e-10,1.331844e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.400000e-10,1.331842e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.400500e-10,1.331840e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.401000e-10,1.331836e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.401500e-10,1.331832e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.402000e-10,1.331828e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.402500e-10,1.331824e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.403000e-10,1.331819e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.403500e-10,1.331815e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.404000e-10,1.331811e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.404500e-10,1.331808e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.405000e-10,1.331806e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.405500e-10,1.331804e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.406000e-10,1.331804e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.406500e-10,1.331804e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.407000e-10,1.331806e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.407500e-10,1.331809e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.408000e-10,1.331813e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.408500e-10,1.331818e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.409000e-10,1.331824e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.409500e-10,1.331831e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.410000e-10,1.331839e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.410500e-10,1.331848e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.411000e-10,1.331857e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.411500e-10,1.331866e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.412000e-10,1.331876e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.412500e-10,1.331885e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.413000e-10,1.331895e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.413500e-10,1.331903e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.414000e-10,1.331912e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.414500e-10,1.331919e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.415000e-10,1.331926e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.415500e-10,1.331932e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.416000e-10,1.331936e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.416500e-10,1.331940e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.417000e-10,1.331943e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.417500e-10,1.331944e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.418000e-10,1.331944e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.418500e-10,1.331944e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.419000e-10,1.331942e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.419500e-10,1.331940e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.420000e-10,1.331937e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.420500e-10,1.331934e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.421000e-10,1.331930e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.421500e-10,1.331926e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.422000e-10,1.331922e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.422500e-10,1.331918e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.423000e-10,1.331914e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.423500e-10,1.331911e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.424000e-10,1.331909e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.424500e-10,1.331907e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.425000e-10,1.331906e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.425500e-10,1.331906e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.426000e-10,1.331906e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.426500e-10,1.331908e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.427000e-10,1.331910e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.427500e-10,1.331913e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.428000e-10,1.331917e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.428500e-10,1.331922e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.429000e-10,1.331928e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.429500e-10,1.331934e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.430000e-10,1.331940e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.430500e-10,1.331947e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.431000e-10,1.331954e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.431500e-10,1.331960e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.432000e-10,1.331967e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.432500e-10,1.331974e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.433000e-10,1.331980e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.433500e-10,1.331986e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.434000e-10,1.331991e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.434500e-10,1.331995e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.435000e-10,1.331999e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.435500e-10,1.332002e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.436000e-10,1.332005e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.436500e-10,1.332006e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.437000e-10,1.332007e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.437500e-10,1.332008e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.438000e-10,1.332007e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.438500e-10,1.332007e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.439000e-10,1.332006e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.439500e-10,1.332004e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.440000e-10,1.332003e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.440500e-10,1.332001e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.441000e-10,1.331999e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.441500e-10,1.331998e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.442000e-10,1.331996e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.442500e-10,1.331995e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.443000e-10,1.331994e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.443500e-10,1.331994e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.444000e-10,1.331994e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.444500e-10,1.331994e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.445000e-10,1.331996e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.445500e-10,1.331997e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.446000e-10,1.331999e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.446500e-10,1.332002e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.447000e-10,1.332005e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.447500e-10,1.332008e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.448000e-10,1.332012e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.448500e-10,1.332016e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.449000e-10,1.332020e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.449500e-10,1.332024e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.450000e-10,1.332028e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.450500e-10,1.332032e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.451000e-10,1.332036e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.451500e-10,1.332039e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.452000e-10,1.332043e+01,3.877949e+01,3.877949e+01,1.364717e+01,1.332367e+01
9.452500e-10,1.332046e+01,3.877949e+01,3.877949e+01,1.364717e+01,1.332367e+01
9.453000e-10,1.332048e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.453500e-10,1.332050e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.454000e-10,1.332052e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.454500e-10,1.332054e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.455000e-10,1.332055e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.455500e-10,1.332055e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.456000e-10,1.332056e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.456500e-10,1.332056e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.457000e-10,1.332055e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.457500e-10,1.332055e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.458000e-10,1.332054e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.458500e-10,1.332054e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.459000e-10,1.332053e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.459500e-10,1.332053e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.460000e-10,1.332053e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.460500e-10,1.332053e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.461000e-10,1.332053e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.461500e-10,1.332053e+01,3.877949e+01,3.877949e+01,1.364725e+01,1.332367e+01
9.462000e-10,1.332054e+01,3.877949e+01,3.877949e+01,1.364725e+01,1.332367e+01
9.462500e-10,1.332055e+01,3.877949e+01,3.877949e+01,1.364725e+01,1.332367e+01
9.463000e-10,1.332057e+01,3.877949e+01,3.877949e+01,1.364726e+01,1.332367e+01
9.463500e-10,1.332059e+01,3.877949e+01,3.877949e+01,1.364726e+01,1.332367e+01
9.464000e-10,1.332061e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.464500e-10,1.332063e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.465000e-10,1.332066e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.465500e-10,1.332069e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.466000e-10,1.332072e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.466500e-10,1.332075e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.467000e-10,1.332078e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.467500e-10,1.332082e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.468000e-10,1.332085e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.468500e-10,1.332088e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.469000e-10,1.332091e+01,3.877949e+01,3.877949e+01,1.364726e+01,1.332367e+01
9.469500e-10,1.332093e+01,3.877949e+01,3.877949e+01,1.364726e+01,1.332367e+01
9.470000e-10,1.332096e+01,3.877949e+01,3.877949e+01,1.364725e+01,1.332367e+01
9.470500e-10,1.332098e+01,3.877949e+01,3.877949e+01,1.364725e+01,1.332367e+01
9.471000e-10,1.332099e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.471500e-10,1.332101e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.472000e-10,1.332102e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.472500e-10,1.332102e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.473000e-10,1.332103e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.473500e-10,1.332103e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.474000e-10,1.332103e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.474500e-10,1.332102e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.475000e-10,1.332102e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.475500e-10,1.332101e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.476000e-10,1.332100e+01,3.877949e+01,3.877949e+01,1.364717e+01,1.332367e+01
9.476500e-10,1.332099e+01,3.877949e+01,3.877949e+01,1.364717e+01,1.332367e+01
9.477000e-10,1.332099e+01,3.877949e+01,3.877949e+01,1.364716e+01,1.332367e+01
9.477500e-10,1.332098e+01,3.877949e+01,3.877949e+01,1.364715e+01,1.332367e+01
9.478000e-10,1.332098e+01,3.877949e+01,3.877949e+01,1.364715e+01,1.332367e+01
9.478500e-10,1.332097e+01,3.877949e+01,3.877949e+01,1.364715e+01,1.332367e+01
9.479000e-10,1.332097e+01,3.877949e+01,3.877949e+01,1.364714e+01,1.332367e+01
9.479500e-10,1.332098e+01,3.877949e+01,3.877949e+01,1.364714e+01,1.332367e+01
9.480000e-10,1.332098e+01,3.877949e+01,3.877949e+01,1.364714e+01,1.332367e+01
9.480500e-10,1.332099e+01,3.877949e+01,3.877949e+01,1.364714e+01,1.332367e+01
9.481000e-10,1.332100e+01,3.877949e+01,3.877949e+01,1.364714e+01,1.332367e+01
9.481500e-10,1.332102e+01,3.877949e+01,3.877949e+01,1.364714e+01,1.332367e+01
9.482000e-10,1.332104e+01,3.877949e+01,3.877949e+01,1.364715e+01,1.332367e+01
9.482500e-10,1.332106e+01,3.877949e+01,3.877949e+01,1.364715e+01,1.332367e+01
9.483000e-10,1.332109e+01,3.877949e+01,3.877949e+01,1.364716e+01,1.332367e+01
9.483500e-10,1.332111e+01,3.877949e+01,3.877949e+01,1.364716e+01,1.332367e+01
9.484000e-10,1.332114e+01,3.877949e+01,3.877949e+01,1.364717e+01,1.332367e+01
9.484500e-10,1.332117e+01,3.877949e+01,3.877949e+01,1.364717e+01,1.332367e+01
9.485000e-10,1.332120e+01,3.877949e+01,3.877949e+01,1.364718e+01,1.332367e+01
9.485500e-10,1.332123e+01,3.877949e+01,3.877949e+01,1.364719e+01,1.332367e+01
9.486000e-10,1.332126e+01,3.877949e+01,3.877949e+01,1.364720e+01,1.332367e+01
9.486500e-10,1.332129e+01,3.877949e+01,3.877949e+01,1.364721e+01,1.332367e+01
9.487000e-10,1.332132e+01,3.877949e+01,3.877949e+01,1.364722e+01,1.332367e+01
9.487500e-10,1.332134e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.488000e-10,1.332137e+01,3.877949e+01,3.877949e+01,1.364723e+01,1.332367e+01
9.488500e-10,1.332139e+01,3.877949e+01,3.877949e+01,1.364724e+01,1.332367e+01
9.489000e-10,1.332141e+01,3.877949e+01,3.877949e+01,1.364725e+01,1.332367e+01
9.489500e-10,1.332142e+01,3.877949e+01,3.877949e+01,1.364726e+01,1.332367e+01
9.490000e-10,1.332143e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.490500e-10,1.332144e+01,3.877949e+01,3.877949e+01,1.364727e+01,1.332367e+01
9.491000e-10,1.332145e+01,3.877949e+01,3.877949e+01,1.364728e+01,1.332367e+01
9.491500e-10,1.332145e+01,3.877949e+01,3.877949e+01,1.364729e+01,1.332367e+01
9.492000e-10,1.332145e+01,3.877949e+01,3.877949e+01,1.364729e+01,1.332367e+01
9.492500e-10,1.332145e+01,3.877949e+01,3.877949e+01,1.364729e+01,1.332367e+01
9.493000e-10,1.332144e+01,3.877949e+01,3.877949e+01,1.364730e+01,1.332367e+01
9.493500e-10,1.332143e+01,3.877949e+01,3.877949e+01,1.364730e+01,1.332367e+01
9.494000e-10,1.332143e+01,3.877949e+01,3.877949e+01,1.364730e+01,1.332367e+01
9.494500e-10,1.332142e+01,3.877949e+01,3.877949e+01,1.364730e+01,1.332367e+01
9.495000e-10,1.332141e+01,3.877949e+01,3.877949e+01,1.364730e+01,1.332367e+01
9.495500e-10,1.332140e+01,3.877949e+01,3.877949e+01,1.364729e+01,1.332367e+01
9.496000e-10,1.332139e+01,3.877949e+01,3.877949e+01,1.364729e+01,1.332367e+01
9.496500e-10,1.332139e+01,3.877949e+01,3.877949e+01,1.364728e+01,1.332367e+01
