time,"V(A)","V(B)","V(C)","V(D)"
3.186500e-10,4.098689e-10,1.733078e-09,-2.667408e-07,1.673276e-04
3.186750e-10,2.675045e-10,1.647692e-09,-2.912753e-07,1.626715e-04
3.187000e-10,1.165805e-10,1.542846e-09,-3.163203e-07,1.579872e-04
3.187250e-10,-4.245422e-11,1.418759e-09,-3.417831e-07,1.532993e-04
3.187500e-10,-2.090949e-10,1.275731e-09,-3.675696e-07,1.486322e-04
3.187750e-10,-3.828695e-10,1.114139e-09,-3.935845e-07,1.440097e-04
3.188000e-10,-5.631867e-10,9.344427e-10,-4.197317e-07,1.394552e-04
3.188250e-10,-7.495431e-10,7.371717e-10,-4.459147e-07,1.349914e-04
3.188500e-10,-9.413171e-10,5.229300e-10,-4.720371e-07,1.306402e-04
3.188750e-10,-1.137932e-09,2.923896e-10,-4.980028e-07,1.264224e-04
3.189000e-10,-1.338753e-09,4.628804e-11,-5.237164e-07,1.223580e-04
3.189250e-10,-1.543174e-09,-2.145757e-10,-5.490835e-07,1.184655e-04
3.189500e-10,-1.750542e-09,-4.893449e-10,-5.740112e-07,1.147624e-04
3.189750e-10,-1.960225e-09,-7.771091e-10,-5.984085e-07,1.112647e-04
3.190000e-10,-2.171563e-09,-1.076909e-09,-6.221864e-07,1.079868e-04
3.190250e-10,-2.383912e-09,-1.387739e-09,-6.452580e-07,1.049419e-04
3.190500e-10,-2.596619e-09,-1.708555e-09,-6.675396e-07,1.021414e-04
3.190750e-10,-2.809049e-09,-2.038276e-09,-6.889500e-07,9.959491e-05
3.191000e-10,-3.020551e-09,-2.375789e-09,-7.094116e-07,9.731063e-05
3.191250e-10,-3.230508e-09,-2.719957e-09,-7.288500e-07,9.529486e-05
3.191500e-10,-3.438282e-09,-3.069619e-09,-7.471947e-07,9.355223e-05
3.191750e-10,-3.643287e-09,-3.423599e-09,-7.643791e-07,9.208558e-05
3.192000e-10,-3.844928e-09,-3.780707e-09,-7.803407e-07,9.089604e-05
3.192250e-10,-4.042613e-09,-4.139748e-09,-7.950213e-07,8.998297e-05
3.192500e-10,-4.235821e-09,-4.499523e-09,-8.083673e-07,8.934405e-05
3.192750e-10,-4.424001e-09,-4.858835e-09,-8.203293e-07,8.897528e-05
3.193000e-10,-4.606645e-09,-5.216495e-09,-8.308633e-07,8.887103e-05
3.193250e-10,-4.783270e-09,-5.571324e-09,-8.399295e-07,8.902411e-05
3.193500e-10,-4.953418e-09,-5.922157e-09,-8.474933e-07,8.942581e-05
3.193750e-10,-5.116657e-09,-6.267850e-09,-8.535252e-07,9.006601e-05
3.194000e-10,-5.272582e-09,-6.607284e-09,-8.580006e-07,9.093323e-05
3.194250e-10,-5.420807e-09,-6.939363e-09,-8.608997e-07,9.201472e-05
3.194500e-10,-5.560998e-09,-7.263026e-09,-8.622083e-07,9.329659e-05
3.194750e-10,-5.692835e-09,-7.577244e-09,-8.619169e-07,9.476389e-05
3.195000e-10,-5.816018e-09,-7.881026e-09,-8.600210e-07,9.640070e-05
3.195250e-10,-5.930306e-09,-8.173425e-09,-8.565213e-07,9.819031e-05
3.195500e-10,-6.035465e-09,-8.453533e-09,-8.514232e-07,1.001153e-04
3.195750e-10,-6.131291e-09,-8.720491e-09,-8.447373e-07,1.021575e-04
3.196000e-10,-6.217633e-09,-8.973489e-09,-8.364786e-07,1.042986e-04
3.196250e-10,-6.294351e-09,-9.211768e-09,-8.266670e-07,1.065196e-04
3.196500e-10,-6.361333e-09,-9.434621e-09,-8.153268e-07,1.088015e-04
3.196750e-10,-6.418512e-09,-9.641397e-09,-8.024868e-07,1.111251e-04
3.197000e-10,-6.465830e-09,-9.831501e-09,-7.881802e-07,1.134714e-04
3.197250e-10,-6.503277e-09,-1.000440e-08,-7.724442e-07,1.158214e-04
3.197500e-10,-6.530857e-09,-1.015961e-08,-7.553199e-07,1.181563e-04
3.197750e-10,-6.548602e-09,-1.029671e-08,-7.368523e-07,1.204580e-04
3.198000e-10,-6.556582e-09,-1.041536e-08,-7.170901e-07,1.227085e-04
3.198250e-10,-6.554881e-09,-1.051525e-08,-6.960853e-07,1.248909e-04
3.198500e-10,-6.543599e-09,-1.059615e-08,-6.738933e-07,1.269885e-04
3.198750e-10,-6.522888e-09,-1.065789e-08,-6.505722e-07,1.289858e-04
3.199000e-10,-6.492886e-09,-1.070035e-08,-6.261835e-07,1.308679e-04
3.199250e-10,-6.453782e-09,-1.072349e-08,-6.007908e-07,1.326211e-04
3.199500e-10,-6.405770e-09,-1.072732e-08,-5.744604e-07,1.342324e-04
3.199750e-10,-6.349065e-09,-1.071190e-08,-5.472609e-07,1.356903e-04
3.200000e-10,-6.283914e-09,-1.067737e-08,-5.192626e-07,1.369841e-04
3.200250e-10,-6.210545e-09,-1.062392e-08,-4.905377e-07,1.381045e-04
3.200500e-10,-6.129254e-09,-1.055179e-08,-4.611602e-07,1.390433e-04
3.200750e-10,-6.040307e-09,-1.046129e-08,-4.312052e-07,1.397936e-04
3.201000e-10,-5.944006e-09,-1.035276e-08,-4.007488e-07,1.403496e-04
3.201250e-10,-5.840662e-09,-1.022662e-08,-3.698684e-07,1.407071e-04
3.201500e-10,-5.730601e-09,-1.008333e-08,-3.386418e-07,1.408629e-04
3.201750e-10,-5.614161e-09,-9.923389e-09,-3.071474e-07,1.408152e-04
3.202000e-10,-5.491668e-09,-9.747355e-09,-2.754639e-07,1.405633e-04
3.202250e-10,-5.363496e-09,-9.555828e-09,-2.436701e-07,1.401078e-04
3.202500e-10,-5.230004e-09,-9.349451e-09,-2.118446e-07,1.394506e-04
3.202750e-10,-5.091543e-09,-9.128904e-09,-1.800657e-07,1.385948e-04
3.203000e-10,-4.948524e-09,-8.894908e-09,-1.484112e-07,1.375443e-04
3.203250e-10,-4.801290e-09,-8.648219e-09,-1.169583e-07,1.363046e-04
3.203500e-10,-4.650258e-09,-8.389623e-09,-8.578315e-08,1.348818e-04
3.203750e-10,-4.495804e-09,-8.119940e-09,-5.496102e-08,1.332832e-04
3.204000e-10,-4.338332e-09,-7.840015e-09,-2.456585e-08,1.315170e-04
3.204250e-10,-4.178236e-09,-7.550717e-09,5.329808e-09,1.295923e-04
3.204500e-10,-4.015896e-09,-7.252939e-09,3.465495e-08,1.275189e-04
3.204750e-10,-3.851759e-09,-6.947592e-09,6.334029e-08,1.253076e-04
3.205000e-10,-3.686183e-09,-6.635603e-09,9.131840e-08,1.229696e-04
3.205250e-10,-3.519583e-09,-6.317913e-09,1.185239e-07,1.205168e-04
3.205500e-10,-3.352367e-09,-5.995472e-09,1.448935e-07,1.179617e-04
3.205750e-10,-3.184923e-09,-5.669239e-09,1.703662e-07,1.153173e-04
3.206000e-10,-3.017646e-09,-5.340178e-09,1.948835e-07,1.125967e-04
3.206250e-10,-2.850950e-09,-5.009255e-09,2.183894e-07,1.098138e-04
3.206500e-10,-2.685196e-09,-4.677434e-09,2.408305e-07,1.069822e-04
3.206750e-10,-2.520786e-09,-4.345675e-09,2.621562e-07,1.041160e-04
3.207000e-10,-2.358107e-09,-4.014935e-09,2.823189e-07,1.012294e-04
3.207250e-10,-2.197528e-09,-3.686157e-09,3.012738e-07,9.833640e-05
3.207500e-10,-2.039407e-09,-3.360277e-09,3.189792e-07,9.545106e-05
3.207750e-10,-1.884134e-09,-3.038214e-09,3.353967e-07,9.258729e-05
3.208000e-10,-1.732044e-09,-2.720872e-09,3.504910e-07,8.975878e-05
3.208250e-10,-1.583501e-09,-2.409133e-09,3.642303e-07,8.697891e-05
3.208500e-10,-1.438832e-09,-2.103860e-09,3.765860e-07,8.426074e-05
3.208750e-10,-1.298380e-09,-1.805893e-09,3.875331e-07,8.161690e-05
3.209000e-10,-1.162471e-09,-1.516043e-09,3.970502e-07,7.905952e-05
3.209250e-10,-1.031411e-09,-1.235096e-09,4.051194e-07,7.660021e-05
3.209500e-10,-9.054929e-10,-9.638054e-10,4.117265e-07,7.424997e-05
3.209750e-10,-7.850302e-10,-7.028944e-10,4.168609e-07,7.201913e-05
3.210000e-10,-6.702901e-10,-4.530521e-10,4.205159e-07,6.991735e-05
3.210250e-10,-5.615389e-10,-2.149317e-10,4.226885e-07,6.795351e-05
3.210500e-10,-4.590456e-10,1.085010e-11,4.233795e-07,6.613571e-05
3.210750e-10,-3.630374e-10,2.237151e-10,4.225936e-07,6.447125e-05
3.211000e-10,-2.737473e-10,4.231253e-10,4.203391e-07,6.296653e-05
3.211250e-10,-1.913940e-10,6.085835e-10,4.166287e-07,6.162710e-05
3.211500e-10,-1.161793e-10,7.796348e-10,4.114783e-07,6.045761e-05
3.211750e-10,-4.826299e-11,9.358673e-10,4.049082e-07,5.946177e-05
3.212000e-10,1.214942e-11,1.076914e-09,3.969422e-07,5.864240e-05
3.212250e-10,6.493482e-11,1.202453e-09,3.876083e-07,5.800136e-05
3.212500e-10,1.099489e-10,1.312206e-09,3.769379e-07,5.753959e-05
3.212750e-10,1.470761e-10,1.405945e-09,3.649665e-07,5.725711e-05
3.213000e-10,1.762215e-10,1.483485e-09,3.517332e-07,5.715304e-05
3.213250e-10,1.972978e-10,1.544691e-09,3.372808e-07,5.722558e-05
3.213500e-10,2.102477e-10,1.589473e-09,3.216557e-07,5.747211e-05
3.213750e-10,2.150297e-10,1.617792e-09,3.049080e-07,5.788911e-05
3.214000e-10,2.116302e-10,1.629653e-09,2.870911e-07,5.847230e-05
3.214250e-10,2.000388e-10,1.625112e-09,2.682621e-07,5.921659e-05
3.214500e-10,1.802778e-10,1.604270e-09,2.484810e-07,6.011617e-05
3.214750e-10,1.524001e-10,1.567278e-09,2.278114e-07,6.116454e-05
3.215000e-10,1.164473e-10,1.514333e-09,2.063198e-07,6.235456e-05
3.215250e-10,7.253970e-11,1.445677e-09,1.840755e-07,6.367850e-05
3.215500e-10,2.075715e-11,1.361601e-09,1.611509e-07,6.512808e-05
3.215750e-10,-3.876243e-11,1.262440e-09,1.376211e-07,6.669455e-05
3.216000e-10,-1.058412e-10,1.148574e-09,1.135634e-07,6.836872e-05
3.216250e-10,-1.803418e-10,1.020427e-09,8.905781e-08,7.014103e-05
3.216500e-10,-2.620223e-10,8.784677e-10,6.418627e-08,7.200164e-05
3.216750e-10,-3.506722e-10,7.232042e-10,3.903283e-08,7.394043e-05
3.217000e-10,-4.460454e-10,5.551879e-10,1.368328e-08,7.594710e-05
3.217250e-10,-5.478629e-10,3.750094e-10,-1.177499e-08,7.801123e-05
3.217500e-10,-6.558293e-10,1.832980e-10,-3.725326e-08,8.012231e-05
3.217750e-10,-7.696242e-10,-1.927963e-11,-6.266166e-08,8.226985e-05
3.218000e-10,-8.888995e-10,-2.320208e-10,-8.790945e-08,8.444338e-05
3.218250e-10,-1.013281e-09,-4.541888e-10,-1.129053e-07,8.663253e-05
3.218500e-10,-1.142409e-09,-6.850141e-10,-1.375573e-07,8.882709e-05
3.218750e-10,-1.275832e-09,-9.236961e-10,-1.617737e-07,9.101704e-05
3.219000e-10,-1.413137e-09,-1.169405e-09,-1.854628e-07,9.319263e-05
3.219250e-10,-1.553876e-09,-1.421285e-09,-2.085332e-07,9.534438e-05
3.219500e-10,-1.697554e-09,-1.678452e-09,-2.308944e-07,9.746315e-05
3.219750e-10,-1.843696e-09,-1.940004e-09,-2.524569e-07,9.954018e-05
3.220000e-10,-1.991775e-09,-2.205012e-09,-2.731325e-07,1.015671e-04
3.220250e-10,-2.141277e-09,-2.472533e-09,-2.928344e-07,1.035360e-04
3.220500e-10,-2.291644e-09,-2.741606e-09,-3.114781e-07,1.054394e-04
3.220750e-10,-2.442318e-09,-3.011256e-09,-3.289811e-07,1.072704e-04
3.221000e-10,-2.592730e-09,-3.280497e-09,-3.452633e-07,1.090224e-04
3.221250e-10,-2.742291e-09,-3.548335e-09,-3.602478e-07,1.106895e-04
3.221500e-10,-2.890412e-09,-3.813769e-09,-3.738604e-07,1.122664e-04
3.221750e-10,-3.036483e-09,-4.075795e-09,-3.860308e-07,1.137482e-04
3.222000e-10,-3.179902e-09,-4.333409e-09,-3.966920e-07,1.151304e-04
3.222250e-10,-3.320044e-09,-4.585610e-09,-4.057813e-07,1.164095e-04
3.222500e-10,-3.456291e-09,-4.831401e-09,-4.132404e-07,1.175822e-04
3.222750e-10,-3.588042e-09,-5.069795e-09,-4.190153e-07,1.186459e-04
3.223000e-10,-3.714663e-09,-5.299814e-09,-4.230570e-07,1.195984e-04
3.223250e-10,-3.835552e-09,-5.520498e-09,-4.253218e-07,1.204381e-04
3.223500e-10,-3.950097e-09,-5.730901e-09,-4.257712e-07,1.211641e-04
3.223750e-10,-4.057697e-09,-5.930100e-09,-4.243723e-07,1.217757e-04
3.224000e-10,-4.157784e-09,-6.117196e-09,-4.210982e-07,1.222730e-04
3.224250e-10,-4.249751e-09,-6.291316e-09,-4.159279e-07,1.226563e-04
3.224500e-10,-4.333077e-09,-6.451617e-09,-4.088467e-07,1.229266e-04
3.224750e-10,-4.407197e-09,-6.597290e-09,-3.998464e-07,1.230852e-04
3.225000e-10,-4.471600e-09,-6.727560e-09,-3.889252e-07,1.231338e-04
3.225250e-10,-4.525797e-09,-6.841695e-09,-3.760880e-07,1.230746e-04
3.225500e-10,-4.569302e-09,-6.939003e-09,-3.613469e-07,1.229101e-04
3.225750e-10,-4.601687e-09,-7.018835e-09,-3.447203e-07,1.226432e-04
3.226000e-10,-4.622548e-09,-7.080595e-09,-3.262341e-07,1.222770e-04
3.226250e-10,-4.631472e-09,-7.123733e-09,-3.059208e-07,1.218150e-04
3.226500e-10,-4.628155e-09,-7.147755e-09,-2.838204e-07,1.212609e-04
3.226750e-10,-4.612267e-09,-7.152222e-09,-2.599795e-07,1.206188e-04
3.227000e-10,-4.583555e-09,-7.136753e-09,-2.344519e-07,1.198927e-04
3.227250e-10,-4.541779e-09,-7.101029e-09,-2.072983e-07,1.190872e-04
3.227500e-10,-4.486767e-09,-7.044790e-09,-1.785862e-07,1.182067e-04
3.227750e-10,-4.418379e-09,-6.967844e-09,-1.483900e-07,1.172560e-04
3.228000e-10,-4.336525e-09,-6.870065e-09,-1.167905e-07,1.162397e-04
3.228250e-10,-4.241158e-09,-6.751393e-09,-8.387488e-08,1.151629e-04
3.228500e-10,-4.132283e-09,-6.611839e-09,-4.973671e-08,1.140305e-04
3.228750e-10,-4.009969e-09,-6.451484e-09,-1.447543e-08,1.128474e-04
3.229000e-10,-3.874307e-09,-6.270479e-09,2.180376e-08,1.116186e-04
3.229250e-10,-3.725461e-09,-6.069050e-09,5.899025e-08,1.103491e-04
3.229500e-10,-3.563661e-09,-5.847493e-09,9.696827e-08,1.090439e-04
3.229750e-10,-3.389146e-09,-5.606179e-09,1.356173e-07,1.077080e-04
3.230000e-10,-3.202240e-09,-5.345551e-09,1.748122e-07,1.063461e-04
3.230250e-10,-3.003327e-09,-5.066125e-09,2.144241e-07,1.049630e-04
3.230500e-10,-2.792831e-09,-4.768488e-09,2.543203e-07,1.035634e-04
3.230750e-10,-2.571204e-09,-4.453300e-09,2.943648e-07,1.021518e-04
3.231000e-10,-2.338990e-09,-4.121291e-09,3.344191e-07,1.007326e-04
3.231250e-10,-2.096768e-09,-3.773259e-09,3.743423e-07,9.931010e-05
3.231500e-10,-1.845158e-09,-3.410071e-09,4.139915e-07,9.788838e-05
3.231750e-10,-1.584833e-09,-3.032659e-09,4.532230e-07,9.647136e-05
3.232000e-10,-1.316507e-09,-2.642019e-09,4.918918e-07,9.506279e-05
3.232250e-10,-1.040954e-09,-2.239206e-09,5.298531e-07,9.366623e-05
3.232500e-10,-7.589755e-10,-1.825334e-09,5.669622e-07,9.228504e-05
3.232750e-10,-4.714024e-10,-1.401575e-09,6.030754e-07,9.092236e-05
3.233000e-10,-1.791291e-10,-9.691504e-10,6.380502e-07,8.958115e-05
3.233250e-10,1.169355e-10,-5.293305e-10,6.717463e-07,8.826414e-05
3.233500e-10,4.158502e-10,-8.343094e-11,7.040261e-07,8.697384e-05
3.233750e-10,7.166335e-10,3.671915e-10,7.347547e-07,8.571256e-05
3.234000e-10,1.018297e-09,8.211437e-10,7.638013e-07,8.448238e-05
3.234250e-10,1.319823e-09,1.277000e-09,7.910392e-07,8.328516e-05
3.234500e-10,1.620172e-09,1.733307e-09,8.163465e-07,8.212256e-05
3.234750e-10,1.918298e-09,2.188589e-09,8.396067e-07,8.099601e-05
3.235000e-10,2.213152e-09,2.641352e-09,8.607091e-07,7.990675e-05
3.235250e-10,2.503651e-09,3.090088e-09,8.795494e-07,7.885578e-05
3.235500e-10,2.788764e-09,3.533285e-09,8.960303e-07,7.784395e-05
3.235750e-10,3.067401e-09,3.969424e-09,9.100619e-07,7.687187e-05
3.236000e-10,3.338524e-09,4.396994e-09,9.215620e-07,7.594000e-05
3.236250e-10,3.601093e-09,4.814491e-09,9.304566e-07,7.504858e-05
3.236500e-10,3.854085e-09,5.220427e-09,9.366807e-07,7.419772e-05
3.236750e-10,4.096485e-09,5.613331e-09,9.401781e-07,7.338733e-05
3.237000e-10,4.327328e-09,5.991762e-09,9.409019e-07,7.261719e-05
3.237250e-10,4.545661e-09,6.354311e-09,9.388153e-07,7.188693e-05
3.237500e-10,4.750575e-09,6.699603e-09,9.338913e-07,7.119602e-05
3.237750e-10,4.941182e-09,7.026309e-09,9.261129e-07,7.054382e-05
3.238000e-10,5.116647e-09,7.333149e-09,9.154741e-07,6.992959e-05
3.238250e-10,5.276201e-09,7.618896e-09,9.019792e-07,6.935244e-05
3.238500e-10,5.419079e-09,7.882385e-09,8.856432e-07,6.881142e-05
3.238750e-10,5.544617e-09,8.122512e-09,8.664921e-07,6.830548e-05
3.239000e-10,5.652174e-09,8.338248e-09,8.445629e-07,6.783347e-05
3.239250e-10,5.741205e-09,8.528634e-09,8.199034e-07,6.739420e-05
3.239500e-10,5.811176e-09,8.692794e-09,7.925722e-07,6.698640e-05
3.239750e-10,5.861676e-09,8.829934e-09,7.626388e-07,6.660877e-05
3.240000e-10,5.892340e-09,8.939350e-09,7.301833e-07,6.625996e-05
3.240250e-10,5.902852e-09,9.020427e-09,6.952964e-07,6.593857e-05
3.240500e-10,5.893022e-09,9.072649e-09,6.580790e-07,6.564321e-05
3.240750e-10,5.862688e-09,9.095596e-09,6.186419e-07,6.537245e-05
3.241000e-10,5.811786e-09,9.088952e-09,5.771058e-07,6.512485e-05
3.241250e-10,5.740344e-09,9.052502e-09,5.336007e-07,6.489899e-05
3.241500e-10,5.648456e-09,8.986142e-09,4.882654e-07,6.469344e-05
3.241750e-10,5.536275e-09,8.889873e-09,4.412476e-07,6.450679e-05
3.242000e-10,5.404080e-09,8.763805e-09,3.927027e-07,6.433765e-05
3.242250e-10,5.252211e-09,8.608162e-09,3.427938e-07,6.418464e-05
3.242500e-10,5.081075e-09,8.423278e-09,2.916910e-07,6.404643e-05
3.242750e-10,4.891176e-09,8.209596e-09,2.395709e-07,6.392173e-05
3.243000e-10,4.683103e-09,7.967673e-09,1.866158e-07,6.380926e-05
3.243250e-10,4.457498e-09,7.698176e-09,1.330131e-07,6.370781e-05
3.243500e-10,4.215103e-09,7.401879e-09,7.895491e-08,6.361620e-05
3.243750e-10,3.956721e-09,7.079668e-09,2.463682e-08,6.353332e-05
3.244000e-10,3.683241e-09,6.732529e-09,-2.974233e-08,6.345809e-05
3.244250e-10,3.395597e-09,6.361556e-09,-8.398147e-08,6.338950e-05
3.244500e-10,3.094813e-09,5.967941e-09,-1.378780e-07,6.332659e-05
3.244750e-10,2.781963e-09,5.552973e-09,-1.912286e-07,6.326846e-05
3.245000e-10,2.458185e-09,5.118033e-09,-2.438299e-07,6.321427e-05
3.245250e-10,2.124656e-09,4.664593e-09,-2.954794e-07,6.316323e-05
3.245500e-10,1.782628e-09,4.194207e-09,-3.459765e-07,6.311463e-05
3.245750e-10,1.433392e-09,3.708510e-09,-3.951228e-07,6.306779e-05
3.246000e-10,1.078269e-09,3.209210e-09,-4.427234e-07,6.302211e-05
3.246250e-10,7.186314e-10,2.698083e-09,-4.885872e-07,6.297706e-05
3.246500e-10,3.558590e-10,2.176968e-09,-5.325283e-07,6.293213e-05
3.246750e-10,-8.611756e-12,1.647758e-09,-5.743665e-07,6.288689e-05
3.247000e-10,-3.733340e-10,1.112398e-09,-6.139278e-07,6.284097e-05
3.247250e-10,-7.368677e-10,5.728717e-10,-6.510457e-07,6.279405e-05
3.247500e-10,-1.097733e-09,3.120006e-11,-6.855616e-07,6.274584e-05
3.247750e-10,-1.454463e-09,-5.105691e-10,-7.173254e-07,6.269613e-05
3.248000e-10,-1.805596e-09,-1.050368e-09,-7.461966e-07,6.264473e-05
3.248250e-10,-2.149669e-09,-1.586117e-09,-7.720446e-07,6.259150e-05
3.248500e-10,-2.485245e-09,-2.115732e-09,-7.947495e-07,6.253637e-05
3.248750e-10,-2.810891e-09,-2.637133e-09,-8.142025e-07,6.247926e-05
3.249000e-10,-3.125227e-09,-3.148250e-09,-8.303067e-07,6.242017e-05
3.249250e-10,-3.426882e-09,-3.647036e-09,-8.429773e-07,6.235911e-05
3.249500e-10,-3.714533e-09,-4.131469e-09,-8.521425e-07,6.229612e-05
3.249750e-10,-3.986912e-09,-4.599567e-09,-8.577432e-07,6.223128e-05
3.250000e-10,-4.242763e-09,-5.049390e-09,-8.597341e-07,6.216469e-05
3.250250e-10,-4.480947e-09,-5.479049e-09,-8.580837e-07,6.209648e-05
3.250500e-10,-4.700329e-09,-5.886719e-09,-8.527742e-07,6.202677e-05
3.250750e-10,-4.899869e-09,-6.270640e-09,-8.438024e-07,6.195573e-05
3.251000e-10,-5.078600e-09,-6.629130e-09,-8.311792e-07,6.188353e-05
3.251250e-10,-5.235612e-09,-6.960588e-09,-8.149300e-07,6.181035e-05
3.251500e-10,-5.370086e-09,-7.263504e-09,-7.950948e-07,6.173639e-05
3.251750e-10,-5.481285e-09,-7.536465e-09,-7.717278e-07,6.166183e-05
3.252000e-10,-5.568576e-09,-7.778161e-09,-7.448976e-07,6.158689e-05
3.252250e-10,-5.631391e-09,-7.987391e-09,-7.146870e-07,6.151176e-05
3.252500e-10,-5.669260e-09,-8.163071e-09,-6.811928e-07,6.143664e-05
3.252750e-10,-5.681827e-09,-8.304236e-09,-6.445252e-07,6.136174e-05
3.253000e-10,-5.668831e-09,-8.410049e-09,-6.048080e-07,6.128725e-05
3.253250e-10,-5.630094e-09,-8.479801e-09,-5.621776e-07,6.121336e-05
3.253500e-10,-5.565566e-09,-8.512919e-09,-5.167833e-07,6.114025e-05
3.253750e-10,-5.475285e-09,-8.508967e-09,-4.687858e-07,6.106808e-05
3.254000e-10,-5.359393e-09,-8.467649e-09,-4.183577e-07,6.099703e-05
3.254250e-10,-5.218158e-09,-8.388816e-09,-3.656819e-07,6.092725e-05
3.254500e-10,-5.051920e-09,-8.272461e-09,-3.109518e-07,6.085886e-05
3.254750e-10,-4.861145e-09,-8.118725e-09,-2.543699e-07,6.079199e-05
3.255000e-10,-4.646405e-09,-7.927896e-09,-1.961474e-07,6.072676e-05
3.255250e-10,-4.408368e-09,-7.700412e-09,-1.365033e-07,6.066325e-05
3.255500e-10,-4.147780e-09,-7.436855e-09,-7.566364e-08,6.060155e-05
3.255750e-10,-3.865531e-09,-7.137956e-09,-1.386051e-08,6.054172e-05
3.256000e-10,-3.562576e-09,-6.804590e-09,4.866882e-08,6.048381e-05
3.256250e-10,-3.239944e-09,-6.437773e-09,1.116828e-07,6.042786e-05
3.256500e-10,-2.898802e-09,-6.038664e-09,1.749366e-07,6.037388e-05
3.256750e-10,-2.540353e-09,-5.608556e-09,2.381831e-07,6.032187e-05
3.257000e-10,-2.165915e-09,-5.148874e-09,3.011738e-07,6.027183e-05
3.257250e-10,-1.776849e-09,-4.661170e-09,3.636599e-07,6.022374e-05
3.257500e-10,-1.374619e-09,-4.147121e-09,4.253933e-07,6.017755e-05
3.257750e-10,-9.607053e-10,-3.608518e-09,4.861278e-07,6.013321e-05
3.258000e-10,-5.367229e-10,-3.047264e-09,5.456196e-07,6.009067e-05
3.258250e-10,-1.042381e-10,-2.465363e-09,6.036289e-07,6.004984e-05
3.258500e-10,3.350348e-10,-1.864917e-09,6.599207e-07,6.001065e-05
3.258750e-10,7.794219e-10,-1.248116e-09,7.142655e-07,5.997301e-05
3.259000e-10,1.227172e-09,-6.172282e-10,7.664408e-07,5.993680e-05
3.259250e-10,1.676537e-09,2.540472e-11,8.162316e-07,5.990194e-05
3.259500e-10,2.125718e-09,6.773798e-10,8.634315e-07,5.986830e-05
3.259750e-10,2.572956e-09,1.336242e-09,9.078436e-07,5.983576e-05
3.260000e-10,3.016430e-09,1.999492e-09,9.492812e-07,5.980422e-05
3.260250e-10,3.454369e-09,2.664597e-09,9.875691e-07,5.977353e-05
3.260500e-10,3.884996e-09,3.329003e-09,1.022543e-06,5.974359e-05
3.260750e-10,4.306561e-09,3.990143e-09,1.054054e-06,5.971426e-05
3.261000e-10,4.717340e-09,4.645446e-09,1.081962e-06,5.968542e-05
3.261250e-10,5.115632e-09,5.292350e-09,1.106145e-06,5.965696e-05
3.261500e-10,5.499814e-09,5.928315e-09,1.126493e-06,5.962875e-05
3.261750e-10,5.868265e-09,6.550826e-09,1.142912e-06,5.960070e-05
3.262000e-10,6.219458e-09,7.157411e-09,1.155324e-06,5.957268e-05
3.262250e-10,6.551921e-09,7.745649e-09,1.163665e-06,5.954460e-05
3.262500e-10,6.864245e-09,8.313178e-09,1.167889e-06,5.951638e-05
3.262750e-10,7.155107e-09,8.857708e-09,1.167966e-06,5.948792e-05
3.263000e-10,7.423272e-09,9.377030e-09,1.163882e-06,5.945917e-05
3.263250e-10,7.667567e-09,9.869026e-09,1.155640e-06,5.943004e-05
3.263500e-10,7.886956e-09,1.033168e-08,1.143260e-06,5.940051e-05
3.263750e-10,8.080472e-09,1.076307e-08,1.126777e-06,5.937052e-05
3.264000e-10,8.247259e-09,1.116142e-08,1.106247e-06,5.934005e-05
3.264250e-10,8.386569e-09,1.152504e-08,1.081737e-06,5.930909e-05
3.264500e-10,8.497780e-09,1.185242e-08,1.053335e-06,5.927764e-05
3.264750e-10,8.580364e-09,1.214214e-08,1.021141e-06,5.924571e-05
3.265000e-10,8.633917e-09,1.239295e-08,9.852735e-07,5.921334e-05
3.265250e-10,8.658170e-09,1.260377e-08,9.458647e-07,5.918057e-05
3.265500e-10,8.652966e-09,1.277364e-08,9.030618e-07,5.914747e-05
3.265750e-10,8.618246e-09,1.290177e-08,8.570260e-07,5.911409e-05
3.266000e-10,8.554128e-09,1.298757e-08,8.079319e-07,5.908055e-05
3.266250e-10,8.460803e-09,1.303056e-08,7.559672e-07,5.904693e-05
3.266500e-10,8.338608e-09,1.303048e-08,7.013311e-07,5.901337e-05
3.266750e-10,8.188004e-09,1.298721e-08,6.442344e-07,5.898000e-05
3.267000e-10,8.009557e-09,1.290083e-08,5.848983e-07,5.894696e-05
3.267250e-10,7.803967e-09,1.277157e-08,5.235532e-07,5.891444e-05
3.267500e-10,7.572028e-09,1.259983e-08,4.604386e-07,5.888259e-05
3.267750e-10,7.314677e-09,1.238621e-08,3.958011e-07,5.885163e-05
3.268000e-10,7.032926e-09,1.213146e-08,3.298942e-07,5.882176e-05
3.268250e-10,6.727902e-09,1.183649e-08,2.629770e-07,5.879319e-05
3.268500e-10,6.400853e-09,1.150239e-08,1.953130e-07,5.876617e-05
3.268750e-10,6.053073e-09,1.113039e-08,1.271695e-07,5.874093e-05
3.269000e-10,5.685987e-09,1.072189e-08,5.881565e-08,5.871774e-05
3.269250e-10,5.301089e-09,1.027844e-08,-9.477647e-09,5.869685e-05
3.269500e-10,4.899942e-09,9.801731e-09,-7.743957e-08,5.867856e-05
3.269750e-10,4.484175e-09,9.293576e-09,-1.448002e-07,5.866315e-05
