time,"P(A)","P(B)","P(C)","P(Q)"
1.268750e-10,7.306660e+00,7.587187e+00,7.587187e+00,1.094580e+00
1.269000e-10,7.306040e+00,7.586420e+00,7.586420e+00,1.091188e+00
1.269250e-10,7.305455e+00,7.585827e+00,7.585827e+00,1.087807e+00
1.269500e-10,7.304905e+00,7.585416e+00,7.585416e+00,1.084451e+00
1.269750e-10,7.304393e+00,7.585197e+00,7.585197e+00,1.081134e+00
1.270000e-10,7.303921e+00,7.585175e+00,7.585175e+00,1.077868e+00
1.270250e-10,7.303491e+00,7.585354e+00,7.585354e+00,1.074667e+00
1.270500e-10,7.303105e+00,7.585735e+00,7.585735e+00,1.071543e+00
1.270750e-10,7.302764e+00,7.586319e+00,7.586319e+00,1.068507e+00
1.271000e-10,7.302468e+00,7.587102e+00,7.587102e+00,1.065569e+00
1.271250e-10,7.302219e+00,7.588079e+00,7.588079e+00,1.062741e+00
1.271500e-10,7.302018e+00,7.589241e+00,7.589241e+00,1.060032e+00
1.271750e-10,7.301865e+00,7.590579e+00,7.590579e+00,1.057450e+00
1.272000e-10,7.301760e+00,7.592079e+00,7.592079e+00,1.055002e+00
1.272250e-10,7.301703e+00,7.593728e+00,7.593728e+00,1.052697e+00
1.272500e-10,7.301694e+00,7.595509e+00,7.595509e+00,1.050541e+00
1.272750e-10,7.301732e+00,7.597403e+00,7.597403e+00,1.048537e+00
1.273000e-10,7.301818e+00,7.599391e+00,7.599391e+00,1.046693e+00
1.273250e-10,7.301949e+00,7.601451e+00,7.601451e+00,1.045010e+00
1.273500e-10,7.302125e+00,7.603561e+00,7.603561e+00,1.043493e+00
1.273750e-10,7.302344e+00,7.605698e+00,7.605698e+00,1.042144e+00
1.274000e-10,7.302605e+00,7.607839e+00,7.607839e+00,1.040963e+00
1.274250e-10,7.302906e+00,7.609961e+00,7.609961e+00,1.039952e+00
1.274500e-10,7.303245e+00,7.612040e+00,7.612040e+00,1.039111e+00
1.274750e-10,7.303621e+00,7.614054e+00,7.614054e+00,1.038438e+00
1.275000e-10,7.304031e+00,7.615981e+00,7.615981e+00,1.037933e+00
1.275250e-10,7.304472e+00,7.617801e+00,7.617801e+00,1.037593e+00
1.275500e-10,7.304943e+00,7.619494e+00,7.619494e+00,1.037415e+00
1.275750e-10,7.305440e+00,7.621043e+00,7.621043e+00,1.037397e+00
1.276000e-10,7.305961e+00,7.622431e+00,7.622431e+00,1.037534e+00
1.276250e-10,7.306504e+00,7.623645e+00,7.623645e+00,1.037822e+00
1.276500e-10,7.307064e+00,7.624673e+00,7.624673e+00,1.038256e+00
1.276750e-10,7.307641e+00,7.625505e+00,7.625505e+00,1.038831e+00
1.277000e-10,7.308229e+00,7.626132e+00,7.626132e+00,1.039540e+00
1.277250e-10,7.308827e+00,7.626551e+00,7.626551e+00,1.040378e+00
1.277500e-10,7.309432e+00,7.626756e+00,7.626756e+00,1.041337e+00
1.277750e-10,7.310040e+00,7.626748e+00,7.626748e+00,1.042412e+00
1.278000e-10,7.310649e+00,7.626526e+00,7.626526e+00,1.043595e+00
1.278250e-10,7.311255e+00,7.626094e+00,7.626094e+00,1.044877e+00
