time,"P(D0)","P(D1)","P(S)","P(Q)"
2.215000e-10,1.363985e+01,7.345164e+00,7.292185e+00,1.363009e+01
2.215100e-10,1.363986e+01,7.341690e+00,7.286039e+00,1.363011e+01
2.215200e-10,1.363986e+01,7.338208e+00,7.279903e+00,1.363012e+01
2.215300e-10,1.363987e+01,7.334719e+00,7.273783e+00,1.363013e+01
2.215400e-10,1.363988e+01,7.331226e+00,7.267682e+00,1.363014e+01
2.215500e-10,1.363988e+01,7.327732e+00,7.261604e+00,1.363015e+01
2.215600e-10,1.363989e+01,7.324238e+00,7.255554e+00,1.363017e+01
2.215700e-10,1.363990e+01,7.320748e+00,7.249535e+00,1.363018e+01
2.215800e-10,1.363991e+01,7.317262e+00,7.243551e+00,1.363019e+01
2.215900e-10,1.363991e+01,7.313785e+00,7.237607e+00,1.363020e+01
2.216000e-10,1.363992e+01,7.310317e+00,7.231706e+00,1.363022e+01
2.216100e-10,1.363993e+01,7.306862e+00,7.225853e+00,1.363023e+01
2.216200e-10,1.363994e+01,7.303421e+00,7.220050e+00,1.363024e+01
2.216300e-10,1.363994e+01,7.299996e+00,7.214303e+00,1.363026e+01
2.216400e-10,1.363995e+01,7.296591e+00,7.208614e+00,1.363027e+01
2.216500e-10,1.363996e+01,7.293207e+00,7.202987e+00,1.363028e+01
2.216600e-10,1.363997e+01,7.289847e+00,7.197427e+00,1.363030e+01
2.216700e-10,1.363997e+01,7.286512e+00,7.191936e+00,1.363031e+01
2.216800e-10,1.363998e+01,7.283205e+00,7.186518e+00,1.363032e+01
2.216900e-10,1.363999e+01,7.279927e+00,7.181178e+00,1.363034e+01
2.217000e-10,1.364000e+01,7.276682e+00,7.175917e+00,1.363035e+01
2.217100e-10,1.364001e+01,7.273472e+00,7.170741e+00,1.363037e+01
2.217200e-10,1.364001e+01,7.270297e+00,7.165651e+00,1.363038e+01
2.217300e-10,1.364002e+01,7.267161e+00,7.160651e+00,1.363040e+01
2.217400e-10,1.364003e+01,7.264065e+00,7.155745e+00,1.363041e+01
2.217500e-10,1.364004e+01,7.261012e+00,7.150935e+00,1.363043e+01
2.217600e-10,1.364005e+01,7.258002e+00,7.146225e+00,1.363044e+01
2.217700e-10,1.364005e+01,7.255039e+00,7.141617e+00,1.363046e+01
2.217800e-10,1.364006e+01,7.252125e+00,7.137115e+00,1.363047e+01
2.217900e-10,1.364007e+01,7.249260e+00,7.132721e+00,1.363049e+01
2.218000e-10,1.364008e+01,7.246447e+00,7.128439e+00,1.363050e+01
2.218100e-10,1.364009e+01,7.243687e+00,7.124270e+00,1.363052e+01
2.218200e-10,1.364010e+01,7.240983e+00,7.120217e+00,1.363053e+01
2.218300e-10,1.364010e+01,7.238336e+00,7.116283e+00,1.363055e+01
2.218400e-10,1.364011e+01,7.235747e+00,7.112470e+00,1.363056e+01
2.218500e-10,1.364012e+01,7.233219e+00,7.108780e+00,1.363058e+01
2.218600e-10,1.364013e+01,7.230752e+00,7.105216e+00,1.363060e+01
2.218700e-10,1.364014e+01,7.228349e+00,7.101781e+00,1.363061e+01
2.218800e-10,1.364015e+01,7.226011e+00,7.098475e+00,1.363063e+01
2.218900e-10,1.364016e+01,7.223739e+00,7.095301e+00,1.363065e+01
2.219000e-10,1.364016e+01,7.221535e+00,7.092260e+00,1.363066e+01
2.219100e-10,1.364017e+01,7.219400e+00,7.089355e+00,1.363068e+01
2.219200e-10,1.364018e+01,7.217335e+00,7.086587e+00,1.363070e+01
2.219300e-10,1.364019e+01,7.215342e+00,7.083958e+00,1.363071e+01
2.219400e-10,1.364020e+01,7.213421e+00,7.081469e+00,1.363073e+01
2.219500e-10,1.364021e+01,7.211574e+00,7.079122e+00,1.363075e+01
2.219600e-10,1.364022e+01,7.209803e+00,7.076918e+00,1.363077e+01
2.219700e-10,1.364023e+01,7.208107e+00,7.074857e+00,1.363079e+01
2.219800e-10,1.364023e+01,7.206488e+00,7.072941e+00,1.363080e+01
2.219900e-10,1.364024e+01,7.204948e+00,7.071172e+00,1.363082e+01
2.220000e-10,1.364025e+01,7.203486e+00,7.069549e+00,1.363084e+01
2.220100e-10,1.364026e+01,7.202103e+00,7.068074e+00,1.363086e+01
2.220200e-10,1.364027e+01,7.200802e+00,7.066747e+00,1.363088e+01
2.220300e-10,1.364028e+01,7.199581e+00,7.065569e+00,1.363090e+01
2.220400e-10,1.364029e+01,7.198442e+00,7.064541e+00,1.363092e+01
2.220500e-10,1.364030e+01,7.197385e+00,7.063662e+00,1.363094e+01
2.220600e-10,1.364030e+01,7.196411e+00,7.062932e+00,1.363096e+01
2.220700e-10,1.364031e+01,7.195520e+00,7.062353e+00,1.363098e+01
2.220800e-10,1.364032e+01,7.194713e+00,7.061924e+00,1.363100e+01
2.220900e-10,1.364033e+01,7.193990e+00,7.061645e+00,1.363102e+01
2.221000e-10,1.364034e+01,7.193352e+00,7.061515e+00,1.363104e+01
2.221100e-10,1.364035e+01,7.192798e+00,7.061535e+00,1.363106e+01
2.221200e-10,1.364036e+01,7.192330e+00,7.061704e+00,1.363108e+01
2.221300e-10,1.364037e+01,7.191946e+00,7.062021e+00,1.363110e+01
2.221400e-10,1.364037e+01,7.191647e+00,7.062487e+00,1.363112e+01
2.221500e-10,1.364038e+01,7.191433e+00,7.063100e+00,1.363114e+01
2.221600e-10,1.364039e+01,7.191305e+00,7.063859e+00,1.363116e+01
2.221700e-10,1.364040e+01,7.191261e+00,7.064764e+00,1.363118e+01
2.221800e-10,1.364041e+01,7.191302e+00,7.065814e+00,1.363121e+01
2.221900e-10,1.364042e+01,7.191427e+00,7.067007e+00,1.363123e+01
2.222000e-10,1.364043e+01,7.191637e+00,7.068343e+00,1.363125e+01
2.222100e-10,1.364043e+01,7.191931e+00,7.069820e+00,1.363127e+01
2.222200e-10,1.364044e+01,7.192308e+00,7.071437e+00,1.363130e+01
2.222300e-10,1.364045e+01,7.192769e+00,7.073192e+00,1.363132e+01
2.222400e-10,1.364046e+01,7.193312e+00,7.075083e+00,1.363134e+01
2.222500e-10,1.364047e+01,7.193937e+00,7.077110e+00,1.363137e+01
2.222600e-10,1.364048e+01,7.194643e+00,7.079271e+00,1.363139e+01
2.222700e-10,1.364048e+01,7.195430e+00,7.081563e+00,1.363141e+01
2.222800e-10,1.364049e+01,7.196298e+00,7.083985e+00,1.363144e+01
2.222900e-10,1.364050e+01,7.197244e+00,7.086534e+00,1.363146e+01
2.223000e-10,1.364051e+01,7.198270e+00,7.089209e+00,1.363149e+01
2.223100e-10,1.364052e+01,7.199372e+00,7.092008e+00,1.363151e+01
2.223200e-10,1.364052e+01,7.200552e+00,7.094929e+00,1.363154e+01
2.223300e-10,1.364053e+01,7.201807e+00,7.097968e+00,1.363156e+01
2.223400e-10,1.364054e+01,7.203137e+00,7.101125e+00,1.363159e+01
2.223500e-10,1.364055e+01,7.204540e+00,7.104395e+00,1.363161e+01
2.223600e-10,1.364055e+01,7.206016e+00,7.107778e+00,1.363164e+01
2.223700e-10,1.364056e+01,7.207563e+00,7.111270e+00,1.363167e+01
2.223800e-10,1.364057e+01,7.209181e+00,7.114869e+00,1.363169e+01
2.223900e-10,1.364057e+01,7.210867e+00,7.118572e+00,1.363172e+01
2.224000e-10,1.364058e+01,7.212621e+00,7.122376e+00,1.363175e+01
2.224100e-10,1.364059e+01,7.214441e+00,7.126278e+00,1.363177e+01
2.224200e-10,1.364060e+01,7.216326e+00,7.130277e+00,1.363180e+01
2.224300e-10,1.364060e+01,7.218275e+00,7.134368e+00,1.363183e+01
2.224400e-10,1.364061e+01,7.220285e+00,7.138549e+00,1.363186e+01
2.224500e-10,1.364061e+01,7.222356e+00,7.142817e+00,1.363189e+01
2.224600e-10,1.364062e+01,7.224486e+00,7.147168e+00,1.363191e+01
2.224700e-10,1.364063e+01,7.226674e+00,7.151600e+00,1.363194e+01
2.224800e-10,1.364063e+01,7.228917e+00,7.156110e+00,1.363197e+01
2.224900e-10,1.364064e+01,7.231214e+00,7.160695e+00,1.363200e+01
2.225000e-10,1.364064e+01,7.233564e+00,7.165350e+00,1.363203e+01
2.225100e-10,1.364065e+01,7.235965e+00,7.170074e+00,1.363206e+01
2.225200e-10,1.364066e+01,7.238415e+00,7.174862e+00,1.363209e+01
2.225300e-10,1.364066e+01,7.240912e+00,7.179712e+00,1.363212e+01
2.225400e-10,1.364067e+01,7.243455e+00,7.184620e+00,1.363215e+01
2.225500e-10,1.364067e+01,7.246042e+00,7.189583e+00,1.363219e+01
2.225600e-10,1.364067e+01,7.248670e+00,7.194597e+00,1.363222e+01
2.225700e-10,1.364068e+01,7.251339e+00,7.199659e+00,1.363225e+01
2.225800e-10,1.364068e+01,7.254045e+00,7.204766e+00,1.363228e+01
2.225900e-10,1.364069e+01,7.256788e+00,7.209914e+00,1.363231e+01
2.226000e-10,1.364069e+01,7.259566e+00,7.215100e+00,1.363235e+01
2.226100e-10,1.364070e+01,7.262376e+00,7.220320e+00,1.363238e+01
2.226200e-10,1.364070e+01,7.265216e+00,7.225571e+00,1.363241e+01
2.226300e-10,1.364070e+01,7.268085e+00,7.230850e+00,1.363245e+01
2.226400e-10,1.364071e+01,7.270981e+00,7.236153e+00,1.363248e+01
2.226500e-10,1.364071e+01,7.273901e+00,7.241476e+00,1.363251e+01
2.226600e-10,1.364071e+01,7.276844e+00,7.246817e+00,1.363255e+01
2.226700e-10,1.364071e+01,7.279807e+00,7.252171e+00,1.363258e+01
2.226800e-10,1.364072e+01,7.282790e+00,7.257536e+00,1.363262e+01
2.226900e-10,1.364072e+01,7.285788e+00,7.262908e+00,1.363265e+01
2.227000e-10,1.364072e+01,7.288801e+00,7.268283e+00,1.363269e+01
2.227100e-10,1.364072e+01,7.291827e+00,7.273658e+00,1.363273e+01
2.227200e-10,1.364072e+01,7.294863e+00,7.279030e+00,1.363276e+01
2.227300e-10,1.364073e+01,7.297908e+00,7.284395e+00,1.363280e+01
2.227400e-10,1.364073e+01,7.300959e+00,7.289750e+00,1.363284e+01
2.227500e-10,1.364073e+01,7.304015e+00,7.295092e+00,1.363287e+01
2.227600e-10,1.364073e+01,7.307072e+00,7.300418e+00,1.363291e+01
2.227700e-10,1.364073e+01,7.310131e+00,7.305723e+00,1.363295e+01
2.227800e-10,1.364073e+01,7.313187e+00,7.311006e+00,1.363299e+01
2.227900e-10,1.364073e+01,7.316240e+00,7.316262e+00,1.363303e+01
2.228000e-10,1.364073e+01,7.319287e+00,7.321488e+00,1.363307e+01
2.228100e-10,1.364073e+01,7.322327e+00,7.326682e+00,1.363311e+01
2.228200e-10,1.364073e+01,7.325357e+00,7.331841e+00,1.363315e+01
2.228300e-10,1.364072e+01,7.328375e+00,7.336960e+00,1.363319e+01
2.228400e-10,1.364072e+01,7.331380e+00,7.342038e+00,1.363323e+01
2.228500e-10,1.364072e+01,7.334370e+00,7.347070e+00,1.363327e+01
2.228600e-10,1.364072e+01,7.337341e+00,7.352055e+00,1.363331e+01
2.228700e-10,1.364072e+01,7.340294e+00,7.356990e+00,1.363336e+01
2.228800e-10,1.364071e+01,7.343225e+00,7.361870e+00,1.363340e+01
2.228900e-10,1.364071e+01,7.346134e+00,7.366695e+00,1.363344e+01
2.229000e-10,1.364071e+01,7.349017e+00,7.371460e+00,1.363348e+01
2.229100e-10,1.364070e+01,7.351873e+00,7.376163e+00,1.363353e+01
2.229200e-10,1.364070e+01,7.354701e+00,7.380802e+00,1.363357e+01
2.229300e-10,1.364070e+01,7.357499e+00,7.385374e+00,1.363362e+01
2.229400e-10,1.364069e+01,7.360265e+00,7.389876e+00,1.363366e+01
2.229500e-10,1.364069e+01,7.362996e+00,7.394306e+00,1.363371e+01
2.229600e-10,1.364068e+01,7.365692e+00,7.398662e+00,1.363375e+01
2.229700e-10,1.364068e+01,7.368351e+00,7.402941e+00,1.363380e+01
2.229800e-10,1.364067e+01,7.370972e+00,7.407140e+00,1.363385e+01
2.229900e-10,1.364067e+01,7.373551e+00,7.411258e+00,1.363389e+01
2.230000e-10,1.364066e+01,7.376089e+00,7.415292e+00,1.363394e+01
2.230100e-10,1.364065e+01,7.378583e+00,7.419240e+00,1.363399e+01
2.230200e-10,1.364065e+01,7.381031e+00,7.423101e+00,1.363404e+01
2.230300e-10,1.364064e+01,7.383434e+00,7.426871e+00,1.363409e+01
2.230400e-10,1.364063e+01,7.385788e+00,7.430550e+00,1.363414e+01
2.230500e-10,1.364062e+01,7.388092e+00,7.434135e+00,1.363419e+01
2.230600e-10,1.364061e+01,7.390346e+00,7.437624e+00,1.363424e+01
2.230700e-10,1.364061e+01,7.392548e+00,7.441017e+00,1.363429e+01
2.230800e-10,1.364060e+01,7.394696e+00,7.444310e+00,1.363434e+01
2.230900e-10,1.364059e+01,7.396789e+00,7.447503e+00,1.363439e+01
2.231000e-10,1.364058e+01,7.398826e+00,7.450594e+00,1.363445e+01
2.231100e-10,1.364057e+01,7.400806e+00,7.453581e+00,1.363450e+01
2.231200e-10,1.364056e+01,7.402728e+00,7.456464e+00,1.363455e+01
2.231300e-10,1.364055e+01,7.404590e+00,7.459240e+00,1.363461e+01
2.231400e-10,1.364054e+01,7.406391e+00,7.461909e+00,1.363466e+01
2.231500e-10,1.364052e+01,7.408131e+00,7.464470e+00,1.363472e+01
2.231600e-10,1.364051e+01,7.409809e+00,7.466921e+00,1.363477e+01
2.231700e-10,1.364050e+01,7.411423e+00,7.469261e+00,1.363483e+01
2.231800e-10,1.364049e+01,7.412972e+00,7.471490e+00,1.363489e+01
2.231900e-10,1.364048e+01,7.414457e+00,7.473606e+00,1.363494e+01
2.232000e-10,1.364046e+01,7.415875e+00,7.475609e+00,1.363500e+01
2.232100e-10,1.364045e+01,7.417226e+00,7.477498e+00,1.363506e+01
2.232200e-10,1.364044e+01,7.418510e+00,7.479273e+00,1.363512e+01
2.232300e-10,1.364042e+01,7.419726e+00,7.480932e+00,1.363518e+01
2.232400e-10,1.364041e+01,7.420873e+00,7.482476e+00,1.363524e+01
2.232500e-10,1.364039e+01,7.421950e+00,7.483903e+00,1.363530e+01
2.232600e-10,1.364038e+01,7.422958e+00,7.485214e+00,1.363536e+01
2.232700e-10,1.364036e+01,7.423895e+00,7.486409e+00,1.363543e+01
2.232800e-10,1.364035e+01,7.424761e+00,7.487486e+00,1.363549e+01
2.232900e-10,1.364033e+01,7.425556e+00,7.488446e+00,1.363555e+01
2.233000e-10,1.364032e+01,7.426279e+00,7.489290e+00,1.363562e+01
2.233100e-10,1.364030e+01,7.426931e+00,7.490016e+00,1.363568e+01
2.233200e-10,1.364028e+01,7.427510e+00,7.490625e+00,1.363575e+01
2.233300e-10,1.364026e+01,7.428017e+00,7.491117e+00,1.363581e+01
2.233400e-10,1.364025e+01,7.428451e+00,7.491493e+00,1.363588e+01
2.233500e-10,1.364023e+01,7.428813e+00,7.491752e+00,1.363595e+01
2.233600e-10,1.364021e+01,7.429101e+00,7.491896e+00,1.363601e+01
2.233700e-10,1.364019e+01,7.429318e+00,7.491924e+00,1.363608e+01
2.233800e-10,1.364017e+01,7.429461e+00,7.491837e+00,1.363615e+01
2.233900e-10,1.364015e+01,7.429532e+00,7.491635e+00,1.363622e+01
2.234000e-10,1.364013e+01,7.429530e+00,7.491320e+00,1.363629e+01
2.234100e-10,1.364011e+01,7.429456e+00,7.490892e+00,1.363636e+01
2.234200e-10,1.364009e+01,7.429309e+00,7.490351e+00,1.363644e+01
2.234300e-10,1.364007e+01,7.429091e+00,7.489700e+00,1.363651e+01
2.234400e-10,1.364005e+01,7.428802e+00,7.488937e+00,1.363658e+01
2.234500e-10,1.364003e+01,7.428441e+00,7.488065e+00,1.363666e+01
2.234600e-10,1.364001e+01,7.428009e+00,7.487085e+00,1.363673e+01
2.234700e-10,1.363999e+01,7.427507e+00,7.485997e+00,1.363681e+01
2.234800e-10,1.363997e+01,7.426935e+00,7.484803e+00,1.363689e+01
2.234900e-10,1.363995e+01,7.426293e+00,7.483503e+00,1.363696e+01
2.235000e-10,1.363992e+01,7.425583e+00,7.482101e+00,1.363704e+01
2.235100e-10,1.363990e+01,7.424805e+00,7.480595e+00,1.363712e+01
2.235200e-10,1.363988e+01,7.423959e+00,7.478989e+00,1.363720e+01
2.235300e-10,1.363986e+01,7.423046e+00,7.477283e+00,1.363728e+01
2.235400e-10,1.363983e+01,7.422067e+00,7.475479e+00,1.363736e+01
2.235500e-10,1.363981e+01,7.421023e+00,7.473579e+00,1.363744e+01
2.235600e-10,1.363978e+01,7.419915e+00,7.471584e+00,1.363753e+01
2.235700e-10,1.363976e+01,7.418743e+00,7.469495e+00,1.363761e+01
2.235800e-10,1.363974e+01,7.417508e+00,7.467315e+00,1.363770e+01
2.235900e-10,1.363971e+01,7.416212e+00,7.465046e+00,1.363778e+01
2.236000e-10,1.363969e+01,7.414855e+00,7.462688e+00,1.363787e+01
2.236100e-10,1.363966e+01,7.413438e+00,7.460245e+00,1.363796e+01
2.236200e-10,1.363964e+01,7.411963e+00,7.457717e+00,1.363805e+01
2.236300e-10,1.363961e+01,7.410430e+00,7.455107e+00,1.363813e+01
2.236400e-10,1.363959e+01,7.408840e+00,7.452417e+00,1.363823e+01
2.236500e-10,1.363956e+01,7.407196e+00,7.449649e+00,1.363832e+01
2.236600e-10,1.363953e+01,7.405497e+00,7.446805e+00,1.363841e+01
2.236700e-10,1.363951e+01,7.403746e+00,7.443886e+00,1.363850e+01
2.236800e-10,1.363948e+01,7.401943e+00,7.440896e+00,1.363860e+01
2.236900e-10,1.363946e+01,7.400090e+00,7.437837e+00,1.363869e+01
2.237000e-10,1.363943e+01,7.398188e+00,7.434709e+00,1.363879e+01
2.237100e-10,1.363940e+01,7.396239e+00,7.431517e+00,1.363888e+01
2.237200e-10,1.363938e+01,7.394243e+00,7.428262e+00,1.363898e+01
2.237300e-10,1.363935e+01,7.392203e+00,7.424946e+00,1.363908e+01
2.237400e-10,1.363932e+01,7.390119e+00,7.421573e+00,1.363918e+01
2.237500e-10,1.363930e+01,7.387994e+00,7.418143e+00,1.363928e+01
2.237600e-10,1.363927e+01,7.385828e+00,7.414660e+00,1.363939e+01
2.237700e-10,1.363924e+01,7.383623e+00,7.411126e+00,1.363949e+01
2.237800e-10,1.363921e+01,7.381382e+00,7.407543e+00,1.363959e+01
2.237900e-10,1.363919e+01,7.379104e+00,7.403915e+00,1.363970e+01
2.238000e-10,1.363916e+01,7.376793e+00,7.400243e+00,1.363981e+01
2.238100e-10,1.363913e+01,7.374449e+00,7.396530e+00,1.363991e+01
2.238200e-10,1.363910e+01,7.372074e+00,7.392778e+00,1.364002e+01
2.238300e-10,1.363908e+01,7.369670e+00,7.388990e+00,1.364013e+01
2.238400e-10,1.363905e+01,7.367239e+00,7.385169e+00,1.364025e+01
2.238500e-10,1.363902e+01,7.364781e+00,7.381317e+00,1.364036e+01
2.238600e-10,1.363899e+01,7.362300e+00,7.377437e+00,1.364047e+01
2.238700e-10,1.363897e+01,7.359796e+00,7.373531e+00,1.364059e+01
2.238800e-10,1.363894e+01,7.357271e+00,7.369602e+00,1.364070e+01
2.238900e-10,1.363891e+01,7.354728e+00,7.365652e+00,1.364082e+01
2.239000e-10,1.363889e+01,7.352167e+00,7.361685e+00,1.364094e+01
2.239100e-10,1.363886e+01,7.349590e+00,7.357702e+00,1.364106e+01
2.239200e-10,1.363883e+01,7.347000e+00,7.353706e+00,1.364118e+01
2.239300e-10,1.363880e+01,7.344397e+00,7.349701e+00,1.364130e+01
2.239400e-10,1.363878e+01,7.341785e+00,7.345688e+00,1.364143e+01
2.239500e-10,1.363875e+01,7.339164e+00,7.341671e+00,1.364155e+01
2.239600e-10,1.363872e+01,7.336536e+00,7.337651e+00,1.364168e+01
2.239700e-10,1.363870e+01,7.333903e+00,7.333631e+00,1.364181e+01
2.239800e-10,1.363867e+01,7.331267e+00,7.329615e+00,1.364194e+01
2.239900e-10,1.363864e+01,7.328630e+00,7.325603e+00,1.364207e+01
2.240000e-10,1.363862e+01,7.325993e+00,7.321601e+00,1.364220e+01
2.240100e-10,1.363859e+01,7.323359e+00,7.317608e+00,1.364234e+01
2.240200e-10,1.363856e+01,7.320728e+00,7.313629e+00,1.364247e+01
2.240300e-10,1.363854e+01,7.318103e+00,7.309666e+00,1.364261e+01
2.240400e-10,1.363851e+01,7.315485e+00,7.305721e+00,1.364275e+01
2.240500e-10,1.363849e+01,7.312876e+00,7.301796e+00,1.364289e+01
2.240600e-10,1.363846e+01,7.310279e+00,7.297895e+00,1.364303e+01
2.240700e-10,1.363844e+01,7.307693e+00,7.294019e+00,1.364317e+01
2.240800e-10,1.363841e+01,7.305123e+00,7.290172e+00,1.364332e+01
2.240900e-10,1.363839e+01,7.302568e+00,7.286355e+00,1.364346e+01
2.241000e-10,1.363836e+01,7.300031e+00,7.282570e+00,1.364361e+01
2.241100e-10,1.363834e+01,7.297513e+00,7.278821e+00,1.364376e+01
2.241200e-10,1.363831e+01,7.295017e+00,7.275109e+00,1.364391e+01
2.241300e-10,1.363829e+01,7.292543e+00,7.271437e+00,1.364406e+01
2.241400e-10,1.363827e+01,7.290093e+00,7.267808e+00,1.364422e+01
2.241500e-10,1.363824e+01,7.287669e+00,7.264222e+00,1.364438e+01
2.241600e-10,1.363822e+01,7.285273e+00,7.260683e+00,1.364453e+01
2.241700e-10,1.363820e+01,7.282906e+00,7.257192e+00,1.364469e+01
2.241800e-10,1.363818e+01,7.280569e+00,7.253752e+00,1.364485e+01
2.241900e-10,1.363816e+01,7.278264e+00,7.250365e+00,1.364502e+01
2.242000e-10,1.363814e+01,7.275993e+00,7.247032e+00,1.364518e+01
2.242100e-10,1.363811e+01,7.273757e+00,7.243757e+00,1.364535e+01
2.242200e-10,1.363809e+01,7.271557e+00,7.240540e+00,1.364552e+01
2.242300e-10,1.363807e+01,7.269395e+00,7.237383e+00,1.364569e+01
2.242400e-10,1.363805e+01,7.267273e+00,7.234289e+00,1.364586e+01
2.242500e-10,1.363803e+01,7.265191e+00,7.231260e+00,1.364604e+01
2.242600e-10,1.363802e+01,7.263151e+00,7.228296e+00,1.364622e+01
2.242700e-10,1.363800e+01,7.261154e+00,7.225401e+00,1.364639e+01
2.242800e-10,1.363798e+01,7.259201e+00,7.222574e+00,1.364658e+01
2.242900e-10,1.363796e+01,7.257294e+00,7.219819e+00,1.364676e+01
2.243000e-10,1.363794e+01,7.255434e+00,7.217137e+00,1.364694e+01
2.243100e-10,1.363793e+01,7.253622e+00,7.214528e+00,1.364713e+01
2.243200e-10,1.363791e+01,7.251859e+00,7.211996e+00,1.364732e+01
2.243300e-10,1.363790e+01,7.250146e+00,7.209540e+00,1.364751e+01
2.243400e-10,1.363788e+01,7.248484e+00,7.207163e+00,1.364770e+01
2.243500e-10,1.363787e+01,7.246875e+00,7.204865e+00,1.364790e+01
2.243600e-10,1.363785e+01,7.245319e+00,7.202648e+00,1.364810e+01
2.243700e-10,1.363784e+01,7.243817e+00,7.200514e+00,1.364830e+01
2.243800e-10,1.363782e+01,7.242370e+00,7.198463e+00,1.364850e+01
2.243900e-10,1.363781e+01,7.240978e+00,7.196496e+00,1.364871e+01
2.244000e-10,1.363780e+01,7.239644e+00,7.194614e+00,1.364891e+01
2.244100e-10,1.363779e+01,7.238367e+00,7.192819e+00,1.364912e+01
2.244200e-10,1.363778e+01,7.237148e+00,7.191110e+00,1.364933e+01
2.244300e-10,1.363777e+01,7.235988e+00,7.189490e+00,1.364955e+01
2.244400e-10,1.363776e+01,7.234888e+00,7.187959e+00,1.364976e+01
2.244500e-10,1.363775e+01,7.233848e+00,7.186517e+00,1.364998e+01
2.244600e-10,1.363774e+01,7.232868e+00,7.185165e+00,1.365020e+01
2.244700e-10,1.363773e+01,7.231950e+00,7.183903e+00,1.365043e+01
2.244800e-10,1.363772e+01,7.231093e+00,7.182733e+00,1.365065e+01
2.244900e-10,1.363772e+01,7.230298e+00,7.181655e+00,1.365088e+01
2.245000e-10,1.363771e+01,7.229566e+00,7.180669e+00,1.365111e+01
2.245100e-10,1.363770e+01,7.228897e+00,7.179775e+00,1.365135e+01
2.245200e-10,1.363770e+01,7.228291e+00,7.178974e+00,1.365158e+01
2.245300e-10,1.363769e+01,7.227748e+00,7.178265e+00,1.365182e+01
2.245400e-10,1.363769e+01,7.227269e+00,7.177650e+00,1.365206e+01
2.245500e-10,1.363769e+01,7.226853e+00,7.177127e+00,1.365231e+01
2.245600e-10,1.363768e+01,7.226502e+00,7.176698e+00,1.365256e+01
2.245700e-10,1.363768e+01,7.226214e+00,7.176362e+00,1.365280e+01
2.245800e-10,1.363768e+01,7.225990e+00,7.176118e+00,1.365306e+01
2.245900e-10,1.363768e+01,7.225831e+00,7.175968e+00,1.365331e+01
2.246000e-10,1.363768e+01,7.225735e+00,7.175910e+00,1.365357e+01
2.246100e-10,1.363768e+01,7.225703e+00,7.175944e+00,1.365383e+01
2.246200e-10,1.363768e+01,7.225735e+00,7.176070e+00,1.365409e+01
2.246300e-10,1.363768e+01,7.225830e+00,7.176287e+00,1.365436e+01
2.246400e-10,1.363768e+01,7.225988e+00,7.176595e+00,1.365463e+01
2.246500e-10,1.363769e+01,7.226210e+00,7.176994e+00,1.365490e+01
2.246600e-10,1.363769e+01,7.226494e+00,7.177482e+00,1.365517e+01
2.246700e-10,1.363769e+01,7.226840e+00,7.178060e+00,1.365545e+01
2.246800e-10,1.363770e+01,7.227248e+00,7.178726e+00,1.365573e+01
2.246900e-10,1.363771e+01,7.227717e+00,7.179479e+00,1.365602e+01
2.247000e-10,1.363771e+01,7.228248e+00,7.180319e+00,1.365630e+01
2.247100e-10,1.363772e+01,7.228839e+00,7.181246e+00,1.365659e+01
2.247200e-10,1.363773e+01,7.229489e+00,7.182257e+00,1.365688e+01
2.247300e-10,1.363773e+01,7.230199e+00,7.183352e+00,1.365718e+01
2.247400e-10,1.363774e+01,7.230968e+00,7.184530e+00,1.365748e+01
2.247500e-10,1.363775e+01,7.231794e+00,7.185789e+00,1.365778e+01
2.247600e-10,1.363776e+01,7.232678e+00,7.187130e+00,1.365808e+01
2.247700e-10,1.363777e+01,7.233618e+00,7.188550e+00,1.365839e+01
2.247800e-10,1.363778e+01,7.234613e+00,7.190047e+00,1.365870e+01
2.247900e-10,1.363780e+01,7.235663e+00,7.191622e+00,1.365901e+01
2.248000e-10,1.363781e+01,7.236768e+00,7.193272e+00,1.365933e+01
2.248100e-10,1.363782e+01,7.237925e+00,7.194997e+00,1.365965e+01
2.248200e-10,1.363784e+01,7.239134e+00,7.196794e+00,1.365997e+01
2.248300e-10,1.363785e+01,7.240394e+00,7.198662e+00,1.366030e+01
2.248400e-10,1.363787e+01,7.241704e+00,7.200599e+00,1.366063e+01
2.248500e-10,1.363788e+01,7.243064e+00,7.202605e+00,1.366096e+01
2.248600e-10,1.363790e+01,7.244471e+00,7.204677e+00,1.366129e+01
2.248700e-10,1.363791e+01,7.245925e+00,7.206814e+00,1.366163e+01
2.248800e-10,1.363793e+01,7.247425e+00,7.209014e+00,1.366197e+01
2.248900e-10,1.363795e+01,7.248969e+00,7.211275e+00,1.366232e+01
2.249000e-10,1.363797e+01,7.250557e+00,7.213596e+00,1.366266e+01
2.249100e-10,1.363799e+01,7.252187e+00,7.215975e+00,1.366301e+01
2.249200e-10,1.363801e+01,7.253858e+00,7.218409e+00,1.366337e+01
2.249300e-10,1.363803e+01,7.255569e+00,7.220898e+00,1.366373e+01
