time,"P(A)","P(B)","P(CLK)","P(ROUT)"
8.625000e-12,1.463158e+00,1.141919e+00,1.407007e+00,9.261039e-01
8.650000e-12,1.463747e+00,1.142419e+00,1.409411e+00,9.272213e-01
8.675000e-12,1.464292e+00,1.142891e+00,1.411753e+00,9.283232e-01
8.700000e-12,1.464792e+00,1.143335e+00,1.414031e+00,9.294098e-01
8.725000e-12,1.465241e+00,1.143750e+00,1.416244e+00,9.304812e-01
8.750000e-12,1.465638e+00,1.144136e+00,1.418392e+00,9.315377e-01
8.775000e-12,1.465980e+00,1.144493e+00,1.420474e+00,9.325796e-01
8.800000e-12,1.466264e+00,1.144822e+00,1.422490e+00,9.336070e-01
8.825000e-12,1.466487e+00,1.145122e+00,1.424439e+00,9.346204e-01
8.850000e-12,1.466649e+00,1.145394e+00,1.426320e+00,9.356199e-01
8.875000e-12,1.466748e+00,1.145639e+00,1.428134e+00,9.366058e-01
8.900000e-12,1.466783e+00,1.145856e+00,1.429881e+00,9.375786e-01
8.925000e-12,1.466754e+00,1.146046e+00,1.431561e+00,9.385385e-01
8.950000e-12,1.466660e+00,1.146210e+00,1.433173e+00,9.394859e-01
8.975000e-12,1.466503e+00,1.146348e+00,1.434717e+00,9.404211e-01
9.000000e-12,1.466285e+00,1.146461e+00,1.436195e+00,9.413444e-01
9.025000e-12,1.466007e+00,1.146549e+00,1.437605e+00,9.422564e-01
9.050000e-12,1.465672e+00,1.146614e+00,1.438948e+00,9.431572e-01
9.075000e-12,1.465283e+00,1.146656e+00,1.440225e+00,9.440473e-01
9.100000e-12,1.464843e+00,1.146676e+00,1.441435e+00,9.449270e-01
9.125000e-12,1.464359e+00,1.146676e+00,1.442578e+00,9.457967e-01
9.150000e-12,1.463833e+00,1.146655e+00,1.443655e+00,9.466568e-01
9.175000e-12,1.463271e+00,1.146616e+00,1.444665e+00,9.475077e-01
9.200000e-12,1.462679e+00,1.146558e+00,1.445610e+00,9.483496e-01
9.225000e-12,1.462063e+00,1.146484e+00,1.446488e+00,9.491830e-01
9.250000e-12,1.461429e+00,1.146394e+00,1.447299e+00,9.500082e-01
9.275000e-12,1.460783e+00,1.146290e+00,1.448044e+00,9.508254e-01
9.300000e-12,1.460131e+00,1.146172e+00,1.448723e+00,9.516351e-01
9.325000e-12,1.459479e+00,1.146043e+00,1.449335e+00,9.524375e-01
9.350000e-12,1.458835e+00,1.145902e+00,1.449880e+00,9.532330e-01
9.375000e-12,1.458203e+00,1.145751e+00,1.450357e+00,9.540218e-01
9.400000e-12,1.457591e+00,1.145592e+00,1.450766e+00,9.548042e-01
9.425000e-12,1.457002e+00,1.145426e+00,1.451107e+00,9.555804e-01
9.450000e-12,1.456443e+00,1.145253e+00,1.451380e+00,9.563508e-01
9.475000e-12,1.455918e+00,1.145076e+00,1.451583e+00,9.571154e-01
9.500000e-12,1.455432e+00,1.144895e+00,1.451716e+00,9.578745e-01
9.525000e-12,1.454986e+00,1.144711e+00,1.451778e+00,9.586284e-01
9.550000e-12,1.454586e+00,1.144526e+00,1.451769e+00,9.593771e-01
9.575000e-12,1.454233e+00,1.144341e+00,1.451688e+00,9.601208e-01
9.600000e-12,1.453928e+00,1.144157e+00,1.451534e+00,9.608597e-01
9.625000e-12,1.453673e+00,1.143975e+00,1.451307e+00,9.615938e-01
9.650000e-12,1.453468e+00,1.143796e+00,1.451005e+00,9.623234e-01
9.675000e-12,1.453312e+00,1.143621e+00,1.450628e+00,9.630483e-01
9.700000e-12,1.453205e+00,1.143451e+00,1.450176e+00,9.637688e-01
9.725000e-12,1.453144e+00,1.143288e+00,1.449647e+00,9.644848e-01
9.750000e-12,1.453127e+00,1.143131e+00,1.449042e+00,9.651964e-01
9.775000e-12,1.453152e+00,1.142983e+00,1.448358e+00,9.659035e-01
9.800000e-12,1.453216e+00,1.142843e+00,1.447597e+00,9.666062e-01
9.825000e-12,1.453313e+00,1.142713e+00,1.446758e+00,9.673045e-01
9.850000e-12,1.453441e+00,1.142593e+00,1.445840e+00,9.679983e-01
9.875000e-12,1.453594e+00,1.142484e+00,1.444843e+00,9.686875e-01
9.900000e-12,1.453769e+00,1.142387e+00,1.443768e+00,9.693721e-01
9.925000e-12,1.453959e+00,1.142302e+00,1.442615e+00,9.700521e-01
9.950000e-12,1.454161e+00,1.142229e+00,1.441383e+00,9.707272e-01
9.975000e-12,1.454369e+00,1.142170e+00,1.440074e+00,9.713975e-01
1.000000e-11,1.454579e+00,1.142124e+00,1.438689e+00,9.720628e-01
1.002500e-11,1.454785e+00,1.142092e+00,1.437228e+00,9.727229e-01
1.005000e-11,1.454985e+00,1.142075e+00,1.435692e+00,9.733778e-01
1.007500e-11,1.455172e+00,1.142072e+00,1.434084e+00,9.740273e-01
1.010000e-11,1.455345e+00,1.142083e+00,1.432404e+00,9.746713e-01
1.012500e-11,1.455500e+00,1.142109e+00,1.430655e+00,9.753096e-01
1.015000e-11,1.455633e+00,1.142150e+00,1.428839e+00,9.759421e-01
1.017500e-11,1.455743e+00,1.142206e+00,1.426958e+00,9.765686e-01
1.020000e-11,1.455828e+00,1.142276e+00,1.425015e+00,9.771890e-01
1.022500e-11,1.455888e+00,1.142361e+00,1.423014e+00,9.778031e-01
1.025000e-11,1.455920e+00,1.142461e+00,1.420957e+00,9.784107e-01
1.027500e-11,1.455927e+00,1.142575e+00,1.418848e+00,9.790118e-01
1.030000e-11,1.455908e+00,1.142702e+00,1.416692e+00,9.796061e-01
1.032500e-11,1.455865e+00,1.142843e+00,1.414491e+00,9.801935e-01
1.035000e-11,1.455799e+00,1.142998e+00,1.412251e+00,9.807738e-01
1.037500e-11,1.455712e+00,1.143165e+00,1.409977e+00,9.813470e-01
1.040000e-11,1.455609e+00,1.143345e+00,1.407672e+00,9.819129e-01
1.042500e-11,1.455491e+00,1.143536e+00,1.405343e+00,9.824713e-01
1.045000e-11,1.455362e+00,1.143739e+00,1.402994e+00,9.830222e-01
1.047500e-11,1.455226e+00,1.143952e+00,1.400632e+00,9.835654e-01
1.050000e-11,1.455087e+00,1.144176e+00,1.398261e+00,9.841009e-01
1.052500e-11,1.454948e+00,1.144409e+00,1.395889e+00,9.846285e-01
1.055000e-11,1.454815e+00,1.144650e+00,1.393520e+00,9.851482e-01
1.057500e-11,1.454691e+00,1.144900e+00,1.391162e+00,9.856599e-01
1.060000e-11,1.454581e+00,1.145158e+00,1.388820e+00,9.861636e-01
1.062500e-11,1.454488e+00,1.145421e+00,1.386501e+00,9.866592e-01
1.065000e-11,1.454415e+00,1.145691e+00,1.384212e+00,9.871467e-01
1.067500e-11,1.454367e+00,1.145966e+00,1.381958e+00,9.876261e-01
1.070000e-11,1.454347e+00,1.146245e+00,1.379747e+00,9.880973e-01
1.072500e-11,1.454356e+00,1.146527e+00,1.377585e+00,9.885603e-01
1.075000e-11,1.454397e+00,1.146812e+00,1.375478e+00,9.890153e-01
1.077500e-11,1.454471e+00,1.147099e+00,1.373434e+00,9.894622e-01
1.080000e-11,1.454581e+00,1.147387e+00,1.371457e+00,9.899010e-01
1.082500e-11,1.454725e+00,1.147675e+00,1.369555e+00,9.903318e-01
1.085000e-11,1.454906e+00,1.147963e+00,1.367733e+00,9.907548e-01
1.087500e-11,1.455121e+00,1.148250e+00,1.365998e+00,9.911699e-01
1.090000e-11,1.455370e+00,1.148534e+00,1.364354e+00,9.915772e-01
1.092500e-11,1.455651e+00,1.148815e+00,1.362808e+00,9.919770e-01
1.095000e-11,1.455962e+00,1.149093e+00,1.361365e+00,9.923692e-01
1.097500e-11,1.456301e+00,1.149366e+00,1.360030e+00,9.927541e-01
1.100000e-11,1.456665e+00,1.149635e+00,1.358807e+00,9.931317e-01
1.102500e-11,1.457050e+00,1.149897e+00,1.357701e+00,9.935021e-01
1.105000e-11,1.457453e+00,1.150153e+00,1.356716e+00,9.938657e-01
1.107500e-11,1.457869e+00,1.150402e+00,1.355856e+00,9.942225e-01
1.110000e-11,1.458296e+00,1.150644e+00,1.355123e+00,9.945727e-01
1.112500e-11,1.458727e+00,1.150877e+00,1.354522e+00,9.949164e-01
1.115000e-11,1.459160e+00,1.151101e+00,1.354054e+00,9.952540e-01
1.117500e-11,1.459590e+00,1.151317e+00,1.353722e+00,9.955855e-01
1.120000e-11,1.460013e+00,1.151522e+00,1.353527e+00,9.959111e-01
1.122500e-11,1.460425e+00,1.151718e+00,1.353472e+00,9.962312e-01
1.125000e-11,1.460822e+00,1.151903e+00,1.353557e+00,9.965458e-01
1.127500e-11,1.461201e+00,1.152077e+00,1.353782e+00,9.968552e-01
1.130000e-11,1.461558e+00,1.152239e+00,1.354148e+00,9.971597e-01
1.132500e-11,1.461890e+00,1.152391e+00,1.354654e+00,9.974593e-01
1.135000e-11,1.462197e+00,1.152531e+00,1.355300e+00,9.977544e-01
1.137500e-11,1.462474e+00,1.152659e+00,1.356085e+00,9.980452e-01
1.140000e-11,1.462722e+00,1.152775e+00,1.357007e+00,9.983319e-01
1.142500e-11,1.462939e+00,1.152878e+00,1.358063e+00,9.986147e-01
1.145000e-11,1.463124e+00,1.152970e+00,1.359252e+00,9.988938e-01
1.147500e-11,1.463279e+00,1.153050e+00,1.360571e+00,9.991694e-01
1.150000e-11,1.463402e+00,1.153117e+00,1.362017e+00,9.994418e-01
1.152500e-11,1.463496e+00,1.153173e+00,1.363586e+00,9.997112e-01
1.155000e-11,1.463561e+00,1.153216e+00,1.365274e+00,9.999777e-01
1.157500e-11,1.463601e+00,1.153248e+00,1.367077e+00,1.000242e+00
1.160000e-11,1.463616e+00,1.153268e+00,1.368990e+00,1.000503e+00
1.162500e-11,1.463609e+00,1.153276e+00,1.371008e+00,1.000762e+00
1.165000e-11,1.463584e+00,1.153274e+00,1.373127e+00,1.001019e+00
1.167500e-11,1.463543e+00,1.153260e+00,1.375341e+00,1.001275e+00
1.170000e-11,1.463490e+00,1.153236e+00,1.377643e+00,1.001528e+00
1.172500e-11,1.463427e+00,1.153202e+00,1.380028e+00,1.001780e+00
1.175000e-11,1.463358e+00,1.153158e+00,1.382490e+00,1.002031e+00
1.177500e-11,1.463287e+00,1.153105e+00,1.385022e+00,1.002280e+00
1.180000e-11,1.463215e+00,1.153042e+00,1.387617e+00,1.002528e+00
1.182500e-11,1.463147e+00,1.152972e+00,1.390269e+00,1.002775e+00
1.185000e-11,1.463085e+00,1.152893e+00,1.392971e+00,1.003022e+00
1.187500e-11,1.463031e+00,1.152807e+00,1.395716e+00,1.003267e+00
1.190000e-11,1.462987e+00,1.152714e+00,1.398497e+00,1.003512e+00
1.192500e-11,1.462956e+00,1.152614e+00,1.401306e+00,1.003757e+00
1.195000e-11,1.462939e+00,1.152509e+00,1.404137e+00,1.004001e+00
1.197500e-11,1.462936e+00,1.152398e+00,1.406981e+00,1.004244e+00
1.200000e-11,1.462949e+00,1.152283e+00,1.409832e+00,1.004488e+00
1.202500e-11,1.462977e+00,1.152163e+00,1.412683e+00,1.004731e+00
1.205000e-11,1.463019e+00,1.152040e+00,1.415527e+00,1.004973e+00
1.207500e-11,1.463076e+00,1.151915e+00,1.418355e+00,1.005216e+00
1.210000e-11,1.463146e+00,1.151786e+00,1.421162e+00,1.005458e+00
1.212500e-11,1.463227e+00,1.151657e+00,1.423940e+00,1.005701e+00
1.215000e-11,1.463317e+00,1.151526e+00,1.426683e+00,1.005943e+00
1.217500e-11,1.463414e+00,1.151394e+00,1.429384e+00,1.006186e+00
1.220000e-11,1.463516e+00,1.151263e+00,1.432037e+00,1.006428e+00
1.222500e-11,1.463620e+00,1.151133e+00,1.434635e+00,1.006670e+00
1.225000e-11,1.463722e+00,1.151003e+00,1.437172e+00,1.006912e+00
1.227500e-11,1.463819e+00,1.150876e+00,1.439643e+00,1.007154e+00
1.230000e-11,1.463909e+00,1.150750e+00,1.442042e+00,1.007396e+00
1.232500e-11,1.463988e+00,1.150628e+00,1.444364e+00,1.007637e+00
1.235000e-11,1.464054e+00,1.150509e+00,1.446603e+00,1.007879e+00
1.237500e-11,1.464103e+00,1.150394e+00,1.448755e+00,1.008120e+00
1.240000e-11,1.464132e+00,1.150283e+00,1.450816e+00,1.008361e+00
1.242500e-11,1.464139e+00,1.150177e+00,1.452781e+00,1.008602e+00
1.245000e-11,1.464123e+00,1.150076e+00,1.454646e+00,1.008842e+00
1.247500e-11,1.464080e+00,1.149981e+00,1.456409e+00,1.009082e+00
1.250000e-11,1.464010e+00,1.149892e+00,1.458065e+00,1.009321e+00
1.252500e-11,1.463912e+00,1.149809e+00,1.459613e+00,1.009560e+00
1.255000e-11,1.463785e+00,1.149732e+00,1.461048e+00,1.009798e+00
1.257500e-11,1.463629e+00,1.149663e+00,1.462370e+00,1.010036e+00
1.260000e-11,1.463445e+00,1.149601e+00,1.463577e+00,1.010272e+00
1.262500e-11,1.463234e+00,1.149546e+00,1.464666e+00,1.010508e+00
1.265000e-11,1.462997e+00,1.149498e+00,1.465637e+00,1.010743e+00
1.267500e-11,1.462737e+00,1.149459e+00,1.466489e+00,1.010977e+00
1.270000e-11,1.462455e+00,1.149427e+00,1.467221e+00,1.011210e+00
1.272500e-11,1.462155e+00,1.149403e+00,1.467834e+00,1.011441e+00
1.275000e-11,1.461839e+00,1.149388e+00,1.468326e+00,1.011672e+00
1.277500e-11,1.461513e+00,1.149380e+00,1.468700e+00,1.011901e+00
1.280000e-11,1.461179e+00,1.149381e+00,1.468955e+00,1.012129e+00
1.282500e-11,1.460843e+00,1.149390e+00,1.469093e+00,1.012355e+00
1.285000e-11,1.460507e+00,1.149407e+00,1.469115e+00,1.012580e+00
1.287500e-11,1.460178e+00,1.149431e+00,1.469022e+00,1.012803e+00
1.290000e-11,1.459860e+00,1.149464e+00,1.468816e+00,1.013024e+00
1.292500e-11,1.459557e+00,1.149504e+00,1.468500e+00,1.013244e+00
1.295000e-11,1.459274e+00,1.149552e+00,1.468076e+00,1.013462e+00
1.297500e-11,1.459015e+00,1.149608e+00,1.467546e+00,1.013678e+00
1.300000e-11,1.458785e+00,1.149670e+00,1.466914e+00,1.013893e+00
1.302500e-11,1.458588e+00,1.149740e+00,1.466181e+00,1.014105e+00
1.305000e-11,1.458427e+00,1.149816e+00,1.465352e+00,1.014315e+00
1.307500e-11,1.458305e+00,1.149898e+00,1.464430e+00,1.014523e+00
1.310000e-11,1.458226e+00,1.149987e+00,1.463418e+00,1.014729e+00
1.312500e-11,1.458191e+00,1.150081e+00,1.462321e+00,1.014933e+00
1.315000e-11,1.458202e+00,1.150181e+00,1.461141e+00,1.015135e+00
1.317500e-11,1.458261e+00,1.150286e+00,1.459882e+00,1.015334e+00
1.320000e-11,1.458367e+00,1.150395e+00,1.458549e+00,1.015531e+00
1.322500e-11,1.458522e+00,1.150509e+00,1.457146e+00,1.015726e+00
1.325000e-11,1.458723e+00,1.150627e+00,1.455678e+00,1.015918e+00
1.327500e-11,1.458971e+00,1.150748e+00,1.454147e+00,1.016108e+00
1.330000e-11,1.459263e+00,1.150872e+00,1.452559e+00,1.016295e+00
1.332500e-11,1.459597e+00,1.150999e+00,1.450918e+00,1.016480e+00
1.335000e-11,1.459970e+00,1.151128e+00,1.449229e+00,1.016662e+00
1.337500e-11,1.460379e+00,1.151259e+00,1.447495e+00,1.016842e+00
1.340000e-11,1.460820e+00,1.151392e+00,1.445722e+00,1.017019e+00
1.342500e-11,1.461288e+00,1.151525e+00,1.443913e+00,1.017194e+00
1.345000e-11,1.461780e+00,1.151659e+00,1.442074e+00,1.017366e+00
1.347500e-11,1.462290e+00,1.151793e+00,1.440209e+00,1.017535e+00
1.350000e-11,1.462813e+00,1.151926e+00,1.438321e+00,1.017702e+00
1.352500e-11,1.463344e+00,1.152059e+00,1.436416e+00,1.017866e+00
1.355000e-11,1.463878e+00,1.152190e+00,1.434498e+00,1.018028e+00
1.357500e-11,1.464410e+00,1.152320e+00,1.432570e+00,1.018187e+00
1.360000e-11,1.464935e+00,1.152448e+00,1.430639e+00,1.018343e+00
1.362500e-11,1.465447e+00,1.152573e+00,1.428706e+00,1.018497e+00
1.365000e-11,1.465942e+00,1.152695e+00,1.426777e+00,1.018648e+00
1.367500e-11,1.466415e+00,1.152815e+00,1.424856e+00,1.018796e+00
1.370000e-11,1.466862e+00,1.152931e+00,1.422947e+00,1.018942e+00
1.372500e-11,1.467279e+00,1.153043e+00,1.421052e+00,1.019085e+00
1.375000e-11,1.467663e+00,1.153151e+00,1.419177e+00,1.019225e+00
1.377500e-11,1.468012e+00,1.153254e+00,1.417325e+00,1.019363e+00
1.380000e-11,1.468321e+00,1.153353e+00,1.415500e+00,1.019498e+00
1.382500e-11,1.468591e+00,1.153447e+00,1.413704e+00,1.019630e+00
1.385000e-11,1.468818e+00,1.153535e+00,1.411941e+00,1.019760e+00
1.387500e-11,1.469003e+00,1.153618e+00,1.410215e+00,1.019887e+00
1.390000e-11,1.469144e+00,1.153696e+00,1.408528e+00,1.020011e+00
1.392500e-11,1.469243e+00,1.153768e+00,1.406883e+00,1.020133e+00
1.395000e-11,1.469300e+00,1.153833e+00,1.405284e+00,1.020253e+00
1.397500e-11,1.469316e+00,1.153893e+00,1.403733e+00,1.020370e+00
1.400000e-11,1.469292e+00,1.153946e+00,1.402232e+00,1.020484e+00
1.402500e-11,1.469230e+00,1.153993e+00,1.400784e+00,1.020596e+00
1.405000e-11,1.469134e+00,1.154034e+00,1.399391e+00,1.020705e+00
1.407500e-11,1.469005e+00,1.154068e+00,1.398055e+00,1.020812e+00
1.410000e-11,1.468846e+00,1.154096e+00,1.396778e+00,1.020916e+00
1.412500e-11,1.468661e+00,1.154117e+00,1.395562e+00,1.021017e+00
1.415000e-11,1.468453e+00,1.154132e+00,1.394408e+00,1.021117e+00
1.417500e-11,1.468224e+00,1.154141e+00,1.393318e+00,1.021214e+00
1.420000e-11,1.467979e+00,1.154143e+00,1.392293e+00,1.021308e+00
1.422500e-11,1.467720e+00,1.154139e+00,1.391334e+00,1.021400e+00
1.425000e-11,1.467451e+00,1.154129e+00,1.390442e+00,1.021490e+00
1.427500e-11,1.467174e+00,1.154113e+00,1.389619e+00,1.021578e+00
1.430000e-11,1.466892e+00,1.154092e+00,1.388863e+00,1.021663e+00
1.432500e-11,1.466609e+00,1.154064e+00,1.388177e+00,1.021746e+00
1.435000e-11,1.466326e+00,1.154031e+00,1.387560e+00,1.021826e+00
1.437500e-11,1.466045e+00,1.153993e+00,1.387013e+00,1.021905e+00
1.440000e-11,1.465768e+00,1.153950e+00,1.386535e+00,1.021981e+00
1.442500e-11,1.465495e+00,1.153902e+00,1.386127e+00,1.022055e+00
1.445000e-11,1.465230e+00,1.153849e+00,1.385788e+00,1.022128e+00
1.447500e-11,1.464970e+00,1.153792e+00,1.385517e+00,1.022198e+00
1.450000e-11,1.464718e+00,1.153731e+00,1.385315e+00,1.022266e+00
1.452500e-11,1.464473e+00,1.153667e+00,1.385180e+00,1.022332e+00
1.455000e-11,1.464234e+00,1.153598e+00,1.385112e+00,1.022396e+00
1.457500e-11,1.464000e+00,1.153527e+00,1.385110e+00,1.022459e+00
1.460000e-11,1.463772e+00,1.153452e+00,1.385173e+00,1.022520e+00
1.462500e-11,1.463546e+00,1.153375e+00,1.385299e+00,1.022578e+00
1.465000e-11,1.463324e+00,1.153296e+00,1.385489e+00,1.022636e+00
1.467500e-11,1.463101e+00,1.153215e+00,1.385740e+00,1.022691e+00
1.470000e-11,1.462878e+00,1.153132e+00,1.386052e+00,1.022745e+00
1.472500e-11,1.462653e+00,1.153048e+00,1.386422e+00,1.022798e+00
1.475000e-11,1.462423e+00,1.152963e+00,1.386850e+00,1.022849e+00
1.477500e-11,1.462187e+00,1.152877e+00,1.387334e+00,1.022898e+00
1.480000e-11,1.461945e+00,1.152791e+00,1.387872e+00,1.022946e+00
1.482500e-11,1.461694e+00,1.152705e+00,1.388464e+00,1.022993e+00
1.485000e-11,1.461434e+00,1.152619e+00,1.389107e+00,1.023039e+00
1.487500e-11,1.461164e+00,1.152534e+00,1.389800e+00,1.023084e+00
1.490000e-11,1.460883e+00,1.152450e+00,1.390542e+00,1.023127e+00
1.492500e-11,1.460591e+00,1.152367e+00,1.391330e+00,1.023170e+00
1.495000e-11,1.460289e+00,1.152285e+00,1.392164e+00,1.023211e+00
1.497500e-11,1.459977e+00,1.152205e+00,1.393041e+00,1.023252e+00
1.500000e-11,1.459655e+00,1.152127e+00,1.393961e+00,1.023292e+00
1.502500e-11,1.459326e+00,1.152051e+00,1.394921e+00,1.023332e+00
1.505000e-11,1.458990e+00,1.151978e+00,1.395920e+00,1.023370e+00
1.507500e-11,1.458650e+00,1.151908e+00,1.396956e+00,1.023408e+00
1.510000e-11,1.458307e+00,1.151841e+00,1.398028e+00,1.023446e+00
1.512500e-11,1.457966e+00,1.151776e+00,1.399135e+00,1.023483e+00
1.515000e-11,1.457628e+00,1.151715e+00,1.400274e+00,1.023520e+00
1.517500e-11,1.457297e+00,1.151658e+00,1.401444e+00,1.023557e+00
1.520000e-11,1.456976e+00,1.151604e+00,1.402645e+00,1.023594e+00
1.522500e-11,1.456668e+00,1.151555e+00,1.403873e+00,1.023630e+00
1.525000e-11,1.456378e+00,1.151509e+00,1.405128e+00,1.023667e+00
1.527500e-11,1.456109e+00,1.151467e+00,1.406408e+00,1.023703e+00
1.530000e-11,1.455865e+00,1.151430e+00,1.407712e+00,1.023740e+00
1.532500e-11,1.455649e+00,1.151396e+00,1.409038e+00,1.023777e+00
1.535000e-11,1.455465e+00,1.151368e+00,1.410385e+00,1.023814e+00
1.537500e-11,1.455316e+00,1.151343e+00,1.411750e+00,1.023852e+00
1.540000e-11,1.455205e+00,1.151323e+00,1.413133e+00,1.023890e+00
1.542500e-11,1.455135e+00,1.151307e+00,1.414531e+00,1.023928e+00
1.545000e-11,1.455108e+00,1.151296e+00,1.415944e+00,1.023967e+00
1.547500e-11,1.455127e+00,1.151289e+00,1.417369e+00,1.024007e+00
1.550000e-11,1.455192e+00,1.151287e+00,1.418804e+00,1.024047e+00
1.552500e-11,1.455306e+00,1.151289e+00,1.420249e+00,1.024088e+00
1.555000e-11,1.455468e+00,1.151295e+00,1.421700e+00,1.024130e+00
1.557500e-11,1.455680e+00,1.151306e+00,1.423157e+00,1.024173e+00
1.560000e-11,1.455939e+00,1.151321e+00,1.424617e+00,1.024217e+00
1.562500e-11,1.456247e+00,1.151339e+00,1.426079e+00,1.024261e+00
1.565000e-11,1.456601e+00,1.151362e+00,1.427540e+00,1.024307e+00
1.567500e-11,1.456998e+00,1.151388e+00,1.428998e+00,1.024354e+00
1.570000e-11,1.457438e+00,1.151418e+00,1.430451e+00,1.024401e+00
1.572500e-11,1.457917e+00,1.151452e+00,1.431897e+00,1.024450e+00
1.575000e-11,1.458431e+00,1.151489e+00,1.433334e+00,1.024500e+00
1.577500e-11,1.458976e+00,1.151529e+00,1.434759e+00,1.024551e+00
1.580000e-11,1.459550e+00,1.151572e+00,1.436171e+00,1.024603e+00
1.582500e-11,1.460147e+00,1.151618e+00,1.437566e+00,1.024657e+00
1.585000e-11,1.460762e+00,1.151667e+00,1.438943e+00,1.024711e+00
1.587500e-11,1.461391e+00,1.151718e+00,1.440299e+00,1.024767e+00
1.590000e-11,1.462029e+00,1.151771e+00,1.441631e+00,1.024824e+00
1.592500e-11,1.462671e+00,1.151827e+00,1.442937e+00,1.024882e+00
1.595000e-11,1.463312e+00,1.151884e+00,1.444215e+00,1.024941e+00
1.597500e-11,1.463947e+00,1.151943e+00,1.445461e+00,1.025002e+00
1.600000e-11,1.464570e+00,1.152003e+00,1.446675e+00,1.025064e+00
1.602500e-11,1.465178e+00,1.152065e+00,1.447852e+00,1.025126e+00
1.605000e-11,1.465766e+00,1.152127e+00,1.448990e+00,1.025190e+00
1.607500e-11,1.466330e+00,1.152190e+00,1.450088e+00,1.025255e+00
1.610000e-11,1.466866e+00,1.152254e+00,1.451142e+00,1.025322e+00
1.612500e-11,1.467370e+00,1.152318e+00,1.452150e+00,1.025389e+00
1.615000e-11,1.467841e+00,1.152383e+00,1.453110e+00,1.025457e+00
1.617500e-11,1.468274e+00,1.152447e+00,1.454019e+00,1.025526e+00
1.620000e-11,1.468669e+00,1.152511e+00,1.454875e+00,1.025596e+00
1.622500e-11,1.469023e+00,1.152574e+00,1.455676e+00,1.025667e+00
1.625000e-11,1.469336e+00,1.152637e+00,1.456420e+00,1.025738e+00
1.627500e-11,1.469607e+00,1.152699e+00,1.457104e+00,1.025810e+00
1.630000e-11,1.469835e+00,1.152760e+00,1.457727e+00,1.025883e+00
1.632500e-11,1.470023e+00,1.152820e+00,1.458287e+00,1.025957e+00
1.635000e-11,1.470169e+00,1.152878e+00,1.458782e+00,1.026031e+00
1.637500e-11,1.470275e+00,1.152935e+00,1.459211e+00,1.026106e+00
1.640000e-11,1.470344e+00,1.152990e+00,1.459572e+00,1.026181e+00
1.642500e-11,1.470377e+00,1.153043e+00,1.459863e+00,1.026256e+00
1.645000e-11,1.470377e+00,1.153095e+00,1.460084e+00,1.026331e+00
1.647500e-11,1.470345e+00,1.153144e+00,1.460233e+00,1.026407e+00
1.650000e-11,1.470286e+00,1.153192e+00,1.460310e+00,1.026483e+00
1.652500e-11,1.470201e+00,1.153237e+00,1.460314e+00,1.026559e+00
1.655000e-11,1.470095e+00,1.153280e+00,1.460243e+00,1.026634e+00
1.657500e-11,1.469969e+00,1.153320e+00,1.460099e+00,1.026710e+00
1.660000e-11,1.469828e+00,1.153358e+00,1.459880e+00,1.026785e+00
1.662500e-11,1.469673e+00,1.153393e+00,1.459586e+00,1.026860e+00
1.665000e-11,1.469510e+00,1.153426e+00,1.459218e+00,1.026935e+00
1.667500e-11,1.469339e+00,1.153456e+00,1.458776e+00,1.027009e+00
1.670000e-11,1.469163e+00,1.153484e+00,1.458261e+00,1.027082e+00
1.672500e-11,1.468986e+00,1.153509e+00,1.457672e+00,1.027155e+00
1.675000e-11,1.468809e+00,1.153531e+00,1.457011e+00,1.027227e+00
1.677500e-11,1.468633e+00,1.153550e+00,1.456280e+00,1.027299e+00
1.680000e-11,1.468461e+00,1.153567e+00,1.455479e+00,1.027369e+00
1.682500e-11,1.468293e+00,1.153582e+00,1.454609e+00,1.027438e+00
1.685000e-11,1.468131e+00,1.153593e+00,1.453673e+00,1.027507e+00
1.687500e-11,1.467974e+00,1.153603e+00,1.452673e+00,1.027574e+00
1.690000e-11,1.467823e+00,1.153609e+00,1.451609e+00,1.027640e+00
1.692500e-11,1.467678e+00,1.153614e+00,1.450486e+00,1.027705e+00
1.695000e-11,1.467538e+00,1.153616e+00,1.449305e+00,1.027768e+00
1.697500e-11,1.467402e+00,1.153615e+00,1.448068e+00,1.027830e+00
1.700000e-11,1.467269e+00,1.153613e+00,1.446779e+00,1.027890e+00
1.702500e-11,1.467139e+00,1.153608e+00,1.445441e+00,1.027949e+00
1.705000e-11,1.467009e+00,1.153601e+00,1.444056e+00,1.028006e+00
1.707500e-11,1.466877e+00,1.153592e+00,1.442628e+00,1.028062e+00
1.710000e-11,1.466743e+00,1.153582e+00,1.441161e+00,1.028116e+00
1.712500e-11,1.466605e+00,1.153569e+00,1.439658e+00,1.028168e+00
1.715000e-11,1.466460e+00,1.153555e+00,1.438123e+00,1.028219e+00
1.717500e-11,1.466307e+00,1.153540e+00,1.436560e+00,1.028267e+00
1.720000e-11,1.466144e+00,1.153523e+00,1.434973e+00,1.028314e+00
1.722500e-11,1.465970e+00,1.153505e+00,1.433365e+00,1.028359e+00
1.725000e-11,1.465784e+00,1.153485e+00,1.431741e+00,1.028401e+00
1.727500e-11,1.465584e+00,1.153465e+00,1.430106e+00,1.028442e+00
