time,"I(LD)","I(BD)","I(BS)","I(ROUT)"
1.435000e-11,6.324369e-08,-1.367947e-08,8.618836e-08,6.324370e-08
1.436000e-11,6.321509e-08,-1.363236e-08,8.605819e-08,6.321509e-08
1.437000e-11,6.318632e-08,-1.358472e-08,8.592936e-08,6.318632e-08
1.438000e-11,6.315739e-08,-1.353657e-08,8.580185e-08,6.315739e-08
1.439000e-11,6.312830e-08,-1.348792e-08,8.567565e-08,6.312830e-08
1.440000e-11,6.309907e-08,-1.343879e-08,8.555074e-08,6.309907e-08
1.441000e-11,6.306971e-08,-1.338917e-08,8.542711e-08,6.306971e-08
1.442000e-11,6.304022e-08,-1.333909e-08,8.530474e-08,6.304022e-08
1.443000e-11,6.301062e-08,-1.328856e-08,8.518362e-08,6.301062e-08
1.444000e-11,6.298090e-08,-1.323758e-08,8.506373e-08,6.298090e-08
1.445000e-11,6.295109e-08,-1.318617e-08,8.494506e-08,6.295109e-08
1.446000e-11,6.292118e-08,-1.313435e-08,8.482758e-08,6.292118e-08
1.447000e-11,6.289119e-08,-1.308211e-08,8.471128e-08,6.289119e-08
1.448000e-11,6.286113e-08,-1.302949e-08,8.459614e-08,6.286113e-08
1.449000e-11,6.283101e-08,-1.297648e-08,8.448215e-08,6.283101e-08
1.450000e-11,6.280082e-08,-1.292311e-08,8.436929e-08,6.280082e-08
1.451000e-11,6.277059e-08,-1.286938e-08,8.425754e-08,6.277059e-08
1.452000e-11,6.274032e-08,-1.281532e-08,8.414688e-08,6.274032e-08
1.453000e-11,6.271002e-08,-1.276093e-08,8.403729e-08,6.271002e-08
1.454000e-11,6.267970e-08,-1.270623e-08,8.392876e-08,6.267970e-08
1.455000e-11,6.264936e-08,-1.265123e-08,8.382127e-08,6.264936e-08
1.456000e-11,6.261901e-08,-1.259594e-08,8.371479e-08,6.261901e-08
1.457000e-11,6.258867e-08,-1.254039e-08,8.360931e-08,6.258867e-08
1.458000e-11,6.255833e-08,-1.248458e-08,8.350482e-08,6.255833e-08
1.459000e-11,6.252801e-08,-1.242853e-08,8.340128e-08,6.252801e-08
1.460000e-11,6.249772e-08,-1.237226e-08,8.329869e-08,6.249772e-08
1.461000e-11,6.246745e-08,-1.231577e-08,8.319702e-08,6.246745e-08
1.462000e-11,6.243723e-08,-1.225909e-08,8.309625e-08,6.243723e-08
1.463000e-11,6.240705e-08,-1.220223e-08,8.299637e-08,6.240705e-08
1.464000e-11,6.237693e-08,-1.214520e-08,8.289735e-08,6.237693e-08
1.465000e-11,6.234687e-08,-1.208801e-08,8.279918e-08,6.234687e-08
1.466000e-11,6.231688e-08,-1.203069e-08,8.270184e-08,6.231688e-08
1.467000e-11,6.228696e-08,-1.197325e-08,8.260531e-08,6.228696e-08
1.468000e-11,6.225712e-08,-1.191569e-08,8.250956e-08,6.225712e-08
1.469000e-11,6.222737e-08,-1.185805e-08,8.241459e-08,6.222737e-08
1.470000e-11,6.219771e-08,-1.180032e-08,8.232037e-08,6.219771e-08
1.471000e-11,6.216815e-08,-1.174253e-08,8.222687e-08,6.216815e-08
1.472000e-11,6.213870e-08,-1.168468e-08,8.213410e-08,6.213870e-08
1.473000e-11,6.210937e-08,-1.162681e-08,8.204201e-08,6.210937e-08
1.474000e-11,6.208015e-08,-1.156891e-08,8.195060e-08,6.208015e-08
1.475000e-11,6.205105e-08,-1.151100e-08,8.185985e-08,6.205105e-08
1.476000e-11,6.202208e-08,-1.145310e-08,8.176974e-08,6.202208e-08
1.477000e-11,6.199325e-08,-1.139521e-08,8.168025e-08,6.199325e-08
1.478000e-11,6.196456e-08,-1.133737e-08,8.159137e-08,6.196456e-08
1.479000e-11,6.193601e-08,-1.127957e-08,8.150307e-08,6.193601e-08
1.480000e-11,6.190761e-08,-1.122183e-08,8.141533e-08,6.190761e-08
1.481000e-11,6.187937e-08,-1.116416e-08,8.132815e-08,6.187937e-08
1.482000e-11,6.185128e-08,-1.110659e-08,8.124150e-08,6.185128e-08
1.483000e-11,6.182336e-08,-1.104911e-08,8.115537e-08,6.182336e-08
1.484000e-11,6.179561e-08,-1.099175e-08,8.106973e-08,6.179561e-08
1.485000e-11,6.176803e-08,-1.093451e-08,8.098458e-08,6.176803e-08
1.486000e-11,6.174062e-08,-1.087741e-08,8.089990e-08,6.174062e-08
1.487000e-11,6.171339e-08,-1.082046e-08,8.081566e-08,6.171339e-08
1.488000e-11,6.168634e-08,-1.076368e-08,8.073186e-08,6.168634e-08
1.489000e-11,6.165949e-08,-1.070707e-08,8.064847e-08,6.165949e-08
1.490000e-11,6.163282e-08,-1.065065e-08,8.056549e-08,6.163282e-08
1.491000e-11,6.160634e-08,-1.059442e-08,8.048290e-08,6.160634e-08
1.492000e-11,6.158006e-08,-1.053840e-08,8.040068e-08,6.158006e-08
1.493000e-11,6.155398e-08,-1.048260e-08,8.031882e-08,6.155398e-08
1.494000e-11,6.152810e-08,-1.042703e-08,8.023730e-08,6.152810e-08
1.495000e-11,6.150242e-08,-1.037171e-08,8.015612e-08,6.150242e-08
1.496000e-11,6.147695e-08,-1.031663e-08,8.007525e-08,6.147695e-08
1.497000e-11,6.145169e-08,-1.026181e-08,7.999468e-08,6.145169e-08
1.498000e-11,6.142663e-08,-1.020727e-08,7.991441e-08,6.142663e-08
1.499000e-11,6.140180e-08,-1.015300e-08,7.983441e-08,6.140180e-08
1.500000e-11,6.137717e-08,-1.009902e-08,7.975468e-08,6.137717e-08
1.501000e-11,6.135276e-08,-1.004534e-08,7.967519e-08,6.135276e-08
1.502000e-11,6.132857e-08,-9.991966e-09,7.959595e-08,6.132857e-08
1.503000e-11,6.130460e-08,-9.938906e-09,7.951694e-08,6.130460e-08
1.504000e-11,6.128085e-08,-9.886168e-09,7.943815e-08,6.128085e-08
1.505000e-11,6.125732e-08,-9.833759e-09,7.935957e-08,6.125732e-08
1.506000e-11,6.123401e-08,-9.781689e-09,7.928118e-08,6.123401e-08
1.507000e-11,6.121093e-08,-9.729962e-09,7.920298e-08,6.121093e-08
1.508000e-11,6.118807e-08,-9.678587e-09,7.912496e-08,6.118807e-08
1.509000e-11,6.116544e-08,-9.627571e-09,7.904710e-08,6.116544e-08
1.510000e-11,6.114303e-08,-9.576918e-09,7.896940e-08,6.114303e-08
1.511000e-11,6.112084e-08,-9.526635e-09,7.889185e-08,6.112084e-08
1.512000e-11,6.109889e-08,-9.476729e-09,7.881444e-08,6.109889e-08
1.513000e-11,6.107716e-08,-9.427203e-09,7.873716e-08,6.107716e-08
1.514000e-11,6.105565e-08,-9.378064e-09,7.866001e-08,6.105565e-08
1.515000e-11,6.103437e-08,-9.329317e-09,7.858298e-08,6.103437e-08
1.516000e-11,6.101332e-08,-9.280965e-09,7.850605e-08,6.101332e-08
1.517000e-11,6.099250e-08,-9.233013e-09,7.842923e-08,6.099250e-08
1.518000e-11,6.097190e-08,-9.185465e-09,7.835250e-08,6.097190e-08
1.519000e-11,6.095152e-08,-9.138325e-09,7.827586e-08,6.095152e-08
1.520000e-11,6.093137e-08,-9.091596e-09,7.819931e-08,6.093137e-08
1.521000e-11,6.091144e-08,-9.045281e-09,7.812284e-08,6.091144e-08
1.522000e-11,6.089174e-08,-8.999384e-09,7.804644e-08,6.089174e-08
1.523000e-11,6.087226e-08,-8.953906e-09,7.797010e-08,6.087226e-08
1.524000e-11,6.085300e-08,-8.908850e-09,7.789383e-08,6.085300e-08
1.525000e-11,6.083396e-08,-8.864217e-09,7.781762e-08,6.083396e-08
1.526000e-11,6.081514e-08,-8.820011e-09,7.774147e-08,6.081514e-08
1.527000e-11,6.079654e-08,-8.776232e-09,7.766536e-08,6.079654e-08
1.528000e-11,6.077816e-08,-8.732881e-09,7.758930e-08,6.077816e-08
1.529000e-11,6.075999e-08,-8.689959e-09,7.751329e-08,6.075999e-08
1.530000e-11,6.074204e-08,-8.647467e-09,7.743732e-08,6.074204e-08
1.531000e-11,6.072430e-08,-8.605406e-09,7.736139e-08,6.072430e-08
1.532000e-11,6.070677e-08,-8.563775e-09,7.728550e-08,6.070677e-08
1.533000e-11,6.068946e-08,-8.522575e-09,7.720964e-08,6.068946e-08
1.534000e-11,6.067235e-08,-8.481805e-09,7.713381e-08,6.067235e-08
1.535000e-11,6.065545e-08,-8.441464e-09,7.705802e-08,6.065545e-08
1.536000e-11,6.063875e-08,-8.401553e-09,7.698226e-08,6.063875e-08
1.537000e-11,6.062226e-08,-8.362069e-09,7.690652e-08,6.062226e-08
1.538000e-11,6.060596e-08,-8.323012e-09,7.683082e-08,6.060596e-08
1.539000e-11,6.058987e-08,-8.284380e-09,7.675514e-08,6.058987e-08
1.540000e-11,6.057398e-08,-8.246171e-09,7.667950e-08,6.057398e-08
1.541000e-11,6.055828e-08,-8.208384e-09,7.660388e-08,6.055828e-08
1.542000e-11,6.054278e-08,-8.171017e-09,7.652829e-08,6.054278e-08
1.543000e-11,6.052746e-08,-8.134066e-09,7.645273e-08,6.052746e-08
1.544000e-11,6.051234e-08,-8.097530e-09,7.637720e-08,6.051234e-08
1.545000e-11,6.049741e-08,-8.061406e-09,7.630170e-08,6.049741e-08
1.546000e-11,6.048266e-08,-8.025691e-09,7.622623e-08,6.048266e-08
1.547000e-11,6.046809e-08,-7.990382e-09,7.615080e-08,6.046809e-08
1.548000e-11,6.045371e-08,-7.955475e-09,7.607540e-08,6.045371e-08
1.549000e-11,6.043951e-08,-7.920967e-09,7.600004e-08,6.043951e-08
1.550000e-11,6.042548e-08,-7.886855e-09,7.592472e-08,6.042548e-08
1.551000e-11,6.041163e-08,-7.853135e-09,7.584944e-08,6.041163e-08
1.552000e-11,6.039795e-08,-7.819803e-09,7.577420e-08,6.039795e-08
1.553000e-11,6.038444e-08,-7.786855e-09,7.569901e-08,6.038444e-08
1.554000e-11,6.037109e-08,-7.754286e-09,7.562387e-08,6.037109e-08
1.555000e-11,6.035792e-08,-7.722092e-09,7.554878e-08,6.035792e-08
1.556000e-11,6.034490e-08,-7.690269e-09,7.547375e-08,6.034490e-08
1.557000e-11,6.033205e-08,-7.658812e-09,7.539877e-08,6.033205e-08
1.558000e-11,6.031936e-08,-7.627716e-09,7.532385e-08,6.031936e-08
1.559000e-11,6.030682e-08,-7.596977e-09,7.524900e-08,6.030682e-08
1.560000e-11,6.029444e-08,-7.566590e-09,7.517421e-08,6.029444e-08
1.561000e-11,6.028221e-08,-7.536548e-09,7.509950e-08,6.028221e-08
1.562000e-11,6.027012e-08,-7.506848e-09,7.502486e-08,6.027012e-08
1.563000e-11,6.025819e-08,-7.477484e-09,7.495031e-08,6.025819e-08
1.564000e-11,6.024640e-08,-7.448450e-09,7.487583e-08,6.024640e-08
1.565000e-11,6.023475e-08,-7.419741e-09,7.480145e-08,6.023475e-08
1.566000e-11,6.022324e-08,-7.391352e-09,7.472715e-08,6.022324e-08
1.567000e-11,6.021187e-08,-7.363277e-09,7.465295e-08,6.021187e-08
1.568000e-11,6.020064e-08,-7.335510e-09,7.457885e-08,6.020064e-08
1.569000e-11,6.018953e-08,-7.308045e-09,7.450486e-08,6.018953e-08
1.570000e-11,6.017856e-08,-7.280877e-09,7.443097e-08,6.017856e-08
1.571000e-11,6.016772e-08,-7.254000e-09,7.435720e-08,6.016772e-08
1.572000e-11,6.015700e-08,-7.227407e-09,7.428354e-08,6.015700e-08
1.573000e-11,6.014641e-08,-7.201094e-09,7.421001e-08,6.014641e-08
1.574000e-11,6.013594e-08,-7.175053e-09,7.413661e-08,6.013594e-08
1.575000e-11,6.012559e-08,-7.149279e-09,7.406334e-08,6.012559e-08
1.576000e-11,6.011535e-08,-7.123767e-09,7.399021e-08,6.011535e-08
1.577000e-11,6.010523e-08,-7.098509e-09,7.391721e-08,6.010523e-08
1.578000e-11,6.009523e-08,-7.073499e-09,7.384437e-08,6.009523e-08
1.579000e-11,6.008533e-08,-7.048732e-09,7.377168e-08,6.008533e-08
1.580000e-11,6.007554e-08,-7.024202e-09,7.369914e-08,6.007554e-08
1.581000e-11,6.006586e-08,-6.999903e-09,7.362676e-08,6.006586e-08
1.582000e-11,6.005628e-08,-6.975827e-09,7.355455e-08,6.005628e-08
1.583000e-11,6.004681e-08,-6.951970e-09,7.348251e-08,6.004681e-08
1.584000e-11,6.003744e-08,-6.928325e-09,7.341065e-08,6.003744e-08
1.585000e-11,6.002816e-08,-6.904886e-09,7.333897e-08,6.002816e-08
1.586000e-11,6.001898e-08,-6.881647e-09,7.326747e-08,6.001898e-08
1.587000e-11,6.000989e-08,-6.858602e-09,7.319617e-08,6.000989e-08
1.588000e-11,6.000090e-08,-6.835745e-09,7.312506e-08,6.000090e-08
1.589000e-11,5.999199e-08,-6.813069e-09,7.305414e-08,5.999199e-08
1.590000e-11,5.998318e-08,-6.790571e-09,7.298344e-08,5.998318e-08
1.591000e-11,5.997445e-08,-6.768242e-09,7.291294e-08,5.997445e-08
1.592000e-11,5.996580e-08,-6.746078e-09,7.284266e-08,5.996580e-08
1.593000e-11,5.995724e-08,-6.724072e-09,7.277259e-08,5.995724e-08
1.594000e-11,5.994876e-08,-6.702219e-09,7.270275e-08,5.994876e-08
1.595000e-11,5.994036e-08,-6.680513e-09,7.263314e-08,5.994036e-08
1.596000e-11,5.993203e-08,-6.658949e-09,7.256375e-08,5.993203e-08
1.597000e-11,5.992378e-08,-6.637521e-09,7.249461e-08,5.992378e-08
1.598000e-11,5.991561e-08,-6.616223e-09,7.242570e-08,5.991561e-08
1.599000e-11,5.990751e-08,-6.595050e-09,7.235704e-08,5.990751e-08
1.600000e-11,5.989947e-08,-6.573997e-09,7.228863e-08,5.989947e-08
1.601000e-11,5.989151e-08,-6.553058e-09,7.222047e-08,5.989151e-08
1.602000e-11,5.988361e-08,-6.532229e-09,7.215257e-08,5.988361e-08
1.603000e-11,5.987578e-08,-6.511503e-09,7.208493e-08,5.987578e-08
1.604000e-11,5.986802e-08,-6.490876e-09,7.201756e-08,5.986802e-08
1.605000e-11,5.986031e-08,-6.470344e-09,7.195045e-08,5.986031e-08
1.606000e-11,5.985267e-08,-6.449900e-09,7.188362e-08,5.985267e-08
1.607000e-11,5.984509e-08,-6.429541e-09,7.181706e-08,5.984509e-08
1.608000e-11,5.983756e-08,-6.409261e-09,7.175078e-08,5.983756e-08
1.609000e-11,5.983009e-08,-6.389056e-09,7.168479e-08,5.983009e-08
1.610000e-11,5.982268e-08,-6.368921e-09,7.161908e-08,5.982268e-08
1.611000e-11,5.981533e-08,-6.348853e-09,7.155366e-08,5.981533e-08
1.612000e-11,5.980802e-08,-6.328846e-09,7.148853e-08,5.980802e-08
1.613000e-11,5.980077e-08,-6.308896e-09,7.142370e-08,5.980077e-08
1.614000e-11,5.979357e-08,-6.289000e-09,7.135917e-08,5.979357e-08
1.615000e-11,5.978641e-08,-6.269153e-09,7.129494e-08,5.978641e-08
1.616000e-11,5.977931e-08,-6.249351e-09,7.123102e-08,5.977931e-08
1.617000e-11,5.977225e-08,-6.229591e-09,7.116740e-08,5.977225e-08
1.618000e-11,5.976524e-08,-6.209868e-09,7.110409e-08,5.976524e-08
1.619000e-11,5.975827e-08,-6.190180e-09,7.104109e-08,5.975827e-08
1.620000e-11,5.975134e-08,-6.170522e-09,7.097841e-08,5.975134e-08
1.621000e-11,5.974446e-08,-6.150891e-09,7.091605e-08,5.974446e-08
1.622000e-11,5.973762e-08,-6.131285e-09,7.085400e-08,5.973762e-08
1.623000e-11,5.973082e-08,-6.111699e-09,7.079227e-08,5.973082e-08
1.624000e-11,5.972406e-08,-6.092130e-09,7.073087e-08,5.972406e-08
1.625000e-11,5.971734e-08,-6.072576e-09,7.066979e-08,5.971734e-08
1.626000e-11,5.971065e-08,-6.053034e-09,7.060904e-08,5.971065e-08
1.627000e-11,5.970400e-08,-6.033501e-09,7.054861e-08,5.970400e-08
1.628000e-11,5.969739e-08,-6.013974e-09,7.048852e-08,5.969739e-08
1.629000e-11,5.969081e-08,-5.994451e-09,7.042875e-08,5.969081e-08
1.630000e-11,5.968427e-08,-5.974930e-09,7.036932e-08,5.968427e-08
1.631000e-11,5.967776e-08,-5.955407e-09,7.031022e-08,5.967776e-08
1.632000e-11,5.967128e-08,-5.935882e-09,7.025145e-08,5.967128e-08
1.633000e-11,5.966483e-08,-5.916351e-09,7.019302e-08,5.966483e-08
1.634000e-11,5.965842e-08,-5.896812e-09,7.013492e-08,5.965842e-08
1.635000e-11,5.965203e-08,-5.877265e-09,7.007716e-08,5.965203e-08
1.636000e-11,5.964568e-08,-5.857706e-09,7.001974e-08,5.964568e-08
1.637000e-11,5.963935e-08,-5.838135e-09,6.996265e-08,5.963935e-08
1.638000e-11,5.963305e-08,-5.818550e-09,6.990590e-08,5.963305e-08
1.639000e-11,5.962678e-08,-5.798949e-09,6.984949e-08,5.962678e-08
1.640000e-11,5.962054e-08,-5.779331e-09,6.979342e-08,5.962054e-08
1.641000e-11,5.961432e-08,-5.759695e-09,6.973769e-08,5.961432e-08
1.642000e-11,5.960813e-08,-5.740039e-09,6.968229e-08,5.960813e-08
1.643000e-11,5.960196e-08,-5.720362e-09,6.962724e-08,5.960196e-08
1.644000e-11,5.959582e-08,-5.700665e-09,6.957252e-08,5.959582e-08
1.645000e-11,5.958970e-08,-5.680944e-09,6.951814e-08,5.958970e-08
1.646000e-11,5.958360e-08,-5.661201e-09,6.946410e-08,5.958360e-08
1.647000e-11,5.957753e-08,-5.641433e-09,6.941039e-08,5.957753e-08
1.648000e-11,5.957148e-08,-5.621641e-09,6.935702e-08,5.957148e-08
1.649000e-11,5.956546e-08,-5.601824e-09,6.930399e-08,5.956546e-08
1.650000e-11,5.955946e-08,-5.581982e-09,6.925129e-08,5.955946e-08
1.651000e-11,5.955347e-08,-5.562114e-09,6.919893e-08,5.955347e-08
1.652000e-11,5.954751e-08,-5.542220e-09,6.914690e-08,5.954751e-08
1.653000e-11,5.954157e-08,-5.522300e-09,6.909520e-08,5.954157e-08
1.654000e-11,5.953565e-08,-5.502354e-09,6.904383e-08,5.953565e-08
1.655000e-11,5.952975e-08,-5.482382e-09,6.899280e-08,5.952975e-08
1.656000e-11,5.952388e-08,-5.462384e-09,6.894209e-08,5.952388e-08
1.657000e-11,5.951802e-08,-5.442360e-09,6.889171e-08,5.951802e-08
1.658000e-11,5.951218e-08,-5.422311e-09,6.884165e-08,5.951218e-08
1.659000e-11,5.950635e-08,-5.402236e-09,6.879192e-08,5.950635e-08
1.660000e-11,5.950055e-08,-5.382136e-09,6.874252e-08,5.950055e-08
1.661000e-11,5.949477e-08,-5.362013e-09,6.869343e-08,5.949477e-08
1.662000e-11,5.948900e-08,-5.341865e-09,6.864467e-08,5.948900e-08
1.663000e-11,5.948326e-08,-5.321694e-09,6.859622e-08,5.948326e-08
1.664000e-11,5.947753e-08,-5.301501e-09,6.854809e-08,5.947753e-08
1.665000e-11,5.947182e-08,-5.281286e-09,6.850027e-08,5.947182e-08
1.666000e-11,5.946612e-08,-5.261050e-09,6.845277e-08,5.946612e-08
1.667000e-11,5.946045e-08,-5.240795e-09,6.840557e-08,5.946045e-08
1.668000e-11,5.945479e-08,-5.220520e-09,6.835868e-08,5.945479e-08
1.669000e-11,5.944915e-08,-5.200226e-09,6.831211e-08,5.944915e-08
1.670000e-11,5.944353e-08,-5.179916e-09,6.826583e-08,5.944353e-08
1.671000e-11,5.943792e-08,-5.159590e-09,6.821986e-08,5.943792e-08
1.672000e-11,5.943233e-08,-5.139249e-09,6.817418e-08,5.943233e-08
1.673000e-11,5.942676e-08,-5.118894e-09,6.812881e-08,5.942676e-08
1.674000e-11,5.942120e-08,-5.098527e-09,6.808372e-08,5.942120e-08
1.675000e-11,5.941566e-08,-5.078149e-09,6.803894e-08,5.941566e-08
1.676000e-11,5.941014e-08,-5.057760e-09,6.799444e-08,5.941014e-08
1.677000e-11,5.940464e-08,-5.037364e-09,6.795023e-08,5.940464e-08
1.678000e-11,5.939915e-08,-5.016960e-09,6.790630e-08,5.939915e-08
1.679000e-11,5.939368e-08,-4.996550e-09,6.786266e-08,5.939368e-08
1.680000e-11,5.938822e-08,-4.976137e-09,6.781930e-08,5.938822e-08
1.681000e-11,5.938278e-08,-4.955720e-09,6.777621e-08,5.938278e-08
1.682000e-11,5.937736e-08,-4.935303e-09,6.773341e-08,5.937736e-08
1.683000e-11,5.937196e-08,-4.914886e-09,6.769087e-08,5.937196e-08
1.684000e-11,5.936657e-08,-4.894471e-09,6.764860e-08,5.936657e-08
1.685000e-11,5.936120e-08,-4.874059e-09,6.760660e-08,5.936120e-08
1.686000e-11,5.935584e-08,-4.853653e-09,6.756487e-08,5.935584e-08
1.687000e-11,5.935051e-08,-4.833253e-09,6.752340e-08,5.935051e-08
1.688000e-11,5.934519e-08,-4.812862e-09,6.748218e-08,5.934519e-08
1.689000e-11,5.933988e-08,-4.792482e-09,6.744123e-08,5.933988e-08
1.690000e-11,5.933460e-08,-4.772113e-09,6.740052e-08,5.933460e-08
1.691000e-11,5.932933e-08,-4.751758e-09,6.736007e-08,5.932933e-08
1.692000e-11,5.932408e-08,-4.731418e-09,6.731987e-08,5.932408e-08
1.693000e-11,5.931884e-08,-4.711095e-09,6.727991e-08,5.931884e-08
1.694000e-11,5.931363e-08,-4.690791e-09,6.724019e-08,5.931363e-08
1.695000e-11,5.930843e-08,-4.670507e-09,6.720071e-08,5.930843e-08
1.696000e-11,5.930325e-08,-4.650246e-09,6.716147e-08,5.930325e-08
1.697000e-11,5.929809e-08,-4.630009e-09,6.712247e-08,5.929809e-08
1.698000e-11,5.929294e-08,-4.609798e-09,6.708370e-08,5.929294e-08
1.699000e-11,5.928781e-08,-4.589614e-09,6.704515e-08,5.928781e-08
1.700000e-11,5.928270e-08,-4.569460e-09,6.700683e-08,5.928270e-08
1.701000e-11,5.927761e-08,-4.549336e-09,6.696874e-08,5.927761e-08
1.702000e-11,5.927254e-08,-4.529246e-09,6.693086e-08,5.927254e-08
1.703000e-11,5.926749e-08,-4.509190e-09,6.689320e-08,5.926749e-08
1.704000e-11,5.926246e-08,-4.489170e-09,6.685576e-08,5.926246e-08
1.705000e-11,5.925744e-08,-4.469188e-09,6.681853e-08,5.925744e-08
1.706000e-11,5.925244e-08,-4.449246e-09,6.678151e-08,5.925244e-08
1.707000e-11,5.924747e-08,-4.429346e-09,6.674470e-08,5.924747e-08
1.708000e-11,5.924251e-08,-4.409488e-09,6.670809e-08,5.924251e-08
1.709000e-11,5.923757e-08,-4.389675e-09,6.667168e-08,5.923757e-08
1.710000e-11,5.923265e-08,-4.369909e-09,6.663547e-08,5.923265e-08
1.711000e-11,5.922775e-08,-4.350190e-09,6.659946e-08,5.922775e-08
1.712000e-11,5.922288e-08,-4.330521e-09,6.656364e-08,5.922288e-08
1.713000e-11,5.921802e-08,-4.310903e-09,6.652801e-08,5.921802e-08
1.714000e-11,5.921318e-08,-4.291339e-09,6.649257e-08,5.921318e-08
1.715000e-11,5.920836e-08,-4.271828e-09,6.645732e-08,5.920836e-08
1.716000e-11,5.920357e-08,-4.252373e-09,6.642225e-08,5.920357e-08
1.717000e-11,5.919879e-08,-4.232976e-09,6.638736e-08,5.919879e-08
1.718000e-11,5.919404e-08,-4.213638e-09,6.635265e-08,5.919404e-08
1.719000e-11,5.918930e-08,-4.194360e-09,6.631811e-08,5.918930e-08
1.720000e-11,5.918459e-08,-4.175143e-09,6.628375e-08,5.918459e-08
1.721000e-11,5.917990e-08,-4.155990e-09,6.624956e-08,5.917990e-08
1.722000e-11,5.917523e-08,-4.136902e-09,6.621554e-08,5.917523e-08
1.723000e-11,5.917058e-08,-4.117879e-09,6.618169e-08,5.917058e-08
1.724000e-11,5.916596e-08,-4.098923e-09,6.614800e-08,5.916596e-08
1.725000e-11,5.916136e-08,-4.080037e-09,6.611448e-08,5.916136e-08
1.726000e-11,5.915678e-08,-4.061219e-09,6.608111e-08,5.915678e-08
1.727000e-11,5.915222e-08,-4.042473e-09,6.604790e-08,5.915222e-08
1.728000e-11,5.914768e-08,-4.023799e-09,6.601485e-08,5.914768e-08
1.729000e-11,5.914317e-08,-4.005198e-09,6.598195e-08,5.914317e-08
1.730000e-11,5.913868e-08,-3.986672e-09,6.594921e-08,5.913868e-08
1.731000e-11,5.913421e-08,-3.968222e-09,6.591661e-08,5.913421e-08
1.732000e-11,5.912977e-08,-3.949848e-09,6.588416e-08,5.912977e-08
1.733000e-11,5.912535e-08,-3.931552e-09,6.585185e-08,5.912535e-08
1.734000e-11,5.912095e-08,-3.913334e-09,6.581969e-08,5.912095e-08
1.735000e-11,5.911658e-08,-3.895196e-09,6.578767e-08,5.911658e-08
1.736000e-11,5.911223e-08,-3.877139e-09,6.575579e-08,5.911223e-08
1.737000e-11,5.910791e-08,-3.859163e-09,6.572405e-08,5.910791e-08
1.738000e-11,5.910361e-08,-3.841270e-09,6.569245e-08,5.910361e-08
1.739000e-11,5.909933e-08,-3.823460e-09,6.566098e-08,5.909933e-08
1.740000e-11,5.909508e-08,-3.805734e-09,6.562964e-08,5.909508e-08
1.741000e-11,5.909085e-08,-3.788092e-09,6.559843e-08,5.909085e-08
1.742000e-11,5.908665e-08,-3.770536e-09,6.556735e-08,5.908665e-08
1.743000e-11,5.908247e-08,-3.753066e-09,6.553640e-08,5.908247e-08
1.744000e-11,5.907832e-08,-3.735683e-09,6.550558e-08,5.907832e-08
1.745000e-11,5.907419e-08,-3.718388e-09,6.547488e-08,5.907419e-08
1.746000e-11,5.907009e-08,-3.701180e-09,6.544431e-08,5.907009e-08
1.747000e-11,5.906601e-08,-3.684061e-09,6.541385e-08,5.906601e-08
1.748000e-11,5.906196e-08,-3.667031e-09,6.538352e-08,5.906196e-08
1.749000e-11,5.905793e-08,-3.650090e-09,6.535331e-08,5.905793e-08
1.750000e-11,5.905393e-08,-3.633240e-09,6.532321e-08,5.905393e-08
1.751000e-11,5.904995e-08,-3.616480e-09,6.529323e-08,5.904995e-08
1.752000e-11,5.904600e-08,-3.599810e-09,6.526337e-08,5.904600e-08
1.753000e-11,5.904208e-08,-3.583232e-09,6.523362e-08,5.904208e-08
1.754000e-11,5.903818e-08,-3.566744e-09,6.520398e-08,5.903818e-08
1.755000e-11,5.903431e-08,-3.550349e-09,6.517445e-08,5.903431e-08
1.756000e-11,5.903046e-08,-3.534045e-09,6.514504e-08,5.903046e-08
1.757000e-11,5.902664e-08,-3.517834e-09,6.511573e-08,5.902664e-08
1.758000e-11,5.902284e-08,-3.501715e-09,6.508653e-08,5.902284e-08
1.759000e-11,5.901907e-08,-3.485688e-09,6.505744e-08,5.901907e-08
1.760000e-11,5.901533e-08,-3.469754e-09,6.502846e-08,5.901533e-08
1.761000e-11,5.901161e-08,-3.453912e-09,6.499958e-08,5.901161e-08
1.762000e-11,5.900792e-08,-3.438162e-09,6.497080e-08,5.900792e-08
1.763000e-11,5.900426e-08,-3.422506e-09,6.494213e-08,5.900426e-08
1.764000e-11,5.900062e-08,-3.406942e-09,6.491357e-08,5.900062e-08
1.765000e-11,5.899700e-08,-3.391470e-09,6.488510e-08,5.899700e-08
1.766000e-11,5.899342e-08,-3.376091e-09,6.485673e-08,5.899342e-08
1.767000e-11,5.898986e-08,-3.360805e-09,6.482847e-08,5.898986e-08
1.768000e-11,5.898632e-08,-3.345610e-09,6.480030e-08,5.898632e-08
1.769000e-11,5.898281e-08,-3.330508e-09,6.477224e-08,5.898281e-08
1.770000e-11,5.897933e-08,-3.315497e-09,6.474427e-08,5.897933e-08
1.771000e-11,5.897588e-08,-3.300578e-09,6.471640e-08,5.897588e-08
1.772000e-11,5.897244e-08,-3.285750e-09,6.468863e-08,5.897245e-08
1.773000e-11,5.896904e-08,-3.271014e-09,6.466095e-08,5.896904e-08
1.774000e-11,5.896566e-08,-3.256368e-09,6.463337e-08,5.896566e-08
