time,"P(R1|XSINKOUTQ)"
2.675300e-10,1.349646e+01
2.675400e-10,1.349646e+01
2.675500e-10,1.349646e+01
2.675600e-10,1.349645e+01
2.675700e-10,1.349645e+01
2.675800e-10,1.349645e+01
2.675900e-10,1.349645e+01
2.676000e-10,1.349645e+01
2.676100e-10,1.349645e+01
2.676200e-10,1.349644e+01
2.676300e-10,1.349644e+01
2.676400e-10,1.349644e+01
2.676500e-10,1.349644e+01
2.676600e-10,1.349644e+01
2.676700e-10,1.349644e+01
2.676800e-10,1.349643e+01
2.676900e-10,1.349643e+01
2.677000e-10,1.349643e+01
2.677100e-10,1.349643e+01
2.677200e-10,1.349643e+01
2.677300e-10,1.349643e+01
2.677400e-10,1.349642e+01
2.677500e-10,1.349642e+01
2.677600e-10,1.349642e+01
2.677700e-10,1.349642e+01
2.677800e-10,1.349642e+01
2.677900e-10,1.349642e+01
2.678000e-10,1.349641e+01
2.678100e-10,1.349641e+01
2.678200e-10,1.349641e+01
2.678300e-10,1.349641e+01
2.678400e-10,1.349641e+01
2.678500e-10,1.349641e+01
2.678600e-10,1.349640e+01
2.678700e-10,1.349640e+01
2.678800e-10,1.349640e+01
2.678900e-10,1.349640e+01
2.679000e-10,1.349640e+01
2.679100e-10,1.349640e+01
2.679200e-10,1.349639e+01
2.679300e-10,1.349639e+01
2.679400e-10,1.349639e+01
2.679500e-10,1.349639e+01
2.679600e-10,1.349639e+01
2.679700e-10,1.349639e+01
2.679800e-10,1.349638e+01
2.679900e-10,1.349638e+01
2.680000e-10,1.349638e+01
2.680100e-10,1.349638e+01
2.680200e-10,1.349638e+01
2.680300e-10,1.349638e+01
2.680400e-10,1.349637e+01
2.680500e-10,1.349637e+01
2.680600e-10,1.349637e+01
2.680700e-10,1.349637e+01
2.680800e-10,1.349637e+01
2.680900e-10,1.349637e+01
2.681000e-10,1.349636e+01
2.681100e-10,1.349636e+01
2.681200e-10,1.349636e+01
2.681300e-10,1.349636e+01
2.681400e-10,1.349636e+01
2.681500e-10,1.349636e+01
2.681600e-10,1.349635e+01
2.681700e-10,1.349635e+01
2.681800e-10,1.349635e+01
2.681900e-10,1.349635e+01
2.682000e-10,1.349635e+01
2.682100e-10,1.349635e+01
2.682200e-10,1.349634e+01
2.682300e-10,1.349634e+01
2.682400e-10,1.349634e+01
2.682500e-10,1.349634e+01
2.682600e-10,1.349634e+01
2.682700e-10,1.349634e+01
2.682800e-10,1.349633e+01
2.682900e-10,1.349633e+01
2.683000e-10,1.349633e+01
2.683100e-10,1.349633e+01
2.683200e-10,1.349633e+01
2.683300e-10,1.349633e+01
2.683400e-10,1.349632e+01
2.683500e-10,1.349632e+01
2.683600e-10,1.349632e+01
2.683700e-10,1.349632e+01
2.683800e-10,1.349632e+01
2.683900e-10,1.349632e+01
2.684000e-10,1.349631e+01
2.684100e-10,1.349631e+01
2.684200e-10,1.349631e+01
2.684300e-10,1.349631e+01
2.684400e-10,1.349631e+01
2.684500e-10,1.349631e+01
2.684600e-10,1.349630e+01
2.684700e-10,1.349630e+01
2.684800e-10,1.349630e+01
2.684900e-10,1.349630e+01
2.685000e-10,1.349630e+01
2.685100e-10,1.349630e+01
2.685200e-10,1.349629e+01
2.685300e-10,1.349629e+01
2.685400e-10,1.349629e+01
2.685500e-10,1.349629e+01
2.685600e-10,1.349629e+01
2.685700e-10,1.349629e+01
2.685800e-10,1.349628e+01
2.685900e-10,1.349628e+01
2.686000e-10,1.349628e+01
2.686100e-10,1.349628e+01
2.686200e-10,1.349628e+01
2.686300e-10,1.349628e+01
2.686400e-10,1.349628e+01
2.686500e-10,1.349627e+01
2.686600e-10,1.349627e+01
2.686700e-10,1.349627e+01
2.686800e-10,1.349627e+01
2.686900e-10,1.349627e+01
2.687000e-10,1.349627e+01
2.687100e-10,1.349626e+01
2.687200e-10,1.349626e+01
2.687300e-10,1.349626e+01
2.687400e-10,1.349626e+01
2.687500e-10,1.349626e+01
2.687600e-10,1.349626e+01
2.687700e-10,1.349625e+01
2.687800e-10,1.349625e+01
2.687900e-10,1.349625e+01
2.688000e-10,1.349625e+01
2.688100e-10,1.349625e+01
2.688200e-10,1.349625e+01
2.688300e-10,1.349625e+01
2.688400e-10,1.349624e+01
2.688500e-10,1.349624e+01
2.688600e-10,1.349624e+01
2.688700e-10,1.349624e+01
2.688800e-10,1.349624e+01
2.688900e-10,1.349624e+01
2.689000e-10,1.349623e+01
2.689100e-10,1.349623e+01
2.689200e-10,1.349623e+01
2.689300e-10,1.349623e+01
2.689400e-10,1.349623e+01
2.689500e-10,1.349623e+01
2.689600e-10,1.349622e+01
2.689700e-10,1.349622e+01
2.689800e-10,1.349622e+01
2.689900e-10,1.349622e+01
2.690000e-10,1.349622e+01
2.690100e-10,1.349622e+01
2.690200e-10,1.349621e+01
2.690300e-10,1.349621e+01
2.690400e-10,1.349621e+01
2.690500e-10,1.349621e+01
2.690600e-10,1.349621e+01
2.690700e-10,1.349621e+01
2.690800e-10,1.349621e+01
2.690900e-10,1.349620e+01
2.691000e-10,1.349620e+01
2.691100e-10,1.349620e+01
2.691200e-10,1.349620e+01
2.691300e-10,1.349620e+01
2.691400e-10,1.349620e+01
2.691500e-10,1.349619e+01
2.691600e-10,1.349619e+01
2.691700e-10,1.349619e+01
2.691800e-10,1.349619e+01
2.691900e-10,1.349619e+01
2.692000e-10,1.349619e+01
2.692100e-10,1.349619e+01
2.692200e-10,1.349618e+01
2.692300e-10,1.349618e+01
2.692400e-10,1.349618e+01
2.692500e-10,1.349618e+01
2.692600e-10,1.349618e+01
2.692700e-10,1.349618e+01
2.692800e-10,1.349617e+01
2.692900e-10,1.349617e+01
2.693000e-10,1.349617e+01
2.693100e-10,1.349617e+01
2.693200e-10,1.349617e+01
2.693300e-10,1.349617e+01
2.693400e-10,1.349616e+01
2.693500e-10,1.349616e+01
2.693600e-10,1.349616e+01
2.693700e-10,1.349616e+01
2.693800e-10,1.349616e+01
2.693900e-10,1.349616e+01
2.694000e-10,1.349616e+01
2.694100e-10,1.349615e+01
2.694200e-10,1.349615e+01
2.694300e-10,1.349615e+01
2.694400e-10,1.349615e+01
2.694500e-10,1.349615e+01
2.694600e-10,1.349615e+01
2.694700e-10,1.349614e+01
2.694800e-10,1.349614e+01
2.694900e-10,1.349614e+01
2.695000e-10,1.349614e+01
2.695100e-10,1.349614e+01
2.695200e-10,1.349614e+01
2.695300e-10,1.349614e+01
2.695400e-10,1.349613e+01
2.695500e-10,1.349613e+01
2.695600e-10,1.349613e+01
2.695700e-10,1.349613e+01
2.695800e-10,1.349613e+01
2.695900e-10,1.349613e+01
2.696000e-10,1.349612e+01
2.696100e-10,1.349612e+01
2.696200e-10,1.349612e+01
2.696300e-10,1.349612e+01
2.696400e-10,1.349612e+01
2.696500e-10,1.349612e+01
2.696600e-10,1.349612e+01
2.696700e-10,1.349611e+01
2.696800e-10,1.349611e+01
2.696900e-10,1.349611e+01
2.697000e-10,1.349611e+01
2.697100e-10,1.349611e+01
2.697200e-10,1.349611e+01
2.697300e-10,1.349610e+01
2.697400e-10,1.349610e+01
2.697500e-10,1.349610e+01
2.697600e-10,1.349610e+01
2.697700e-10,1.349610e+01
2.697800e-10,1.349610e+01
2.697900e-10,1.349610e+01
2.698000e-10,1.349609e+01
2.698100e-10,1.349609e+01
2.698200e-10,1.349609e+01
2.698300e-10,1.349609e+01
2.698400e-10,1.349609e+01
2.698500e-10,1.349609e+01
2.698600e-10,1.349608e+01
2.698700e-10,1.349608e+01
2.698800e-10,1.349608e+01
2.698900e-10,1.349608e+01
2.699000e-10,1.349608e+01
2.699100e-10,1.349608e+01
2.699200e-10,1.349608e+01
2.699300e-10,1.349607e+01
2.699400e-10,1.349607e+01
2.699500e-10,1.349607e+01
2.699600e-10,1.349607e+01
2.699700e-10,1.349607e+01
2.699800e-10,1.349607e+01
2.699900e-10,1.349606e+01
2.700000e-10,1.349606e+01
2.700100e-10,1.349606e+01
2.700200e-10,1.349606e+01
2.700300e-10,1.349606e+01
2.700400e-10,1.349606e+01
2.700500e-10,1.349606e+01
2.700600e-10,1.349605e+01
2.700700e-10,1.349605e+01
2.700800e-10,1.349605e+01
2.700900e-10,1.349605e+01
2.701000e-10,1.349605e+01
2.701100e-10,1.349605e+01
2.701200e-10,1.349604e+01
2.701300e-10,1.349604e+01
2.701400e-10,1.349604e+01
2.701500e-10,1.349604e+01
2.701600e-10,1.349604e+01
2.701700e-10,1.349604e+01
2.701800e-10,1.349604e+01
2.701900e-10,1.349603e+01
2.702000e-10,1.349603e+01
2.702100e-10,1.349603e+01
2.702200e-10,1.349603e+01
2.702300e-10,1.349603e+01
2.702400e-10,1.349603e+01
2.702500e-10,1.349603e+01
2.702600e-10,1.349602e+01
2.702700e-10,1.349602e+01
2.702800e-10,1.349602e+01
2.702900e-10,1.349602e+01
2.703000e-10,1.349602e+01
2.703100e-10,1.349602e+01
2.703200e-10,1.349602e+01
2.703300e-10,1.349601e+01
2.703400e-10,1.349601e+01
2.703500e-10,1.349601e+01
2.703600e-10,1.349601e+01
2.703700e-10,1.349601e+01
2.703800e-10,1.349601e+01
2.703900e-10,1.349600e+01
2.704000e-10,1.349600e+01
2.704100e-10,1.349600e+01
2.704200e-10,1.349600e+01
2.704300e-10,1.349600e+01
2.704400e-10,1.349600e+01
2.704500e-10,1.349600e+01
2.704600e-10,1.349599e+01
2.704700e-10,1.349599e+01
2.704800e-10,1.349599e+01
2.704900e-10,1.349599e+01
2.705000e-10,1.349599e+01
2.705100e-10,1.349599e+01
2.705200e-10,1.349599e+01
2.705300e-10,1.349598e+01
2.705400e-10,1.349598e+01
2.705500e-10,1.349598e+01
2.705600e-10,1.349598e+01
2.705700e-10,1.349598e+01
2.705800e-10,1.349598e+01
2.705900e-10,1.349598e+01
2.706000e-10,1.349597e+01
2.706100e-10,1.349597e+01
2.706200e-10,1.349597e+01
2.706300e-10,1.349597e+01
2.706400e-10,1.349597e+01
2.706500e-10,1.349597e+01
2.706600e-10,1.349597e+01
2.706700e-10,1.349596e+01
2.706800e-10,1.349596e+01
2.706900e-10,1.349596e+01
2.707000e-10,1.349596e+01
2.707100e-10,1.349596e+01
2.707200e-10,1.349596e+01
2.707300e-10,1.349596e+01
2.707400e-10,1.349595e+01
2.707500e-10,1.349595e+01
2.707600e-10,1.349595e+01
2.707700e-10,1.349595e+01
2.707800e-10,1.349595e+01
2.707900e-10,1.349595e+01
2.708000e-10,1.349595e+01
2.708100e-10,1.349594e+01
2.708200e-10,1.349594e+01
2.708300e-10,1.349594e+01
2.708400e-10,1.349594e+01
2.708500e-10,1.349594e+01
2.708600e-10,1.349594e+01
2.708700e-10,1.349594e+01
2.708800e-10,1.349593e+01
2.708900e-10,1.349593e+01
2.709000e-10,1.349593e+01
2.709100e-10,1.349593e+01
2.709200e-10,1.349593e+01
2.709300e-10,1.349593e+01
2.709400e-10,1.349593e+01
2.709500e-10,1.349592e+01
2.709600e-10,1.349592e+01
2.709700e-10,1.349592e+01
2.709800e-10,1.349592e+01
2.709900e-10,1.349592e+01
2.710000e-10,1.349592e+01
2.710100e-10,1.349592e+01
2.710200e-10,1.349591e+01
2.710300e-10,1.349591e+01
2.710400e-10,1.349591e+01
2.710500e-10,1.349591e+01
2.710600e-10,1.349591e+01
2.710700e-10,1.349591e+01
2.710800e-10,1.349591e+01
2.710900e-10,1.349590e+01
2.711000e-10,1.349590e+01
2.711100e-10,1.349590e+01
2.711200e-10,1.349590e+01
2.711300e-10,1.349590e+01
2.711400e-10,1.349590e+01
2.711500e-10,1.349590e+01
2.711600e-10,1.349589e+01
2.711700e-10,1.349589e+01
2.711800e-10,1.349589e+01
2.711900e-10,1.349589e+01
2.712000e-10,1.349589e+01
2.712100e-10,1.349589e+01
2.712200e-10,1.349589e+01
2.712300e-10,1.349588e+01
2.712400e-10,1.349588e+01
2.712500e-10,1.349588e+01
2.712600e-10,1.349588e+01
2.712700e-10,1.349588e+01
2.712800e-10,1.349588e+01
2.712900e-10,1.349588e+01
2.713000e-10,1.349587e+01
2.713100e-10,1.349587e+01
2.713200e-10,1.349587e+01
2.713300e-10,1.349587e+01
2.713400e-10,1.349587e+01
2.713500e-10,1.349587e+01
2.713600e-10,1.349587e+01
2.713700e-10,1.349586e+01
2.713800e-10,1.349586e+01
2.713900e-10,1.349586e+01
2.714000e-10,1.349586e+01
2.714100e-10,1.349586e+01
2.714200e-10,1.349586e+01
2.714300e-10,1.349586e+01
2.714400e-10,1.349585e+01
2.714500e-10,1.349585e+01
2.714600e-10,1.349585e+01
2.714700e-10,1.349585e+01
2.714800e-10,1.349585e+01
2.714900e-10,1.349585e+01
2.715000e-10,1.349585e+01
2.715100e-10,1.349584e+01
2.715200e-10,1.349584e+01
2.715300e-10,1.349584e+01
2.715400e-10,1.349584e+01
2.715500e-10,1.349584e+01
2.715600e-10,1.349584e+01
2.715700e-10,1.349584e+01
2.715800e-10,1.349584e+01
2.715900e-10,1.349583e+01
2.716000e-10,1.349583e+01
2.716100e-10,1.349583e+01
2.716200e-10,1.349583e+01
2.716300e-10,1.349583e+01
2.716400e-10,1.349583e+01
2.716500e-10,1.349583e+01
2.716600e-10,1.349582e+01
2.716700e-10,1.349582e+01
2.716800e-10,1.349582e+01
2.716900e-10,1.349582e+01
2.717000e-10,1.349582e+01
2.717100e-10,1.349582e+01
2.717200e-10,1.349582e+01
2.717300e-10,1.349581e+01
2.717400e-10,1.349581e+01
2.717500e-10,1.349581e+01
2.717600e-10,1.349581e+01
2.717700e-10,1.349581e+01
2.717800e-10,1.349581e+01
2.717900e-10,1.349581e+01
2.718000e-10,1.349580e+01
2.718100e-10,1.349580e+01
2.718200e-10,1.349580e+01
2.718300e-10,1.349580e+01
2.718400e-10,1.349580e+01
2.718500e-10,1.349580e+01
2.718600e-10,1.349580e+01
2.718700e-10,1.349579e+01
2.718800e-10,1.349579e+01
2.718900e-10,1.349579e+01
2.719000e-10,1.349579e+01
2.719100e-10,1.349579e+01
2.719200e-10,1.349579e+01
2.719300e-10,1.349579e+01
2.719400e-10,1.349579e+01
2.719500e-10,1.349578e+01
2.719600e-10,1.349578e+01
2.719700e-10,1.349578e+01
2.719800e-10,1.349578e+01
2.719900e-10,1.349578e+01
2.720000e-10,1.349578e+01
2.720100e-10,1.349578e+01
2.720200e-10,1.349577e+01
2.720300e-10,1.349577e+01
2.720400e-10,1.349577e+01
2.720500e-10,1.349577e+01
2.720600e-10,1.349577e+01
2.720700e-10,1.349577e+01
2.720800e-10,1.349577e+01
2.720900e-10,1.349576e+01
2.721000e-10,1.349576e+01
2.721100e-10,1.349576e+01
2.721200e-10,1.349576e+01
2.721300e-10,1.349576e+01
2.721400e-10,1.349576e+01
2.721500e-10,1.349576e+01
2.721600e-10,1.349576e+01
2.721700e-10,1.349575e+01
2.721800e-10,1.349575e+01
2.721900e-10,1.349575e+01
2.722000e-10,1.349575e+01
2.722100e-10,1.349575e+01
2.722200e-10,1.349575e+01
2.722300e-10,1.349575e+01
2.722400e-10,1.349574e+01
2.722500e-10,1.349574e+01
2.722600e-10,1.349574e+01
2.722700e-10,1.349574e+01
2.722800e-10,1.349574e+01
2.722900e-10,1.349574e+01
2.723000e-10,1.349574e+01
2.723100e-10,1.349574e+01
2.723200e-10,1.349573e+01
2.723300e-10,1.349573e+01
2.723400e-10,1.349573e+01
2.723500e-10,1.349573e+01
2.723600e-10,1.349573e+01
2.723700e-10,1.349573e+01
2.723800e-10,1.349573e+01
2.723900e-10,1.349572e+01
2.724000e-10,1.349572e+01
2.724100e-10,1.349572e+01
2.724200e-10,1.349572e+01
2.724300e-10,1.349572e+01
2.724400e-10,1.349572e+01
2.724500e-10,1.349572e+01
2.724600e-10,1.349572e+01
2.724700e-10,1.349571e+01
2.724800e-10,1.349571e+01
2.724900e-10,1.349571e+01
2.725000e-10,1.349571e+01
2.725100e-10,1.349571e+01
2.725200e-10,1.349571e+01
2.725300e-10,1.349571e+01
2.725400e-10,1.349570e+01
2.725500e-10,1.349570e+01
2.725600e-10,1.349570e+01
2.725700e-10,1.349570e+01
2.725800e-10,1.349570e+01
2.725900e-10,1.349570e+01
2.726000e-10,1.349570e+01
2.726100e-10,1.349570e+01
2.726200e-10,1.349569e+01
2.726300e-10,1.349569e+01
2.726400e-10,1.349569e+01
2.726500e-10,1.349569e+01
2.726600e-10,1.349569e+01
2.726700e-10,1.349569e+01
2.726800e-10,1.349569e+01
2.726900e-10,1.349569e+01
2.727000e-10,1.349568e+01
2.727100e-10,1.349568e+01
2.727200e-10,1.349568e+01
2.727300e-10,1.349568e+01
2.727400e-10,1.349568e+01
2.727500e-10,1.349568e+01
2.727600e-10,1.349568e+01
2.727700e-10,1.349567e+01
2.727800e-10,1.349567e+01
2.727900e-10,1.349567e+01
2.728000e-10,1.349567e+01
2.728100e-10,1.349567e+01
2.728200e-10,1.349567e+01
2.728300e-10,1.349567e+01
2.728400e-10,1.349567e+01
2.728500e-10,1.349566e+01
2.728600e-10,1.349566e+01
2.728700e-10,1.349566e+01
2.728800e-10,1.349566e+01
2.728900e-10,1.349566e+01
2.729000e-10,1.349566e+01
2.729100e-10,1.349566e+01
2.729200e-10,1.349566e+01
2.729300e-10,1.349565e+01
2.729400e-10,1.349565e+01
2.729500e-10,1.349565e+01
2.729600e-10,1.349565e+01
2.729700e-10,1.349565e+01
2.729800e-10,1.349565e+01
2.729900e-10,1.349565e+01
2.730000e-10,1.349564e+01
2.730100e-10,1.349564e+01
2.730200e-10,1.349564e+01
2.730300e-10,1.349564e+01
2.730400e-10,1.349564e+01
2.730500e-10,1.349564e+01
2.730600e-10,1.349564e+01
2.730700e-10,1.349564e+01
2.730800e-10,1.349563e+01
2.730900e-10,1.349563e+01
2.731000e-10,1.349563e+01
2.731100e-10,1.349563e+01
2.731200e-10,1.349563e+01
2.731300e-10,1.349563e+01
2.731400e-10,1.349563e+01
2.731500e-10,1.349563e+01
2.731600e-10,1.349562e+01
2.731700e-10,1.349562e+01
2.731800e-10,1.349562e+01
2.731900e-10,1.349562e+01
2.732000e-10,1.349562e+01
2.732100e-10,1.349562e+01
2.732200e-10,1.349562e+01
2.732300e-10,1.349562e+01
2.732400e-10,1.349561e+01
2.732500e-10,1.349561e+01
2.732600e-10,1.349561e+01
2.732700e-10,1.349561e+01
2.732800e-10,1.349561e+01
2.732900e-10,1.349561e+01
2.733000e-10,1.349561e+01
2.733100e-10,1.349561e+01
2.733200e-10,1.349560e+01
2.733300e-10,1.349560e+01
2.733400e-10,1.349560e+01
2.733500e-10,1.349560e+01
2.733600e-10,1.349560e+01
2.733700e-10,1.349560e+01
2.733800e-10,1.349560e+01
2.733900e-10,1.349560e+01
2.734000e-10,1.349559e+01
2.734100e-10,1.349559e+01
2.734200e-10,1.349559e+01
2.734300e-10,1.349559e+01
2.734400e-10,1.349559e+01
2.734500e-10,1.349559e+01
2.734600e-10,1.349559e+01
2.734700e-10,1.349559e+01
2.734800e-10,1.349558e+01
2.734900e-10,1.349558e+01
2.735000e-10,1.349558e+01
2.735100e-10,1.349558e+01
2.735200e-10,1.349558e+01
2.735300e-10,1.349558e+01
2.735400e-10,1.349558e+01
2.735500e-10,1.349558e+01
2.735600e-10,1.349557e+01
2.735700e-10,1.349557e+01
2.735800e-10,1.349557e+01
2.735900e-10,1.349557e+01
2.736000e-10,1.349557e+01
2.736100e-10,1.349557e+01
2.736200e-10,1.349557e+01
2.736300e-10,1.349556e+01
2.736400e-10,1.349556e+01
2.736500e-10,1.349556e+01
2.736600e-10,1.349556e+01
2.736700e-10,1.349556e+01
2.736800e-10,1.349556e+01
2.736900e-10,1.349556e+01
2.737000e-10,1.349556e+01
2.737100e-10,1.349556e+01
2.737200e-10,1.349555e+01
2.737300e-10,1.349555e+01
2.737400e-10,1.349555e+01
2.737500e-10,1.349555e+01
2.737600e-10,1.349555e+01
2.737700e-10,1.349555e+01
2.737800e-10,1.349555e+01
2.737900e-10,1.349555e+01
2.738000e-10,1.349554e+01
2.738100e-10,1.349554e+01
2.738200e-10,1.349554e+01
2.738300e-10,1.349554e+01
2.738400e-10,1.349554e+01
2.738500e-10,1.349554e+01
2.738600e-10,1.349554e+01
2.738700e-10,1.349554e+01
2.738800e-10,1.349553e+01
2.738900e-10,1.349553e+01
2.739000e-10,1.349553e+01
2.739100e-10,1.349553e+01
2.739200e-10,1.349553e+01
2.739300e-10,1.349553e+01
2.739400e-10,1.349553e+01
2.739500e-10,1.349553e+01
2.739600e-10,1.349552e+01
2.739700e-10,1.349552e+01
2.739800e-10,1.349552e+01
2.739900e-10,1.349552e+01
2.740000e-10,1.349552e+01
2.740100e-10,1.349552e+01
2.740200e-10,1.349552e+01
2.740300e-10,1.349552e+01
2.740400e-10,1.349551e+01
2.740500e-10,1.349551e+01
2.740600e-10,1.349551e+01
2.740700e-10,1.349551e+01
2.740800e-10,1.349551e+01
2.740900e-10,1.349551e+01
2.741000e-10,1.349551e+01
2.741100e-10,1.349551e+01
2.741200e-10,1.349550e+01
2.741300e-10,1.349550e+01
2.741400e-10,1.349550e+01
2.741500e-10,1.349550e+01
2.741600e-10,1.349550e+01
2.741700e-10,1.349550e+01
2.741800e-10,1.349550e+01
2.741900e-10,1.349550e+01
2.742000e-10,1.349549e+01
2.742100e-10,1.349549e+01
2.742200e-10,1.349549e+01
2.742300e-10,1.349549e+01
2.742400e-10,1.349549e+01
2.742500e-10,1.349549e+01
2.742600e-10,1.349549e+01
2.742700e-10,1.349549e+01
2.742800e-10,1.349549e+01
2.742900e-10,1.349548e+01
2.743000e-10,1.349548e+01
2.743100e-10,1.349548e+01
2.743200e-10,1.349548e+01
2.743300e-10,1.349548e+01
2.743400e-10,1.349548e+01
2.743500e-10,1.349548e+01
2.743600e-10,1.349548e+01
2.743700e-10,1.349547e+01
2.743800e-10,1.349547e+01
2.743900e-10,1.349547e+01
2.744000e-10,1.349547e+01
2.744100e-10,1.349547e+01
2.744200e-10,1.349547e+01
2.744300e-10,1.349547e+01
2.744400e-10,1.349547e+01
2.744500e-10,1.349546e+01
2.744600e-10,1.349546e+01
2.744700e-10,1.349546e+01
2.744800e-10,1.349546e+01
2.744900e-10,1.349546e+01
2.745000e-10,1.349546e+01
2.745100e-10,1.349546e+01
2.745200e-10,1.349546e+01
2.745300e-10,1.349546e+01
2.745400e-10,1.349545e+01
2.745500e-10,1.349545e+01
2.745600e-10,1.349545e+01
2.745700e-10,1.349545e+01
2.745800e-10,1.349545e+01
2.745900e-10,1.349545e+01
2.746000e-10,1.349545e+01
2.746100e-10,1.349545e+01
2.746200e-10,1.349544e+01
2.746300e-10,1.349544e+01
2.746400e-10,1.349544e+01
2.746500e-10,1.349544e+01
2.746600e-10,1.349544e+01
2.746700e-10,1.349544e+01
2.746800e-10,1.349544e+01
2.746900e-10,1.349544e+01
2.747000e-10,1.349543e+01
2.747100e-10,1.349543e+01
2.747200e-10,1.349543e+01
2.747300e-10,1.349543e+01
2.747400e-10,1.349543e+01
2.747500e-10,1.349543e+01
2.747600e-10,1.349543e+01
2.747700e-10,1.349543e+01
2.747800e-10,1.349543e+01
2.747900e-10,1.349542e+01
2.748000e-10,1.349542e+01
2.748100e-10,1.349542e+01
2.748200e-10,1.349542e+01
2.748300e-10,1.349542e+01
2.748400e-10,1.349542e+01
2.748500e-10,1.349542e+01
2.748600e-10,1.349542e+01
2.748700e-10,1.349541e+01
2.748800e-10,1.349541e+01
2.748900e-10,1.349541e+01
2.749000e-10,1.349541e+01
2.749100e-10,1.349541e+01
2.749200e-10,1.349541e+01
2.749300e-10,1.349541e+01
2.749400e-10,1.349541e+01
2.749500e-10,1.349541e+01
2.749600e-10,1.349540e+01
2.749700e-10,1.349540e+01
2.749800e-10,1.349540e+01
2.749900e-10,1.349540e+01
2.750000e-10,1.349540e+01
2.750100e-10,1.349540e+01
2.750200e-10,1.349540e+01
2.750300e-10,1.349540e+01
2.750400e-10,1.349540e+01
2.750500e-10,1.349539e+01
2.750600e-10,1.349539e+01
2.750700e-10,1.349539e+01
2.750800e-10,1.349539e+01
2.750900e-10,1.349539e+01
2.751000e-10,1.349539e+01
2.751100e-10,1.349539e+01
2.751200e-10,1.349539e+01
2.751300e-10,1.349538e+01
2.751400e-10,1.349538e+01
2.751500e-10,1.349538e+01
2.751600e-10,1.349538e+01
2.751700e-10,1.349538e+01
2.751800e-10,1.349538e+01
2.751900e-10,1.349538e+01
2.752000e-10,1.349538e+01
2.752100e-10,1.349538e+01
2.752200e-10,1.349537e+01
2.752300e-10,1.349537e+01
2.752400e-10,1.349537e+01
2.752500e-10,1.349537e+01
2.752600e-10,1.349537e+01
2.752700e-10,1.349537e+01
2.752800e-10,1.349537e+01
2.752900e-10,1.349537e+01
2.753000e-10,1.349537e+01
2.753100e-10,1.349536e+01
2.753200e-10,1.349536e+01
2.753300e-10,1.349536e+01
2.753400e-10,1.349536e+01
2.753500e-10,1.349536e+01
2.753600e-10,1.349536e+01
2.753700e-10,1.349536e+01
2.753800e-10,1.349536e+01
2.753900e-10,1.349535e+01
2.754000e-10,1.349535e+01
2.754100e-10,1.349535e+01
2.754200e-10,1.349535e+01
2.754300e-10,1.349535e+01
2.754400e-10,1.349535e+01
2.754500e-10,1.349535e+01
2.754600e-10,1.349535e+01
2.754700e-10,1.349535e+01
2.754800e-10,1.349534e+01
2.754900e-10,1.349534e+01
2.755000e-10,1.349534e+01
2.755100e-10,1.349534e+01
2.755200e-10,1.349534e+01
2.755300e-10,1.349534e+01
2.755400e-10,1.349534e+01
2.755500e-10,1.349534e+01
2.755600e-10,1.349534e+01
2.755700e-10,1.349533e+01
2.755800e-10,1.349533e+01
2.755900e-10,1.349533e+01
2.756000e-10,1.349533e+01
2.756100e-10,1.349533e+01
2.756200e-10,1.349533e+01
2.756300e-10,1.349533e+01
2.756400e-10,1.349533e+01
2.756500e-10,1.349533e+01
2.756600e-10,1.349532e+01
2.756700e-10,1.349532e+01
2.756800e-10,1.349532e+01
2.756900e-10,1.349532e+01
2.757000e-10,1.349532e+01
2.757100e-10,1.349532e+01
2.757200e-10,1.349532e+01
2.757300e-10,1.349532e+01
2.757400e-10,1.349532e+01
2.757500e-10,1.349531e+01
2.757600e-10,1.349531e+01
2.757700e-10,1.349531e+01
2.757800e-10,1.349531e+01
2.757900e-10,1.349531e+01
2.758000e-10,1.349531e+01
2.758100e-10,1.349531e+01
2.758200e-10,1.349531e+01
2.758300e-10,1.349531e+01
2.758400e-10,1.349530e+01
2.758500e-10,1.349530e+01
2.758600e-10,1.349530e+01
2.758700e-10,1.349530e+01
2.758800e-10,1.349530e+01
2.758900e-10,1.349530e+01
2.759000e-10,1.349530e+01
2.759100e-10,1.349530e+01
2.759200e-10,1.349530e+01
2.759300e-10,1.349529e+01
2.759400e-10,1.349529e+01
2.759500e-10,1.349529e+01
2.759600e-10,1.349529e+01
2.759700e-10,1.349529e+01
2.759800e-10,1.349529e+01
2.759900e-10,1.349529e+01
2.760000e-10,1.349529e+01
2.760100e-10,1.349529e+01
2.760200e-10,1.349528e+01
2.760300e-10,1.349528e+01
2.760400e-10,1.349528e+01
2.760500e-10,1.349528e+01
2.760600e-10,1.349528e+01
2.760700e-10,1.349528e+01
2.760800e-10,1.349528e+01
2.760900e-10,1.349528e+01
2.761000e-10,1.349528e+01
2.761100e-10,1.349527e+01
2.761200e-10,1.349527e+01
2.761300e-10,1.349527e+01
2.761400e-10,1.349527e+01
2.761500e-10,1.349527e+01
2.761600e-10,1.349527e+01
2.761700e-10,1.349527e+01
2.761800e-10,1.349527e+01
2.761900e-10,1.349527e+01
2.762000e-10,1.349526e+01
2.762100e-10,1.349526e+01
2.762200e-10,1.349526e+01
2.762300e-10,1.349526e+01
2.762400e-10,1.349526e+01
2.762500e-10,1.349526e+01
