time,"P(A)","P(B)","P(Q)"
3.708900e-10,2.029126e+01,7.729720e+00,2.002520e+01
3.709050e-10,2.029177e+01,7.729200e+00,2.002519e+01
3.709200e-10,2.029228e+01,7.728675e+00,2.002519e+01
3.709350e-10,2.029280e+01,7.728146e+00,2.002519e+01
3.709500e-10,2.029333e+01,7.727613e+00,2.002518e+01
3.709650e-10,2.029386e+01,7.727077e+00,2.002518e+01
3.709800e-10,2.029439e+01,7.726539e+00,2.002518e+01
3.709950e-10,2.029492e+01,7.726001e+00,2.002518e+01
3.710100e-10,2.029546e+01,7.725463e+00,2.002518e+01
3.710250e-10,2.029600e+01,7.724926e+00,2.002518e+01
3.710400e-10,2.029654e+01,7.724391e+00,2.002518e+01
3.710550e-10,2.029708e+01,7.723859e+00,2.002519e+01
3.710700e-10,2.029761e+01,7.723331e+00,2.002519e+01
3.710850e-10,2.029814e+01,7.722808e+00,2.002519e+01
3.711000e-10,2.029867e+01,7.722290e+00,2.002519e+01
3.711150e-10,2.029920e+01,7.721780e+00,2.002520e+01
3.711300e-10,2.029972e+01,7.721276e+00,2.002520e+01
3.711450e-10,2.030023e+01,7.720782e+00,2.002521e+01
3.711600e-10,2.030074e+01,7.720296e+00,2.002521e+01
3.711750e-10,2.030123e+01,7.719821e+00,2.002521e+01
3.711900e-10,2.030172e+01,7.719356e+00,2.002522e+01
3.712050e-10,2.030220e+01,7.718904e+00,2.002522e+01
3.712200e-10,2.030267e+01,7.718464e+00,2.002522e+01
3.712350e-10,2.030313e+01,7.718037e+00,2.002523e+01
3.712500e-10,2.030357e+01,7.717624e+00,2.002523e+01
3.712650e-10,2.030400e+01,7.717227e+00,2.002524e+01
3.712800e-10,2.030442e+01,7.716844e+00,2.002524e+01
3.712950e-10,2.030482e+01,7.716478e+00,2.002524e+01
3.713100e-10,2.030521e+01,7.716129e+00,2.002524e+01
3.713250e-10,2.030558e+01,7.715797e+00,2.002525e+01
3.713400e-10,2.030594e+01,7.715483e+00,2.002525e+01
3.713550e-10,2.030628e+01,7.715187e+00,2.002525e+01
3.713700e-10,2.030660e+01,7.714911e+00,2.002526e+01
3.713850e-10,2.030690e+01,7.714654e+00,2.002526e+01
3.714000e-10,2.030718e+01,7.714416e+00,2.002526e+01
3.714150e-10,2.030744e+01,7.714199e+00,2.002527e+01
3.714300e-10,2.030768e+01,7.714003e+00,2.002527e+01
3.714450e-10,2.030791e+01,7.713828e+00,2.002527e+01
3.714600e-10,2.030811e+01,7.713673e+00,2.002528e+01
3.714750e-10,2.030829e+01,7.713540e+00,2.002528e+01
3.714900e-10,2.030844e+01,7.713429e+00,2.002529e+01
3.715050e-10,2.030858e+01,7.713340e+00,2.002530e+01
3.715200e-10,2.030869e+01,7.713272e+00,2.002530e+01
3.715350e-10,2.030878e+01,7.713227e+00,2.002531e+01
3.715500e-10,2.030885e+01,7.713204e+00,2.002532e+01
3.715650e-10,2.030890e+01,7.713203e+00,2.002533e+01
3.715800e-10,2.030892e+01,7.713224e+00,2.002534e+01
3.715950e-10,2.030892e+01,7.713268e+00,2.002535e+01
3.716100e-10,2.030889e+01,7.713333e+00,2.002536e+01
3.716250e-10,2.030885e+01,7.713420e+00,2.002537e+01
3.716400e-10,2.030878e+01,7.713529e+00,2.002539e+01
3.716550e-10,2.030868e+01,7.713660e+00,2.002540e+01
3.716700e-10,2.030857e+01,7.713811e+00,2.002542e+01
3.716850e-10,2.030843e+01,7.713984e+00,2.002543e+01
3.717000e-10,2.030827e+01,7.714178e+00,2.002545e+01
3.717150e-10,2.030808e+01,7.714392e+00,2.002547e+01
3.717300e-10,2.030788e+01,7.714627e+00,2.002549e+01
3.717450e-10,2.030765e+01,7.714881e+00,2.002551e+01
3.717600e-10,2.030740e+01,7.715154e+00,2.002553e+01
3.717750e-10,2.030713e+01,7.715446e+00,2.002555e+01
3.717900e-10,2.030685e+01,7.715757e+00,2.002557e+01
3.718050e-10,2.030654e+01,7.716086e+00,2.002560e+01
3.718200e-10,2.030621e+01,7.716432e+00,2.002562e+01
3.718350e-10,2.030586e+01,7.716794e+00,2.002565e+01
3.718500e-10,2.030550e+01,7.717173e+00,2.002567e+01
3.718650e-10,2.030512e+01,7.717568e+00,2.002569e+01
3.718800e-10,2.030472e+01,7.717977e+00,2.002572e+01
3.718950e-10,2.030430e+01,7.718401e+00,2.002574e+01
3.719100e-10,2.030388e+01,7.718838e+00,2.002577e+01
3.719250e-10,2.030343e+01,7.719289e+00,2.002579e+01
3.719400e-10,2.030297e+01,7.719751e+00,2.002582e+01
3.719550e-10,2.030250e+01,7.720226e+00,2.002584e+01
3.719700e-10,2.030202e+01,7.720710e+00,2.002587e+01
3.719850e-10,2.030153e+01,7.721205e+00,2.002589e+01
3.720000e-10,2.030103e+01,7.721709e+00,2.002592e+01
3.720150e-10,2.030051e+01,7.722222e+00,2.002594e+01
3.720300e-10,2.029999e+01,7.722742e+00,2.002596e+01
3.720450e-10,2.029946e+01,7.723269e+00,2.002598e+01
3.720600e-10,2.029893e+01,7.723802e+00,2.002600e+01
3.720750e-10,2.029839e+01,7.724340e+00,2.002602e+01
3.720900e-10,2.029784e+01,7.724882e+00,2.002604e+01
3.721050e-10,2.029729e+01,7.725428e+00,2.002606e+01
3.721200e-10,2.029674e+01,7.725976e+00,2.002607e+01
3.721350e-10,2.029619e+01,7.726527e+00,2.002609e+01
3.721500e-10,2.029563e+01,7.727078e+00,2.002610e+01
3.721650e-10,2.029508e+01,7.727629e+00,2.002612e+01
3.721800e-10,2.029453e+01,7.728179e+00,2.002613e+01
3.721950e-10,2.029397e+01,7.728727e+00,2.002614e+01
3.722100e-10,2.029343e+01,7.729273e+00,2.002615e+01
3.722250e-10,2.029288e+01,7.729816e+00,2.002616e+01
3.722400e-10,2.029234e+01,7.730354e+00,2.002617e+01
3.722550e-10,2.029181e+01,7.730887e+00,2.002617e+01
3.722700e-10,2.029128e+01,7.731415e+00,2.002618e+01
3.722850e-10,2.029076e+01,7.731935e+00,2.002619e+01
3.723000e-10,2.029025e+01,7.732448e+00,2.002619e+01
3.723150e-10,2.028974e+01,7.732953e+00,2.002619e+01
3.723300e-10,2.028925e+01,7.733449e+00,2.002620e+01
3.723450e-10,2.028877e+01,7.733935e+00,2.002620e+01
3.723600e-10,2.028830e+01,7.734410e+00,2.002620e+01
3.723750e-10,2.028784e+01,7.734874e+00,2.002621e+01
3.723900e-10,2.028740e+01,7.735326e+00,2.002621e+01
3.724050e-10,2.028696e+01,7.735766e+00,2.002621e+01
3.724200e-10,2.028655e+01,7.736192e+00,2.002621e+01
3.724350e-10,2.028614e+01,7.736604e+00,2.002621e+01
3.724500e-10,2.028576e+01,7.737002e+00,2.002622e+01
3.724650e-10,2.028539e+01,7.737384e+00,2.002622e+01
3.724800e-10,2.028503e+01,7.737751e+00,2.002622e+01
3.724950e-10,2.028470e+01,7.738102e+00,2.002622e+01
3.725100e-10,2.028438e+01,7.738435e+00,2.002623e+01
3.725250e-10,2.028408e+01,7.738752e+00,2.002623e+01
3.725400e-10,2.028380e+01,7.739051e+00,2.002623e+01
3.725550e-10,2.028353e+01,7.739332e+00,2.002624e+01
3.725700e-10,2.028329e+01,7.739595e+00,2.002624e+01
3.725850e-10,2.028306e+01,7.739839e+00,2.002625e+01
3.726000e-10,2.028286e+01,7.740064e+00,2.002626e+01
3.726150e-10,2.028267e+01,7.740269e+00,2.002626e+01
3.726300e-10,2.028251e+01,7.740456e+00,2.002627e+01
3.726450e-10,2.028237e+01,7.740622e+00,2.002628e+01
3.726600e-10,2.028224e+01,7.740768e+00,2.002629e+01
3.726750e-10,2.028214e+01,7.740895e+00,2.002630e+01
3.726900e-10,2.028206e+01,7.741001e+00,2.002631e+01
3.727050e-10,2.028199e+01,7.741087e+00,2.002632e+01
3.727200e-10,2.028195e+01,7.741153e+00,2.002633e+01
3.727350e-10,2.028193e+01,7.741199e+00,2.002634e+01
3.727500e-10,2.028193e+01,7.741224e+00,2.002635e+01
3.727650e-10,2.028195e+01,7.741230e+00,2.002637e+01
3.727800e-10,2.028199e+01,7.741215e+00,2.002638e+01
3.727950e-10,2.028205e+01,7.741181e+00,2.002639e+01
3.728100e-10,2.028213e+01,7.741127e+00,2.002640e+01
3.728250e-10,2.028223e+01,7.741053e+00,2.002642e+01
3.728400e-10,2.028235e+01,7.740960e+00,2.002643e+01
3.728550e-10,2.028249e+01,7.740848e+00,2.002644e+01
3.728700e-10,2.028264e+01,7.740718e+00,2.002645e+01
3.728850e-10,2.028281e+01,7.740569e+00,2.002647e+01
3.729000e-10,2.028300e+01,7.740402e+00,2.002648e+01
3.729150e-10,2.028321e+01,7.740218e+00,2.002649e+01
3.729300e-10,2.028343e+01,7.740016e+00,2.002650e+01
3.729450e-10,2.028367e+01,7.739798e+00,2.002651e+01
3.729600e-10,2.028393e+01,7.739563e+00,2.002652e+01
3.729750e-10,2.028420e+01,7.739313e+00,2.002653e+01
3.729900e-10,2.028448e+01,7.739047e+00,2.002653e+01
3.730050e-10,2.028478e+01,7.738767e+00,2.002654e+01
3.730200e-10,2.028509e+01,7.738473e+00,2.002654e+01
3.730350e-10,2.028541e+01,7.738165e+00,2.002655e+01
3.730500e-10,2.028575e+01,7.737844e+00,2.002655e+01
3.730650e-10,2.028609e+01,7.737510e+00,2.002655e+01
3.730800e-10,2.028644e+01,7.737165e+00,2.002655e+01
3.730950e-10,2.028681e+01,7.736810e+00,2.002655e+01
3.731100e-10,2.028718e+01,7.736443e+00,2.002655e+01
3.731250e-10,2.028756e+01,7.736067e+00,2.002654e+01
3.731400e-10,2.028795e+01,7.735682e+00,2.002654e+01
3.731550e-10,2.028834e+01,7.735289e+00,2.002653e+01
3.731700e-10,2.028874e+01,7.734888e+00,2.002652e+01
3.731850e-10,2.028914e+01,7.734480e+00,2.002651e+01
3.732000e-10,2.028955e+01,7.734066e+00,2.002650e+01
3.732150e-10,2.028996e+01,7.733646e+00,2.002649e+01
3.732300e-10,2.029038e+01,7.733222e+00,2.002648e+01
3.732450e-10,2.029079e+01,7.732794e+00,2.002646e+01
3.732600e-10,2.029120e+01,7.732363e+00,2.002645e+01
3.732750e-10,2.029162e+01,7.731930e+00,2.002643e+01
3.732900e-10,2.029203e+01,7.731494e+00,2.002642e+01
3.733050e-10,2.029244e+01,7.731058e+00,2.002640e+01
3.733200e-10,2.029285e+01,7.730621e+00,2.002638e+01
3.733350e-10,2.029326e+01,7.730185e+00,2.002636e+01
3.733500e-10,2.029366e+01,7.729751e+00,2.002634e+01
3.733650e-10,2.029406e+01,7.729318e+00,2.002632e+01
3.733800e-10,2.029445e+01,7.728888e+00,2.002630e+01
3.733950e-10,2.029484e+01,7.728462e+00,2.002628e+01
3.734100e-10,2.029522e+01,7.728039e+00,2.002626e+01
3.734250e-10,2.029559e+01,7.727622e+00,2.002624e+01
3.734400e-10,2.029596e+01,7.727210e+00,2.002622e+01
3.734550e-10,2.029632e+01,7.726804e+00,2.002620e+01
3.734700e-10,2.029666e+01,7.726405e+00,2.002617e+01
3.734850e-10,2.029700e+01,7.726014e+00,2.002615e+01
3.735000e-10,2.029733e+01,7.725630e+00,2.002613e+01
3.735150e-10,2.029764e+01,7.725256e+00,2.002611e+01
3.735300e-10,2.029795e+01,7.724890e+00,2.002609e+01
3.735450e-10,2.029824e+01,7.724535e+00,2.002607e+01
3.735600e-10,2.029852e+01,7.724190e+00,2.002605e+01
3.735750e-10,2.029879e+01,7.723856e+00,2.002603e+01
3.735900e-10,2.029905e+01,7.723534e+00,2.002601e+01
3.736050e-10,2.029930e+01,7.723224e+00,2.002599e+01
3.736200e-10,2.029953e+01,7.722926e+00,2.002598e+01
3.736350e-10,2.029974e+01,7.722641e+00,2.002596e+01
3.736500e-10,2.029995e+01,7.722369e+00,2.002594e+01
3.736650e-10,2.030013e+01,7.722111e+00,2.002592e+01
3.736800e-10,2.030031e+01,7.721867e+00,2.002591e+01
3.736950e-10,2.030047e+01,7.721637e+00,2.002589e+01
3.737100e-10,2.030062e+01,7.721422e+00,2.002587e+01
3.737250e-10,2.030075e+01,7.721222e+00,2.002586e+01
3.737400e-10,2.030087e+01,7.721037e+00,2.002584e+01
3.737550e-10,2.030097e+01,7.720867e+00,2.002583e+01
3.737700e-10,2.030106e+01,7.720713e+00,2.002581e+01
3.737850e-10,2.030113e+01,7.720574e+00,2.002580e+01
3.738000e-10,2.030119e+01,7.720452e+00,2.002578e+01
3.738150e-10,2.030123e+01,7.720345e+00,2.002577e+01
3.738300e-10,2.030127e+01,7.720254e+00,2.002575e+01
3.738450e-10,2.030128e+01,7.720180e+00,2.002574e+01
3.738600e-10,2.030129e+01,7.720121e+00,2.002572e+01
3.738750e-10,2.030128e+01,7.720078e+00,2.002571e+01
3.738900e-10,2.030125e+01,7.720051e+00,2.002569e+01
3.739050e-10,2.030122e+01,7.720039e+00,2.002568e+01
3.739200e-10,2.030117e+01,7.720043e+00,2.002566e+01
3.739350e-10,2.030110e+01,7.720063e+00,2.002565e+01
3.739500e-10,2.030103e+01,7.720097e+00,2.002563e+01
3.739650e-10,2.030094e+01,7.720147e+00,2.002562e+01
3.739800e-10,2.030085e+01,7.720211e+00,2.002560e+01
3.739950e-10,2.030074e+01,7.720289e+00,2.002559e+01
3.740100e-10,2.030062e+01,7.720382e+00,2.002557e+01
3.740250e-10,2.030049e+01,7.720488e+00,2.002555e+01
3.740400e-10,2.030035e+01,7.720607e+00,2.002554e+01
3.740550e-10,2.030020e+01,7.720740e+00,2.002552e+01
3.740700e-10,2.030004e+01,7.720884e+00,2.002550e+01
3.740850e-10,2.029988e+01,7.721041e+00,2.002549e+01
3.741000e-10,2.029970e+01,7.721209e+00,2.002547e+01
3.741150e-10,2.029952e+01,7.721388e+00,2.002545e+01
3.741300e-10,2.029933e+01,7.721577e+00,2.002544e+01
3.741450e-10,2.029914e+01,7.721776e+00,2.002542e+01
3.741600e-10,2.029894e+01,7.721985e+00,2.002540e+01
3.741750e-10,2.029873e+01,7.722202e+00,2.002539e+01
3.741900e-10,2.029852e+01,7.722427e+00,2.002537e+01
3.742050e-10,2.029830e+01,7.722659e+00,2.002536e+01
3.742200e-10,2.029808e+01,7.722898e+00,2.002534e+01
3.742350e-10,2.029786e+01,7.723144e+00,2.002533e+01
3.742500e-10,2.029763e+01,7.723395e+00,2.002531e+01
3.742650e-10,2.029740e+01,7.723650e+00,2.002530e+01
3.742800e-10,2.029717e+01,7.723910e+00,2.002529e+01
3.742950e-10,2.029694e+01,7.724173e+00,2.002528e+01
3.743100e-10,2.029670e+01,7.724439e+00,2.002527e+01
3.743250e-10,2.029647e+01,7.724707e+00,2.002526e+01
3.743400e-10,2.029624e+01,7.724977e+00,2.002525e+01
3.743550e-10,2.029600e+01,7.725247e+00,2.002524e+01
3.743700e-10,2.029577e+01,7.725518e+00,2.002523e+01
3.743850e-10,2.029554e+01,7.725788e+00,2.002523e+01
3.744000e-10,2.029531e+01,7.726056e+00,2.002522e+01
3.744150e-10,2.029509e+01,7.726323e+00,2.002522e+01
3.744300e-10,2.029487e+01,7.726587e+00,2.002522e+01
3.744450e-10,2.029465e+01,7.726848e+00,2.002522e+01
3.744600e-10,2.029443e+01,7.727105e+00,2.002522e+01
3.744750e-10,2.029422e+01,7.727358e+00,2.002522e+01
3.744900e-10,2.029402e+01,7.727605e+00,2.002522e+01
3.745050e-10,2.029382e+01,7.727848e+00,2.002522e+01
3.745200e-10,2.029363e+01,7.728084e+00,2.002523e+01
3.745350e-10,2.029344e+01,7.728313e+00,2.002523e+01
3.745500e-10,2.029326e+01,7.728535e+00,2.002524e+01
3.745650e-10,2.029308e+01,7.728750e+00,2.002525e+01
3.745800e-10,2.029291e+01,7.728956e+00,2.002526e+01
3.745950e-10,2.029275e+01,7.729154e+00,2.002526e+01
3.746100e-10,2.029260e+01,7.729343e+00,2.002527e+01
3.746250e-10,2.029246e+01,7.729523e+00,2.002529e+01
3.746400e-10,2.029232e+01,7.729693e+00,2.002530e+01
3.746550e-10,2.029220e+01,7.729852e+00,2.002531e+01
3.746700e-10,2.029208e+01,7.730002e+00,2.002532e+01
3.746850e-10,2.029197e+01,7.730140e+00,2.002533e+01
3.747000e-10,2.029187e+01,7.730268e+00,2.002535e+01
3.747150e-10,2.029178e+01,7.730384e+00,2.002536e+01
3.747300e-10,2.029170e+01,7.730489e+00,2.002537e+01
3.747450e-10,2.029162e+01,7.730583e+00,2.002539e+01
3.747600e-10,2.029156e+01,7.730665e+00,2.002540e+01
3.747750e-10,2.029151e+01,7.730735e+00,2.002541e+01
3.747900e-10,2.029147e+01,7.730793e+00,2.002543e+01
3.748050e-10,2.029144e+01,7.730840e+00,2.002544e+01
3.748200e-10,2.029142e+01,7.730874e+00,2.002545e+01
3.748350e-10,2.029141e+01,7.730896e+00,2.002546e+01
3.748500e-10,2.029140e+01,7.730907e+00,2.002547e+01
3.748650e-10,2.029141e+01,7.730906e+00,2.002549e+01
3.748800e-10,2.029143e+01,7.730893e+00,2.002550e+01
3.748950e-10,2.029146e+01,7.730868e+00,2.002551e+01
3.749100e-10,2.029150e+01,7.730832e+00,2.002551e+01
3.749250e-10,2.029155e+01,7.730785e+00,2.002552e+01
3.749400e-10,2.029160e+01,7.730726e+00,2.002553e+01
3.749550e-10,2.029167e+01,7.730657e+00,2.002554e+01
3.749700e-10,2.029174e+01,7.730577e+00,2.002554e+01
3.749850e-10,2.029183e+01,7.730487e+00,2.002555e+01
3.750000e-10,2.029192e+01,7.730387e+00,2.002555e+01
3.750150e-10,2.029202e+01,7.730277e+00,2.002556e+01
3.750300e-10,2.029213e+01,7.730158e+00,2.002556e+01
3.750450e-10,2.029225e+01,7.730029e+00,2.002557e+01
3.750600e-10,2.029237e+01,7.729893e+00,2.002557e+01
3.750750e-10,2.029250e+01,7.729748e+00,2.002557e+01
3.750900e-10,2.029264e+01,7.729595e+00,2.002557e+01
3.751050e-10,2.029279e+01,7.729435e+00,2.002557e+01
3.751200e-10,2.029294e+01,7.729269e+00,2.002557e+01
3.751350e-10,2.029309e+01,7.729095e+00,2.002557e+01
3.751500e-10,2.029325e+01,7.728917e+00,2.002557e+01
3.751650e-10,2.029342e+01,7.728732e+00,2.002557e+01
3.751800e-10,2.029359e+01,7.728543e+00,2.002557e+01
3.751950e-10,2.029376e+01,7.728350e+00,2.002557e+01
3.752100e-10,2.029394e+01,7.728153e+00,2.002557e+01
3.752250e-10,2.029412e+01,7.727953e+00,2.002557e+01
3.752400e-10,2.029431e+01,7.727750e+00,2.002558e+01
3.752550e-10,2.029449e+01,7.727545e+00,2.002558e+01
3.752700e-10,2.029468e+01,7.727338e+00,2.002558e+01
3.752850e-10,2.029487e+01,7.727131e+00,2.002558e+01
3.753000e-10,2.029506e+01,7.726923e+00,2.002558e+01
3.753150e-10,2.029525e+01,7.726716e+00,2.002558e+01
3.753300e-10,2.029544e+01,7.726509e+00,2.002559e+01
3.753450e-10,2.029563e+01,7.726304e+00,2.002559e+01
3.753600e-10,2.029582e+01,7.726101e+00,2.002560e+01
3.753750e-10,2.029600e+01,7.725901e+00,2.002560e+01
3.753900e-10,2.029619e+01,7.725703e+00,2.002561e+01
3.754050e-10,2.029637e+01,7.725510e+00,2.002561e+01
3.754200e-10,2.029655e+01,7.725320e+00,2.002562e+01
3.754350e-10,2.029672e+01,7.725135e+00,2.002563e+01
3.754500e-10,2.029689e+01,7.724956e+00,2.002564e+01
3.754650e-10,2.029706e+01,7.724783e+00,2.002565e+01
3.754800e-10,2.029722e+01,7.724616e+00,2.002566e+01
3.754950e-10,2.029738e+01,7.724455e+00,2.002567e+01
3.755100e-10,2.029753e+01,7.724303e+00,2.002568e+01
3.755250e-10,2.029767e+01,7.724157e+00,2.002569e+01
3.755400e-10,2.029781e+01,7.724021e+00,2.002571e+01
3.755550e-10,2.029794e+01,7.723893e+00,2.002572e+01
3.755700e-10,2.029807e+01,7.723774e+00,2.002574e+01
3.755850e-10,2.029819e+01,7.723664e+00,2.002575e+01
3.756000e-10,2.029829e+01,7.723565e+00,2.002577e+01
3.756150e-10,2.029839e+01,7.723475e+00,2.002578e+01
3.756300e-10,2.029849e+01,7.723397e+00,2.002580e+01
3.756450e-10,2.029857e+01,7.723329e+00,2.002581e+01
3.756600e-10,2.029864e+01,7.723272e+00,2.002583e+01
3.756750e-10,2.029871e+01,7.723227e+00,2.002585e+01
3.756900e-10,2.029876e+01,7.723193e+00,2.002586e+01
3.757050e-10,2.029881e+01,7.723171e+00,2.002588e+01
3.757200e-10,2.029885e+01,7.723161e+00,2.002589e+01
3.757350e-10,2.029887e+01,7.723163e+00,2.002591e+01
3.757500e-10,2.029889e+01,7.723177e+00,2.002593e+01
3.757650e-10,2.029889e+01,7.723204e+00,2.002594e+01
3.757800e-10,2.029888e+01,7.723243e+00,2.002596e+01
3.757950e-10,2.029887e+01,7.723295e+00,2.002597e+01
3.758100e-10,2.029884e+01,7.723359e+00,2.002599e+01
3.758250e-10,2.029880e+01,7.723435e+00,2.002600e+01
3.758400e-10,2.029875e+01,7.723524e+00,2.002601e+01
3.758550e-10,2.029869e+01,7.723624e+00,2.002602e+01
3.758700e-10,2.029862e+01,7.723737e+00,2.002604e+01
3.758850e-10,2.029854e+01,7.723862e+00,2.002605e+01
3.759000e-10,2.029845e+01,7.723999e+00,2.002606e+01
3.759150e-10,2.029835e+01,7.724147e+00,2.002607e+01
3.759300e-10,2.029823e+01,7.724307e+00,2.002608e+01
3.759450e-10,2.029811e+01,7.724478e+00,2.002609e+01
3.759600e-10,2.029797e+01,7.724659e+00,2.002609e+01
3.759750e-10,2.029783e+01,7.724851e+00,2.002610e+01
3.759900e-10,2.029767e+01,7.725053e+00,2.002611e+01
3.760050e-10,2.029751e+01,7.725265e+00,2.002611e+01
3.760200e-10,2.029734e+01,7.725487e+00,2.002612e+01
3.760350e-10,2.029715e+01,7.725717e+00,2.002612e+01
3.760500e-10,2.029696e+01,7.725956e+00,2.002613e+01
3.760650e-10,2.029676e+01,7.726203e+00,2.002613e+01
3.760800e-10,2.029655e+01,7.726458e+00,2.002613e+01
3.760950e-10,2.029633e+01,7.726720e+00,2.002614e+01
3.761100e-10,2.029610e+01,7.726988e+00,2.002614e+01
3.761250e-10,2.029587e+01,7.727263e+00,2.002614e+01
3.761400e-10,2.029563e+01,7.727543e+00,2.002614e+01
3.761550e-10,2.029538e+01,7.727829e+00,2.002615e+01
3.761700e-10,2.029513e+01,7.728119e+00,2.002615e+01
3.761850e-10,2.029487e+01,7.728413e+00,2.002615e+01
3.762000e-10,2.029460e+01,7.728710e+00,2.002615e+01
3.762150e-10,2.029433e+01,7.729010e+00,2.002615e+01
3.762300e-10,2.029405e+01,7.729313e+00,2.002615e+01
3.762450e-10,2.029378e+01,7.729616e+00,2.002615e+01
3.762600e-10,2.029349e+01,7.729921e+00,2.002615e+01
3.762750e-10,2.029321e+01,7.730227e+00,2.002616e+01
3.762900e-10,2.029292e+01,7.730532e+00,2.002616e+01
3.763050e-10,2.029263e+01,7.730836e+00,2.002616e+01
3.763200e-10,2.029234e+01,7.731139e+00,2.002616e+01
3.763350e-10,2.029205e+01,7.731440e+00,2.002616e+01
3.763500e-10,2.029175e+01,7.731738e+00,2.002616e+01
3.763650e-10,2.029146e+01,7.732033e+00,2.002616e+01
3.763800e-10,2.029117e+01,7.732324e+00,2.002616e+01
3.763950e-10,2.029088e+01,7.732611e+00,2.002617e+01
3.764100e-10,2.029059e+01,7.732892e+00,2.002617e+01
3.764250e-10,2.029030e+01,7.733168e+00,2.002617e+01
3.764400e-10,2.029002e+01,7.733438e+00,2.002617e+01
3.764550e-10,2.028974e+01,7.733702e+00,2.002617e+01
3.764700e-10,2.028947e+01,7.733958e+00,2.002617e+01
3.764850e-10,2.028920e+01,7.734206e+00,2.002617e+01
3.765000e-10,2.028893e+01,7.734446e+00,2.002617e+01
3.765150e-10,2.028867e+01,7.734678e+00,2.002617e+01
3.765300e-10,2.028842e+01,7.734900e+00,2.002617e+01
3.765450e-10,2.028818e+01,7.735112e+00,2.002617e+01
3.765600e-10,2.028794e+01,7.735315e+00,2.002617e+01
3.765750e-10,2.028771e+01,7.735507e+00,2.002617e+01
3.765900e-10,2.028749e+01,7.735688e+00,2.002617e+01
3.766050e-10,2.028728e+01,7.735858e+00,2.002617e+01
3.766200e-10,2.028708e+01,7.736016e+00,2.002616e+01
3.766350e-10,2.028689e+01,7.736162e+00,2.002616e+01
3.766500e-10,2.028671e+01,7.736296e+00,2.002615e+01
3.766650e-10,2.028654e+01,7.736417e+00,2.002615e+01
3.766800e-10,2.028638e+01,7.736525e+00,2.002614e+01
3.766950e-10,2.028623e+01,7.736620e+00,2.002614e+01
3.767100e-10,2.028610e+01,7.736702e+00,2.002613e+01
3.767250e-10,2.028598e+01,7.736770e+00,2.002612e+01
3.767400e-10,2.028587e+01,7.736824e+00,2.002611e+01
3.767550e-10,2.028577e+01,7.736865e+00,2.002610e+01
3.767700e-10,2.028569e+01,7.736891e+00,2.002609e+01
3.767850e-10,2.028563e+01,7.736903e+00,2.002608e+01
3.768000e-10,2.028557e+01,7.736901e+00,2.002606e+01
3.768150e-10,2.028553e+01,7.736884e+00,2.002605e+01
3.768300e-10,2.028551e+01,7.736853e+00,2.002604e+01
3.768450e-10,2.028550e+01,7.736808e+00,2.002602e+01
3.768600e-10,2.028550e+01,7.736748e+00,2.002600e+01
3.768750e-10,2.028552e+01,7.736674e+00,2.002599e+01
3.768900e-10,2.028555e+01,7.736586e+00,2.002597e+01
3.769050e-10,2.028560e+01,7.736483e+00,2.002595e+01
3.769200e-10,2.028567e+01,7.736366e+00,2.002593e+01
3.769350e-10,2.028574e+01,7.736236e+00,2.002591e+01
3.769500e-10,2.028584e+01,7.736091e+00,2.002589e+01
3.769650e-10,2.028595e+01,7.735933e+00,2.002587e+01
3.769800e-10,2.028607e+01,7.735762e+00,2.002585e+01
3.769950e-10,2.028621e+01,7.735577e+00,2.002583e+01
3.770100e-10,2.028636e+01,7.735379e+00,2.002581e+01
3.770250e-10,2.028653e+01,7.735169e+00,2.002579e+01
3.770400e-10,2.028671e+01,7.734946e+00,2.002577e+01
3.770550e-10,2.028690e+01,7.734712e+00,2.002575e+01
3.770700e-10,2.028711e+01,7.734465e+00,2.002573e+01
3.770850e-10,2.028733e+01,7.734207e+00,2.002571e+01
3.771000e-10,2.028756e+01,7.733939e+00,2.002569e+01
3.771150e-10,2.028781e+01,7.733659e+00,2.002567e+01
3.771300e-10,2.028807e+01,7.733370e+00,2.002565e+01
3.771450e-10,2.028834e+01,7.733071e+00,2.002563e+01
3.771600e-10,2.028862e+01,7.732762e+00,2.002562e+01
3.771750e-10,2.028891e+01,7.732445e+00,2.002560e+01
3.771900e-10,2.028921e+01,7.732119e+00,2.002558e+01
3.772050e-10,2.028953e+01,7.731786e+00,2.002557e+01
3.772200e-10,2.028985e+01,7.731446e+00,2.002555e+01
3.772350e-10,2.029018e+01,7.731098e+00,2.002554e+01
3.772500e-10,2.029052e+01,7.730745e+00,2.002553e+01
3.772650e-10,2.029087e+01,7.730386e+00,2.002551e+01
3.772800e-10,2.029122e+01,7.730021e+00,2.002550e+01
3.772950e-10,2.029158e+01,7.729653e+00,2.002549e+01
3.773100e-10,2.029195e+01,7.729280e+00,2.002548e+01
3.773250e-10,2.029232e+01,7.728904e+00,2.002547e+01
