time,"P(LIN)","P(RL)","P(BD)","P(BH)","P(2)","I(BH)"
2.440000e-12,1.731578e-01,-8.626688e-03,1.341498e-01,1.255231e-01,1.255231e-01,1.170524e-05
2.450000e-12,1.738515e-01,-8.718353e-03,1.348437e-01,1.261253e-01,1.261253e-01,1.178204e-05
2.460000e-12,1.745474e-01,-8.810838e-03,1.355344e-01,1.267235e-01,1.267235e-01,1.185891e-05
2.470000e-12,1.752455e-01,-8.904143e-03,1.362220e-01,1.273178e-01,1.273178e-01,1.193583e-05
2.480000e-12,1.759459e-01,-8.998266e-03,1.369065e-01,1.279083e-01,1.279083e-01,1.201278e-05
2.490000e-12,1.766486e-01,-9.093209e-03,1.375882e-01,1.284950e-01,1.284950e-01,1.208976e-05
2.500000e-12,1.773537e-01,-9.188968e-03,1.382670e-01,1.290780e-01,1.290780e-01,1.216675e-05
2.510000e-12,1.780611e-01,-9.285545e-03,1.389430e-01,1.296575e-01,1.296575e-01,1.224373e-05
2.520000e-12,1.787708e-01,-9.382936e-03,1.396164e-01,1.302335e-01,1.302335e-01,1.232070e-05
2.530000e-12,1.794830e-01,-9.481141e-03,1.402872e-01,1.308061e-01,1.308061e-01,1.239764e-05
2.540000e-12,1.801975e-01,-9.580158e-03,1.409555e-01,1.313753e-01,1.313753e-01,1.247454e-05
2.550000e-12,1.809144e-01,-9.679985e-03,1.416213e-01,1.319414e-01,1.319414e-01,1.255139e-05
2.560000e-12,1.816338e-01,-9.780620e-03,1.422849e-01,1.325043e-01,1.325043e-01,1.262816e-05
2.570000e-12,1.823555e-01,-9.882060e-03,1.429462e-01,1.330641e-01,1.330641e-01,1.270486e-05
2.580000e-12,1.830797e-01,-9.984303e-03,1.436054e-01,1.336211e-01,1.336211e-01,1.278147e-05
2.590000e-12,1.838064e-01,-1.008735e-02,1.442625e-01,1.341752e-01,1.341752e-01,1.285797e-05
2.600000e-12,1.845355e-01,-1.019119e-02,1.449177e-01,1.347265e-01,1.347265e-01,1.293436e-05
2.610000e-12,1.852670e-01,-1.029582e-02,1.455711e-01,1.352752e-01,1.352752e-01,1.301062e-05
2.620000e-12,1.860009e-01,-1.040125e-02,1.462226e-01,1.358214e-01,1.358214e-01,1.308674e-05
2.630000e-12,1.867373e-01,-1.050746e-02,1.468725e-01,1.363651e-01,1.363651e-01,1.316272e-05
2.640000e-12,1.874761e-01,-1.061446e-02,1.475209e-01,1.369064e-01,1.369064e-01,1.323853e-05
2.650000e-12,1.882173e-01,-1.072224e-02,1.481677e-01,1.374455e-01,1.374455e-01,1.331417e-05
2.660000e-12,1.889610e-01,-1.083080e-02,1.488132e-01,1.379824e-01,1.379824e-01,1.338964e-05
2.670000e-12,1.897071e-01,-1.094013e-02,1.494574e-01,1.385173e-01,1.385173e-01,1.346491e-05
2.680000e-12,1.904555e-01,-1.105022e-02,1.501004e-01,1.390501e-01,1.390501e-01,1.353998e-05
2.690000e-12,1.912064e-01,-1.116108e-02,1.507423e-01,1.395812e-01,1.395812e-01,1.361484e-05
2.700000e-12,1.919596e-01,-1.127270e-02,1.513831e-01,1.401104e-01,1.401104e-01,1.368949e-05
2.710000e-12,1.927152e-01,-1.138508e-02,1.520231e-01,1.406380e-01,1.406380e-01,1.376390e-05
2.720000e-12,1.934731e-01,-1.149820e-02,1.526622e-01,1.411640e-01,1.411640e-01,1.383808e-05
2.730000e-12,1.942334e-01,-1.161208e-02,1.533007e-01,1.416886e-01,1.416886e-01,1.391201e-05
2.740000e-12,1.949960e-01,-1.172669e-02,1.539384e-01,1.422117e-01,1.422117e-01,1.398569e-05
2.750000e-12,1.957608e-01,-1.184203e-02,1.545757e-01,1.427336e-01,1.427336e-01,1.405912e-05
2.760000e-12,1.965280e-01,-1.195811e-02,1.552124e-01,1.432543e-01,1.432543e-01,1.413227e-05
2.770000e-12,1.972974e-01,-1.207492e-02,1.558488e-01,1.437739e-01,1.437739e-01,1.420515e-05
2.780000e-12,1.980690e-01,-1.219244e-02,1.564850e-01,1.442925e-01,1.442925e-01,1.427775e-05
2.790000e-12,1.988428e-01,-1.231068e-02,1.571209e-01,1.448102e-01,1.448102e-01,1.435006e-05
2.800000e-12,1.996189e-01,-1.242962e-02,1.577568e-01,1.453271e-01,1.453271e-01,1.442208e-05
2.810000e-12,2.003970e-01,-1.254927e-02,1.583926e-01,1.458433e-01,1.458433e-01,1.449380e-05
2.820000e-12,2.011774e-01,-1.266962e-02,1.590285e-01,1.463589e-01,1.463589e-01,1.456521e-05
2.830000e-12,2.019598e-01,-1.279066e-02,1.596645e-01,1.468739e-01,1.468739e-01,1.463632e-05
2.840000e-12,2.027443e-01,-1.291238e-02,1.603008e-01,1.473884e-01,1.473884e-01,1.470711e-05
2.850000e-12,2.035309e-01,-1.303479e-02,1.609374e-01,1.479026e-01,1.479026e-01,1.477758e-05
2.860000e-12,2.043195e-01,-1.315787e-02,1.615744e-01,1.484165e-01,1.484165e-01,1.484773e-05
2.870000e-12,2.051101e-01,-1.328162e-02,1.622118e-01,1.489302e-01,1.489302e-01,1.491756e-05
2.880000e-12,2.059027e-01,-1.340603e-02,1.628498e-01,1.494438e-01,1.494438e-01,1.498706e-05
2.890000e-12,2.066973e-01,-1.353109e-02,1.634885e-01,1.499574e-01,1.499574e-01,1.505622e-05
2.900000e-12,2.074937e-01,-1.365681e-02,1.641278e-01,1.504710e-01,1.504710e-01,1.512506e-05
2.910000e-12,2.082921e-01,-1.378317e-02,1.647679e-01,1.509847e-01,1.509847e-01,1.519355e-05
2.920000e-12,2.090923e-01,-1.391017e-02,1.654088e-01,1.514986e-01,1.514986e-01,1.526171e-05
2.930000e-12,2.098944e-01,-1.403781e-02,1.660506e-01,1.520128e-01,1.520128e-01,1.532953e-05
2.940000e-12,2.106982e-01,-1.416607e-02,1.666935e-01,1.525274e-01,1.525274e-01,1.539700e-05
2.950000e-12,2.115038e-01,-1.429495e-02,1.673373e-01,1.530424e-01,1.530424e-01,1.546414e-05
2.960000e-12,2.123112e-01,-1.442444e-02,1.679823e-01,1.535578e-01,1.535578e-01,1.553093e-05
2.970000e-12,2.131203e-01,-1.455454e-02,1.686284e-01,1.540739e-01,1.540739e-01,1.559738e-05
2.980000e-12,2.139310e-01,-1.468525e-02,1.692758e-01,1.545905e-01,1.545905e-01,1.566348e-05
2.990000e-12,2.147434e-01,-1.481655e-02,1.699244e-01,1.551079e-01,1.551079e-01,1.572924e-05
3.000000e-12,2.155574e-01,-1.494843e-02,1.705744e-01,1.556260e-01,1.556260e-01,1.579466e-05
3.010000e-12,2.163731e-01,-1.508091e-02,1.712258e-01,1.561449e-01,1.561449e-01,1.585974e-05
3.020000e-12,2.171902e-01,-1.521396e-02,1.718787e-01,1.566647e-01,1.566647e-01,1.592448e-05
3.030000e-12,2.180089e-01,-1.534758e-02,1.725330e-01,1.571854e-01,1.571854e-01,1.598889e-05
3.040000e-12,2.188291e-01,-1.548177e-02,1.731889e-01,1.577071e-01,1.577071e-01,1.605295e-05
3.050000e-12,2.196508e-01,-1.561652e-02,1.738464e-01,1.582299e-01,1.582299e-01,1.611668e-05
3.060000e-12,2.204739e-01,-1.575183e-02,1.745056e-01,1.587537e-01,1.587537e-01,1.618008e-05
3.070000e-12,2.212984e-01,-1.588768e-02,1.751664e-01,1.592787e-01,1.592787e-01,1.624315e-05
3.080000e-12,2.221243e-01,-1.602408e-02,1.758290e-01,1.598049e-01,1.598049e-01,1.630590e-05
3.090000e-12,2.229516e-01,-1.616101e-02,1.764933e-01,1.603323e-01,1.603323e-01,1.636832e-05
3.100000e-12,2.237802e-01,-1.629848e-02,1.771595e-01,1.608610e-01,1.608610e-01,1.643042e-05
3.110000e-12,2.246100e-01,-1.643647e-02,1.778275e-01,1.613910e-01,1.613910e-01,1.649221e-05
3.120000e-12,2.254412e-01,-1.657498e-02,1.784974e-01,1.619224e-01,1.619224e-01,1.655368e-05
3.130000e-12,2.262735e-01,-1.671401e-02,1.791692e-01,1.624552e-01,1.624552e-01,1.661485e-05
3.140000e-12,2.271071e-01,-1.685355e-02,1.798429e-01,1.629894e-01,1.629894e-01,1.667571e-05
3.150000e-12,2.279419e-01,-1.699360e-02,1.805187e-01,1.635251e-01,1.635251e-01,1.673627e-05
3.160000e-12,2.287779e-01,-1.713414e-02,1.811964e-01,1.640623e-01,1.640623e-01,1.679654e-05
3.170000e-12,2.296149e-01,-1.727518e-02,1.818761e-01,1.646010e-01,1.646010e-01,1.685652e-05
3.180000e-12,2.304531e-01,-1.741671e-02,1.825580e-01,1.651412e-01,1.651412e-01,1.691622e-05
3.190000e-12,2.312924e-01,-1.755873e-02,1.832418e-01,1.656831e-01,1.656831e-01,1.697563e-05
3.200000e-12,2.321327e-01,-1.770123e-02,1.839278e-01,1.662266e-01,1.662266e-01,1.703478e-05
3.210000e-12,2.329740e-01,-1.784420e-02,1.846159e-01,1.667717e-01,1.667717e-01,1.709365e-05
3.220000e-12,2.338164e-01,-1.798765e-02,1.853061e-01,1.673184e-01,1.673184e-01,1.715227e-05
3.230000e-12,2.346598e-01,-1.813156e-02,1.859984e-01,1.678669e-01,1.678669e-01,1.721063e-05
3.240000e-12,2.355041e-01,-1.827593e-02,1.866929e-01,1.684170e-01,1.684170e-01,1.726874e-05
3.250000e-12,2.363494e-01,-1.842077e-02,1.873896e-01,1.689688e-01,1.689688e-01,1.732660e-05
3.260000e-12,2.371955e-01,-1.856605e-02,1.880884e-01,1.695223e-01,1.695223e-01,1.738423e-05
3.270000e-12,2.380426e-01,-1.871179e-02,1.887894e-01,1.700776e-01,1.700776e-01,1.744163e-05
3.280000e-12,2.388906e-01,-1.885798e-02,1.894926e-01,1.706346e-01,1.706346e-01,1.749881e-05
3.290000e-12,2.397394e-01,-1.900461e-02,1.901980e-01,1.711934e-01,1.711934e-01,1.755576e-05
3.300000e-12,2.405891e-01,-1.915167e-02,1.909056e-01,1.717539e-01,1.717539e-01,1.761251e-05
3.310000e-12,2.414396e-01,-1.929917e-02,1.916154e-01,1.723162e-01,1.723162e-01,1.766906e-05
3.320000e-12,2.422909e-01,-1.944711e-02,1.923274e-01,1.728803e-01,1.728803e-01,1.772540e-05
3.330000e-12,2.431430e-01,-1.959547e-02,1.930415e-01,1.734461e-01,1.734461e-01,1.778156e-05
3.340000e-12,2.439958e-01,-1.974426e-02,1.937579e-01,1.740136e-01,1.740136e-01,1.783754e-05
3.350000e-12,2.448494e-01,-1.989347e-02,1.944765e-01,1.745830e-01,1.745830e-01,1.789334e-05
3.360000e-12,2.457038e-01,-2.004311e-02,1.951972e-01,1.751541e-01,1.751541e-01,1.794898e-05
3.370000e-12,2.465588e-01,-2.019315e-02,1.959201e-01,1.757270e-01,1.757270e-01,1.800445e-05
3.380000e-12,2.474146e-01,-2.034362e-02,1.966452e-01,1.763016e-01,1.763016e-01,1.805977e-05
3.390000e-12,2.482711e-01,-2.049449e-02,1.973724e-01,1.768780e-01,1.768780e-01,1.811495e-05
3.400000e-12,2.491282e-01,-2.064577e-02,1.981018e-01,1.774561e-01,1.774561e-01,1.816998e-05
3.410000e-12,2.499860e-01,-2.079746e-02,1.988333e-01,1.780359e-01,1.780359e-01,1.822489e-05
3.420000e-12,2.508445e-01,-2.094955e-02,1.995670e-01,1.786174e-01,1.786174e-01,1.827967e-05
3.430000e-12,2.517036e-01,-2.110205e-02,2.003027e-01,1.792007e-01,1.792007e-01,1.833433e-05
3.440000e-12,2.525633e-01,-2.125494e-02,2.010406e-01,1.797856e-01,1.797856e-01,1.838889e-05
3.450000e-12,2.534236e-01,-2.140823e-02,2.017805e-01,1.803722e-01,1.803722e-01,1.844334e-05
3.460000e-12,2.542846e-01,-2.156192e-02,2.025225e-01,1.809605e-01,1.809605e-01,1.849770e-05
3.470000e-12,2.551461e-01,-2.171601e-02,2.032665e-01,1.815505e-01,1.815505e-01,1.855197e-05
3.480000e-12,2.560082e-01,-2.187048e-02,2.040125e-01,1.821420e-01,1.821420e-01,1.860616e-05
3.490000e-12,2.568709e-01,-2.202535e-02,2.047605e-01,1.827352e-01,1.827352e-01,1.866028e-05
3.500000e-12,2.577342e-01,-2.218061e-02,2.055105e-01,1.833299e-01,1.833299e-01,1.871433e-05
3.510000e-12,2.585980e-01,-2.233626e-02,2.062625e-01,1.839262e-01,1.839262e-01,1.876832e-05
3.520000e-12,2.594624e-01,-2.249229e-02,2.070164e-01,1.845241e-01,1.845241e-01,1.882225e-05
3.530000e-12,2.603273e-01,-2.264872e-02,2.077722e-01,1.851235e-01,1.851235e-01,1.887615e-05
3.540000e-12,2.611928e-01,-2.280552e-02,2.085299e-01,1.857244e-01,1.857244e-01,1.893000e-05
3.550000e-12,2.620588e-01,-2.296272e-02,2.092895e-01,1.863267e-01,1.863267e-01,1.898382e-05
3.560000e-12,2.629253e-01,-2.312029e-02,2.100509e-01,1.869306e-01,1.869306e-01,1.903762e-05
3.570000e-12,2.637923e-01,-2.327826e-02,2.108141e-01,1.875358e-01,1.875358e-01,1.909140e-05
3.580000e-12,2.646599e-01,-2.343660e-02,2.115791e-01,1.881425e-01,1.881425e-01,1.914516e-05
3.590000e-12,2.655279e-01,-2.359533e-02,2.123458e-01,1.887505e-01,1.887505e-01,1.919892e-05
3.600000e-12,2.663964e-01,-2.375444e-02,2.131143e-01,1.893598e-01,1.893598e-01,1.925268e-05
3.610000e-12,2.672655e-01,-2.391393e-02,2.138845e-01,1.899705e-01,1.899705e-01,1.930645e-05
3.620000e-12,2.681350e-01,-2.407381e-02,2.146563e-01,1.905825e-01,1.905825e-01,1.936022e-05
3.630000e-12,2.690051e-01,-2.423406e-02,2.154298e-01,1.911958e-01,1.911958e-01,1.941402e-05
3.640000e-12,2.698756e-01,-2.439470e-02,2.162049e-01,1.918102e-01,1.918102e-01,1.946783e-05
3.650000e-12,2.707466e-01,-2.455572e-02,2.169816e-01,1.924259e-01,1.924259e-01,1.952168e-05
3.660000e-12,2.716180e-01,-2.471713e-02,2.177599e-01,1.930428e-01,1.930428e-01,1.957556e-05
3.670000e-12,2.724900e-01,-2.487892e-02,2.185397e-01,1.936608e-01,1.936608e-01,1.962948e-05
3.680000e-12,2.733624e-01,-2.504109e-02,2.193210e-01,1.942799e-01,1.942799e-01,1.968345e-05
3.690000e-12,2.742353e-01,-2.520364e-02,2.201038e-01,1.949001e-01,1.949001e-01,1.973747e-05
3.700000e-12,2.751087e-01,-2.536658e-02,2.208880e-01,1.955214e-01,1.955214e-01,1.979154e-05
3.710000e-12,2.759825e-01,-2.552991e-02,2.216736e-01,1.961437e-01,1.961437e-01,1.984567e-05
3.720000e-12,2.768568e-01,-2.569362e-02,2.224606e-01,1.967669e-01,1.967669e-01,1.989987e-05
3.730000e-12,2.777316e-01,-2.585772e-02,2.232489e-01,1.973912e-01,1.973912e-01,1.995413e-05
3.740000e-12,2.786068e-01,-2.602220e-02,2.240385e-01,1.980163e-01,1.980163e-01,2.000847e-05
3.750000e-12,2.794825e-01,-2.618707e-02,2.248295e-01,1.986424e-01,1.986424e-01,2.006288e-05
3.760000e-12,2.803587e-01,-2.635234e-02,2.256217e-01,1.992693e-01,1.992693e-01,2.011738e-05
3.770000e-12,2.812353e-01,-2.651799e-02,2.264151e-01,1.998971e-01,1.998971e-01,2.017196e-05
3.780000e-12,2.821124e-01,-2.668404e-02,2.272097e-01,2.005257e-01,2.005257e-01,2.022663e-05
3.790000e-12,2.829899e-01,-2.685047e-02,2.280055e-01,2.011551e-01,2.011551e-01,2.028139e-05
3.800000e-12,2.838680e-01,-2.701730e-02,2.288025e-01,2.017852e-01,2.017852e-01,2.033625e-05
3.810000e-12,2.847464e-01,-2.718453e-02,2.296005e-01,2.024160e-01,2.024160e-01,2.039121e-05
3.820000e-12,2.856254e-01,-2.735215e-02,2.303996e-01,2.030475e-01,2.030475e-01,2.044626e-05
3.830000e-12,2.865048e-01,-2.752017e-02,2.311998e-01,2.036796e-01,2.036796e-01,2.050143e-05
3.840000e-12,2.873847e-01,-2.768859e-02,2.320010e-01,2.043124e-01,2.043124e-01,2.055670e-05
3.850000e-12,2.882650e-01,-2.785741e-02,2.328032e-01,2.049458e-01,2.049458e-01,2.061208e-05
3.860000e-12,2.891458e-01,-2.802663e-02,2.336064e-01,2.055798e-01,2.055798e-01,2.066757e-05
3.870000e-12,2.900271e-01,-2.819626e-02,2.344105e-01,2.062142e-01,2.062142e-01,2.072318e-05
3.880000e-12,2.909088e-01,-2.836629e-02,2.352155e-01,2.068492e-01,2.068492e-01,2.077890e-05
3.890000e-12,2.917910e-01,-2.853673e-02,2.360214e-01,2.074847e-01,2.074847e-01,2.083474e-05
3.900000e-12,2.926736e-01,-2.870757e-02,2.368282e-01,2.081206e-01,2.081206e-01,2.089071e-05
3.910000e-12,2.935568e-01,-2.887883e-02,2.376358e-01,2.087570e-01,2.087570e-01,2.094679e-05
3.920000e-12,2.944404e-01,-2.905049e-02,2.384442e-01,2.093937e-01,2.093937e-01,2.100300e-05
3.930000e-12,2.953245e-01,-2.922257e-02,2.392534e-01,2.100308e-01,2.100308e-01,2.105933e-05
3.940000e-12,2.962090e-01,-2.939506e-02,2.400633e-01,2.106683e-01,2.106683e-01,2.111579e-05
3.950000e-12,2.970940e-01,-2.956797e-02,2.408740e-01,2.113061e-01,2.113061e-01,2.117238e-05
3.960000e-12,2.979795e-01,-2.974130e-02,2.416854e-01,2.119441e-01,2.119441e-01,2.122910e-05
3.970000e-12,2.988655e-01,-2.991505e-02,2.424975e-01,2.125825e-01,2.125825e-01,2.128594e-05
3.980000e-12,2.997519e-01,-3.008922e-02,2.433103e-01,2.132210e-01,2.132210e-01,2.134291e-05
3.990000e-12,3.006389e-01,-3.026381e-02,2.441237e-01,2.138598e-01,2.138598e-01,2.140001e-05
4.000000e-12,3.015263e-01,-3.043883e-02,2.449377e-01,2.144988e-01,2.144988e-01,2.145724e-05
4.010000e-12,3.024141e-01,-3.061427e-02,2.457523e-01,2.151380e-01,2.151380e-01,2.151461e-05
4.020000e-12,3.033025e-01,-3.079014e-02,2.465675e-01,2.157773e-01,2.157773e-01,2.157210e-05
4.030000e-12,3.041913e-01,-3.096645e-02,2.473833e-01,2.164168e-01,2.164168e-01,2.162972e-05
4.040000e-12,3.050807e-01,-3.114318e-02,2.481995e-01,2.170564e-01,2.170564e-01,2.168747e-05
4.050000e-12,3.059705e-01,-3.132035e-02,2.490164e-01,2.176960e-01,2.176960e-01,2.174535e-05
4.060000e-12,3.068608e-01,-3.149795e-02,2.498337e-01,2.183357e-01,2.183357e-01,2.180336e-05
4.070000e-12,3.077515e-01,-3.167599e-02,2.506515e-01,2.189755e-01,2.189755e-01,2.186150e-05
4.080000e-12,3.086428e-01,-3.185447e-02,2.514698e-01,2.196153e-01,2.196153e-01,2.191977e-05
4.090000e-12,3.095345e-01,-3.203339e-02,2.522885e-01,2.202551e-01,2.202551e-01,2.197816e-05
4.100000e-12,3.104268e-01,-3.221275e-02,2.531077e-01,2.208949e-01,2.208949e-01,2.203668e-05
4.110000e-12,3.113195e-01,-3.239256e-02,2.539273e-01,2.215347e-01,2.215347e-01,2.209533e-05
4.120000e-12,3.122127e-01,-3.257281e-02,2.547473e-01,2.221745e-01,2.221745e-01,2.215410e-05
4.130000e-12,3.131064e-01,-3.275351e-02,2.555677e-01,2.228142e-01,2.228142e-01,2.221299e-05
4.140000e-12,3.140006e-01,-3.293465e-02,2.563884e-01,2.234538e-01,2.234538e-01,2.227200e-05
4.150000e-12,3.148953e-01,-3.311625e-02,2.572096e-01,2.240933e-01,2.240933e-01,2.233113e-05
4.160000e-12,3.157905e-01,-3.329830e-02,2.580311e-01,2.247328e-01,2.247328e-01,2.239038e-05
4.170000e-12,3.166862e-01,-3.348080e-02,2.588529e-01,2.253721e-01,2.253721e-01,2.244975e-05
4.180000e-12,3.175823e-01,-3.366376e-02,2.596751e-01,2.260113e-01,2.260113e-01,2.250923e-05
4.190000e-12,3.184790e-01,-3.384717e-02,2.604976e-01,2.266504e-01,2.266504e-01,2.256883e-05
4.200000e-12,3.193762e-01,-3.403104e-02,2.613204e-01,2.272893e-01,2.272893e-01,2.262854e-05
4.210000e-12,3.202738e-01,-3.421537e-02,2.621434e-01,2.279281e-01,2.279281e-01,2.268836e-05
4.220000e-12,3.211720e-01,-3.440016e-02,2.629668e-01,2.285667e-01,2.285667e-01,2.274828e-05
4.230000e-12,3.220706e-01,-3.458542e-02,2.637905e-01,2.292051e-01,2.292051e-01,2.280831e-05
4.240000e-12,3.229698e-01,-3.477113e-02,2.646145e-01,2.298433e-01,2.298433e-01,2.286845e-05
4.250000e-12,3.238694e-01,-3.495731e-02,2.654387e-01,2.304814e-01,2.304814e-01,2.292868e-05
4.260000e-12,3.247696e-01,-3.514396e-02,2.662631e-01,2.311192e-01,2.311192e-01,2.298902e-05
4.270000e-12,3.256702e-01,-3.533108e-02,2.670879e-01,2.317568e-01,2.317568e-01,2.304945e-05
4.280000e-12,3.265714e-01,-3.551866e-02,2.679129e-01,2.323942e-01,2.323942e-01,2.310998e-05
4.290000e-12,3.274731e-01,-3.570671e-02,2.687381e-01,2.330314e-01,2.330314e-01,2.317060e-05
4.300000e-12,3.283752e-01,-3.589523e-02,2.695636e-01,2.336683e-01,2.336683e-01,2.323131e-05
4.310000e-12,3.292779e-01,-3.608423e-02,2.703893e-01,2.343050e-01,2.343050e-01,2.329211e-05
4.320000e-12,3.301811e-01,-3.627370e-02,2.712152e-01,2.349415e-01,2.349415e-01,2.335299e-05
4.330000e-12,3.310848e-01,-3.646364e-02,2.720414e-01,2.355777e-01,2.355777e-01,2.341396e-05
4.340000e-12,3.319889e-01,-3.665405e-02,2.728677e-01,2.362137e-01,2.362137e-01,2.347501e-05
4.350000e-12,3.328936e-01,-3.684494e-02,2.736944e-01,2.368494e-01,2.368494e-01,2.353613e-05
4.360000e-12,3.337989e-01,-3.703631e-02,2.745212e-01,2.374849e-01,2.374849e-01,2.359733e-05
4.370000e-12,3.347046e-01,-3.722816e-02,2.753483e-01,2.381201e-01,2.381201e-01,2.365860e-05
4.380000e-12,3.356108e-01,-3.742048e-02,2.761755e-01,2.387550e-01,2.387550e-01,2.371995e-05
4.390000e-12,3.365175e-01,-3.761329e-02,2.770030e-01,2.393897e-01,2.393897e-01,2.378136e-05
4.400000e-12,3.374248e-01,-3.780657e-02,2.778307e-01,2.400242e-01,2.400242e-01,2.384284e-05
4.410000e-12,3.383326e-01,-3.800034e-02,2.786587e-01,2.406583e-01,2.406583e-01,2.390437e-05
4.420000e-12,3.392409e-01,-3.819458e-02,2.794868e-01,2.412922e-01,2.412922e-01,2.396597e-05
4.430000e-12,3.401497e-01,-3.838931e-02,2.803152e-01,2.419259e-01,2.419259e-01,2.402763e-05
4.440000e-12,3.410590e-01,-3.858452e-02,2.811438e-01,2.425593e-01,2.425593e-01,2.408934e-05
4.450000e-12,3.419688e-01,-3.878022e-02,2.819726e-01,2.431924e-01,2.431924e-01,2.415111e-05
4.460000e-12,3.428792e-01,-3.897639e-02,2.828017e-01,2.438253e-01,2.438253e-01,2.421292e-05
4.470000e-12,3.437901e-01,-3.917306e-02,2.836310e-01,2.444579e-01,2.444579e-01,2.427478e-05
4.480000e-12,3.447015e-01,-3.937020e-02,2.844605e-01,2.450903e-01,2.450903e-01,2.433669e-05
4.490000e-12,3.456135e-01,-3.956783e-02,2.852902e-01,2.457224e-01,2.457224e-01,2.439864e-05
4.500000e-12,3.465259e-01,-3.976595e-02,2.861202e-01,2.463542e-01,2.463542e-01,2.446063e-05
4.510000e-12,3.474390e-01,-3.996455e-02,2.869504e-01,2.469859e-01,2.469859e-01,2.452265e-05
4.520000e-12,3.483525e-01,-4.016364e-02,2.877809e-01,2.476172e-01,2.476172e-01,2.458471e-05
4.530000e-12,3.492666e-01,-4.036322e-02,2.886116e-01,2.482484e-01,2.482484e-01,2.464681e-05
4.540000e-12,3.501812e-01,-4.056328e-02,2.894426e-01,2.488793e-01,2.488793e-01,2.470893e-05
4.550000e-12,3.510964e-01,-4.076382e-02,2.902738e-01,2.495100e-01,2.495100e-01,2.477109e-05
4.560000e-12,3.520121e-01,-4.096486e-02,2.911053e-01,2.501404e-01,2.501404e-01,2.483327e-05
4.570000e-12,3.529284e-01,-4.116638e-02,2.919371e-01,2.507707e-01,2.507707e-01,2.489547e-05
4.580000e-12,3.538452e-01,-4.136839e-02,2.927691e-01,2.514007e-01,2.514007e-01,2.495769e-05
4.590000e-12,3.547626e-01,-4.157088e-02,2.936014e-01,2.520305e-01,2.520305e-01,2.501994e-05
4.600000e-12,3.556805e-01,-4.177386e-02,2.944340e-01,2.526602e-01,2.526602e-01,2.508220e-05
4.610000e-12,3.565990e-01,-4.197733e-02,2.952669e-01,2.532896e-01,2.532896e-01,2.514447e-05
4.620000e-12,3.575181e-01,-4.218129e-02,2.961001e-01,2.539188e-01,2.539188e-01,2.520676e-05
4.630000e-12,3.584377e-01,-4.238573e-02,2.969336e-01,2.545479e-01,2.545479e-01,2.526906e-05
4.640000e-12,3.593579e-01,-4.259066e-02,2.977674e-01,2.551767e-01,2.551767e-01,2.533137e-05
4.650000e-12,3.602787e-01,-4.279608e-02,2.986015e-01,2.558054e-01,2.558054e-01,2.539369e-05
4.660000e-12,3.612001e-01,-4.300198e-02,2.994359e-01,2.564340e-01,2.564340e-01,2.545601e-05
4.670000e-12,3.621220e-01,-4.320837e-02,3.002707e-01,2.570623e-01,2.570623e-01,2.551834e-05
4.680000e-12,3.630446e-01,-4.341524e-02,3.011058e-01,2.576905e-01,2.576905e-01,2.558067e-05
4.690000e-12,3.639677e-01,-4.362260e-02,3.019412e-01,2.583186e-01,2.583186e-01,2.564300e-05
4.700000e-12,3.648915e-01,-4.383044e-02,3.027770e-01,2.589466e-01,2.589466e-01,2.570533e-05
4.710000e-12,3.658158e-01,-4.403877e-02,3.036131e-01,2.595744e-01,2.595744e-01,2.576765e-05
4.720000e-12,3.667408e-01,-4.424759e-02,3.044496e-01,2.602021e-01,2.602021e-01,2.582997e-05
4.730000e-12,3.676664e-01,-4.445688e-02,3.052865e-01,2.608296e-01,2.608296e-01,2.589229e-05
4.740000e-12,3.685926e-01,-4.466666e-02,3.061237e-01,2.614571e-01,2.614571e-01,2.595460e-05
4.750000e-12,3.695194e-01,-4.487693e-02,3.069614e-01,2.620844e-01,2.620844e-01,2.601690e-05
4.760000e-12,3.704469e-01,-4.508768e-02,3.077994e-01,2.627117e-01,2.627117e-01,2.607919e-05
4.770000e-12,3.713750e-01,-4.529891e-02,3.086378e-01,2.633389e-01,2.633389e-01,2.614147e-05
4.780000e-12,3.723037e-01,-4.551062e-02,3.094766e-01,2.639660e-01,2.639660e-01,2.620373e-05
4.790000e-12,3.732331e-01,-4.572281e-02,3.103158e-01,2.645930e-01,2.645930e-01,2.626599e-05
4.800000e-12,3.741632e-01,-4.593549e-02,3.111555e-01,2.652200e-01,2.652200e-01,2.632823e-05
4.810000e-12,3.750939e-01,-4.614864e-02,3.119955e-01,2.658469e-01,2.658469e-01,2.639045e-05
4.820000e-12,3.760254e-01,-4.636228e-02,3.128360e-01,2.664738e-01,2.664738e-01,2.645266e-05
4.830000e-12,3.769575e-01,-4.657639e-02,3.136770e-01,2.671006e-01,2.671006e-01,2.651485e-05
4.840000e-12,3.778902e-01,-4.679098e-02,3.145183e-01,2.677274e-01,2.677274e-01,2.657703e-05
4.850000e-12,3.788237e-01,-4.700605e-02,3.153602e-01,2.683541e-01,2.683541e-01,2.663918e-05
4.860000e-12,3.797579e-01,-4.722160e-02,3.162025e-01,2.689809e-01,2.689809e-01,2.670132e-05
4.870000e-12,3.806928e-01,-4.743762e-02,3.170452e-01,2.696076e-01,2.696076e-01,2.676344e-05
