time,"V(A)","I(ROUT)","P(A)","P(OUT)"
1.498200e-10,-2.464130e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498300e-10,4.384572e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498400e-10,-6.405860e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498500e-10,5.327255e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498600e-10,-3.490120e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498700e-10,4.323188e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498800e-10,-9.407100e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.498900e-10,6.243631e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499000e-10,-3.547119e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499100e-10,7.195083e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499200e-10,-7.497619e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499300e-10,5.232987e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499400e-10,-3.619465e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499500e-10,-1.674907e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499600e-10,7.124930e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499700e-10,-4.630108e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499800e-10,1.240834e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.499900e-10,2.104595e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.500000e-10,2.192286e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.500100e-10,-2.735973e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.500200e-10,1.170681e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.500300e-10,6.046325e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.500400e-10,-1.061505e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.500500e-10,1.359217e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.500600e-10,6.973662e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.500700e-10,-4.790145e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.500800e-10,1.089566e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.500900e-10,-2.858741e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.501000e-10,1.045721e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.501100e-10,5.923557e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.501200e-10,-1.660438e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.501300e-10,1.080797e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.501400e-10,9.667982e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.501500e-10,-9.799519e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.501600e-10,-2.950817e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.501700e-10,9.382985e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.501800e-10,-4.165344e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.501900e-10,2.876279e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502000e-10,-3.983384e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502100e-10,-4.978682e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502200e-10,7.734386e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502300e-10,-2.062941e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502400e-10,-6.013441e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502500e-10,1.832751e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502600e-10,-1.490755e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.502700e-10,2.786396e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502800e-10,-1.144373e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.502900e-10,2.762281e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503000e-10,-1.159719e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503100e-10,-3.139354e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503200e-10,-5.105835e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503300e-10,1.736291e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503400e-10,2.727204e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503500e-10,-1.223296e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503600e-10,-3.174430e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.503700e-10,7.234544e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.503800e-10,-2.696512e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.503900e-10,5.612253e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504000e-10,-8.102690e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504100e-10,-1.260565e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504200e-10,9.496984e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504300e-10,-1.498208e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.504400e-10,9.501368e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504500e-10,-2.262439e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504600e-10,-3.200738e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.504700e-10,-6.197593e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.504800e-10,1.633911e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.504900e-10,-1.993665e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.505000e-10,1.044844e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.505100e-10,-5.241756e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.505200e-10,6.522051e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.505300e-10,-1.111489e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.505400e-10,5.515792e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.505500e-10,-7.203852e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.505600e-10,1.337295e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.505700e-10,-1.015467e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.505800e-10,1.595984e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.505900e-10,-3.485735e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.506000e-10,5.507023e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506100e-10,-5.263679e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506200e-10,6.335707e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.506300e-10,-3.305968e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506400e-10,3.549311e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506500e-10,-4.272766e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506600e-10,6.489167e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506700e-10,-8.201343e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506800e-10,1.593792e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.506900e-10,-3.551504e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.507000e-10,-3.639195e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.507100e-10,-6.239246e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507200e-10,4.544609e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507300e-10,1.604753e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507400e-10,1.606946e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507500e-10,1.604753e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507600e-10,-7.199468e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507700e-10,4.555571e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507800e-10,-7.210429e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.507900e-10,4.566532e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508000e-10,1.628869e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508100e-10,-4.248651e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508200e-10,-2.284362e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508300e-10,3.601926e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508400e-10,4.584070e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508500e-10,6.620704e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.508600e-10,-1.009986e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.508700e-10,5.570599e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508800e-10,-1.267141e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.508900e-10,8.532378e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509000e-10,-1.204004e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.509100e-10,8.549916e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509200e-10,-5.160642e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509300e-10,7.037239e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.509400e-10,2.689935e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509500e-10,-1.005821e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.509600e-10,5.642945e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509700e-10,4.656416e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509800e-10,-8.056652e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.509900e-10,1.720945e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510000e-10,-2.126518e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.510100e-10,-2.082672e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.510200e-10,-3.139354e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510300e-10,6.649204e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510400e-10,7.870307e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.510500e-10,-1.159719e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510600e-10,-3.117431e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510700e-10,6.706203e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510800e-10,-5.072950e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.510900e-10,-2.117748e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511000e-10,8.242996e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.511100e-10,8.677069e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511200e-10,-8.962066e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511300e-10,1.064793e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.511400e-10,-8.931374e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511500e-10,-4.042576e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511600e-10,1.068520e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.511700e-10,-5.980557e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511800e-10,-2.049788e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.511900e-10,3.832116e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512000e-10,1.896328e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512100e-10,-3.992153e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512200e-10,-2.010326e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512300e-10,3.860616e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512400e-10,-3.968038e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512500e-10,9.762250e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512600e-10,-8.856836e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512700e-10,1.944558e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512800e-10,2.911356e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.512900e-10,-6.853087e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513000e-10,7.826462e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513100e-10,-4.897567e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513200e-10,3.926385e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513300e-10,-3.900077e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513400e-10,9.865288e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.513500e-10,1.753829e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.513600e-10,4.823030e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.513700e-10,2.957394e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513800e-10,-6.802664e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.513900e-10,7.894423e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514000e-10,-4.855914e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514100e-10,1.043528e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514200e-10,2.992471e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514300e-10,-6.787318e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514400e-10,4.969913e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514500e-10,-8.944528e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.514600e-10,3.016586e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.514700e-10,-8.900682e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.514800e-10,9.207602e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.514900e-10,-2.852164e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515000e-10,1.089566e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515100e-10,3.029740e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515200e-10,-3.808001e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515300e-10,6.964893e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515400e-10,-7.734386e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515500e-10,1.089128e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.515600e-10,1.227680e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.515700e-10,-1.261880e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.515800e-10,6.975855e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.515900e-10,-3.786078e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516000e-10,1.113681e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516100e-10,8.948912e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516200e-10,-1.161912e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.516300e-10,8.953297e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516400e-10,1.131220e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516500e-10,-3.779501e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516600e-10,-1.802059e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516700e-10,-1.804252e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516800e-10,7.006547e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.516900e-10,1.131220e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517000e-10,-8.374533e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.517100e-10,-8.674876e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517200e-10,6.033172e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517300e-10,-6.704011e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517400e-10,7.982114e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517500e-10,1.139989e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517600e-10,5.048835e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517700e-10,-7.679579e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517800e-10,2.119941e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.517900e-10,6.033172e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.518000e-10,-1.061943e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.518100e-10,8.977412e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.518200e-10,-1.355710e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.518300e-10,1.877035e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.518400e-10,-1.062820e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.518500e-10,-8.067613e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.518600e-10,7.006547e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.518700e-10,-4.735338e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.518800e-10,4.073268e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.518900e-10,-8.264919e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.519000e-10,1.468832e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.519100e-10,3.095508e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.519200e-10,-6.708396e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.519300e-10,-8.242996e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.519400e-10,4.064499e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.519500e-10,-8.286842e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.519600e-10,1.446909e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.519700e-10,-5.730636e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.519800e-10,7.973345e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.519900e-10,-4.748492e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520000e-10,1.115874e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520100e-10,8.959874e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520200e-10,-5.752559e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520300e-10,4.046960e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520400e-10,-9.667982e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520500e-10,8.953297e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520600e-10,-7.712463e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520700e-10,-8.506070e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.520800e-10,1.098335e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.520900e-10,1.337295e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.521000e-10,1.096143e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.521100e-10,1.161912e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.521200e-10,-2.830241e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521300e-10,6.964893e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521400e-10,-1.852482e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521500e-10,5.973980e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521600e-10,-7.745347e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521700e-10,-3.812386e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521800e-10,4.980874e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.521900e-10,4.987451e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522000e-10,-1.876597e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522100e-10,-5.792020e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522200e-10,4.983067e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522300e-10,-3.845270e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522400e-10,-1.880982e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522500e-10,6.936394e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522600e-10,1.030375e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522700e-10,-9.097988e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.522800e-10,-2.878472e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.522900e-10,-4.836183e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523000e-10,7.894423e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523100e-10,1.028182e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523200e-10,-6.796087e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523300e-10,1.986211e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523400e-10,5.480715e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.523500e-10,3.288429e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.523600e-10,-2.898202e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523700e-10,3.946115e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.523800e-10,-9.558368e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.523900e-10,-2.920125e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.524000e-10,3.950500e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.524100e-10,-6.844317e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.524200e-10,4.917298e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.524300e-10,-9.624136e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.524400e-10,-8.769145e-17,6.302860e-08,7.167482e+00,8.824217e-01
1.524500e-10,1.753829e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.524600e-10,-4.384572e-17,6.302860e-08,7.167482e+00,8.824217e-01
1.524700e-10,2.937663e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.524800e-10,-3.919808e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.524900e-10,-4.897567e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525000e-10,7.826462e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525100e-10,-4.910721e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525200e-10,6.844317e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525300e-10,-7.848385e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525400e-10,7.826462e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525500e-10,-7.881269e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525600e-10,4.884414e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525700e-10,1.916058e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525800e-10,-3.932961e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.525900e-10,9.339139e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.526000e-10,2.898202e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526100e-10,-1.010644e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526200e-10,-2.985894e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526300e-10,3.871577e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526400e-10,-1.010644e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526500e-10,-2.983702e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526600e-10,3.875962e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526700e-10,-9.849942e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.526800e-10,1.169804e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.526900e-10,-8.869990e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527000e-10,1.916058e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527100e-10,-5.699944e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.527200e-10,5.829289e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527300e-10,-7.900999e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527400e-10,7.782616e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527500e-10,-2.021288e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527600e-10,-3.007817e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527700e-10,3.862808e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.527800e-10,-1.279418e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.527900e-10,1.560250e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.528000e-10,-9.856519e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528100e-10,-3.972423e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528200e-10,-1.056682e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528300e-10,9.709636e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528400e-10,2.876279e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528500e-10,-4.972105e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528600e-10,3.849655e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528700e-10,-6.927624e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528800e-10,1.902904e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.528900e-10,-8.330688e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.529000e-10,-2.999048e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529100e-10,-2.030057e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529200e-10,6.765395e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529300e-10,-7.907576e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529400e-10,7.754116e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529500e-10,-7.909769e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529600e-10,7.754116e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529700e-10,9.032219e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.529800e-10,-3.992153e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.529900e-10,8.988373e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.530000e-10,-3.012201e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530100e-10,-2.043211e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530200e-10,6.787318e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530300e-10,-2.034442e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530400e-10,-7.892230e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.530500e-10,2.863126e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530600e-10,-3.998730e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530700e-10,-4.969913e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.530800e-10,1.069397e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.530900e-10,-8.111459e-16,6.302860e-08,7.167482e+00,8.824217e-01
1.531000e-10,-6.921048e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531100e-10,7.749732e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531200e-10,-7.907576e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531300e-10,1.894135e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531400e-10,5.807366e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531500e-10,-2.032249e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531600e-10,-1.182958e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.531700e-10,3.869385e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531800e-10,8.734068e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.531900e-10,-1.181204e-13,6.302860e-08,7.167482e+00,8.824217e-01
1.532000e-10,8.749414e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.532100e-10,9.251448e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.532200e-10,-3.994345e-14,6.302860e-08,7.167482e+00,8.824217e-01
1.532300e-10,9.185679e-15,6.302860e-08,7.167482e+00,8.824217e-01
1.532400e-10,5.813943e-14,6.302860e-08,7.167482e+00,8.824217e-01
