time,"I(LD)","I(RD)","I(BS)","I(RS)","P(VLEAK)","P(OUT)","V(OUT)","I(RCON)"
1.930000e-12,3.367497e-07,8.687478e-08,1.049837e-07,1.118509e-07,2.602275e-01,2.595619e-01,5.386414e-05,3.367497e-07
1.940000e-12,3.407407e-07,8.791904e-08,1.060925e-07,1.131179e-07,2.618743e-01,2.611950e-01,5.363246e-05,3.407407e-07
1.950000e-12,3.447201e-07,8.896244e-08,1.071983e-07,1.143742e-07,2.635143e-01,2.628212e-01,5.340282e-05,3.447201e-07
1.960000e-12,3.486866e-07,9.000473e-08,1.083009e-07,1.156191e-07,2.651475e-01,2.644404e-01,5.317538e-05,3.486866e-07
1.970000e-12,3.526389e-07,9.104569e-08,1.094001e-07,1.168521e-07,2.667740e-01,2.660528e-01,5.295030e-05,3.526389e-07
1.980000e-12,3.565760e-07,9.208507e-08,1.104959e-07,1.180725e-07,2.683938e-01,2.676583e-01,5.272772e-05,3.565760e-07
1.990000e-12,3.604965e-07,9.312265e-08,1.115879e-07,1.192796e-07,2.700071e-01,2.692572e-01,5.250779e-05,3.604965e-07
2.000000e-12,3.643992e-07,9.415818e-08,1.126761e-07,1.204728e-07,2.716139e-01,2.708494e-01,5.229065e-05,3.643992e-07
2.010000e-12,3.682830e-07,9.519145e-08,1.137603e-07,1.216514e-07,2.732142e-01,2.724350e-01,5.207644e-05,3.682830e-07
2.020000e-12,3.721465e-07,9.622222e-08,1.148403e-07,1.228149e-07,2.748082e-01,2.740142e-01,5.186529e-05,3.721465e-07
2.030000e-12,3.759887e-07,9.725026e-08,1.159160e-07,1.239625e-07,2.763960e-01,2.755870e-01,5.165734e-05,3.759887e-07
2.040000e-12,3.798082e-07,9.827535e-08,1.169873e-07,1.250936e-07,2.779777e-01,2.771535e-01,5.145271e-05,3.798082e-07
2.050000e-12,3.836040e-07,9.929725e-08,1.180540e-07,1.262076e-07,2.795534e-01,2.787139e-01,5.125152e-05,3.836040e-07
2.060000e-12,3.873748e-07,1.003158e-07,1.191159e-07,1.273038e-07,2.811231e-01,2.802682e-01,5.105389e-05,3.873748e-07
2.070000e-12,3.911195e-07,1.013306e-07,1.201731e-07,1.283816e-07,2.826870e-01,2.818166e-01,5.085993e-05,3.911195e-07
2.080000e-12,3.948368e-07,1.023417e-07,1.212253e-07,1.294405e-07,2.842452e-01,2.833591e-01,5.066975e-05,3.948368e-07
2.090000e-12,3.985257e-07,1.033487e-07,1.222724e-07,1.304797e-07,2.857978e-01,2.848959e-01,5.048347e-05,3.985257e-07
2.100000e-12,4.021850e-07,1.043514e-07,1.233144e-07,1.314986e-07,2.873450e-01,2.864272e-01,5.030117e-05,4.021850e-07
2.110000e-12,4.058136e-07,1.053497e-07,1.243511e-07,1.324967e-07,2.888867e-01,2.879529e-01,5.012295e-05,4.058136e-07
2.120000e-12,4.094104e-07,1.063432e-07,1.253825e-07,1.334734e-07,2.904233e-01,2.894733e-01,4.994891e-05,4.094104e-07
2.130000e-12,4.129742e-07,1.073319e-07,1.264084e-07,1.344280e-07,2.919547e-01,2.909885e-01,4.977914e-05,4.129742e-07
2.140000e-12,4.165039e-07,1.083154e-07,1.274288e-07,1.353599e-07,2.934812e-01,2.924985e-01,4.961371e-05,4.165039e-07
2.150000e-12,4.199986e-07,1.092937e-07,1.284437e-07,1.362686e-07,2.950028e-01,2.940036e-01,4.945271e-05,4.199986e-07
2.160000e-12,4.234571e-07,1.102665e-07,1.294529e-07,1.371536e-07,2.965197e-01,2.955039e-01,4.929621e-05,4.234571e-07
2.170000e-12,4.268784e-07,1.112336e-07,1.304564e-07,1.380141e-07,2.980321e-01,2.969996e-01,4.914428e-05,4.268784e-07
2.180000e-12,4.302615e-07,1.121949e-07,1.314542e-07,1.388497e-07,2.995400e-01,2.984906e-01,4.899699e-05,4.302615e-07
2.190000e-12,4.336054e-07,1.131501e-07,1.324461e-07,1.396599e-07,3.010435e-01,2.999773e-01,4.885441e-05,4.336054e-07
2.200000e-12,4.369091e-07,1.140990e-07,1.334323e-07,1.404441e-07,3.025430e-01,3.014597e-01,4.871658e-05,4.369091e-07
2.210000e-12,4.401716e-07,1.150416e-07,1.344126e-07,1.412017e-07,3.040384e-01,3.029380e-01,4.858356e-05,4.401716e-07
2.220000e-12,4.433920e-07,1.159775e-07,1.353870e-07,1.419323e-07,3.055299e-01,3.044123e-01,4.845540e-05,4.433920e-07
2.230000e-12,4.465694e-07,1.169067e-07,1.363555e-07,1.426353e-07,3.070177e-01,3.058828e-01,4.833215e-05,4.465694e-07
2.240000e-12,4.497029e-07,1.178290e-07,1.373181e-07,1.433103e-07,3.085019e-01,3.073496e-01,4.821384e-05,4.497029e-07
2.250000e-12,4.527916e-07,1.187443e-07,1.382748e-07,1.439568e-07,3.099827e-01,3.088129e-01,4.810052e-05,4.527916e-07
2.260000e-12,4.558346e-07,1.196522e-07,1.392257e-07,1.445743e-07,3.114601e-01,3.102729e-01,4.799221e-05,4.558346e-07
2.270000e-12,4.588312e-07,1.205528e-07,1.401706e-07,1.451624e-07,3.129345e-01,3.117296e-01,4.788894e-05,4.588312e-07
2.280000e-12,4.617805e-07,1.214459e-07,1.411097e-07,1.457206e-07,3.144058e-01,3.131833e-01,4.779074e-05,4.617805e-07
2.290000e-12,4.646817e-07,1.223313e-07,1.420430e-07,1.462485e-07,3.158743e-01,3.146340e-01,4.769763e-05,4.646817e-07
2.300000e-12,4.675341e-07,1.232089e-07,1.429704e-07,1.467458e-07,3.173401e-01,3.160820e-01,4.760962e-05,4.675341e-07
2.310000e-12,4.703371e-07,1.240785e-07,1.438922e-07,1.472119e-07,3.188034e-01,3.175274e-01,4.752672e-05,4.703371e-07
2.320000e-12,4.730898e-07,1.249401e-07,1.448082e-07,1.476465e-07,3.202643e-01,3.189704e-01,4.744895e-05,4.730898e-07
2.330000e-12,4.757916e-07,1.257934e-07,1.457185e-07,1.480493e-07,3.217230e-01,3.204111e-01,4.737630e-05,4.757916e-07
2.340000e-12,4.784419e-07,1.266385e-07,1.466233e-07,1.484199e-07,3.231795e-01,3.218497e-01,4.730878e-05,4.784419e-07
2.350000e-12,4.810401e-07,1.274751e-07,1.475225e-07,1.487580e-07,3.246342e-01,3.232863e-01,4.724638e-05,4.810401e-07
2.360000e-12,4.835855e-07,1.283032e-07,1.484163e-07,1.490633e-07,3.260870e-01,3.247210e-01,4.718910e-05,4.835855e-07
2.370000e-12,4.860777e-07,1.291227e-07,1.493048e-07,1.493354e-07,3.275383e-01,3.261541e-01,4.713693e-05,4.860777e-07
2.380000e-12,4.885161e-07,1.299334e-07,1.501879e-07,1.495742e-07,3.289880e-01,3.275857e-01,4.708985e-05,4.885161e-07
2.390000e-12,4.909002e-07,1.307353e-07,1.510659e-07,1.497793e-07,3.304365e-01,3.290160e-01,4.704784e-05,4.909002e-07
2.400000e-12,4.932296e-07,1.315283e-07,1.519388e-07,1.499504e-07,3.318837e-01,3.304450e-01,4.701088e-05,4.932296e-07
2.410000e-12,4.955039e-07,1.323123e-07,1.528068e-07,1.500875e-07,3.333299e-01,3.318730e-01,4.697895e-05,4.955039e-07
2.420000e-12,4.977226e-07,1.330872e-07,1.536698e-07,1.501902e-07,3.347753e-01,3.333001e-01,4.695201e-05,4.977226e-07
2.430000e-12,4.998854e-07,1.338530e-07,1.545282e-07,1.502584e-07,3.362199e-01,3.347265e-01,4.693005e-05,4.998854e-07
2.440000e-12,5.019919e-07,1.346095e-07,1.553819e-07,1.502919e-07,3.376639e-01,3.361522e-01,4.691301e-05,5.019919e-07
2.450000e-12,5.040419e-07,1.353569e-07,1.562311e-07,1.502906e-07,3.391075e-01,3.375775e-01,4.690087e-05,5.040419e-07
2.460000e-12,5.060351e-07,1.360948e-07,1.570760e-07,1.502543e-07,3.405508e-01,3.390026e-01,4.689358e-05,5.060351e-07
2.470000e-12,5.079713e-07,1.368235e-07,1.579166e-07,1.501829e-07,3.419939e-01,3.404274e-01,4.689110e-05,5.079713e-07
2.480000e-12,5.098502e-07,1.375427e-07,1.587532e-07,1.500764e-07,3.434371e-01,3.418523e-01,4.689338e-05,5.098502e-07
2.490000e-12,5.116717e-07,1.382524e-07,1.595859e-07,1.499347e-07,3.448803e-01,3.432773e-01,4.690037e-05,5.116717e-07
2.500000e-12,5.134358e-07,1.389527e-07,1.604148e-07,1.497578e-07,3.463238e-01,3.447026e-01,4.691202e-05,5.134358e-07
2.510000e-12,5.151422e-07,1.396435e-07,1.612400e-07,1.495455e-07,3.477677e-01,3.461283e-01,4.692827e-05,5.151422e-07
2.520000e-12,5.167910e-07,1.403247e-07,1.620619e-07,1.492980e-07,3.492122e-01,3.475546e-01,4.694906e-05,5.167910e-07
2.530000e-12,5.183820e-07,1.409964e-07,1.628805e-07,1.490152e-07,3.506573e-01,3.489816e-01,4.697434e-05,5.183820e-07
2.540000e-12,5.199154e-07,1.416586e-07,1.636960e-07,1.486972e-07,3.521032e-01,3.504094e-01,4.700404e-05,5.199154e-07
2.550000e-12,5.213912e-07,1.423111e-07,1.645085e-07,1.483440e-07,3.535500e-01,3.518382e-01,4.703809e-05,5.213912e-07
2.560000e-12,5.228094e-07,1.429542e-07,1.653183e-07,1.479558e-07,3.549979e-01,3.532681e-01,4.707643e-05,5.228094e-07
2.570000e-12,5.241701e-07,1.435876e-07,1.661256e-07,1.475325e-07,3.564470e-01,3.546992e-01,4.711898e-05,5.241701e-07
2.580000e-12,5.254736e-07,1.442115e-07,1.669305e-07,1.470745e-07,3.578973e-01,3.561317e-01,4.716568e-05,5.254736e-07
2.590000e-12,5.267200e-07,1.448259e-07,1.677332e-07,1.465817e-07,3.593491e-01,3.575656e-01,4.721645e-05,5.267200e-07
2.600000e-12,5.279094e-07,1.454308e-07,1.685339e-07,1.460544e-07,3.608025e-01,3.590012e-01,4.727121e-05,5.279094e-07
2.610000e-12,5.290422e-07,1.460262e-07,1.693328e-07,1.454928e-07,3.622575e-01,3.604384e-01,4.732988e-05,5.290422e-07
2.620000e-12,5.301187e-07,1.466121e-07,1.701301e-07,1.448970e-07,3.637142e-01,3.618776e-01,4.739239e-05,5.301187e-07
2.630000e-12,5.311391e-07,1.471886e-07,1.709260e-07,1.442674e-07,3.651729e-01,3.633186e-01,4.745865e-05,5.311391e-07
2.640000e-12,5.321039e-07,1.477558e-07,1.717208e-07,1.436041e-07,3.666335e-01,3.647618e-01,4.752858e-05,5.321039e-07
2.650000e-12,5.330133e-07,1.483136e-07,1.725145e-07,1.429075e-07,3.680962e-01,3.662071e-01,4.760209e-05,5.330133e-07
2.660000e-12,5.338679e-07,1.488622e-07,1.733074e-07,1.421779e-07,3.695612e-01,3.676547e-01,4.767910e-05,5.338679e-07
2.670000e-12,5.346681e-07,1.494015e-07,1.740998e-07,1.414155e-07,3.710284e-01,3.691047e-01,4.775951e-05,5.346681e-07
2.680000e-12,5.354143e-07,1.499317e-07,1.748918e-07,1.406207e-07,3.724980e-01,3.705572e-01,4.784325e-05,5.354143e-07
2.690000e-12,5.361071e-07,1.504528e-07,1.756836e-07,1.397939e-07,3.739701e-01,3.720123e-01,4.793021e-05,5.361071e-07
2.700000e-12,5.367471e-07,1.509648e-07,1.764754e-07,1.389355e-07,3.754448e-01,3.734700e-01,4.802032e-05,5.367471e-07
2.710000e-12,5.373347e-07,1.514679e-07,1.772675e-07,1.380458e-07,3.769222e-01,3.749306e-01,4.811346e-05,5.373347e-07
2.720000e-12,5.378707e-07,1.519622e-07,1.780601e-07,1.371253e-07,3.784024e-01,3.763940e-01,4.820956e-05,5.378707e-07
2.730000e-12,5.383557e-07,1.524476e-07,1.788533e-07,1.361745e-07,3.798854e-01,3.778604e-01,4.830851e-05,5.383557e-07
2.740000e-12,5.387904e-07,1.529244e-07,1.796474e-07,1.351938e-07,3.813713e-01,3.793298e-01,4.841022e-05,5.387904e-07
2.750000e-12,5.391754e-07,1.533925e-07,1.804426e-07,1.341836e-07,3.828602e-01,3.808024e-01,4.851460e-05,5.391754e-07
2.760000e-12,5.395114e-07,1.538522e-07,1.812391e-07,1.331446e-07,3.843522e-01,3.822782e-01,4.862155e-05,5.395114e-07
2.770000e-12,5.397994e-07,1.543034e-07,1.820371e-07,1.320772e-07,3.858474e-01,3.837572e-01,4.873096e-05,5.397994e-07
2.780000e-12,5.400400e-07,1.547463e-07,1.828368e-07,1.309820e-07,3.873458e-01,3.852397e-01,4.884275e-05,5.400400e-07
2.790000e-12,5.402341e-07,1.551810e-07,1.836385e-07,1.298595e-07,3.888475e-01,3.867255e-01,4.895681e-05,5.402341e-07
2.800000e-12,5.403825e-07,1.556076e-07,1.844422e-07,1.287104e-07,3.903526e-01,3.882149e-01,4.907305e-05,5.403825e-07
2.810000e-12,5.404860e-07,1.560263e-07,1.852482e-07,1.275352e-07,3.918611e-01,3.897078e-01,4.919136e-05,5.404860e-07
2.820000e-12,5.405457e-07,1.564370e-07,1.860568e-07,1.263345e-07,3.933731e-01,3.912043e-01,4.931165e-05,5.405457e-07
2.830000e-12,5.405624e-07,1.568400e-07,1.868680e-07,1.251090e-07,3.948886e-01,3.927045e-01,4.943383e-05,5.405624e-07
2.840000e-12,5.405370e-07,1.572355e-07,1.876822e-07,1.238593e-07,3.964077e-01,3.942085e-01,4.955778e-05,5.405370e-07
2.850000e-12,5.404706e-07,1.576234e-07,1.884994e-07,1.225861e-07,3.979304e-01,3.957163e-01,4.968341e-05,5.404706e-07
2.860000e-12,5.403641e-07,1.580039e-07,1.893200e-07,1.212902e-07,3.994568e-01,3.972279e-01,4.981063e-05,5.403641e-07
2.870000e-12,5.402186e-07,1.583773e-07,1.901439e-07,1.199721e-07,4.009869e-01,3.987433e-01,4.993933e-05,5.402186e-07
2.880000e-12,5.400351e-07,1.587435e-07,1.909716e-07,1.186326e-07,4.025208e-01,4.002627e-01,5.006942e-05,5.400351e-07
2.890000e-12,5.398146e-07,1.591027e-07,1.918030e-07,1.172725e-07,4.040586e-01,4.017861e-01,5.020080e-05,5.398146e-07
2.900000e-12,5.395583e-07,1.594552e-07,1.926384e-07,1.158924e-07,4.056001e-01,4.033135e-01,5.033337e-05,5.395583e-07
2.910000e-12,5.392672e-07,1.598010e-07,1.934780e-07,1.144932e-07,4.071456e-01,4.048450e-01,5.046703e-05,5.392672e-07
2.920000e-12,5.389425e-07,1.601402e-07,1.943219e-07,1.130757e-07,4.086949e-01,4.063805e-01,5.060170e-05,5.389425e-07
2.930000e-12,5.385853e-07,1.604730e-07,1.951703e-07,1.116405e-07,4.102482e-01,4.079201e-01,5.073726e-05,5.385853e-07
2.940000e-12,5.381967e-07,1.607997e-07,1.960233e-07,1.101886e-07,4.118054e-01,4.094638e-01,5.087364e-05,5.381967e-07
2.950000e-12,5.377780e-07,1.611202e-07,1.968811e-07,1.087207e-07,4.133666e-01,4.110117e-01,5.101072e-05,5.377780e-07
2.960000e-12,5.373303e-07,1.614348e-07,1.977439e-07,1.072377e-07,4.149318e-01,4.125638e-01,5.114843e-05,5.373303e-07
2.970000e-12,5.368549e-07,1.617435e-07,1.986117e-07,1.057403e-07,4.165010e-01,4.141201e-01,5.128667e-05,5.368549e-07
2.980000e-12,5.363529e-07,1.620467e-07,1.994847e-07,1.042295e-07,4.180743e-01,4.156806e-01,5.142535e-05,5.363529e-07
2.990000e-12,5.358255e-07,1.623444e-07,2.003631e-07,1.027061e-07,4.196515e-01,4.172452e-01,5.156437e-05,5.358255e-07
3.000000e-12,5.352741e-07,1.626368e-07,2.012469e-07,1.011709e-07,4.212328e-01,4.188142e-01,5.170365e-05,5.352741e-07
3.010000e-12,5.346998e-07,1.629240e-07,2.021363e-07,9.962491e-08,4.228182e-01,4.203873e-01,5.184310e-05,5.346998e-07
3.020000e-12,5.341040e-07,1.632062e-07,2.030314e-07,9.806889e-08,4.244076e-01,4.219647e-01,5.198264e-05,5.341040e-07
3.030000e-12,5.334878e-07,1.634835e-07,2.039323e-07,9.650376e-08,4.260010e-01,4.235463e-01,5.212217e-05,5.334878e-07
3.040000e-12,5.328527e-07,1.637562e-07,2.048391e-07,9.493043e-08,4.275985e-01,4.251322e-01,5.226161e-05,5.328527e-07
3.050000e-12,5.321998e-07,1.640244e-07,2.057519e-07,9.334980e-08,4.292001e-01,4.267223e-01,5.240089e-05,5.321998e-07
3.060000e-12,5.315304e-07,1.642881e-07,2.066707e-07,9.176277e-08,4.308057e-01,4.283166e-01,5.253991e-05,5.315304e-07
3.070000e-12,5.308459e-07,1.645477e-07,2.075957e-07,9.017026e-08,4.324153e-01,4.299152e-01,5.267860e-05,5.308459e-07
3.080000e-12,5.301476e-07,1.648033e-07,2.085270e-07,8.857318e-08,4.340289e-01,4.315179e-01,5.281688e-05,5.301476e-07
3.090000e-12,5.294368e-07,1.650549e-07,2.094645e-07,8.697246e-08,4.356465e-01,4.331249e-01,5.295467e-05,5.294368e-07
3.100000e-12,5.287147e-07,1.653029e-07,2.104084e-07,8.536901e-08,4.372681e-01,4.347360e-01,5.309190e-05,5.287147e-07
3.110000e-12,5.279827e-07,1.655473e-07,2.113588e-07,8.376377e-08,4.388937e-01,4.363513e-01,5.322849e-05,5.279827e-07
3.120000e-12,5.272421e-07,1.657882e-07,2.123155e-07,8.215765e-08,4.405232e-01,4.379707e-01,5.336437e-05,5.272421e-07
3.130000e-12,5.264943e-07,1.660260e-07,2.132788e-07,8.055159e-08,4.421566e-01,4.395943e-01,5.349947e-05,5.264943e-07
3.140000e-12,5.257404e-07,1.662606e-07,2.142486e-07,7.894652e-08,4.437939e-01,4.412219e-01,5.363372e-05,5.257404e-07
3.150000e-12,5.249819e-07,1.664924e-07,2.152249e-07,7.734337e-08,4.454351e-01,4.428536e-01,5.376705e-05,5.249819e-07
3.160000e-12,5.242201e-07,1.667214e-07,2.162079e-07,7.574306e-08,4.470802e-01,4.444893e-01,5.389940e-05,5.242201e-07
3.170000e-12,5.234562e-07,1.669477e-07,2.171974e-07,7.414651e-08,4.487290e-01,4.461291e-01,5.403070e-05,5.234562e-07
3.180000e-12,5.226915e-07,1.671716e-07,2.181935e-07,7.255467e-08,4.503817e-01,4.477728e-01,5.416089e-05,5.226915e-07
3.190000e-12,5.219274e-07,1.673932e-07,2.191961e-07,7.096844e-08,4.520380e-01,4.494204e-01,5.428991e-05,5.219274e-07
3.200000e-12,5.211651e-07,1.676127e-07,2.202054e-07,6.938874e-08,4.536981e-01,4.510720e-01,5.441771e-05,5.211651e-07
3.210000e-12,5.204059e-07,1.678302e-07,2.212212e-07,6.781648e-08,4.553619e-01,4.527274e-01,5.454421e-05,5.204059e-07
3.220000e-12,5.196510e-07,1.680458e-07,2.222435e-07,6.625259e-08,4.570292e-01,4.543866e-01,5.466938e-05,5.196510e-07
3.230000e-12,5.189018e-07,1.682598e-07,2.232723e-07,6.469795e-08,4.587002e-01,4.560497e-01,5.479316e-05,5.189018e-07
3.240000e-12,5.181595e-07,1.684722e-07,2.243076e-07,6.315346e-08,4.603747e-01,4.577164e-01,5.491550e-05,5.181595e-07
3.250000e-12,5.174253e-07,1.686832e-07,2.253493e-07,6.162002e-08,4.620528e-01,4.593869e-01,5.503634e-05,5.174253e-07
3.260000e-12,5.167005e-07,1.688929e-07,2.263973e-07,6.009851e-08,4.637343e-01,4.610610e-01,5.515564e-05,5.167005e-07
3.270000e-12,5.159862e-07,1.691015e-07,2.274516e-07,5.858980e-08,4.654192e-01,4.627387e-01,5.527336e-05,5.159862e-07
3.280000e-12,5.152837e-07,1.693092e-07,2.285122e-07,5.709477e-08,4.671075e-01,4.644199e-01,5.538946e-05,5.152837e-07
3.290000e-12,5.145942e-07,1.695160e-07,2.295788e-07,5.561425e-08,4.687991e-01,4.661047e-01,5.550388e-05,5.145942e-07
3.300000e-12,5.139187e-07,1.697221e-07,2.306516e-07,5.414911e-08,4.704939e-01,4.677929e-01,5.561660e-05,5.139187e-07
3.310000e-12,5.132586e-07,1.699277e-07,2.317303e-07,5.270018e-08,4.721920e-01,4.694845e-01,5.572758e-05,5.132586e-07
3.320000e-12,5.126149e-07,1.701328e-07,2.328149e-07,5.126828e-08,4.738933e-01,4.711794e-01,5.583677e-05,5.126149e-07
3.330000e-12,5.119888e-07,1.703376e-07,2.339053e-07,4.985423e-08,4.755977e-01,4.728777e-01,5.594415e-05,5.119888e-07
3.340000e-12,5.113813e-07,1.705422e-07,2.350013e-07,4.845883e-08,4.773051e-01,4.745791e-01,5.604969e-05,5.113813e-07
3.350000e-12,5.107936e-07,1.707468e-07,2.361029e-07,4.708287e-08,4.790156e-01,4.762838e-01,5.615336e-05,5.107936e-07
3.360000e-12,5.102267e-07,1.709514e-07,2.372098e-07,4.572712e-08,4.807290e-01,4.779916e-01,5.625512e-05,5.102267e-07
3.370000e-12,5.096817e-07,1.711562e-07,2.383221e-07,4.439235e-08,4.824453e-01,4.797024e-01,5.635496e-05,5.096817e-07
3.380000e-12,5.091595e-07,1.713613e-07,2.394396e-07,4.307929e-08,4.841645e-01,4.814162e-01,5.645285e-05,5.091595e-07
3.390000e-12,5.086613e-07,1.715669e-07,2.405620e-07,4.178869e-08,4.858864e-01,4.831330e-01,5.654877e-05,5.086613e-07
3.400000e-12,5.081879e-07,1.717730e-07,2.416894e-07,4.052126e-08,4.876111e-01,4.848527e-01,5.664270e-05,5.081879e-07
3.410000e-12,5.077404e-07,1.719797e-07,2.428214e-07,3.927770e-08,4.893384e-01,4.865752e-01,5.673462e-05,5.077404e-07
3.420000e-12,5.073196e-07,1.721871e-07,2.439580e-07,3.805869e-08,4.910684e-01,4.883004e-01,5.682452e-05,5.073196e-07
3.430000e-12,5.069266e-07,1.723954e-07,2.450990e-07,3.686490e-08,4.928009e-01,4.900284e-01,5.691239e-05,5.069266e-07
3.440000e-12,5.065621e-07,1.726046e-07,2.462442e-07,3.569697e-08,4.945359e-01,4.917590e-01,5.699820e-05,5.065621e-07
3.450000e-12,5.062271e-07,1.728149e-07,2.473935e-07,3.455555e-08,4.962733e-01,4.934921e-01,5.708195e-05,5.062271e-07
3.460000e-12,5.059223e-07,1.730263e-07,2.485467e-07,3.344123e-08,4.980131e-01,4.952278e-01,5.716364e-05,5.059223e-07
3.470000e-12,5.056487e-07,1.732390e-07,2.497035e-07,3.235462e-08,4.997553e-01,4.969659e-01,5.724326e-05,5.056487e-07
3.480000e-12,5.054069e-07,1.734530e-07,2.508638e-07,3.129630e-08,5.014997e-01,4.987065e-01,5.732079e-05,5.054069e-07
3.490000e-12,5.051978e-07,1.736683e-07,2.520275e-07,3.026680e-08,5.032462e-01,5.004493e-01,5.739625e-05,5.051978e-07
3.500000e-12,5.050221e-07,1.738852e-07,2.531942e-07,2.926668e-08,5.049950e-01,5.021944e-01,5.746962e-05,5.050221e-07
3.510000e-12,5.048805e-07,1.741036e-07,2.543638e-07,2.829644e-08,5.067458e-01,5.039417e-01,5.754092e-05,5.048805e-07
3.520000e-12,5.047736e-07,1.743236e-07,2.555362e-07,2.735659e-08,5.084986e-01,5.056911e-01,5.761013e-05,5.047736e-07
3.530000e-12,5.047021e-07,1.745454e-07,2.567110e-07,2.644758e-08,5.102534e-01,5.074427e-01,5.767727e-05,5.047021e-07
3.540000e-12,5.046667e-07,1.747690e-07,2.578881e-07,2.556988e-08,5.120100e-01,5.091962e-01,5.774234e-05,5.046667e-07
3.550000e-12,5.046679e-07,1.749944e-07,2.590673e-07,2.472392e-08,5.137686e-01,5.109516e-01,5.780535e-05,5.046679e-07
3.560000e-12,5.047063e-07,1.752217e-07,2.602483e-07,2.391010e-08,5.155289e-01,5.127090e-01,5.786631e-05,5.047063e-07
3.570000e-12,5.047825e-07,1.754511e-07,2.614310e-07,2.312880e-08,5.172909e-01,5.144681e-01,5.792522e-05,5.047825e-07
3.580000e-12,5.048969e-07,1.756824e-07,2.626150e-07,2.238040e-08,5.190546e-01,5.162291e-01,5.798211e-05,5.048969e-07
3.590000e-12,5.050499e-07,1.759159e-07,2.638002e-07,2.166524e-08,5.208199e-01,5.179917e-01,5.803697e-05,5.050499e-07
3.600000e-12,5.052422e-07,1.761515e-07,2.649864e-07,2.098362e-08,5.225867e-01,5.197560e-01,5.808984e-05,5.052422e-07
3.610000e-12,5.054740e-07,1.763893e-07,2.661733e-07,2.033586e-08,5.243551e-01,5.215218e-01,5.814072e-05,5.054740e-07
3.620000e-12,5.057458e-07,1.766293e-07,2.673606e-07,1.972221e-08,5.261249e-01,5.232892e-01,5.818964e-05,5.057458e-07
3.630000e-12,5.060579e-07,1.768716e-07,2.685482e-07,1.914293e-08,5.278961e-01,5.250580e-01,5.823660e-05,5.060579e-07
3.640000e-12,5.064106e-07,1.771163e-07,2.697359e-07,1.859825e-08,5.296686e-01,5.268282e-01,5.828164e-05,5.064106e-07
3.650000e-12,5.068043e-07,1.773634e-07,2.709232e-07,1.808836e-08,5.314423e-01,5.285997e-01,5.832478e-05,5.068043e-07
3.660000e-12,5.072391e-07,1.776128e-07,2.721102e-07,1.761344e-08,5.332173e-01,5.303726e-01,5.836603e-05,5.072391e-07
3.670000e-12,5.077154e-07,1.778647e-07,2.732964e-07,1.717365e-08,5.349935e-01,5.321466e-01,5.840542e-05,5.077154e-07
3.680000e-12,5.082333e-07,1.781190e-07,2.744818e-07,1.676912e-08,5.367708e-01,5.339218e-01,5.844298e-05,5.082333e-07
3.690000e-12,5.087931e-07,1.783759e-07,2.756659e-07,1.639996e-08,5.385492e-01,5.356982e-01,5.847874e-05,5.087931e-07
3.700000e-12,5.093948e-07,1.786353e-07,2.768487e-07,1.606624e-08,5.403285e-01,5.374756e-01,5.851271e-05,5.093948e-07
3.710000e-12,5.100385e-07,1.788972e-07,2.780298e-07,1.576803e-08,5.421089e-01,5.392540e-01,5.854494e-05,5.100385e-07
3.720000e-12,5.107245e-07,1.791617e-07,2.792090e-07,1.550536e-08,5.438901e-01,5.410333e-01,5.857545e-05,5.107245e-07
3.730000e-12,5.114526e-07,1.794287e-07,2.803861e-07,1.527824e-08,5.456723e-01,5.428136e-01,5.860427e-05,5.114526e-07
3.740000e-12,5.122229e-07,1.796984e-07,2.815609e-07,1.508666e-08,5.474552e-01,5.445947e-01,5.863143e-05,5.122229e-07
3.750000e-12,5.130355e-07,1.799707e-07,2.827331e-07,1.493059e-08,5.492390e-01,5.463766e-01,5.865697e-05,5.130355e-07
3.760000e-12,5.138903e-07,1.802456e-07,2.839025e-07,1.480995e-08,5.510234e-01,5.481593e-01,5.868092e-05,5.138903e-07
3.770000e-12,5.147872e-07,1.805231e-07,2.850688e-07,1.472468e-08,5.528086e-01,5.499427e-01,5.870331e-05,5.147872e-07
3.780000e-12,5.157261e-07,1.808033e-07,2.862319e-07,1.467466e-08,5.545944e-01,5.517267e-01,5.872418e-05,5.157261e-07
3.790000e-12,5.167069e-07,1.810861e-07,2.873915e-07,1.465976e-08,5.563808e-01,5.535113e-01,5.874357e-05,5.167069e-07
3.800000e-12,5.177295e-07,1.813715e-07,2.885474e-07,1.467983e-08,5.581678e-01,5.552965e-01,5.876151e-05,5.177295e-07
3.810000e-12,5.187937e-07,1.816596e-07,2.896994e-07,1.473470e-08,5.599553e-01,5.570823e-01,5.877804e-05,5.187937e-07
3.820000e-12,5.198993e-07,1.819503e-07,2.908473e-07,1.482416e-08,5.617433e-01,5.588685e-01,5.879319e-05,5.198993e-07
3.830000e-12,5.210460e-07,1.822436e-07,2.919908e-07,1.494799e-08,5.635318e-01,5.606551e-01,5.880701e-05,5.210460e-07
