time,"V(A)","I(L4|XLOADINA)","I(RL|XSTORAGE)","V(Q)"
1.042100e-10,1.526732e-05,1.138994e-05,1.270229e-06,6.351143e-07
1.042200e-10,1.543801e-05,1.140465e-05,1.280665e-06,6.403323e-07
1.042300e-10,1.561043e-05,1.141953e-05,1.291229e-06,6.456145e-07
1.042400e-10,1.578457e-05,1.143458e-05,1.301923e-06,6.509617e-07
1.042500e-10,1.596041e-05,1.144980e-05,1.312749e-06,6.563744e-07
1.042600e-10,1.613793e-05,1.146519e-05,1.323707e-06,6.618533e-07
1.042700e-10,1.631711e-05,1.148075e-05,1.334798e-06,6.673990e-07
1.042800e-10,1.649794e-05,1.149649e-05,1.346024e-06,6.730121e-07
1.042900e-10,1.668039e-05,1.151241e-05,1.357387e-06,6.786933e-07
1.043000e-10,1.686446e-05,1.152850e-05,1.368886e-06,6.844431e-07
1.043100e-10,1.705010e-05,1.154477e-05,1.380524e-06,6.902622e-07
1.043200e-10,1.723732e-05,1.156122e-05,1.392302e-06,6.961511e-07
1.043300e-10,1.742607e-05,1.157785e-05,1.404221e-06,7.021103e-07
1.043400e-10,1.761635e-05,1.159467e-05,1.416281e-06,7.081405e-07
1.043500e-10,1.780813e-05,1.161167e-05,1.428484e-06,7.142421e-07
1.043600e-10,1.800139e-05,1.162886e-05,1.440832e-06,7.204158e-07
1.043700e-10,1.819611e-05,1.164623e-05,1.453324e-06,7.266619e-07
1.043800e-10,1.839226e-05,1.166380e-05,1.465962e-06,7.329811e-07
1.043900e-10,1.858981e-05,1.168155e-05,1.478747e-06,7.393737e-07
1.044000e-10,1.878875e-05,1.169950e-05,1.491681e-06,7.458404e-07
1.044100e-10,1.898905e-05,1.171764e-05,1.504763e-06,7.523815e-07
1.044200e-10,1.919069e-05,1.173597e-05,1.517995e-06,7.589975e-07
1.044300e-10,1.939364e-05,1.175450e-05,1.531378e-06,7.656889e-07
1.044400e-10,1.959787e-05,1.177323e-05,1.544912e-06,7.724561e-07
1.044500e-10,1.980337e-05,1.179216e-05,1.558599e-06,7.792995e-07
1.044600e-10,2.001010e-05,1.181128e-05,1.572439e-06,7.862194e-07
1.044700e-10,2.021804e-05,1.183061e-05,1.586433e-06,7.932164e-07
1.044800e-10,2.042716e-05,1.185013e-05,1.600581e-06,8.002907e-07
1.044900e-10,2.063745e-05,1.186986e-05,1.614886e-06,8.074428e-07
1.045000e-10,2.084886e-05,1.188979e-05,1.629346e-06,8.146730e-07
1.045100e-10,2.106139e-05,1.190993e-05,1.643963e-06,8.219816e-07
1.045200e-10,2.127499e-05,1.193027e-05,1.658738e-06,8.293689e-07
1.045300e-10,2.148964e-05,1.195082e-05,1.673671e-06,8.368353e-07
1.045400e-10,2.170533e-05,1.197158e-05,1.688762e-06,8.443810e-07
1.045500e-10,2.192201e-05,1.199254e-05,1.704013e-06,8.520064e-07
1.045600e-10,2.213967e-05,1.201372e-05,1.719423e-06,8.597117e-07
1.045700e-10,2.235828e-05,1.203511e-05,1.734994e-06,8.674971e-07
1.045800e-10,2.257781e-05,1.205670e-05,1.750726e-06,8.753629e-07
1.045900e-10,2.279824e-05,1.207851e-05,1.766619e-06,8.833093e-07
1.046000e-10,2.301955e-05,1.210053e-05,1.782673e-06,8.913366e-07
1.046100e-10,2.324170e-05,1.212277e-05,1.798890e-06,8.994449e-07
1.046200e-10,2.346467e-05,1.214522e-05,1.815269e-06,9.076345e-07
1.046300e-10,2.368844e-05,1.216788e-05,1.831811e-06,9.159054e-07
1.046400e-10,2.391298e-05,1.219076e-05,1.848516e-06,9.242580e-07
1.046500e-10,2.413827e-05,1.221386e-05,1.865384e-06,9.326922e-07
1.046600e-10,2.436428e-05,1.223718e-05,1.882417e-06,9.412083e-07
1.046700e-10,2.459099e-05,1.226071e-05,1.899613e-06,9.498064e-07
1.046800e-10,2.481838e-05,1.228446e-05,1.916973e-06,9.584866e-07
1.046900e-10,2.504642e-05,1.230843e-05,1.934498e-06,9.672490e-07
1.047000e-10,2.527510e-05,1.233262e-05,1.952187e-06,9.760937e-07
1.047100e-10,2.550439e-05,1.235703e-05,1.970042e-06,9.850208e-07
1.047200e-10,2.573426e-05,1.238166e-05,1.988061e-06,9.940303e-07
1.047300e-10,2.596470e-05,1.240651e-05,2.006245e-06,1.003122e-06
1.047400e-10,2.619569e-05,1.243158e-05,2.024594e-06,1.012297e-06
1.047500e-10,2.642721e-05,1.245688e-05,2.043108e-06,1.021554e-06
1.047600e-10,2.665924e-05,1.248239e-05,2.061787e-06,1.030894e-06
1.047700e-10,2.689176e-05,1.250813e-05,2.080632e-06,1.040316e-06
1.047800e-10,2.712476e-05,1.253410e-05,2.099642e-06,1.049821e-06
1.047900e-10,2.735821e-05,1.256028e-05,2.118817e-06,1.059408e-06
1.048000e-10,2.759210e-05,1.258669e-05,2.138157e-06,1.069078e-06
1.048100e-10,2.782642e-05,1.261333e-05,2.157662e-06,1.078831e-06
1.048200e-10,2.806115e-05,1.264019e-05,2.177333e-06,1.088666e-06
1.048300e-10,2.829628e-05,1.266727e-05,2.197168e-06,1.098584e-06
1.048400e-10,2.853179e-05,1.269458e-05,2.217169e-06,1.108584e-06
1.048500e-10,2.876767e-05,1.272212e-05,2.237334e-06,1.118667e-06
1.048600e-10,2.900392e-05,1.274988e-05,2.257664e-06,1.128832e-06
1.048700e-10,2.924052e-05,1.277787e-05,2.278159e-06,1.139079e-06
1.048800e-10,2.947747e-05,1.280609e-05,2.298818e-06,1.149409e-06
1.048900e-10,2.971475e-05,1.283453e-05,2.319641e-06,1.159821e-06
1.049000e-10,2.995236e-05,1.286320e-05,2.340629e-06,1.170314e-06
1.049100e-10,3.019029e-05,1.289209e-05,2.361780e-06,1.180890e-06
1.049200e-10,3.042854e-05,1.292122e-05,2.383095e-06,1.191548e-06
1.049300e-10,3.066711e-05,1.295057e-05,2.404574e-06,1.202287e-06
1.049400e-10,3.090599e-05,1.298015e-05,2.426216e-06,1.213108e-06
1.049500e-10,3.114518e-05,1.300995e-05,2.448022e-06,1.224011e-06
1.049600e-10,3.138468e-05,1.303999e-05,2.469990e-06,1.234995e-06
1.049700e-10,3.162450e-05,1.307025e-05,2.492122e-06,1.246061e-06
1.049800e-10,3.186463e-05,1.310075e-05,2.514416e-06,1.257208e-06
1.049900e-10,3.210508e-05,1.313147e-05,2.536872e-06,1.268436e-06
1.050000e-10,3.234585e-05,1.316242e-05,2.559491e-06,1.279745e-06
1.050100e-10,3.259118e-05,1.319360e-05,2.582272e-06,1.291136e-06
1.050200e-10,3.283126e-05,1.322502e-05,2.605216e-06,1.302608e-06
1.050300e-10,3.307312e-05,1.325666e-05,2.628321e-06,1.314161e-06
1.050400e-10,3.331537e-05,1.328853e-05,2.651589e-06,1.325794e-06
1.050500e-10,3.355802e-05,1.332064e-05,2.675018e-06,1.337509e-06
1.050600e-10,3.380108e-05,1.335298e-05,2.698609e-06,1.349304e-06
1.050700e-10,3.404457e-05,1.338554e-05,2.722361e-06,1.361180e-06
1.050800e-10,3.428850e-05,1.341834e-05,2.746274e-06,1.373137e-06
1.050900e-10,3.453290e-05,1.345137e-05,2.770348e-06,1.385174e-06
1.051000e-10,3.477777e-05,1.348464e-05,2.794583e-06,1.397291e-06
1.051100e-10,3.502315e-05,1.351814e-05,2.818978e-06,1.409489e-06
1.051200e-10,3.526905e-05,1.355187e-05,2.843535e-06,1.421767e-06
1.051300e-10,3.551550e-05,1.358583e-05,2.868252e-06,1.434126e-06
1.051400e-10,3.576253e-05,1.362003e-05,2.893130e-06,1.446565e-06
1.051500e-10,3.601016e-05,1.365446e-05,2.918168e-06,1.459084e-06
1.051600e-10,3.625842e-05,1.368913e-05,2.943367e-06,1.471683e-06
1.051700e-10,3.650734e-05,1.372404e-05,2.968727e-06,1.484363e-06
1.051800e-10,3.675696e-05,1.375918e-05,2.994247e-06,1.497124e-06
1.051900e-10,3.700731e-05,1.379456e-05,3.019929e-06,1.509964e-06
1.052000e-10,3.725841e-05,1.383017e-05,3.045771e-06,1.522886e-06
1.052100e-10,3.751032e-05,1.386603e-05,3.071775e-06,1.535888e-06
1.052200e-10,3.776307e-05,1.390212e-05,3.097940e-06,1.548970e-06
1.052300e-10,3.801670e-05,1.393846e-05,3.124267e-06,1.562134e-06
1.052400e-10,3.827125e-05,1.397503e-05,3.150756e-06,1.575378e-06
1.052500e-10,3.852676e-05,1.401185e-05,3.177407e-06,1.588704e-06
1.052600e-10,3.878329e-05,1.404891e-05,3.204221e-06,1.602110e-06
1.052700e-10,3.904087e-05,1.408621e-05,3.231197e-06,1.615599e-06
1.052800e-10,3.929955e-05,1.412376e-05,3.258337e-06,1.629169e-06
1.052900e-10,3.955939e-05,1.416156e-05,3.285641e-06,1.642821e-06
1.053000e-10,3.982043e-05,1.419960e-05,3.313109e-06,1.656555e-06
1.053100e-10,4.008273e-05,1.423789e-05,3.340742e-06,1.670371e-06
1.053200e-10,4.034635e-05,1.427642e-05,3.368541e-06,1.684270e-06
1.053300e-10,4.061134e-05,1.431521e-05,3.396505e-06,1.698253e-06
1.053400e-10,4.087775e-05,1.435425e-05,3.424637e-06,1.712318e-06
1.053500e-10,4.114564e-05,1.439354e-05,3.452936e-06,1.726468e-06
1.053600e-10,4.141509e-05,1.443309e-05,3.481403e-06,1.740701e-06
1.053700e-10,4.168614e-05,1.447289e-05,3.510039e-06,1.755020e-06
1.053800e-10,4.195886e-05,1.451295e-05,3.538846e-06,1.769423e-06
1.053900e-10,4.223331e-05,1.455327e-05,3.567824e-06,1.783912e-06
1.054000e-10,4.250957e-05,1.459385e-05,3.596973e-06,1.798487e-06
1.054100e-10,4.278770e-05,1.463470e-05,3.626296e-06,1.813148e-06
1.054200e-10,4.306776e-05,1.467581e-05,3.655793e-06,1.827896e-06
1.054300e-10,4.334983e-05,1.471718e-05,3.685465e-06,1.842733e-06
1.054400e-10,4.363398e-05,1.475882e-05,3.715314e-06,1.857657e-06
1.054500e-10,4.392028e-05,1.480073e-05,3.745341e-06,1.872671e-06
1.054600e-10,4.420880e-05,1.484292e-05,3.775548e-06,1.887774e-06
1.054700e-10,4.449963e-05,1.488538e-05,3.805935e-06,1.902968e-06
1.054800e-10,4.479282e-05,1.492811e-05,3.836505e-06,1.918252e-06
1.054900e-10,4.508847e-05,1.497113e-05,3.867258e-06,1.933629e-06
1.055000e-10,4.538665e-05,1.501443e-05,3.898197e-06,1.949098e-06
1.055100e-10,4.568744e-05,1.505801e-05,3.929323e-06,1.964661e-06
1.055200e-10,4.599091e-05,1.510187e-05,3.960638e-06,1.980319e-06
1.055300e-10,4.629716e-05,1.514603e-05,3.992143e-06,1.996072e-06
1.055400e-10,4.660625e-05,1.519048e-05,4.023842e-06,2.011921e-06
1.055500e-10,4.691828e-05,1.523522e-05,4.055735e-06,2.027868e-06
1.055600e-10,4.723333e-05,1.528026e-05,4.087825e-06,2.043913e-06
1.055700e-10,4.755147e-05,1.532560e-05,4.120114e-06,2.060057e-06
1.055800e-10,4.787280e-05,1.537125e-05,4.152604e-06,2.076302e-06
1.055900e-10,4.819740e-05,1.541720e-05,4.185297e-06,2.092648e-06
1.056000e-10,4.852535e-05,1.546346e-05,4.218196e-06,2.109098e-06
1.056100e-10,4.885675e-05,1.551004e-05,4.251303e-06,2.125651e-06
1.056200e-10,4.919168e-05,1.555693e-05,4.284620e-06,2.142310e-06
1.056300e-10,4.953022e-05,1.560414e-05,4.318151e-06,2.159075e-06
1.056400e-10,4.987247e-05,1.565167e-05,4.351897e-06,2.175949e-06
1.056500e-10,5.021851e-05,1.569953e-05,4.385862e-06,2.192931e-06
1.056600e-10,5.056843e-05,1.574773e-05,4.420048e-06,2.210024e-06
1.056700e-10,5.092232e-05,1.579626e-05,4.454459e-06,2.227229e-06
1.056800e-10,5.128026e-05,1.584512e-05,4.489097e-06,2.244548e-06
1.056900e-10,5.164236e-05,1.589433e-05,4.523964e-06,2.261982e-06
1.057000e-10,5.200869e-05,1.594389e-05,4.559065e-06,2.279533e-06
1.057100e-10,5.237935e-05,1.599379e-05,4.594403e-06,2.297201e-06
1.057200e-10,5.275442e-05,1.604406e-05,4.629980e-06,2.314990e-06
1.057300e-10,5.313399e-05,1.609468e-05,4.665800e-06,2.332900e-06
1.057400e-10,5.351816e-05,1.614566e-05,4.701867e-06,2.350933e-06
1.057500e-10,5.390701e-05,1.619702e-05,4.738183e-06,2.369091e-06
1.057600e-10,5.430064e-05,1.624874e-05,4.774753e-06,2.387376e-06
1.057700e-10,5.469912e-05,1.630085e-05,4.811580e-06,2.405790e-06
1.057800e-10,5.510255e-05,1.635333e-05,4.848668e-06,2.424334e-06
1.057900e-10,5.551102e-05,1.640621e-05,4.886020e-06,2.443010e-06
1.058000e-10,5.592461e-05,1.645947e-05,4.923641e-06,2.461820e-06
1.058100e-10,5.634341e-05,1.651314e-05,4.961534e-06,2.480767e-06
1.058200e-10,5.676752e-05,1.656721e-05,4.999703e-06,2.499851e-06
1.058300e-10,5.719701e-05,1.662168e-05,5.038153e-06,2.519076e-06
1.058400e-10,5.763198e-05,1.667657e-05,5.076887e-06,2.538444e-06
1.058500e-10,5.807250e-05,1.673187e-05,5.115910e-06,2.557955e-06
1.058600e-10,5.851867e-05,1.678760e-05,5.155227e-06,2.577613e-06
1.058700e-10,5.897057e-05,1.684376e-05,5.194840e-06,2.597420e-06
1.058800e-10,5.942828e-05,1.690035e-05,5.234756e-06,2.617378e-06
1.058900e-10,5.989189e-05,1.695739e-05,5.274977e-06,2.637489e-06
1.059000e-10,6.036148e-05,1.701487e-05,5.315510e-06,2.657755e-06
1.059100e-10,6.083714e-05,1.707280e-05,5.356359e-06,2.678179e-06
1.059200e-10,6.131895e-05,1.713119e-05,5.397527e-06,2.698764e-06
1.059300e-10,6.180698e-05,1.719005e-05,5.439021e-06,2.719510e-06
1.059400e-10,6.230133e-05,1.724937e-05,5.480844e-06,2.740422e-06
1.059500e-10,6.280206e-05,1.730917e-05,5.523002e-06,2.761501e-06
1.059600e-10,6.330926e-05,1.736946e-05,5.565500e-06,2.782750e-06
1.059700e-10,6.382302e-05,1.743023e-05,5.608343e-06,2.804171e-06
1.059800e-10,6.434340e-05,1.749150e-05,5.651535e-06,2.825768e-06
1.059900e-10,6.487049e-05,1.755328e-05,5.695082e-06,2.847541e-06
1.060000e-10,6.540436e-05,1.761556e-05,5.738990e-06,2.869495e-06
1.060100e-10,6.594510e-05,1.767835e-05,5.783263e-06,2.891632e-06
1.060200e-10,6.649277e-05,1.774167e-05,5.827907e-06,2.913953e-06
1.060300e-10,6.704745e-05,1.780552e-05,5.872927e-06,2.936463e-06
1.060400e-10,6.760922e-05,1.786990e-05,5.918328e-06,2.959164e-06
1.060500e-10,6.817816e-05,1.793482e-05,5.964117e-06,2.982058e-06
1.060600e-10,6.875433e-05,1.800030e-05,6.010298e-06,3.005149e-06
1.060700e-10,6.933781e-05,1.806633e-05,6.056878e-06,3.028439e-06
1.060800e-10,6.992867e-05,1.813292e-05,6.103861e-06,3.051931e-06
1.060900e-10,7.052699e-05,1.820009e-05,6.151255e-06,3.075627e-06
1.061000e-10,7.113284e-05,1.826783e-05,6.199063e-06,3.099532e-06
1.061100e-10,7.174629e-05,1.833616e-05,6.247293e-06,3.123647e-06
1.061200e-10,7.236740e-05,1.840509e-05,6.295951e-06,3.147975e-06
1.061300e-10,7.299626e-05,1.847461e-05,6.345041e-06,3.172520e-06
1.061400e-10,7.363293e-05,1.854474e-05,6.394570e-06,3.197285e-06
1.061500e-10,7.427749e-05,1.861549e-05,6.444545e-06,3.222272e-06
1.061600e-10,7.493000e-05,1.868686e-05,6.494970e-06,3.247485e-06
1.061700e-10,7.559053e-05,1.875886e-05,6.545853e-06,3.272927e-06
1.061800e-10,7.625915e-05,1.883150e-05,6.597200e-06,3.298600e-06
1.061900e-10,7.693594e-05,1.890479e-05,6.649016e-06,3.324508e-06
1.062000e-10,7.762096e-05,1.897873e-05,6.701309e-06,3.350654e-06
1.062100e-10,7.831429e-05,1.905334e-05,6.754083e-06,3.377042e-06
1.062200e-10,7.901599e-05,1.912862e-05,6.807347e-06,3.403673e-06
1.062300e-10,7.972613e-05,1.920457e-05,6.861106e-06,3.430553e-06
1.062400e-10,8.044479e-05,1.928122e-05,6.915366e-06,3.457683e-06
1.062500e-10,8.117203e-05,1.935855e-05,6.970134e-06,3.485067e-06
1.062600e-10,8.190793e-05,1.943660e-05,7.025418e-06,3.512709e-06
1.062700e-10,8.265256e-05,1.951535e-05,7.081222e-06,3.540611e-06
1.062800e-10,8.340599e-05,1.959483e-05,7.137555e-06,3.568778e-06
1.062900e-10,8.416829e-05,1.967504e-05,7.194423e-06,3.597211e-06
1.063000e-10,8.493953e-05,1.975598e-05,7.251832e-06,3.625916e-06
1.063100e-10,8.571980e-05,1.983767e-05,7.309789e-06,3.654894e-06
1.063200e-10,8.650917e-05,1.992012e-05,7.368302e-06,3.684151e-06
1.063300e-10,8.730770e-05,2.000333e-05,7.427376e-06,3.713688e-06
1.063400e-10,8.811549e-05,2.008732e-05,7.487020e-06,3.743510e-06
1.063500e-10,8.893260e-05,2.017208e-05,7.547240e-06,3.773620e-06
1.063600e-10,8.975912e-05,2.025764e-05,7.608043e-06,3.804021e-06
1.063700e-10,9.059512e-05,2.034400e-05,7.669436e-06,3.834718e-06
1.063800e-10,9.144070e-05,2.043117e-05,7.731427e-06,3.865714e-06
1.063900e-10,9.229593e-05,2.051916e-05,7.794023e-06,3.897011e-06
1.064000e-10,9.316090e-05,2.060798e-05,7.857230e-06,3.928615e-06
1.064100e-10,9.403570e-05,2.069764e-05,7.921057e-06,3.960528e-06
1.064200e-10,9.492041e-05,2.078814e-05,7.985510e-06,3.992755e-06
1.064300e-10,9.581513e-05,2.087950e-05,8.050598e-06,4.025299e-06
1.064400e-10,9.671995e-05,2.097173e-05,8.116327e-06,4.058164e-06
1.064500e-10,9.763496e-05,2.106484e-05,8.182706e-06,4.091353e-06
1.064600e-10,9.856027e-05,2.115883e-05,8.249742e-06,4.124871e-06
1.064700e-10,9.949597e-05,2.125372e-05,8.317442e-06,4.158721e-06
1.064800e-10,1.004422e-04,2.134951e-05,8.385815e-06,4.192907e-06
1.064900e-10,1.013990e-04,2.144622e-05,8.454868e-06,4.227434e-06
1.065000e-10,1.023665e-04,2.154387e-05,8.524609e-06,4.262304e-06
1.065100e-10,1.033448e-04,2.164244e-05,8.595046e-06,4.297523e-06
1.065200e-10,1.043340e-04,2.174197e-05,8.666188e-06,4.333094e-06
1.065300e-10,1.053344e-04,2.184246e-05,8.738042e-06,4.369021e-06
1.065400e-10,1.063458e-04,2.194391e-05,8.810617e-06,4.405309e-06
1.065500e-10,1.073686e-04,2.204635e-05,8.883921e-06,4.441961e-06
1.065600e-10,1.084028e-04,2.214978e-05,8.957963e-06,4.478981e-06
1.065700e-10,1.094486e-04,2.225421e-05,9.032750e-06,4.516375e-06
1.065800e-10,1.105060e-04,2.235965e-05,9.108292e-06,4.554146e-06
1.065900e-10,1.115752e-04,2.246612e-05,9.184597e-06,4.592299e-06
1.066000e-10,1.126565e-04,2.257363e-05,9.261674e-06,4.630837e-06
1.066100e-10,1.137498e-04,2.268218e-05,9.339532e-06,4.669766e-06
1.066200e-10,1.148554e-04,2.279180e-05,9.418181e-06,4.709090e-06
1.066300e-10,1.159734e-04,2.290249e-05,9.497628e-06,4.748814e-06
1.066400e-10,1.171040e-04,2.301426e-05,9.577883e-06,4.788942e-06
1.066500e-10,1.182473e-04,2.312713e-05,9.658956e-06,4.829478e-06
1.066600e-10,1.194035e-04,2.324111e-05,9.740856e-06,4.870428e-06
1.066700e-10,1.205728e-04,2.335621e-05,9.823593e-06,4.911796e-06
1.066800e-10,1.217553e-04,2.347244e-05,9.907176e-06,4.953588e-06
1.066900e-10,1.229513e-04,2.358983e-05,9.991615e-06,4.995808e-06
1.067000e-10,1.241608e-04,2.370837e-05,1.007692e-05,5.038460e-06
1.067100e-10,1.253842e-04,2.382808e-05,1.016310e-05,5.081551e-06
1.067200e-10,1.266215e-04,2.394899e-05,1.025017e-05,5.125085e-06
1.067300e-10,1.278731e-04,2.407109e-05,1.033814e-05,5.169068e-06
1.067400e-10,1.291390e-04,2.419441e-05,1.042701e-05,5.213504e-06
1.067500e-10,1.304195e-04,2.431896e-05,1.051680e-05,5.258400e-06
1.067600e-10,1.317149e-04,2.444475e-05,1.060752e-05,5.303760e-06
1.067700e-10,1.330253e-04,2.457179e-05,1.069918e-05,5.349590e-06
1.067800e-10,1.343509e-04,2.470011e-05,1.079179e-05,5.395896e-06
1.067900e-10,1.356920e-04,2.482972e-05,1.088537e-05,5.442683e-06
1.068000e-10,1.370488e-04,2.496063e-05,1.097991e-05,5.489957e-06
1.068100e-10,1.384215e-04,2.509285e-05,1.107545e-05,5.537724e-06
1.068200e-10,1.398104e-04,2.522641e-05,1.117198e-05,5.585991e-06
1.068300e-10,1.412158e-04,2.536132e-05,1.126952e-05,5.634762e-06
1.068400e-10,1.426378e-04,2.549759e-05,1.136809e-05,5.684044e-06
1.068500e-10,1.440767e-04,2.563524e-05,1.146769e-05,5.733843e-06
1.068600e-10,1.455329e-04,2.577429e-05,1.156833e-05,5.784167e-06
1.068700e-10,1.470064e-04,2.591475e-05,1.167004e-05,5.835020e-06
1.068800e-10,1.484977e-04,2.605665e-05,1.177282e-05,5.886410e-06
1.068900e-10,1.500069e-04,2.619999e-05,1.187669e-05,5.938343e-06
1.069000e-10,1.515344e-04,2.634480e-05,1.198165e-05,5.990827e-06
1.069100e-10,1.530803e-04,2.649110e-05,1.208773e-05,6.043867e-06
1.069200e-10,1.546451e-04,2.663889e-05,1.219494e-05,6.097471e-06
1.069300e-10,1.562289e-04,2.678821e-05,1.230329e-05,6.151646e-06
1.069400e-10,1.578321e-04,2.693907e-05,1.241280e-05,6.206400e-06
1.069500e-10,1.594549e-04,2.709148e-05,1.252348e-05,6.261738e-06
1.069600e-10,1.610977e-04,2.724547e-05,1.263534e-05,6.317670e-06
1.069700e-10,1.627606e-04,2.740106e-05,1.274840e-05,6.374202e-06
1.069800e-10,1.644440e-04,2.755827e-05,1.286268e-05,6.431342e-06
1.069900e-10,1.661483e-04,2.771711e-05,1.297819e-05,6.489097e-06
1.070000e-10,1.678736e-04,2.787760e-05,1.309495e-05,6.547477e-06
1.070100e-10,1.696202e-04,2.803978e-05,1.321297e-05,6.606487e-06
1.070200e-10,1.713885e-04,2.820365e-05,1.333228e-05,6.666138e-06
1.070300e-10,1.731788e-04,2.836925e-05,1.345287e-05,6.726437e-06
1.070400e-10,1.749913e-04,2.853658e-05,1.357478e-05,6.787392e-06
1.070500e-10,1.768263e-04,2.870568e-05,1.369802e-05,6.849011e-06
1.070600e-10,1.786841e-04,2.887656e-05,1.382261e-05,6.911304e-06
1.070700e-10,1.805650e-04,2.904924e-05,1.394856e-05,6.974279e-06
1.070800e-10,1.824693e-04,2.922376e-05,1.407589e-05,7.037945e-06
1.070900e-10,1.843972e-04,2.940013e-05,1.420462e-05,7.102310e-06
1.071000e-10,1.863491e-04,2.957837e-05,1.433477e-05,7.167384e-06
1.071100e-10,1.883251e-04,2.975852e-05,1.446635e-05,7.233176e-06
1.071200e-10,1.903256e-04,2.994058e-05,1.459939e-05,7.299695e-06
1.071300e-10,1.923508e-04,3.012459e-05,1.473390e-05,7.366950e-06
1.071400e-10,1.944010e-04,3.031057e-05,1.486990e-05,7.434951e-06
1.071500e-10,1.964764e-04,3.049855e-05,1.500742e-05,7.503708e-06
1.071600e-10,1.985773e-04,3.068854e-05,1.514646e-05,7.573230e-06
1.071700e-10,2.007038e-04,3.088058e-05,1.528705e-05,7.643526e-06
1.071800e-10,2.028562e-04,3.107469e-05,1.542921e-05,7.714607e-06
1.071900e-10,2.050348e-04,3.127089e-05,1.557297e-05,7.786483e-06
1.072000e-10,2.072398e-04,3.146921e-05,1.571833e-05,7.859163e-06
1.072100e-10,2.094712e-04,3.166968e-05,1.586532e-05,7.932658e-06
1.072200e-10,2.117294e-04,3.187231e-05,1.601395e-05,8.006977e-06
1.072300e-10,2.140145e-04,3.207715e-05,1.616426e-05,8.082132e-06
1.072400e-10,2.163267e-04,3.228420e-05,1.631626e-05,8.158132e-06
1.072500e-10,2.186661e-04,3.249351e-05,1.646998e-05,8.234988e-06
1.072600e-10,2.210329e-04,3.270509e-05,1.662542e-05,8.312710e-06
1.072700e-10,2.234272e-04,3.291898e-05,1.678262e-05,8.391308e-06
1.072800e-10,2.258491e-04,3.313519e-05,1.694159e-05,8.470793e-06
1.072900e-10,2.282988e-04,3.335376e-05,1.710235e-05,8.551177e-06
1.073000e-10,2.307763e-04,3.357471e-05,1.726494e-05,8.632468e-06
1.073100e-10,2.332818e-04,3.379808e-05,1.742936e-05,8.714679e-06
1.073200e-10,2.358152e-04,3.402387e-05,1.759564e-05,8.797819e-06
1.073300e-10,2.383767e-04,3.425214e-05,1.776380e-05,8.881899e-06
1.073400e-10,2.409663e-04,3.448289e-05,1.793386e-05,8.966930e-06
1.073500e-10,2.435841e-04,3.471616e-05,1.810585e-05,9.052923e-06
1.073600e-10,2.462300e-04,3.495198e-05,1.827978e-05,9.139888e-06
1.073700e-10,2.489040e-04,3.519037e-05,1.845567e-05,9.227836e-06
1.073800e-10,2.516063e-04,3.543136e-05,1.863355e-05,9.316777e-06
1.073900e-10,2.543366e-04,3.567498e-05,1.881345e-05,9.406723e-06
1.074000e-10,2.570951e-04,3.592125e-05,1.899537e-05,9.497684e-06
1.074100e-10,2.598817e-04,3.617020e-05,1.917934e-05,9.589670e-06
1.074200e-10,2.626963e-04,3.642186e-05,1.936539e-05,9.682693e-06
1.074300e-10,2.655389e-04,3.667625e-05,1.955352e-05,9.776762e-06
1.074400e-10,2.684093e-04,3.693341e-05,1.974377e-05,9.871887e-06
1.074500e-10,2.713077e-04,3.719335e-05,1.993616e-05,9.968081e-06
1.074600e-10,2.742337e-04,3.745612e-05,2.013070e-05,1.006535e-05
1.074700e-10,2.771875e-04,3.772172e-05,2.032742e-05,1.016371e-05
1.074800e-10,2.801688e-04,3.799019e-05,2.052634e-05,1.026317e-05
1.074900e-10,2.831775e-04,3.826156e-05,2.072747e-05,1.036373e-05
1.075000e-10,2.862137e-04,3.853584e-05,2.093084e-05,1.046542e-05
1.075100e-10,2.892771e-04,3.881308e-05,2.113646e-05,1.056823e-05
1.075200e-10,2.923677e-04,3.909329e-05,2.134437e-05,1.067218e-05
1.075300e-10,2.954853e-04,3.937650e-05,2.155457e-05,1.077728e-05
1.075400e-10,2.986300e-04,3.966273e-05,2.176708e-05,1.088354e-05
1.075500e-10,3.018014e-04,3.995201e-05,2.198193e-05,1.099097e-05
1.075600e-10,3.049997e-04,4.024438e-05,2.219914e-05,1.109957e-05
1.075700e-10,3.082247e-04,4.053984e-05,2.241872e-05,1.120936e-05
1.075800e-10,3.114763e-04,4.083843e-05,2.264070e-05,1.132035e-05
1.075900e-10,3.147544e-04,4.114018e-05,2.286508e-05,1.143254e-05
1.076000e-10,3.180591e-04,4.144510e-05,2.309190e-05,1.154595e-05
1.076100e-10,3.213902e-04,4.175323e-05,2.332116e-05,1.166058e-05
1.076200e-10,3.247477e-04,4.206459e-05,2.355289e-05,1.177645e-05
1.076300e-10,3.281317e-04,4.237920e-05,2.378711e-05,1.189356e-05
1.076400e-10,3.315421e-04,4.269709e-05,2.402383e-05,1.201192e-05
1.076500e-10,3.349790e-04,4.301828e-05,2.426308e-05,1.213154e-05
