time,"P(A)","I(L1)","I(BS)","P(Q)"
5.907000e-11,1.043027e+00,1.446390e-08,1.810739e-08,1.042504e+00
5.908500e-11,1.043027e+00,1.446454e-08,1.810424e-08,1.042504e+00
5.910000e-11,1.043027e+00,1.446519e-08,1.810111e-08,1.042504e+00
5.911500e-11,1.043027e+00,1.446583e-08,1.809797e-08,1.042504e+00
5.913000e-11,1.043027e+00,1.446648e-08,1.809485e-08,1.042504e+00
5.914500e-11,1.043027e+00,1.446714e-08,1.809173e-08,1.042504e+00
5.916000e-11,1.043027e+00,1.446780e-08,1.808862e-08,1.042504e+00
5.917500e-11,1.043027e+00,1.446846e-08,1.808551e-08,1.042504e+00
5.919000e-11,1.043027e+00,1.446913e-08,1.808241e-08,1.042504e+00
5.920500e-11,1.043027e+00,1.446981e-08,1.807931e-08,1.042504e+00
5.922000e-11,1.043027e+00,1.447049e-08,1.807622e-08,1.042504e+00
5.923500e-11,1.043027e+00,1.447117e-08,1.807314e-08,1.042504e+00
5.925000e-11,1.043027e+00,1.447186e-08,1.807006e-08,1.042504e+00
5.926500e-11,1.043027e+00,1.447256e-08,1.806698e-08,1.042504e+00
5.928000e-11,1.043027e+00,1.447326e-08,1.806392e-08,1.042504e+00
5.929500e-11,1.043027e+00,1.447398e-08,1.806085e-08,1.042504e+00
5.931000e-11,1.043027e+00,1.447469e-08,1.805779e-08,1.042504e+00
5.932500e-11,1.043027e+00,1.447542e-08,1.805474e-08,1.042504e+00
5.934000e-11,1.043027e+00,1.447615e-08,1.805169e-08,1.042504e+00
5.935500e-11,1.043027e+00,1.447689e-08,1.804864e-08,1.042504e+00
5.937000e-11,1.043027e+00,1.447763e-08,1.804560e-08,1.042504e+00
5.938500e-11,1.043027e+00,1.447839e-08,1.804257e-08,1.042504e+00
5.940000e-11,1.043027e+00,1.447915e-08,1.803954e-08,1.042504e+00
5.941500e-11,1.043027e+00,1.447992e-08,1.803651e-08,1.042504e+00
5.943000e-11,1.043026e+00,1.448069e-08,1.803349e-08,1.042504e+00
5.944500e-11,1.043026e+00,1.448148e-08,1.803047e-08,1.042504e+00
5.946000e-11,1.043026e+00,1.448227e-08,1.802745e-08,1.042504e+00
5.947500e-11,1.043026e+00,1.448307e-08,1.802444e-08,1.042504e+00
5.949000e-11,1.043026e+00,1.448387e-08,1.802143e-08,1.042504e+00
5.950500e-11,1.043026e+00,1.448469e-08,1.801843e-08,1.042504e+00
5.952000e-11,1.043026e+00,1.448551e-08,1.801543e-08,1.042504e+00
5.953500e-11,1.043026e+00,1.448634e-08,1.801243e-08,1.042504e+00
5.955000e-11,1.043026e+00,1.448718e-08,1.800943e-08,1.042504e+00
5.956500e-11,1.043026e+00,1.448802e-08,1.800644e-08,1.042504e+00
5.958000e-11,1.043026e+00,1.448887e-08,1.800345e-08,1.042504e+00
5.959500e-11,1.043026e+00,1.448973e-08,1.800047e-08,1.042504e+00
5.961000e-11,1.043026e+00,1.449060e-08,1.799749e-08,1.042504e+00
5.962500e-11,1.043026e+00,1.449147e-08,1.799450e-08,1.042504e+00
5.964000e-11,1.043026e+00,1.449235e-08,1.799153e-08,1.042504e+00
5.965500e-11,1.043026e+00,1.449323e-08,1.798855e-08,1.042504e+00
5.967000e-11,1.043026e+00,1.449413e-08,1.798558e-08,1.042504e+00
5.968500e-11,1.043026e+00,1.449503e-08,1.798261e-08,1.042504e+00
5.970000e-11,1.043026e+00,1.449593e-08,1.797964e-08,1.042504e+00
5.971500e-11,1.043026e+00,1.449684e-08,1.797667e-08,1.042504e+00
5.973000e-11,1.043026e+00,1.449776e-08,1.797371e-08,1.042504e+00
5.974500e-11,1.043026e+00,1.449868e-08,1.797075e-08,1.042504e+00
5.976000e-11,1.043026e+00,1.449961e-08,1.796778e-08,1.042504e+00
5.977500e-11,1.043026e+00,1.450054e-08,1.796482e-08,1.042504e+00
5.979000e-11,1.043026e+00,1.450148e-08,1.796187e-08,1.042504e+00
5.980500e-11,1.043026e+00,1.450242e-08,1.795891e-08,1.042504e+00
5.982000e-11,1.043026e+00,1.450337e-08,1.795596e-08,1.042504e+00
5.983500e-11,1.043026e+00,1.450432e-08,1.795300e-08,1.042504e+00
5.985000e-11,1.043026e+00,1.450527e-08,1.795005e-08,1.042504e+00
5.986500e-11,1.043026e+00,1.450623e-08,1.794710e-08,1.042504e+00
5.988000e-11,1.043026e+00,1.450719e-08,1.794415e-08,1.042504e+00
5.989500e-11,1.043026e+00,1.450816e-08,1.794120e-08,1.042504e+00
5.991000e-11,1.043026e+00,1.450912e-08,1.793825e-08,1.042504e+00
5.992500e-11,1.043026e+00,1.451009e-08,1.793531e-08,1.042504e+00
5.994000e-11,1.043026e+00,1.451106e-08,1.793236e-08,1.042504e+00
5.995500e-11,1.043026e+00,1.451203e-08,1.792942e-08,1.042504e+00
5.997000e-11,1.043026e+00,1.451301e-08,1.792647e-08,1.042504e+00
5.998500e-11,1.043026e+00,1.451398e-08,1.792353e-08,1.042504e+00
6.000000e-11,1.043026e+00,1.451495e-08,1.792059e-08,1.042504e+00
6.001500e-11,1.043026e+00,1.451593e-08,1.791765e-08,1.042504e+00
6.003000e-11,1.043026e+00,1.451690e-08,1.791471e-08,1.042504e+00
6.004500e-11,1.043026e+00,1.451788e-08,1.791177e-08,1.042504e+00
6.006000e-11,1.043026e+00,1.451885e-08,1.790883e-08,1.042504e+00
6.007500e-11,1.043026e+00,1.451982e-08,1.790589e-08,1.042504e+00
6.009000e-11,1.043026e+00,1.452080e-08,1.790295e-08,1.042504e+00
6.010500e-11,1.043026e+00,1.452177e-08,1.790002e-08,1.042504e+00
6.012000e-11,1.043026e+00,1.452273e-08,1.789708e-08,1.042504e+00
6.013500e-11,1.043026e+00,1.452370e-08,1.789415e-08,1.042504e+00
6.015000e-11,1.043026e+00,1.452466e-08,1.789121e-08,1.042504e+00
6.016500e-11,1.043026e+00,1.452562e-08,1.788828e-08,1.042504e+00
6.018000e-11,1.043026e+00,1.452658e-08,1.788535e-08,1.042504e+00
6.019500e-11,1.043026e+00,1.452753e-08,1.788241e-08,1.042504e+00
6.021000e-11,1.043026e+00,1.452848e-08,1.787948e-08,1.042504e+00
6.022500e-11,1.043026e+00,1.452943e-08,1.787655e-08,1.042504e+00
6.024000e-11,1.043026e+00,1.453037e-08,1.787362e-08,1.042504e+00
6.025500e-11,1.043026e+00,1.453131e-08,1.787070e-08,1.042504e+00
6.027000e-11,1.043026e+00,1.453224e-08,1.786777e-08,1.042504e+00
6.028500e-11,1.043026e+00,1.453317e-08,1.786484e-08,1.042504e+00
6.030000e-11,1.043026e+00,1.453409e-08,1.786192e-08,1.042504e+00
6.031500e-11,1.043026e+00,1.453500e-08,1.785900e-08,1.042504e+00
6.033000e-11,1.043026e+00,1.453591e-08,1.785607e-08,1.042504e+00
6.034500e-11,1.043026e+00,1.453682e-08,1.785315e-08,1.042504e+00
6.036000e-11,1.043026e+00,1.453771e-08,1.785023e-08,1.042504e+00
6.037500e-11,1.043026e+00,1.453861e-08,1.784732e-08,1.042504e+00
6.039000e-11,1.043026e+00,1.453949e-08,1.784440e-08,1.042504e+00
6.040500e-11,1.043026e+00,1.454037e-08,1.784148e-08,1.042504e+00
6.042000e-11,1.043026e+00,1.454124e-08,1.783857e-08,1.042504e+00
6.043500e-11,1.043026e+00,1.454210e-08,1.783566e-08,1.042504e+00
6.045000e-11,1.043026e+00,1.454296e-08,1.783275e-08,1.042504e+00
6.046500e-11,1.043026e+00,1.454381e-08,1.782984e-08,1.042504e+00
6.048000e-11,1.043026e+00,1.454465e-08,1.782694e-08,1.042504e+00
6.049500e-11,1.043026e+00,1.454548e-08,1.782403e-08,1.042504e+00
6.051000e-11,1.043026e+00,1.454631e-08,1.782113e-08,1.042504e+00
6.052500e-11,1.043026e+00,1.454713e-08,1.781823e-08,1.042504e+00
6.054000e-11,1.043026e+00,1.454794e-08,1.781534e-08,1.042504e+00
6.055500e-11,1.043026e+00,1.454874e-08,1.781244e-08,1.042504e+00
6.057000e-11,1.043026e+00,1.454954e-08,1.780955e-08,1.042504e+00
6.058500e-11,1.043026e+00,1.455032e-08,1.780666e-08,1.042504e+00
6.060000e-11,1.043026e+00,1.455110e-08,1.780377e-08,1.042504e+00
6.061500e-11,1.043026e+00,1.455187e-08,1.780089e-08,1.042504e+00
6.063000e-11,1.043026e+00,1.455263e-08,1.779801e-08,1.042504e+00
6.064500e-11,1.043026e+00,1.455339e-08,1.779513e-08,1.042504e+00
6.066000e-11,1.043026e+00,1.455414e-08,1.779225e-08,1.042504e+00
6.067500e-11,1.043026e+00,1.455487e-08,1.778938e-08,1.042504e+00
6.069000e-11,1.043026e+00,1.455560e-08,1.778651e-08,1.042504e+00
6.070500e-11,1.043026e+00,1.455633e-08,1.778365e-08,1.042504e+00
6.072000e-11,1.043026e+00,1.455704e-08,1.778079e-08,1.042504e+00
6.073500e-11,1.043026e+00,1.455775e-08,1.777793e-08,1.042504e+00
6.075000e-11,1.043026e+00,1.455845e-08,1.777507e-08,1.042504e+00
6.076500e-11,1.043026e+00,1.455914e-08,1.777222e-08,1.042505e+00
6.078000e-11,1.043026e+00,1.455982e-08,1.776937e-08,1.042505e+00
6.079500e-11,1.043026e+00,1.456050e-08,1.776653e-08,1.042505e+00
6.081000e-11,1.043026e+00,1.456117e-08,1.776369e-08,1.042505e+00
6.082500e-11,1.043026e+00,1.456183e-08,1.776085e-08,1.042505e+00
6.084000e-11,1.043026e+00,1.456249e-08,1.775802e-08,1.042505e+00
6.085500e-11,1.043026e+00,1.456314e-08,1.775520e-08,1.042505e+00
6.087000e-11,1.043026e+00,1.456378e-08,1.775237e-08,1.042505e+00
6.088500e-11,1.043026e+00,1.456442e-08,1.774955e-08,1.042505e+00
6.090000e-11,1.043026e+00,1.456505e-08,1.774674e-08,1.042505e+00
6.091500e-11,1.043026e+00,1.456567e-08,1.774393e-08,1.042505e+00
6.093000e-11,1.043026e+00,1.456629e-08,1.774112e-08,1.042505e+00
6.094500e-11,1.043026e+00,1.456691e-08,1.773832e-08,1.042505e+00
6.096000e-11,1.043026e+00,1.456751e-08,1.773552e-08,1.042505e+00
6.097500e-11,1.043026e+00,1.456812e-08,1.773273e-08,1.042505e+00
6.099000e-11,1.043026e+00,1.456872e-08,1.772994e-08,1.042505e+00
6.100500e-11,1.043026e+00,1.456931e-08,1.772716e-08,1.042505e+00
6.102000e-11,1.043026e+00,1.456990e-08,1.772438e-08,1.042505e+00
6.103500e-11,1.043026e+00,1.457048e-08,1.772161e-08,1.042505e+00
6.105000e-11,1.043026e+00,1.457107e-08,1.771884e-08,1.042505e+00
6.106500e-11,1.043026e+00,1.457164e-08,1.771608e-08,1.042505e+00
6.108000e-11,1.043026e+00,1.457222e-08,1.771332e-08,1.042505e+00
6.109500e-11,1.043026e+00,1.457279e-08,1.771057e-08,1.042505e+00
6.111000e-11,1.043026e+00,1.457336e-08,1.770782e-08,1.042505e+00
6.112500e-11,1.043026e+00,1.457393e-08,1.770508e-08,1.042505e+00
6.114000e-11,1.043026e+00,1.457449e-08,1.770234e-08,1.042505e+00
6.115500e-11,1.043026e+00,1.457505e-08,1.769961e-08,1.042505e+00
6.117000e-11,1.043026e+00,1.457562e-08,1.769688e-08,1.042505e+00
6.118500e-11,1.043026e+00,1.457618e-08,1.769416e-08,1.042505e+00
6.120000e-11,1.043026e+00,1.457673e-08,1.769144e-08,1.042505e+00
6.121500e-11,1.043026e+00,1.457729e-08,1.768872e-08,1.042505e+00
6.123000e-11,1.043025e+00,1.457785e-08,1.768602e-08,1.042505e+00
6.124500e-11,1.043025e+00,1.457841e-08,1.768331e-08,1.042505e+00
6.126000e-11,1.043025e+00,1.457896e-08,1.768062e-08,1.042505e+00
6.127500e-11,1.043025e+00,1.457952e-08,1.767792e-08,1.042505e+00
6.129000e-11,1.043025e+00,1.458008e-08,1.767524e-08,1.042505e+00
6.130500e-11,1.043025e+00,1.458064e-08,1.767255e-08,1.042505e+00
6.132000e-11,1.043025e+00,1.458120e-08,1.766988e-08,1.042505e+00
6.133500e-11,1.043025e+00,1.458176e-08,1.766720e-08,1.042505e+00
6.135000e-11,1.043025e+00,1.458232e-08,1.766454e-08,1.042505e+00
6.136500e-11,1.043025e+00,1.458288e-08,1.766187e-08,1.042505e+00
6.138000e-11,1.043025e+00,1.458345e-08,1.765922e-08,1.042505e+00
6.139500e-11,1.043025e+00,1.458402e-08,1.765656e-08,1.042505e+00
6.141000e-11,1.043025e+00,1.458459e-08,1.765391e-08,1.042505e+00
6.142500e-11,1.043025e+00,1.458517e-08,1.765127e-08,1.042505e+00
6.144000e-11,1.043025e+00,1.458574e-08,1.764863e-08,1.042505e+00
6.145500e-11,1.043025e+00,1.458632e-08,1.764600e-08,1.042505e+00
6.147000e-11,1.043025e+00,1.458691e-08,1.764337e-08,1.042505e+00
6.148500e-11,1.043025e+00,1.458749e-08,1.764074e-08,1.042505e+00
6.150000e-11,1.043025e+00,1.458808e-08,1.763812e-08,1.042505e+00
6.151500e-11,1.043025e+00,1.458868e-08,1.763550e-08,1.042505e+00
6.153000e-11,1.043025e+00,1.458928e-08,1.763289e-08,1.042505e+00
6.154500e-11,1.043025e+00,1.458988e-08,1.763028e-08,1.042505e+00
6.156000e-11,1.043025e+00,1.459049e-08,1.762768e-08,1.042505e+00
6.157500e-11,1.043025e+00,1.459110e-08,1.762508e-08,1.042505e+00
6.159000e-11,1.043025e+00,1.459171e-08,1.762249e-08,1.042505e+00
6.160500e-11,1.043025e+00,1.459233e-08,1.761989e-08,1.042505e+00
6.162000e-11,1.043025e+00,1.459296e-08,1.761731e-08,1.042505e+00
6.163500e-11,1.043025e+00,1.459359e-08,1.761472e-08,1.042505e+00
6.165000e-11,1.043025e+00,1.459423e-08,1.761214e-08,1.042505e+00
6.166500e-11,1.043025e+00,1.459487e-08,1.760957e-08,1.042505e+00
6.168000e-11,1.043025e+00,1.459551e-08,1.760699e-08,1.042505e+00
6.169500e-11,1.043025e+00,1.459616e-08,1.760442e-08,1.042505e+00
6.171000e-11,1.043025e+00,1.459682e-08,1.760186e-08,1.042505e+00
6.172500e-11,1.043025e+00,1.459748e-08,1.759929e-08,1.042505e+00
6.174000e-11,1.043025e+00,1.459815e-08,1.759674e-08,1.042505e+00
6.175500e-11,1.043025e+00,1.459882e-08,1.759418e-08,1.042505e+00
6.177000e-11,1.043025e+00,1.459950e-08,1.759163e-08,1.042505e+00
6.178500e-11,1.043025e+00,1.460018e-08,1.758908e-08,1.042505e+00
6.180000e-11,1.043025e+00,1.460087e-08,1.758653e-08,1.042505e+00
6.181500e-11,1.043025e+00,1.460156e-08,1.758398e-08,1.042505e+00
6.183000e-11,1.043025e+00,1.460226e-08,1.758144e-08,1.042505e+00
6.184500e-11,1.043025e+00,1.460296e-08,1.757890e-08,1.042505e+00
6.186000e-11,1.043025e+00,1.460367e-08,1.757637e-08,1.042505e+00
6.187500e-11,1.043025e+00,1.460439e-08,1.757383e-08,1.042505e+00
6.189000e-11,1.043025e+00,1.460511e-08,1.757130e-08,1.042505e+00
6.190500e-11,1.043025e+00,1.460583e-08,1.756877e-08,1.042505e+00
6.192000e-11,1.043025e+00,1.460656e-08,1.756625e-08,1.042505e+00
6.193500e-11,1.043025e+00,1.460729e-08,1.756372e-08,1.042505e+00
6.195000e-11,1.043025e+00,1.460803e-08,1.756120e-08,1.042505e+00
6.196500e-11,1.043025e+00,1.460878e-08,1.755868e-08,1.042505e+00
6.198000e-11,1.043025e+00,1.460952e-08,1.755616e-08,1.042505e+00
6.199500e-11,1.043025e+00,1.461027e-08,1.755365e-08,1.042505e+00
6.201000e-11,1.043025e+00,1.461103e-08,1.755113e-08,1.042505e+00
6.202500e-11,1.043025e+00,1.461179e-08,1.754862e-08,1.042505e+00
6.204000e-11,1.043025e+00,1.461255e-08,1.754611e-08,1.042505e+00
6.205500e-11,1.043025e+00,1.461332e-08,1.754360e-08,1.042505e+00
6.207000e-11,1.043025e+00,1.461409e-08,1.754109e-08,1.042505e+00
6.208500e-11,1.043025e+00,1.461486e-08,1.753858e-08,1.042505e+00
6.210000e-11,1.043025e+00,1.461564e-08,1.753608e-08,1.042505e+00
6.211500e-11,1.043025e+00,1.461642e-08,1.753358e-08,1.042505e+00
6.213000e-11,1.043025e+00,1.461720e-08,1.753107e-08,1.042505e+00
6.214500e-11,1.043025e+00,1.461799e-08,1.752857e-08,1.042505e+00
6.216000e-11,1.043025e+00,1.461877e-08,1.752607e-08,1.042505e+00
6.217500e-11,1.043025e+00,1.461956e-08,1.752358e-08,1.042505e+00
6.219000e-11,1.043025e+00,1.462035e-08,1.752108e-08,1.042505e+00
6.220500e-11,1.043025e+00,1.462115e-08,1.751858e-08,1.042505e+00
6.222000e-11,1.043025e+00,1.462194e-08,1.751609e-08,1.042505e+00
6.223500e-11,1.043025e+00,1.462274e-08,1.751360e-08,1.042505e+00
6.225000e-11,1.043025e+00,1.462353e-08,1.751110e-08,1.042505e+00
6.226500e-11,1.043025e+00,1.462433e-08,1.750861e-08,1.042505e+00
6.228000e-11,1.043025e+00,1.462513e-08,1.750612e-08,1.042505e+00
6.229500e-11,1.043025e+00,1.462593e-08,1.750363e-08,1.042505e+00
6.231000e-11,1.043025e+00,1.462672e-08,1.750114e-08,1.042505e+00
6.232500e-11,1.043025e+00,1.462752e-08,1.749866e-08,1.042505e+00
6.234000e-11,1.043025e+00,1.462832e-08,1.749617e-08,1.042505e+00
6.235500e-11,1.043025e+00,1.462912e-08,1.749369e-08,1.042505e+00
6.237000e-11,1.043025e+00,1.462991e-08,1.749120e-08,1.042505e+00
6.238500e-11,1.043025e+00,1.463071e-08,1.748872e-08,1.042505e+00
6.240000e-11,1.043025e+00,1.463150e-08,1.748624e-08,1.042505e+00
6.241500e-11,1.043025e+00,1.463229e-08,1.748375e-08,1.042505e+00
6.243000e-11,1.043025e+00,1.463308e-08,1.748127e-08,1.042505e+00
6.244500e-11,1.043025e+00,1.463387e-08,1.747879e-08,1.042505e+00
6.246000e-11,1.043025e+00,1.463466e-08,1.747632e-08,1.042505e+00
6.247500e-11,1.043025e+00,1.463544e-08,1.747384e-08,1.042505e+00
6.249000e-11,1.043025e+00,1.463622e-08,1.747136e-08,1.042505e+00
6.250500e-11,1.043025e+00,1.463700e-08,1.746889e-08,1.042505e+00
6.252000e-11,1.043025e+00,1.463778e-08,1.746641e-08,1.042505e+00
6.253500e-11,1.043025e+00,1.463855e-08,1.746394e-08,1.042505e+00
6.255000e-11,1.043025e+00,1.463932e-08,1.746147e-08,1.042505e+00
6.256500e-11,1.043025e+00,1.464008e-08,1.745900e-08,1.042505e+00
6.258000e-11,1.043025e+00,1.464084e-08,1.745653e-08,1.042506e+00
6.259500e-11,1.043025e+00,1.464160e-08,1.745406e-08,1.042506e+00
6.261000e-11,1.043025e+00,1.464235e-08,1.745159e-08,1.042506e+00
6.262500e-11,1.043025e+00,1.464310e-08,1.744913e-08,1.042506e+00
6.264000e-11,1.043025e+00,1.464385e-08,1.744666e-08,1.042506e+00
6.265500e-11,1.043025e+00,1.464459e-08,1.744420e-08,1.042506e+00
6.267000e-11,1.043025e+00,1.464532e-08,1.744174e-08,1.042506e+00
6.268500e-11,1.043025e+00,1.464606e-08,1.743928e-08,1.042506e+00
6.270000e-11,1.043025e+00,1.464678e-08,1.743682e-08,1.042506e+00
6.271500e-11,1.043025e+00,1.464750e-08,1.743436e-08,1.042506e+00
6.273000e-11,1.043025e+00,1.464822e-08,1.743191e-08,1.042506e+00
6.274500e-11,1.043025e+00,1.464893e-08,1.742946e-08,1.042506e+00
6.276000e-11,1.043025e+00,1.464963e-08,1.742700e-08,1.042506e+00
6.277500e-11,1.043025e+00,1.465033e-08,1.742455e-08,1.042506e+00
6.279000e-11,1.043025e+00,1.465103e-08,1.742211e-08,1.042506e+00
6.280500e-11,1.043025e+00,1.465171e-08,1.741966e-08,1.042506e+00
6.282000e-11,1.043025e+00,1.465240e-08,1.741722e-08,1.042506e+00
6.283500e-11,1.043025e+00,1.465307e-08,1.741478e-08,1.042506e+00
6.285000e-11,1.043025e+00,1.465375e-08,1.741234e-08,1.042506e+00
6.286500e-11,1.043025e+00,1.465441e-08,1.740990e-08,1.042506e+00
6.288000e-11,1.043025e+00,1.465507e-08,1.740747e-08,1.042506e+00
6.289500e-11,1.043025e+00,1.465573e-08,1.740503e-08,1.042506e+00
6.291000e-11,1.043025e+00,1.465637e-08,1.740260e-08,1.042506e+00
6.292500e-11,1.043025e+00,1.465702e-08,1.740018e-08,1.042506e+00
6.294000e-11,1.043025e+00,1.465765e-08,1.739775e-08,1.042506e+00
6.295500e-11,1.043025e+00,1.465828e-08,1.739533e-08,1.042506e+00
6.297000e-11,1.043025e+00,1.465891e-08,1.739291e-08,1.042506e+00
6.298500e-11,1.043025e+00,1.465953e-08,1.739049e-08,1.042506e+00
6.300000e-11,1.043025e+00,1.466014e-08,1.738808e-08,1.042506e+00
6.301500e-11,1.043025e+00,1.466075e-08,1.738567e-08,1.042506e+00
6.303000e-11,1.043025e+00,1.466135e-08,1.738326e-08,1.042506e+00
6.304500e-11,1.043025e+00,1.466195e-08,1.738085e-08,1.042506e+00
6.306000e-11,1.043025e+00,1.466254e-08,1.737845e-08,1.042506e+00
6.307500e-11,1.043025e+00,1.466313e-08,1.737605e-08,1.042506e+00
6.309000e-11,1.043025e+00,1.466371e-08,1.737365e-08,1.042506e+00
6.310500e-11,1.043025e+00,1.466429e-08,1.737126e-08,1.042506e+00
6.312000e-11,1.043025e+00,1.466486e-08,1.736887e-08,1.042506e+00
6.313500e-11,1.043024e+00,1.466542e-08,1.736649e-08,1.042506e+00
6.315000e-11,1.043024e+00,1.466598e-08,1.736410e-08,1.042506e+00
6.316500e-11,1.043024e+00,1.466654e-08,1.736172e-08,1.042506e+00
6.318000e-11,1.043024e+00,1.466709e-08,1.735935e-08,1.042506e+00
6.319500e-11,1.043024e+00,1.466764e-08,1.735698e-08,1.042506e+00
6.321000e-11,1.043024e+00,1.466818e-08,1.735461e-08,1.042506e+00
6.322500e-11,1.043024e+00,1.466872e-08,1.735224e-08,1.042506e+00
6.324000e-11,1.043024e+00,1.466926e-08,1.734988e-08,1.042506e+00
6.325500e-11,1.043024e+00,1.466979e-08,1.734752e-08,1.042506e+00
6.327000e-11,1.043024e+00,1.467032e-08,1.734517e-08,1.042506e+00
6.328500e-11,1.043024e+00,1.467084e-08,1.734282e-08,1.042506e+00
6.330000e-11,1.043024e+00,1.467136e-08,1.734047e-08,1.042506e+00
6.331500e-11,1.043024e+00,1.467188e-08,1.733813e-08,1.042506e+00
6.333000e-11,1.043024e+00,1.467240e-08,1.733579e-08,1.042506e+00
6.334500e-11,1.043024e+00,1.467291e-08,1.733345e-08,1.042506e+00
6.336000e-11,1.043024e+00,1.467342e-08,1.733112e-08,1.042506e+00
6.337500e-11,1.043024e+00,1.467393e-08,1.732880e-08,1.042506e+00
6.339000e-11,1.043024e+00,1.467443e-08,1.732647e-08,1.042506e+00
6.340500e-11,1.043024e+00,1.467494e-08,1.732415e-08,1.042506e+00
6.342000e-11,1.043024e+00,1.467544e-08,1.732184e-08,1.042506e+00
6.343500e-11,1.043024e+00,1.467594e-08,1.731953e-08,1.042506e+00
6.345000e-11,1.043024e+00,1.467644e-08,1.731722e-08,1.042506e+00
6.346500e-11,1.043024e+00,1.467693e-08,1.731492e-08,1.042506e+00
6.348000e-11,1.043024e+00,1.467743e-08,1.731262e-08,1.042506e+00
6.349500e-11,1.043024e+00,1.467793e-08,1.731032e-08,1.042506e+00
6.351000e-11,1.043024e+00,1.467842e-08,1.730803e-08,1.042506e+00
6.352500e-11,1.043024e+00,1.467892e-08,1.730574e-08,1.042506e+00
6.354000e-11,1.043024e+00,1.467941e-08,1.730346e-08,1.042506e+00
6.355500e-11,1.043024e+00,1.467990e-08,1.730118e-08,1.042506e+00
6.357000e-11,1.043024e+00,1.468040e-08,1.729891e-08,1.042506e+00
6.358500e-11,1.043024e+00,1.468089e-08,1.729663e-08,1.042506e+00
6.360000e-11,1.043024e+00,1.468139e-08,1.729437e-08,1.042506e+00
6.361500e-11,1.043024e+00,1.468188e-08,1.729210e-08,1.042506e+00
6.363000e-11,1.043024e+00,1.468238e-08,1.728984e-08,1.042506e+00
6.364500e-11,1.043024e+00,1.468288e-08,1.728759e-08,1.042506e+00
6.366000e-11,1.043024e+00,1.468338e-08,1.728534e-08,1.042506e+00
6.367500e-11,1.043024e+00,1.468388e-08,1.728309e-08,1.042506e+00
6.369000e-11,1.043024e+00,1.468438e-08,1.728084e-08,1.042506e+00
6.370500e-11,1.043024e+00,1.468488e-08,1.727860e-08,1.042506e+00
6.372000e-11,1.043024e+00,1.468539e-08,1.727637e-08,1.042506e+00
6.373500e-11,1.043024e+00,1.468589e-08,1.727413e-08,1.042506e+00
6.375000e-11,1.043024e+00,1.468640e-08,1.727191e-08,1.042506e+00
6.376500e-11,1.043024e+00,1.468691e-08,1.726968e-08,1.042506e+00
6.378000e-11,1.043024e+00,1.468743e-08,1.726746e-08,1.042506e+00
6.379500e-11,1.043024e+00,1.468794e-08,1.726524e-08,1.042506e+00
6.381000e-11,1.043024e+00,1.468846e-08,1.726302e-08,1.042506e+00
6.382500e-11,1.043024e+00,1.468898e-08,1.726081e-08,1.042506e+00
6.384000e-11,1.043024e+00,1.468951e-08,1.725860e-08,1.042506e+00
6.385500e-11,1.043024e+00,1.469004e-08,1.725640e-08,1.042506e+00
6.387000e-11,1.043024e+00,1.469057e-08,1.725420e-08,1.042506e+00
6.388500e-11,1.043024e+00,1.469110e-08,1.725200e-08,1.042506e+00
6.390000e-11,1.043024e+00,1.469164e-08,1.724980e-08,1.042506e+00
6.391500e-11,1.043024e+00,1.469218e-08,1.724761e-08,1.042506e+00
6.393000e-11,1.043024e+00,1.469272e-08,1.724542e-08,1.042506e+00
6.394500e-11,1.043024e+00,1.469327e-08,1.724324e-08,1.042506e+00
6.396000e-11,1.043024e+00,1.469382e-08,1.724105e-08,1.042506e+00
6.397500e-11,1.043024e+00,1.469437e-08,1.723887e-08,1.042506e+00
6.399000e-11,1.043024e+00,1.469493e-08,1.723670e-08,1.042506e+00
6.400500e-11,1.043024e+00,1.469549e-08,1.723452e-08,1.042506e+00
6.402000e-11,1.043024e+00,1.469605e-08,1.723235e-08,1.042506e+00
6.403500e-11,1.043024e+00,1.469662e-08,1.723018e-08,1.042506e+00
6.405000e-11,1.043024e+00,1.469719e-08,1.722801e-08,1.042506e+00
6.406500e-11,1.043024e+00,1.469777e-08,1.722585e-08,1.042506e+00
6.408000e-11,1.043024e+00,1.469835e-08,1.722369e-08,1.042506e+00
6.409500e-11,1.043024e+00,1.469893e-08,1.722153e-08,1.042506e+00
6.411000e-11,1.043024e+00,1.469951e-08,1.721937e-08,1.042506e+00
6.412500e-11,1.043024e+00,1.470010e-08,1.721722e-08,1.042506e+00
6.414000e-11,1.043024e+00,1.470070e-08,1.721507e-08,1.042506e+00
6.415500e-11,1.043024e+00,1.470129e-08,1.721292e-08,1.042506e+00
6.417000e-11,1.043024e+00,1.470189e-08,1.721077e-08,1.042506e+00
6.418500e-11,1.043024e+00,1.470250e-08,1.720862e-08,1.042506e+00
6.420000e-11,1.043024e+00,1.470310e-08,1.720648e-08,1.042506e+00
6.421500e-11,1.043024e+00,1.470371e-08,1.720434e-08,1.042506e+00
