time,"V(L4|XLOADINA)","V(L4|XLOADINB)","I(R1|XSINKOUTQ)","P(4|XDUT)"
3.871100e-10,1.070850e-07,8.376712e-07,7.536007e-08,1.283765e+01
3.871200e-10,1.075297e-07,8.370527e-07,7.526163e-08,1.283769e+01
3.871300e-10,1.080424e-07,8.365039e-07,7.516336e-08,1.283772e+01
3.871400e-10,1.086217e-07,8.360233e-07,7.506525e-08,1.283776e+01
3.871500e-10,1.092659e-07,8.356095e-07,7.496729e-08,1.283780e+01
3.871600e-10,1.099734e-07,8.352608e-07,7.486948e-08,1.283783e+01
3.871700e-10,1.107422e-07,8.349755e-07,7.477182e-08,1.283787e+01
3.871800e-10,1.115705e-07,8.347519e-07,7.467429e-08,1.283790e+01
3.871900e-10,1.124562e-07,8.345879e-07,7.457688e-08,1.283794e+01
3.872000e-10,1.133971e-07,8.344816e-07,7.447960e-08,1.283797e+01
3.872100e-10,1.143911e-07,8.344308e-07,7.438244e-08,1.283801e+01
3.872200e-10,1.154359e-07,8.344335e-07,7.428538e-08,1.283805e+01
3.872300e-10,1.165290e-07,8.344872e-07,7.418843e-08,1.283808e+01
3.872400e-10,1.176681e-07,8.345896e-07,7.409159e-08,1.283812e+01
3.872500e-10,1.188505e-07,8.347383e-07,7.399484e-08,1.283815e+01
3.872600e-10,1.200737e-07,8.349308e-07,7.389818e-08,1.283819e+01
3.872700e-10,1.213351e-07,8.351646e-07,7.380161e-08,1.283822e+01
3.872800e-10,1.226318e-07,8.354369e-07,7.370513e-08,1.283826e+01
3.872900e-10,1.239613e-07,8.357452e-07,7.360872e-08,1.283829e+01
3.873000e-10,1.253206e-07,8.360866e-07,7.351240e-08,1.283832e+01
3.873100e-10,1.267070e-07,8.364585e-07,7.341615e-08,1.283836e+01
3.873200e-10,1.281175e-07,8.368581e-07,7.331997e-08,1.283839e+01
3.873300e-10,1.295494e-07,8.372824e-07,7.322386e-08,1.283843e+01
3.873400e-10,1.309996e-07,8.377287e-07,7.312783e-08,1.283846e+01
3.873500e-10,1.324652e-07,8.381941e-07,7.303186e-08,1.283849e+01
3.873600e-10,1.339433e-07,8.386756e-07,7.293596e-08,1.283853e+01
3.873700e-10,1.354310e-07,8.391703e-07,7.284012e-08,1.283856e+01
3.873800e-10,1.369253e-07,8.396754e-07,7.274435e-08,1.283859e+01
3.873900e-10,1.384232e-07,8.401880e-07,7.264864e-08,1.283863e+01
3.874000e-10,1.399219e-07,8.407051e-07,7.255300e-08,1.283866e+01
3.874100e-10,1.414184e-07,8.412238e-07,7.245742e-08,1.283869e+01
3.874200e-10,1.429098e-07,8.417414e-07,7.236191e-08,1.283873e+01
3.874300e-10,1.443934e-07,8.422548e-07,7.226647e-08,1.283876e+01
3.874400e-10,1.458662e-07,8.427614e-07,7.217109e-08,1.283879e+01
3.874500e-10,1.473254e-07,8.432582e-07,7.207578e-08,1.283882e+01
3.874600e-10,1.487685e-07,8.437427e-07,7.198054e-08,1.283885e+01
3.874700e-10,1.501925e-07,8.442119e-07,7.188538e-08,1.283889e+01
3.874800e-10,1.515949e-07,8.446634e-07,7.179029e-08,1.283892e+01
3.874900e-10,1.529732e-07,8.450945e-07,7.169528e-08,1.283895e+01
3.875000e-10,1.543247e-07,8.455026e-07,7.160034e-08,1.283898e+01
3.875100e-10,1.556470e-07,8.458853e-07,7.150549e-08,1.283901e+01
3.875200e-10,1.569378e-07,8.462401e-07,7.141073e-08,1.283904e+01
3.875300e-10,1.581947e-07,8.465646e-07,7.131605e-08,1.283907e+01
3.875400e-10,1.594154e-07,8.468567e-07,7.122146e-08,1.283910e+01
3.875500e-10,1.605979e-07,8.471140e-07,7.112697e-08,1.283913e+01
3.875600e-10,1.617401e-07,8.473344e-07,7.103258e-08,1.283916e+01
3.875700e-10,1.628399e-07,8.475160e-07,7.093830e-08,1.283919e+01
3.875800e-10,1.638955e-07,8.476567e-07,7.084412e-08,1.283922e+01
3.875900e-10,1.649051e-07,8.477547e-07,7.075005e-08,1.283926e+01
3.876000e-10,1.658670e-07,8.478083e-07,7.065609e-08,1.283928e+01
3.876100e-10,1.667796e-07,8.478157e-07,7.056226e-08,1.283931e+01
3.876200e-10,1.676414e-07,8.477754e-07,7.046855e-08,1.283934e+01
3.876300e-10,1.684510e-07,8.476859e-07,7.037497e-08,1.283937e+01
3.876400e-10,1.692071e-07,8.475458e-07,7.028152e-08,1.283940e+01
3.876500e-10,1.699085e-07,8.473540e-07,7.018821e-08,1.283943e+01
3.876600e-10,1.705543e-07,8.471091e-07,7.009504e-08,1.283946e+01
3.876700e-10,1.711433e-07,8.468102e-07,7.000202e-08,1.283949e+01
3.876800e-10,1.716748e-07,8.464563e-07,6.990915e-08,1.283952e+01
3.876900e-10,1.721480e-07,8.460466e-07,6.981644e-08,1.283955e+01
3.877000e-10,1.725624e-07,8.455804e-07,6.972389e-08,1.283958e+01
3.877100e-10,1.729174e-07,8.450570e-07,6.963150e-08,1.283961e+01
3.877200e-10,1.732125e-07,8.444760e-07,6.953929e-08,1.283964e+01
3.877300e-10,1.734477e-07,8.438370e-07,6.944725e-08,1.283966e+01
3.877400e-10,1.736226e-07,8.431398e-07,6.935539e-08,1.283969e+01
3.877500e-10,1.737372e-07,8.423841e-07,6.926372e-08,1.283972e+01
3.877600e-10,1.737916e-07,8.415699e-07,6.917223e-08,1.283975e+01
3.877700e-10,1.737859e-07,8.406973e-07,6.908094e-08,1.283978e+01
3.877800e-10,1.737205e-07,8.397664e-07,6.898985e-08,1.283981e+01
3.877900e-10,1.735958e-07,8.387776e-07,6.889895e-08,1.283984e+01
3.878000e-10,1.734122e-07,8.377313e-07,6.880827e-08,1.283986e+01
3.878100e-10,1.731703e-07,8.366279e-07,6.871779e-08,1.283989e+01
3.878200e-10,1.728709e-07,8.354680e-07,6.862753e-08,1.283992e+01
3.878300e-10,1.725148e-07,8.342524e-07,6.853748e-08,1.283995e+01
3.878400e-10,1.721029e-07,8.329818e-07,6.844766e-08,1.283998e+01
3.878500e-10,1.716361e-07,8.316573e-07,6.835806e-08,1.284001e+01
3.878600e-10,1.711158e-07,8.302797e-07,6.826869e-08,1.284003e+01
3.878700e-10,1.705429e-07,8.288502e-07,6.817955e-08,1.284006e+01
3.878800e-10,1.699189e-07,8.273700e-07,6.809064e-08,1.284009e+01
3.878900e-10,1.692450e-07,8.258404e-07,6.800197e-08,1.284012e+01
3.879000e-10,1.685229e-07,8.242626e-07,6.791353e-08,1.284015e+01
3.879100e-10,1.677540e-07,8.226383e-07,6.782534e-08,1.284017e+01
3.879200e-10,1.669399e-07,8.209689e-07,6.773739e-08,1.284020e+01
3.879300e-10,1.660823e-07,8.192560e-07,6.764969e-08,1.284023e+01
3.879400e-10,1.651831e-07,8.175013e-07,6.756224e-08,1.284026e+01
3.879500e-10,1.642440e-07,8.157066e-07,6.747503e-08,1.284029e+01
3.879600e-10,1.632670e-07,8.138736e-07,6.738807e-08,1.284032e+01
3.879700e-10,1.622540e-07,8.120043e-07,6.730137e-08,1.284034e+01
3.879800e-10,1.612070e-07,8.101005e-07,6.721491e-08,1.284037e+01
3.879900e-10,1.601280e-07,8.081643e-07,6.712871e-08,1.284040e+01
3.880000e-10,1.590193e-07,8.061978e-07,6.704276e-08,1.284043e+01
3.880100e-10,1.578829e-07,8.042029e-07,6.695706e-08,1.284046e+01
3.880200e-10,1.567210e-07,8.021818e-07,6.687162e-08,1.284049e+01
3.880300e-10,1.555359e-07,8.001368e-07,6.678643e-08,1.284052e+01
3.880400e-10,1.543298e-07,7.980699e-07,6.670149e-08,1.284054e+01
3.880500e-10,1.531050e-07,7.959834e-07,6.661681e-08,1.284057e+01
3.880600e-10,1.518638e-07,7.938795e-07,6.653237e-08,1.284060e+01
3.880700e-10,1.506084e-07,7.917606e-07,6.644819e-08,1.284063e+01
3.880800e-10,1.493413e-07,7.896289e-07,6.636425e-08,1.284066e+01
3.880900e-10,1.480648e-07,7.874867e-07,6.628056e-08,1.284069e+01
3.881000e-10,1.467812e-07,7.853363e-07,6.619712e-08,1.284072e+01
3.881100e-10,1.454927e-07,7.831800e-07,6.611392e-08,1.284075e+01
3.881200e-10,1.442019e-07,7.810202e-07,6.603096e-08,1.284078e+01
3.881300e-10,1.429109e-07,7.788590e-07,6.594824e-08,1.284081e+01
3.881400e-10,1.416222e-07,7.766989e-07,6.586575e-08,1.284084e+01
3.881500e-10,1.403379e-07,7.745421e-07,6.578350e-08,1.284086e+01
3.881600e-10,1.390603e-07,7.723908e-07,6.570148e-08,1.284089e+01
3.881700e-10,1.377918e-07,7.702473e-07,6.561969e-08,1.284092e+01
3.881800e-10,1.365344e-07,7.681138e-07,6.553812e-08,1.284095e+01
3.881900e-10,1.352904e-07,7.659925e-07,6.545677e-08,1.284098e+01
3.882000e-10,1.340619e-07,7.638854e-07,6.537564e-08,1.284101e+01
3.882100e-10,1.328509e-07,7.617948e-07,6.529473e-08,1.284104e+01
3.882200e-10,1.316596e-07,7.597227e-07,6.521402e-08,1.284107e+01
3.882300e-10,1.304899e-07,7.576710e-07,6.513352e-08,1.284110e+01
3.882400e-10,1.293439e-07,7.556418e-07,6.505322e-08,1.284113e+01
3.882500e-10,1.282232e-07,7.536370e-07,6.497312e-08,1.284116e+01
3.882600e-10,1.271299e-07,7.516584e-07,6.489322e-08,1.284119e+01
3.882700e-10,1.260656e-07,7.497078e-07,6.481350e-08,1.284122e+01
3.882800e-10,1.250321e-07,7.477870e-07,6.473397e-08,1.284125e+01
3.882900e-10,1.240309e-07,7.458977e-07,6.465462e-08,1.284128e+01
3.883000e-10,1.230638e-07,7.440414e-07,6.457544e-08,1.284131e+01
3.883100e-10,1.221320e-07,7.422198e-07,6.449644e-08,1.284134e+01
3.883200e-10,1.212372e-07,7.404342e-07,6.441760e-08,1.284137e+01
3.883300e-10,1.203805e-07,7.386861e-07,6.433892e-08,1.284140e+01
3.883400e-10,1.195633e-07,7.369767e-07,6.426040e-08,1.284143e+01
3.883500e-10,1.187867e-07,7.353074e-07,6.418203e-08,1.284146e+01
3.883600e-10,1.180519e-07,7.336792e-07,6.410381e-08,1.284150e+01
3.883700e-10,1.173598e-07,7.320933e-07,6.402573e-08,1.284153e+01
3.883800e-10,1.167113e-07,7.305506e-07,6.394778e-08,1.284156e+01
3.883900e-10,1.161074e-07,7.290521e-07,6.386997e-08,1.284159e+01
3.884000e-10,1.155487e-07,7.275985e-07,6.379229e-08,1.284162e+01
3.884100e-10,1.150359e-07,7.261907e-07,6.371472e-08,1.284165e+01
3.884200e-10,1.145696e-07,7.248291e-07,6.363728e-08,1.284168e+01
3.884300e-10,1.141503e-07,7.235145e-07,6.355995e-08,1.284171e+01
3.884400e-10,1.137783e-07,7.222473e-07,6.348273e-08,1.284174e+01
3.884500e-10,1.134539e-07,7.210278e-07,6.340561e-08,1.284177e+01
3.884600e-10,1.131775e-07,7.198564e-07,6.332859e-08,1.284180e+01
3.884700e-10,1.129490e-07,7.187332e-07,6.325167e-08,1.284183e+01
3.884800e-10,1.127685e-07,7.176583e-07,6.317484e-08,1.284186e+01
3.884900e-10,1.126359e-07,7.166319e-07,6.309809e-08,1.284189e+01
3.885000e-10,1.125512e-07,7.156538e-07,6.302143e-08,1.284192e+01
3.885100e-10,1.125140e-07,7.147238e-07,6.294484e-08,1.284195e+01
3.885200e-10,1.125240e-07,7.138417e-07,6.286833e-08,1.284198e+01
3.885300e-10,1.125809e-07,7.130073e-07,6.279189e-08,1.284201e+01
3.885400e-10,1.126841e-07,7.122200e-07,6.271552e-08,1.284204e+01
3.885500e-10,1.128331e-07,7.114794e-07,6.263921e-08,1.284208e+01
3.885600e-10,1.130272e-07,7.107850e-07,6.256296e-08,1.284211e+01
3.885700e-10,1.132656e-07,7.101360e-07,6.248677e-08,1.284214e+01
3.885800e-10,1.135476e-07,7.095318e-07,6.241063e-08,1.284217e+01
3.885900e-10,1.138722e-07,7.089715e-07,6.233454e-08,1.284220e+01
3.886000e-10,1.142385e-07,7.084542e-07,6.225850e-08,1.284223e+01
3.886100e-10,1.146455e-07,7.079790e-07,6.218251e-08,1.284226e+01
3.886200e-10,1.150920e-07,7.075448e-07,6.210656e-08,1.284229e+01
3.886300e-10,1.155769e-07,7.071506e-07,6.203065e-08,1.284232e+01
3.886400e-10,1.160990e-07,7.067952e-07,6.195479e-08,1.284235e+01
3.886500e-10,1.166569e-07,7.064774e-07,6.187896e-08,1.284238e+01
3.886600e-10,1.172492e-07,7.061958e-07,6.180316e-08,1.284241e+01
3.886700e-10,1.178747e-07,7.059492e-07,6.172740e-08,1.284244e+01
3.886800e-10,1.185318e-07,7.057362e-07,6.165167e-08,1.284247e+01
3.886900e-10,1.192189e-07,7.055552e-07,6.157598e-08,1.284249e+01
3.887000e-10,1.199346e-07,7.054049e-07,6.150032e-08,1.284252e+01
3.887100e-10,1.206773e-07,7.052836e-07,6.142468e-08,1.284255e+01
3.887200e-10,1.214452e-07,7.051898e-07,6.134908e-08,1.284258e+01
3.887300e-10,1.222368e-07,7.051218e-07,6.127351e-08,1.284261e+01
3.887400e-10,1.230503e-07,7.050780e-07,6.119797e-08,1.284264e+01
3.887500e-10,1.238839e-07,7.050568e-07,6.112246e-08,1.284267e+01
3.887600e-10,1.247360e-07,7.050563e-07,6.104698e-08,1.284270e+01
3.887700e-10,1.256046e-07,7.050748e-07,6.097153e-08,1.284273e+01
3.887800e-10,1.264881e-07,7.051106e-07,6.089611e-08,1.284276e+01
3.887900e-10,1.273845e-07,7.051618e-07,6.082072e-08,1.284278e+01
3.888000e-10,1.282921e-07,7.052268e-07,6.074537e-08,1.284281e+01
3.888100e-10,1.292089e-07,7.053035e-07,6.067005e-08,1.284284e+01
3.888200e-10,1.301332e-07,7.053903e-07,6.059477e-08,1.284287e+01
3.888300e-10,1.310630e-07,7.054853e-07,6.051953e-08,1.284290e+01
3.888400e-10,1.319966e-07,7.055867e-07,6.044432e-08,1.284293e+01
3.888500e-10,1.329321e-07,7.056925e-07,6.036916e-08,1.284295e+01
3.888600e-10,1.338676e-07,7.058011e-07,6.029404e-08,1.284298e+01
3.888700e-10,1.348013e-07,7.059106e-07,6.021897e-08,1.284301e+01
3.888800e-10,1.357314e-07,7.060191e-07,6.014395e-08,1.284304e+01
3.888900e-10,1.366561e-07,7.061250e-07,6.006898e-08,1.284306e+01
3.889000e-10,1.375736e-07,7.062263e-07,5.999406e-08,1.284309e+01
3.889100e-10,1.384822e-07,7.063215e-07,5.991919e-08,1.284312e+01
3.889200e-10,1.393802e-07,7.064086e-07,5.984439e-08,1.284315e+01
3.889300e-10,1.402658e-07,7.064861e-07,5.976965e-08,1.284317e+01
3.889400e-10,1.411374e-07,7.065523e-07,5.969497e-08,1.284320e+01
3.889500e-10,1.419935e-07,7.066056e-07,5.962037e-08,1.284323e+01
3.889600e-10,1.428323e-07,7.066442e-07,5.954583e-08,1.284325e+01
3.889700e-10,1.436524e-07,7.066668e-07,5.947137e-08,1.284328e+01
3.889800e-10,1.444523e-07,7.066717e-07,5.939699e-08,1.284331e+01
3.889900e-10,1.452306e-07,7.066575e-07,5.932270e-08,1.284333e+01
3.890000e-10,1.459858e-07,7.066228e-07,5.924849e-08,1.284336e+01
3.890100e-10,1.467165e-07,7.065662e-07,5.917437e-08,1.284339e+01
3.890200e-10,1.474216e-07,7.064864e-07,5.910034e-08,1.284341e+01
3.890300e-10,1.480998e-07,7.063820e-07,5.902642e-08,1.284344e+01
3.890400e-10,1.487498e-07,7.062520e-07,5.895259e-08,1.284346e+01
3.890500e-10,1.493706e-07,7.060950e-07,5.887887e-08,1.284349e+01
3.890600e-10,1.499612e-07,7.059101e-07,5.880526e-08,1.284352e+01
3.890700e-10,1.505205e-07,7.056962e-07,5.873177e-08,1.284354e+01
3.890800e-10,1.510476e-07,7.054523e-07,5.865839e-08,1.284357e+01
3.890900e-10,1.515416e-07,7.051774e-07,5.858513e-08,1.284359e+01
3.891000e-10,1.520018e-07,7.048708e-07,5.851200e-08,1.284362e+01
3.891100e-10,1.524274e-07,7.045317e-07,5.843900e-08,1.284364e+01
3.891200e-10,1.528178e-07,7.041594e-07,5.836614e-08,1.284367e+01
3.891300e-10,1.531724e-07,7.037531e-07,5.829341e-08,1.284370e+01
3.891400e-10,1.534907e-07,7.033124e-07,5.822082e-08,1.284372e+01
3.891500e-10,1.537722e-07,7.028368e-07,5.814838e-08,1.284375e+01
3.891600e-10,1.540165e-07,7.023257e-07,5.807608e-08,1.284377e+01
3.891700e-10,1.542234e-07,7.017788e-07,5.800394e-08,1.284380e+01
3.891800e-10,1.543926e-07,7.011959e-07,5.793196e-08,1.284382e+01
3.891900e-10,1.545240e-07,7.005767e-07,5.786013e-08,1.284385e+01
3.892000e-10,1.546174e-07,6.999210e-07,5.778847e-08,1.284387e+01
3.892100e-10,1.546729e-07,6.992288e-07,5.771697e-08,1.284390e+01
3.892200e-10,1.546905e-07,6.985001e-07,5.764565e-08,1.284392e+01
3.892300e-10,1.546704e-07,6.977349e-07,5.757449e-08,1.284395e+01
3.892400e-10,1.546127e-07,6.969333e-07,5.750351e-08,1.284397e+01
3.892500e-10,1.545177e-07,6.960956e-07,5.743271e-08,1.284400e+01
3.892600e-10,1.543858e-07,6.952220e-07,5.736210e-08,1.284402e+01
3.892700e-10,1.542173e-07,6.943128e-07,5.729166e-08,1.284404e+01
3.892800e-10,1.540127e-07,6.933685e-07,5.722142e-08,1.284407e+01
3.892900e-10,1.537725e-07,6.923895e-07,5.715136e-08,1.284409e+01
3.893000e-10,1.534973e-07,6.913762e-07,5.708149e-08,1.284412e+01
3.893100e-10,1.531878e-07,6.903294e-07,5.701182e-08,1.284414e+01
3.893200e-10,1.528447e-07,6.892497e-07,5.694234e-08,1.284417e+01
3.893300e-10,1.524688e-07,6.881377e-07,5.687306e-08,1.284419e+01
3.893400e-10,1.520608e-07,6.869943e-07,5.680398e-08,1.284422e+01
3.893500e-10,1.516218e-07,6.858202e-07,5.673510e-08,1.284424e+01
3.893600e-10,1.511525e-07,6.846163e-07,5.666642e-08,1.284427e+01
3.893700e-10,1.506540e-07,6.833836e-07,5.659795e-08,1.284429e+01
3.893800e-10,1.501274e-07,6.821230e-07,5.652967e-08,1.284432e+01
3.893900e-10,1.495736e-07,6.808355e-07,5.646161e-08,1.284434e+01
3.894000e-10,1.489939e-07,6.795223e-07,5.639374e-08,1.284437e+01
3.894100e-10,1.483894e-07,6.781844e-07,5.632609e-08,1.284439e+01
3.894200e-10,1.477613e-07,6.768229e-07,5.625864e-08,1.284441e+01
3.894300e-10,1.471108e-07,6.754392e-07,5.619139e-08,1.284444e+01
3.894400e-10,1.464392e-07,6.740343e-07,5.612435e-08,1.284446e+01
3.894500e-10,1.457479e-07,6.726096e-07,5.605752e-08,1.284449e+01
3.894600e-10,1.450381e-07,6.711663e-07,5.599089e-08,1.284451e+01
3.894700e-10,1.443112e-07,6.697058e-07,5.592447e-08,1.284454e+01
3.894800e-10,1.435687e-07,6.682293e-07,5.585825e-08,1.284456e+01
3.894900e-10,1.428118e-07,6.667384e-07,5.579223e-08,1.284459e+01
3.895000e-10,1.420420e-07,6.652343e-07,5.572642e-08,1.284461e+01
3.895100e-10,1.412608e-07,6.637185e-07,5.566081e-08,1.284464e+01
3.895200e-10,1.404697e-07,6.621924e-07,5.559539e-08,1.284466e+01
3.895300e-10,1.396699e-07,6.606573e-07,5.553018e-08,1.284469e+01
3.895400e-10,1.388632e-07,6.591148e-07,5.546516e-08,1.284471e+01
3.895500e-10,1.380508e-07,6.575664e-07,5.540034e-08,1.284474e+01
3.895600e-10,1.372343e-07,6.560133e-07,5.533570e-08,1.284476e+01
3.895700e-10,1.364151e-07,6.544572e-07,5.527126e-08,1.284479e+01
3.895800e-10,1.355948e-07,6.528994e-07,5.520700e-08,1.284481e+01
3.895900e-10,1.347747e-07,6.513414e-07,5.514293e-08,1.284484e+01
3.896000e-10,1.339563e-07,6.497847e-07,5.507905e-08,1.284486e+01
3.896100e-10,1.331411e-07,6.482306e-07,5.501534e-08,1.284489e+01
3.896200e-10,1.323305e-07,6.466806e-07,5.495181e-08,1.284491e+01
3.896300e-10,1.315258e-07,6.451361e-07,5.488845e-08,1.284494e+01
3.896400e-10,1.307285e-07,6.435984e-07,5.482526e-08,1.284496e+01
3.896500e-10,1.299399e-07,6.420690e-07,5.476224e-08,1.284499e+01
3.896600e-10,1.291614e-07,6.405491e-07,5.469939e-08,1.284501e+01
3.896700e-10,1.283942e-07,6.390402e-07,5.463669e-08,1.284504e+01
3.896800e-10,1.276397e-07,6.375434e-07,5.457416e-08,1.284506e+01
3.896900e-10,1.268991e-07,6.360600e-07,5.451177e-08,1.284509e+01
3.897000e-10,1.261736e-07,6.345914e-07,5.444954e-08,1.284512e+01
3.897100e-10,1.254644e-07,6.331386e-07,5.438745e-08,1.284514e+01
3.897200e-10,1.247726e-07,6.317028e-07,5.432551e-08,1.284517e+01
3.897300e-10,1.240994e-07,6.302852e-07,5.426370e-08,1.284519e+01
3.897400e-10,1.234457e-07,6.288868e-07,5.420203e-08,1.284522e+01
3.897500e-10,1.228127e-07,6.275087e-07,5.414049e-08,1.284524e+01
3.897600e-10,1.222013e-07,6.261519e-07,5.407908e-08,1.284527e+01
3.897700e-10,1.216123e-07,6.248173e-07,5.401778e-08,1.284529e+01
3.897800e-10,1.210468e-07,6.235059e-07,5.395661e-08,1.284532e+01
3.897900e-10,1.205055e-07,6.222186e-07,5.389555e-08,1.284535e+01
3.898000e-10,1.199891e-07,6.209560e-07,5.383460e-08,1.284537e+01
3.898100e-10,1.194985e-07,6.197191e-07,5.377376e-08,1.284540e+01
3.898200e-10,1.190343e-07,6.185084e-07,5.371302e-08,1.284542e+01
3.898300e-10,1.185972e-07,6.173248e-07,5.365237e-08,1.284545e+01
3.898400e-10,1.181876e-07,6.161687e-07,5.359182e-08,1.284547e+01
3.898500e-10,1.178061e-07,6.150408e-07,5.353136e-08,1.284550e+01
3.898600e-10,1.174532e-07,6.139415e-07,5.347099e-08,1.284553e+01
3.898700e-10,1.171293e-07,6.128713e-07,5.341069e-08,1.284555e+01
3.898800e-10,1.168347e-07,6.118306e-07,5.335048e-08,1.284558e+01
3.898900e-10,1.165696e-07,6.108198e-07,5.329033e-08,1.284560e+01
3.899000e-10,1.163344e-07,6.098390e-07,5.323026e-08,1.284563e+01
3.899100e-10,1.161292e-07,6.088886e-07,5.317026e-08,1.284565e+01
3.899200e-10,1.159542e-07,6.079687e-07,5.311031e-08,1.284568e+01
3.899300e-10,1.158093e-07,6.070794e-07,5.305042e-08,1.284571e+01
3.899400e-10,1.156946e-07,6.062207e-07,5.299059e-08,1.284573e+01
3.899500e-10,1.156101e-07,6.053927e-07,5.293081e-08,1.284576e+01
3.899600e-10,1.155555e-07,6.045954e-07,5.287108e-08,1.284578e+01
3.899700e-10,1.155309e-07,6.038285e-07,5.281140e-08,1.284581e+01
3.899800e-10,1.155359e-07,6.030920e-07,5.275175e-08,1.284583e+01
3.899900e-10,1.155702e-07,6.023856e-07,5.269214e-08,1.284586e+01
3.900000e-10,1.156337e-07,6.017091e-07,5.263257e-08,1.284588e+01
3.900100e-10,1.157258e-07,6.010621e-07,5.257303e-08,1.284591e+01
3.900200e-10,1.158461e-07,6.004442e-07,5.251352e-08,1.284594e+01
3.900300e-10,1.159943e-07,5.998551e-07,5.245404e-08,1.284596e+01
3.900400e-10,1.161697e-07,5.992942e-07,5.239458e-08,1.284599e+01
3.900500e-10,1.163717e-07,5.987611e-07,5.233514e-08,1.284601e+01
3.900600e-10,1.165999e-07,5.982551e-07,5.227573e-08,1.284604e+01
3.900700e-10,1.168534e-07,5.977756e-07,5.221633e-08,1.284606e+01
3.900800e-10,1.171316e-07,5.973221e-07,5.215694e-08,1.284609e+01
3.900900e-10,1.174338e-07,5.968937e-07,5.209757e-08,1.284611e+01
3.901000e-10,1.177591e-07,5.964898e-07,5.203821e-08,1.284614e+01
3.901100e-10,1.181068e-07,5.961096e-07,5.197887e-08,1.284616e+01
3.901200e-10,1.184759e-07,5.957522e-07,5.191953e-08,1.284619e+01
3.901300e-10,1.188656e-07,5.954168e-07,5.186020e-08,1.284621e+01
3.901400e-10,1.192749e-07,5.951025e-07,5.180088e-08,1.284624e+01
3.901500e-10,1.197030e-07,5.948084e-07,5.174156e-08,1.284626e+01
3.901600e-10,1.201487e-07,5.945336e-07,5.168225e-08,1.284629e+01
3.901700e-10,1.206111e-07,5.942770e-07,5.162294e-08,1.284631e+01
3.901800e-10,1.210892e-07,5.940377e-07,5.156363e-08,1.284634e+01
3.901900e-10,1.215818e-07,5.938146e-07,5.150433e-08,1.284636e+01
3.902000e-10,1.220880e-07,5.936066e-07,5.144503e-08,1.284639e+01
3.902100e-10,1.226065e-07,5.934128e-07,5.138574e-08,1.284641e+01
3.902200e-10,1.231363e-07,5.932320e-07,5.132644e-08,1.284644e+01
3.902300e-10,1.236763e-07,5.930632e-07,5.126715e-08,1.284646e+01
3.902400e-10,1.242253e-07,5.929051e-07,5.120787e-08,1.284648e+01
3.902500e-10,1.247822e-07,5.927567e-07,5.114859e-08,1.284651e+01
3.902600e-10,1.253458e-07,5.926168e-07,5.108931e-08,1.284653e+01
3.902700e-10,1.259149e-07,5.924843e-07,5.103004e-08,1.284656e+01
3.902800e-10,1.264884e-07,5.923581e-07,5.097078e-08,1.284658e+01
3.902900e-10,1.270651e-07,5.922369e-07,5.091152e-08,1.284660e+01
3.903000e-10,1.276438e-07,5.921197e-07,5.085228e-08,1.284663e+01
3.903100e-10,1.282234e-07,5.920052e-07,5.079304e-08,1.284665e+01
3.903200e-10,1.288027e-07,5.918924e-07,5.073381e-08,1.284668e+01
3.903300e-10,1.293806e-07,5.917801e-07,5.067460e-08,1.284670e+01
3.903400e-10,1.299560e-07,5.916671e-07,5.061541e-08,1.284672e+01
3.903500e-10,1.305276e-07,5.915523e-07,5.055623e-08,1.284675e+01
3.903600e-10,1.310945e-07,5.914347e-07,5.049707e-08,1.284677e+01
3.903700e-10,1.316554e-07,5.913131e-07,5.043793e-08,1.284679e+01
3.903800e-10,1.322094e-07,5.911864e-07,5.037881e-08,1.284682e+01
3.903900e-10,1.327554e-07,5.910536e-07,5.031972e-08,1.284684e+01
3.904000e-10,1.332922e-07,5.909136e-07,5.026065e-08,1.284686e+01
3.904100e-10,1.338190e-07,5.907655e-07,5.020162e-08,1.284689e+01
3.904200e-10,1.343347e-07,5.906081e-07,5.014261e-08,1.284691e+01
3.904300e-10,1.348384e-07,5.904406e-07,5.008364e-08,1.284693e+01
3.904400e-10,1.353291e-07,5.902619e-07,5.002471e-08,1.284695e+01
3.904500e-10,1.358060e-07,5.900712e-07,4.996582e-08,1.284698e+01
3.904600e-10,1.362681e-07,5.898676e-07,4.990698e-08,1.284700e+01
3.904700e-10,1.367146e-07,5.896502e-07,4.984817e-08,1.284702e+01
3.904800e-10,1.371447e-07,5.894182e-07,4.978942e-08,1.284704e+01
3.904900e-10,1.375578e-07,5.891708e-07,4.973072e-08,1.284707e+01
3.905000e-10,1.379529e-07,5.889072e-07,4.967207e-08,1.284709e+01
3.905100e-10,1.383294e-07,5.886267e-07,4.961348e-08,1.284711e+01
3.905200e-10,1.386868e-07,5.883287e-07,4.955495e-08,1.284713e+01
3.905300e-10,1.390243e-07,5.880124e-07,4.949648e-08,1.284716e+01
3.905400e-10,1.393414e-07,5.876774e-07,4.943808e-08,1.284718e+01
3.905500e-10,1.396375e-07,5.873230e-07,4.937975e-08,1.284720e+01
