time,"V(L1|XLOADINA)","V(L1|XLOADINB)","V(ROUT)","P(B5|XDUT)"
3.354600e-10,-3.577652e-06,-4.082352e-06,5.164978e-05,6.613404e+00
3.354700e-10,-3.695184e-06,-4.222668e-06,5.196693e-05,6.613469e+00
3.354800e-10,-3.809339e-06,-4.359112e-06,5.228502e-05,6.613535e+00
3.354900e-10,-3.920044e-06,-4.491593e-06,5.260400e-05,6.613600e+00
3.355000e-10,-4.027228e-06,-4.620026e-06,5.292384e-05,6.613666e+00
3.355100e-10,-4.130821e-06,-4.744327e-06,5.324448e-05,6.613732e+00
3.355200e-10,-4.230761e-06,-4.864418e-06,5.356588e-05,6.613797e+00
3.355300e-10,-4.326984e-06,-4.980223e-06,5.388801e-05,6.613863e+00
3.355400e-10,-4.419432e-06,-5.091669e-06,5.421080e-05,6.613928e+00
3.355500e-10,-4.508049e-06,-5.198688e-06,5.453421e-05,6.613993e+00
3.355600e-10,-4.592783e-06,-5.301215e-06,5.485819e-05,6.614058e+00
3.355700e-10,-4.673585e-06,-5.399190e-06,5.518270e-05,6.614123e+00
3.355800e-10,-4.750408e-06,-5.492554e-06,5.550767e-05,6.614188e+00
3.355900e-10,-4.823210e-06,-5.581255e-06,5.583306e-05,6.614253e+00
3.356000e-10,-4.891951e-06,-5.665243e-06,5.615881e-05,6.614318e+00
3.356100e-10,-4.956596e-06,-5.744471e-06,5.648486e-05,6.614382e+00
3.356200e-10,-5.017112e-06,-5.818899e-06,5.681116e-05,6.614446e+00
3.356300e-10,-5.073468e-06,-5.888488e-06,5.713766e-05,6.614510e+00
3.356400e-10,-5.125640e-06,-5.953203e-06,5.746428e-05,6.614573e+00
3.356500e-10,-5.173604e-06,-6.013014e-06,5.779098e-05,6.614637e+00
3.356600e-10,-5.217340e-06,-6.067896e-06,5.811768e-05,6.614700e+00
3.356700e-10,-5.256834e-06,-6.117825e-06,5.844434e-05,6.614762e+00
3.356800e-10,-5.292071e-06,-6.162784e-06,5.877088e-05,6.614825e+00
3.356900e-10,-5.323043e-06,-6.202756e-06,5.909724e-05,6.614886e+00
3.357000e-10,-5.349744e-06,-6.237733e-06,5.942335e-05,6.614948e+00
3.357100e-10,-5.372171e-06,-6.267707e-06,5.974916e-05,6.615009e+00
3.357200e-10,-5.390325e-06,-6.292675e-06,6.007459e-05,6.615070e+00
3.357300e-10,-5.404209e-06,-6.312639e-06,6.039957e-05,6.615130e+00
3.357400e-10,-5.413831e-06,-6.327603e-06,6.072404e-05,6.615190e+00
3.357500e-10,-5.419201e-06,-6.337576e-06,6.104792e-05,6.615249e+00
3.357600e-10,-5.420334e-06,-6.342570e-06,6.137114e-05,6.615308e+00
3.357700e-10,-5.417246e-06,-6.342604e-06,6.169364e-05,6.615366e+00
3.357800e-10,-5.409958e-06,-6.337695e-06,6.201533e-05,6.615424e+00
3.357900e-10,-5.398492e-06,-6.327869e-06,6.233616e-05,6.615481e+00
3.358000e-10,-5.382876e-06,-6.313153e-06,6.265603e-05,6.615537e+00
3.358100e-10,-5.363140e-06,-6.293579e-06,6.297488e-05,6.615593e+00
3.358200e-10,-5.339315e-06,-6.269181e-06,6.329263e-05,6.615649e+00
3.358300e-10,-5.311438e-06,-6.239999e-06,6.360921e-05,6.615703e+00
3.358400e-10,-5.279548e-06,-6.206075e-06,6.392453e-05,6.615757e+00
3.358500e-10,-5.243686e-06,-6.167454e-06,6.423852e-05,6.615811e+00
3.358600e-10,-5.203897e-06,-6.124185e-06,6.455111e-05,6.615863e+00
3.358700e-10,-5.160229e-06,-6.076322e-06,6.486221e-05,6.615915e+00
3.358800e-10,-5.112732e-06,-6.023920e-06,6.517175e-05,6.615966e+00
3.358900e-10,-5.061459e-06,-5.967038e-06,6.547964e-05,6.616017e+00
3.359000e-10,-5.006466e-06,-5.905740e-06,6.578580e-05,6.616067e+00
3.359100e-10,-4.947812e-06,-5.840090e-06,6.609016e-05,6.616115e+00
3.359200e-10,-4.885557e-06,-5.770159e-06,6.639264e-05,6.616163e+00
3.359300e-10,-4.819766e-06,-5.696017e-06,6.669315e-05,6.616211e+00
3.359400e-10,-4.750504e-06,-5.617739e-06,6.699161e-05,6.616257e+00
3.359500e-10,-4.677840e-06,-5.535404e-06,6.728795e-05,6.616303e+00
3.359600e-10,-4.601846e-06,-5.449092e-06,6.758207e-05,6.616347e+00
3.359700e-10,-4.522593e-06,-5.358887e-06,6.787390e-05,6.616391e+00
3.359800e-10,-4.440159e-06,-5.264875e-06,6.816336e-05,6.616434e+00
3.359900e-10,-4.354620e-06,-5.167144e-06,6.845037e-05,6.616476e+00
3.360000e-10,-4.266056e-06,-5.065785e-06,6.873484e-05,6.616517e+00
3.360100e-10,-4.174549e-06,-4.960894e-06,6.901669e-05,6.616557e+00
3.360200e-10,-4.080183e-06,-4.852565e-06,6.929585e-05,6.616597e+00
3.360300e-10,-3.983043e-06,-4.740898e-06,6.957223e-05,6.616635e+00
3.360400e-10,-3.883217e-06,-4.625992e-06,6.984574e-05,6.616672e+00
3.360500e-10,-3.780794e-06,-4.507951e-06,7.011632e-05,6.616709e+00
3.360600e-10,-3.675864e-06,-4.386879e-06,7.038388e-05,6.616744e+00
3.360700e-10,-3.568520e-06,-4.262883e-06,7.064833e-05,6.616778e+00
3.360800e-10,-3.458856e-06,-4.136072e-06,7.090961e-05,6.616812e+00
3.360900e-10,-3.346967e-06,-4.006556e-06,7.116763e-05,6.616844e+00
3.361000e-10,-3.232950e-06,-3.874447e-06,7.142232e-05,6.616875e+00
3.361100e-10,-3.116902e-06,-3.739859e-06,7.167359e-05,6.616906e+00
3.361200e-10,-2.998923e-06,-3.602906e-06,7.192137e-05,6.616935e+00
3.361300e-10,-2.879113e-06,-3.463705e-06,7.216558e-05,6.616963e+00
3.361400e-10,-2.757572e-06,-3.322374e-06,7.240615e-05,6.616990e+00
3.361500e-10,-2.634403e-06,-3.179032e-06,7.264300e-05,6.617016e+00
3.361600e-10,-2.509709e-06,-3.033798e-06,7.287607e-05,6.617041e+00
3.361700e-10,-2.383594e-06,-2.886794e-06,7.310527e-05,6.617066e+00
3.361800e-10,-2.256161e-06,-2.738141e-06,7.333053e-05,6.617089e+00
3.361900e-10,-2.127515e-06,-2.587962e-06,7.355179e-05,6.617110e+00
3.362000e-10,-1.997763e-06,-2.436381e-06,7.376897e-05,6.617131e+00
3.362100e-10,-1.867009e-06,-2.283521e-06,7.398201e-05,6.617151e+00
3.362200e-10,-1.735361e-06,-2.129506e-06,7.419083e-05,6.617170e+00
3.362300e-10,-1.602924e-06,-1.974463e-06,7.439538e-05,6.617188e+00
3.362400e-10,-1.469805e-06,-1.818515e-06,7.459558e-05,6.617204e+00
3.362500e-10,-1.336111e-06,-1.661788e-06,7.479137e-05,6.617220e+00
3.362600e-10,-1.201948e-06,-1.504407e-06,7.498268e-05,6.617234e+00
3.362700e-10,-1.067424e-06,-1.346498e-06,7.516947e-05,6.617248e+00
3.362800e-10,-9.326432e-07,-1.188187e-06,7.535166e-05,6.617261e+00
3.362900e-10,-7.977135e-07,-1.029597e-06,7.552921e-05,6.617272e+00
3.363000e-10,-6.627402e-07,-8.708551e-07,7.570204e-05,6.617283e+00
3.363100e-10,-5.278288e-07,-7.120843e-07,7.587011e-05,6.617292e+00
3.363200e-10,-3.930842e-07,-5.534090e-07,7.603336e-05,6.617300e+00
3.363300e-10,-2.586107e-07,-3.949526e-07,7.619174e-05,6.617308e+00
3.363400e-10,-1.245121e-07,-2.368377e-07,7.634521e-05,6.617314e+00
3.363500e-10,9.108623e-09,-7.918626e-08,7.649370e-05,6.617320e+00
3.363600e-10,1.421493e-07,7.788066e-08,7.663717e-05,6.617325e+00
3.363700e-10,2.745087e-07,2.342429e-07,7.677559e-05,6.617328e+00
3.363800e-10,4.060865e-07,3.897815e-07,7.690889e-05,6.617331e+00
3.363900e-10,5.367834e-07,5.443783e-07,7.703705e-05,6.617333e+00
3.364000e-10,6.665011e-07,6.979168e-07,7.716003e-05,6.617334e+00
3.364100e-10,7.951427e-07,8.502815e-07,7.727777e-05,6.617334e+00
3.364200e-10,9.226125e-07,1.001358e-06,7.739026e-05,6.617333e+00
3.364300e-10,1.048816e-06,1.151035e-06,7.749745e-05,6.617331e+00
3.364400e-10,1.173660e-06,1.299200e-06,7.759931e-05,6.617329e+00
3.364500e-10,1.297053e-06,1.445744e-06,7.769581e-05,6.617325e+00
3.364600e-10,1.418905e-06,1.590560e-06,7.778692e-05,6.617321e+00
3.364700e-10,1.539128e-06,1.733541e-06,7.787262e-05,6.617316e+00
3.364800e-10,1.657635e-06,1.874584e-06,7.795289e-05,6.617311e+00
3.364900e-10,1.774340e-06,2.013587e-06,7.802769e-05,6.617304e+00
3.365000e-10,1.889160e-06,2.150449e-06,7.809702e-05,6.617297e+00
3.365100e-10,2.002014e-06,2.285073e-06,7.816084e-05,6.617290e+00
3.365200e-10,2.112822e-06,2.417363e-06,7.821916e-05,6.617281e+00
3.365300e-10,2.221506e-06,2.547224e-06,7.827195e-05,6.617272e+00
3.365400e-10,2.327991e-06,2.674567e-06,7.831920e-05,6.617262e+00
3.365500e-10,2.432203e-06,2.799302e-06,7.836091e-05,6.617252e+00
3.365600e-10,2.534070e-06,2.921342e-06,7.839706e-05,6.617241e+00
3.365700e-10,2.633523e-06,3.040603e-06,7.842766e-05,6.617230e+00
3.365800e-10,2.730495e-06,3.157004e-06,7.845269e-05,6.617218e+00
3.365900e-10,2.824920e-06,3.270466e-06,7.847217e-05,6.617206e+00
3.366000e-10,2.916737e-06,3.380911e-06,7.848609e-05,6.617193e+00
3.366100e-10,3.005883e-06,3.488268e-06,7.849445e-05,6.617180e+00
3.366200e-10,3.092302e-06,3.592463e-06,7.849727e-05,6.617166e+00
3.366300e-10,3.175937e-06,3.693431e-06,7.849455e-05,6.617152e+00
3.366400e-10,3.256735e-06,3.791103e-06,7.848630e-05,6.617138e+00
3.366500e-10,3.334645e-06,3.885419e-06,7.847254e-05,6.617123e+00
3.366600e-10,3.409620e-06,3.976319e-06,7.845328e-05,6.617108e+00
3.366700e-10,3.481612e-06,4.063745e-06,7.842854e-05,6.617093e+00
3.366800e-10,3.550578e-06,4.147644e-06,7.839834e-05,6.617077e+00
3.366900e-10,3.616479e-06,4.227966e-06,7.836271e-05,6.617062e+00
3.367000e-10,3.679274e-06,4.304661e-06,7.832166e-05,6.617046e+00
3.367100e-10,3.738930e-06,4.377685e-06,7.827523e-05,6.617030e+00
3.367200e-10,3.795412e-06,4.446997e-06,7.822345e-05,6.617014e+00
3.367300e-10,3.848690e-06,4.512558e-06,7.816634e-05,6.616998e+00
3.367400e-10,3.898737e-06,4.574332e-06,7.810394e-05,6.616982e+00
3.367500e-10,3.945527e-06,4.632287e-06,7.803628e-05,6.616966e+00
3.367600e-10,3.989038e-06,4.686393e-06,7.796341e-05,6.616950e+00
3.367700e-10,4.029250e-06,4.736624e-06,7.788536e-05,6.616934e+00
3.367800e-10,4.066146e-06,4.782958e-06,7.780218e-05,6.616918e+00
3.367900e-10,4.099710e-06,4.825373e-06,7.771392e-05,6.616902e+00
3.368000e-10,4.129933e-06,4.863853e-06,7.762061e-05,6.616887e+00
3.368100e-10,4.156804e-06,4.898385e-06,7.752231e-05,6.616871e+00
3.368200e-10,4.180316e-06,4.928958e-06,7.741906e-05,6.616856e+00
3.368300e-10,4.200467e-06,4.955565e-06,7.731093e-05,6.616841e+00
3.368400e-10,4.217254e-06,4.978201e-06,7.719797e-05,6.616826e+00
3.368500e-10,4.230680e-06,4.996865e-06,7.708022e-05,6.616812e+00
3.368600e-10,4.240747e-06,5.011559e-06,7.695777e-05,6.616798e+00
3.368700e-10,4.247464e-06,5.022289e-06,7.683065e-05,6.616784e+00
3.368800e-10,4.250840e-06,5.029063e-06,7.669894e-05,6.616771e+00
3.368900e-10,4.250885e-06,5.031891e-06,7.656271e-05,6.616758e+00
3.369000e-10,4.247615e-06,5.030788e-06,7.642202e-05,6.616746e+00
3.369100e-10,4.241047e-06,5.025771e-06,7.627693e-05,6.616734e+00
3.369200e-10,4.231199e-06,5.016861e-06,7.612752e-05,6.616722e+00
3.369300e-10,4.218095e-06,5.004081e-06,7.597386e-05,6.616712e+00
3.369400e-10,4.201758e-06,4.987457e-06,7.581603e-05,6.616701e+00
3.369500e-10,4.182216e-06,4.967019e-06,7.565410e-05,6.616692e+00
3.369600e-10,4.159497e-06,4.942797e-06,7.548814e-05,6.616683e+00
3.369700e-10,4.133633e-06,4.914827e-06,7.531825e-05,6.616674e+00
3.369800e-10,4.104659e-06,4.883147e-06,7.514449e-05,6.616667e+00
3.369900e-10,4.072610e-06,4.847797e-06,7.496695e-05,6.616660e+00
3.370000e-10,4.037525e-06,4.808819e-06,7.478572e-05,6.616653e+00
3.370100e-10,3.999445e-06,4.766260e-06,7.460087e-05,6.616648e+00
3.370200e-10,3.958413e-06,4.720169e-06,7.441250e-05,6.616643e+00
3.370300e-10,3.914473e-06,4.670595e-06,7.422070e-05,6.616639e+00
3.370400e-10,3.867674e-06,4.617592e-06,7.402555e-05,6.616636e+00
3.370500e-10,3.818063e-06,4.561217e-06,7.382714e-05,6.616634e+00
3.370600e-10,3.765693e-06,4.501527e-06,7.362558e-05,6.616633e+00
3.370700e-10,3.710616e-06,4.438583e-06,7.342094e-05,6.616632e+00
3.370800e-10,3.652888e-06,4.372449e-06,7.321332e-05,6.616633e+00
3.370900e-10,3.592565e-06,4.303189e-06,7.300283e-05,6.616634e+00
3.371000e-10,3.529706e-06,4.230871e-06,7.278955e-05,6.616637e+00
3.371100e-10,3.464372e-06,4.155564e-06,7.257358e-05,6.616640e+00
3.371200e-10,3.396625e-06,4.077340e-06,7.235503e-05,6.616644e+00
3.371300e-10,3.326528e-06,3.996273e-06,7.213399e-05,6.616650e+00
3.371400e-10,3.254147e-06,3.912437e-06,7.191056e-05,6.616656e+00
3.371500e-10,3.179549e-06,3.825912e-06,7.168484e-05,6.616663e+00
3.371600e-10,3.102802e-06,3.736774e-06,7.145694e-05,6.616672e+00
3.371700e-10,3.023975e-06,3.645107e-06,7.122696e-05,6.616681e+00
3.371800e-10,2.943141e-06,3.550991e-06,7.099499e-05,6.616692e+00
3.371900e-10,2.860371e-06,3.454512e-06,7.076115e-05,6.616703e+00
3.372000e-10,2.775739e-06,3.355754e-06,7.052554e-05,6.616716e+00
3.372100e-10,2.689320e-06,3.254806e-06,7.028826e-05,6.616730e+00
3.372200e-10,2.601189e-06,3.151755e-06,7.004943e-05,6.616745e+00
3.372300e-10,2.511423e-06,3.046691e-06,6.980913e-05,6.616761e+00
3.372400e-10,2.420101e-06,2.939705e-06,6.956748e-05,6.616778e+00
3.372500e-10,2.327300e-06,2.830890e-06,6.932459e-05,6.616796e+00
3.372600e-10,2.233101e-06,2.720338e-06,6.908056e-05,6.616815e+00
3.372700e-10,2.137584e-06,2.608144e-06,6.883550e-05,6.616836e+00
3.372800e-10,2.040830e-06,2.494403e-06,6.858952e-05,6.616857e+00
3.372900e-10,1.942920e-06,2.379211e-06,6.834271e-05,6.616880e+00
3.373000e-10,1.843937e-06,2.262663e-06,6.809520e-05,6.616904e+00
3.373100e-10,1.743964e-06,2.144859e-06,6.784707e-05,6.616929e+00
3.373200e-10,1.643083e-06,2.025895e-06,6.759845e-05,6.616955e+00
3.373300e-10,1.541379e-06,1.905870e-06,6.734943e-05,6.616982e+00
3.373400e-10,1.438934e-06,1.784883e-06,6.710013e-05,6.617011e+00
3.373500e-10,1.335834e-06,1.663034e-06,6.685064e-05,6.617040e+00
3.373600e-10,1.232163e-06,1.540421e-06,6.660107e-05,6.617071e+00
3.373700e-10,1.128004e-06,1.417144e-06,6.635153e-05,6.617102e+00
3.373800e-10,1.023442e-06,1.293304e-06,6.610212e-05,6.617135e+00
3.373900e-10,9.185621e-07,1.169000e-06,6.585295e-05,6.617169e+00
3.374000e-10,8.134477e-07,1.044332e-06,6.560411e-05,6.617204e+00
3.374100e-10,7.081832e-07,9.193995e-07,6.535571e-05,6.617240e+00
3.374200e-10,6.028525e-07,7.943024e-07,6.510785e-05,6.617277e+00
3.374300e-10,4.975390e-07,6.691399e-07,6.486063e-05,6.617315e+00
3.374400e-10,3.923259e-07,5.440109e-07,6.461415e-05,6.617354e+00
3.374500e-10,2.872961e-07,4.190138e-07,6.436851e-05,6.617394e+00
3.374600e-10,1.825319e-07,2.942466e-07,6.412381e-05,6.617435e+00
3.374700e-10,7.811485e-08,1.698068e-07,6.388015e-05,6.617477e+00
3.374800e-10,-2.587381e-08,4.579124e-08,6.363761e-05,6.617521e+00
3.374900e-10,-1.293537e-07,-7.770416e-08,6.339630e-05,6.617565e+00
3.375000e-10,-2.322450e-07,-2.005841e-07,6.315631e-05,6.617610e+00
3.375100e-10,-3.344690e-07,-3.227542e-07,6.291773e-05,6.617655e+00
3.375200e-10,-4.359474e-07,-4.441209e-07,6.268065e-05,6.617702e+00
3.375300e-10,-5.366033e-07,-5.645919e-07,6.244516e-05,6.617750e+00
3.375400e-10,-6.363604e-07,-6.840757e-07,6.221136e-05,6.617798e+00
3.375500e-10,-7.351436e-07,-8.024822e-07,6.197932e-05,6.617848e+00
3.375600e-10,-8.328788e-07,-9.197222e-07,6.174914e-05,6.617898e+00
3.375700e-10,-9.294930e-07,-1.035708e-06,6.152090e-05,6.617949e+00
3.375800e-10,-1.024915e-06,-1.150354e-06,6.129468e-05,6.618000e+00
3.375900e-10,-1.119073e-06,-1.263573e-06,6.107056e-05,6.618053e+00
3.376000e-10,-1.211899e-06,-1.375284e-06,6.084862e-05,6.618106e+00
3.376100e-10,-1.303325e-06,-1.485404e-06,6.062895e-05,6.618160e+00
3.376200e-10,-1.393285e-06,-1.593852e-06,6.041161e-05,6.618214e+00
3.376300e-10,-1.481712e-06,-1.700549e-06,6.019668e-05,6.618269e+00
3.376400e-10,-1.568544e-06,-1.805420e-06,5.998423e-05,6.618325e+00
3.376500e-10,-1.653719e-06,-1.908387e-06,5.977434e-05,6.618381e+00
3.376600e-10,-1.737177e-06,-2.009378e-06,5.956707e-05,6.618438e+00
3.376700e-10,-1.818857e-06,-2.108321e-06,5.936249e-05,6.618495e+00
3.376800e-10,-1.898704e-06,-2.205146e-06,5.916068e-05,6.618553e+00
3.376900e-10,-1.976662e-06,-2.299785e-06,5.896168e-05,6.618611e+00
3.377000e-10,-2.052676e-06,-2.392173e-06,5.876556e-05,6.618670e+00
3.377100e-10,-2.126695e-06,-2.482246e-06,5.857238e-05,6.618729e+00
3.377200e-10,-2.198669e-06,-2.569941e-06,5.838220e-05,6.618788e+00
3.377300e-10,-2.268549e-06,-2.655200e-06,5.819508e-05,6.618848e+00
3.377400e-10,-2.336289e-06,-2.737964e-06,5.801107e-05,6.618908e+00
3.377500e-10,-2.401844e-06,-2.818179e-06,5.783021e-05,6.618968e+00
3.377600e-10,-2.465172e-06,-2.895792e-06,5.765257e-05,6.619029e+00
3.377700e-10,-2.526231e-06,-2.970751e-06,5.747818e-05,6.619090e+00
3.377800e-10,-2.584983e-06,-3.043009e-06,5.730710e-05,6.619150e+00
3.377900e-10,-2.641391e-06,-3.112519e-06,5.713935e-05,6.619211e+00
3.378000e-10,-2.695420e-06,-3.179237e-06,5.697500e-05,6.619273e+00
3.378100e-10,-2.747037e-06,-3.243123e-06,5.681407e-05,6.619334e+00
3.378200e-10,-2.796212e-06,-3.304137e-06,5.665660e-05,6.619395e+00
3.378300e-10,-2.842916e-06,-3.362242e-06,5.650263e-05,6.619456e+00
3.378400e-10,-2.887123e-06,-3.417405e-06,5.635218e-05,6.619517e+00
3.378500e-10,-2.928807e-06,-3.469594e-06,5.620530e-05,6.619578e+00
3.378600e-10,-2.967948e-06,-3.518779e-06,5.606200e-05,6.619640e+00
3.378700e-10,-3.004523e-06,-3.564935e-06,5.592231e-05,6.619700e+00
3.378800e-10,-3.038516e-06,-3.608036e-06,5.578626e-05,6.619761e+00
3.378900e-10,-3.069910e-06,-3.648061e-06,5.565387e-05,6.619822e+00
3.379000e-10,-3.098691e-06,-3.684992e-06,5.552515e-05,6.619882e+00
3.379100e-10,-3.124847e-06,-3.718810e-06,5.540013e-05,6.619942e+00
3.379200e-10,-3.148370e-06,-3.749504e-06,5.527881e-05,6.620002e+00
3.379300e-10,-3.169251e-06,-3.777060e-06,5.516122e-05,6.620061e+00
3.379400e-10,-3.187485e-06,-3.801469e-06,5.504736e-05,6.620120e+00
3.379500e-10,-3.203070e-06,-3.822727e-06,5.493724e-05,6.620179e+00
3.379600e-10,-3.216003e-06,-3.840827e-06,5.483086e-05,6.620237e+00
3.379700e-10,-3.226286e-06,-3.855770e-06,5.472824e-05,6.620295e+00
3.379800e-10,-3.233922e-06,-3.867555e-06,5.462937e-05,6.620353e+00
3.379900e-10,-3.238916e-06,-3.876187e-06,5.453426e-05,6.620410e+00
3.380000e-10,-3.241276e-06,-3.881671e-06,5.444289e-05,6.620466e+00
3.380100e-10,-3.241010e-06,-3.884017e-06,5.435527e-05,6.620522e+00
3.380200e-10,-3.238132e-06,-3.883235e-06,5.427140e-05,6.620577e+00
3.380300e-10,-3.232652e-06,-3.879338e-06,5.419125e-05,6.620632e+00
3.380400e-10,-3.224589e-06,-3.872342e-06,5.411483e-05,6.620686e+00
3.380500e-10,-3.213958e-06,-3.862267e-06,5.404212e-05,6.620739e+00
3.380600e-10,-3.200779e-06,-3.849131e-06,5.397311e-05,6.620792e+00
3.380700e-10,-3.185074e-06,-3.832958e-06,5.390778e-05,6.620843e+00
3.380800e-10,-3.166866e-06,-3.813774e-06,5.384611e-05,6.620895e+00
3.380900e-10,-3.146180e-06,-3.791606e-06,5.378809e-05,6.620945e+00
3.381000e-10,-3.123043e-06,-3.766483e-06,5.373369e-05,6.620995e+00
3.381100e-10,-3.097485e-06,-3.738439e-06,5.368289e-05,6.621043e+00
3.381200e-10,-3.069535e-06,-3.707506e-06,5.363566e-05,6.621091e+00
3.381300e-10,-3.039227e-06,-3.673722e-06,5.359199e-05,6.621138e+00
3.381400e-10,-3.006596e-06,-3.637125e-06,5.355183e-05,6.621185e+00
3.381500e-10,-2.971675e-06,-3.597755e-06,5.351516e-05,6.621230e+00
3.381600e-10,-2.934505e-06,-3.555656e-06,5.348195e-05,6.621274e+00
3.381700e-10,-2.895123e-06,-3.510871e-06,5.345217e-05,6.621318e+00
3.381800e-10,-2.853571e-06,-3.463448e-06,5.342578e-05,6.621361e+00
3.381900e-10,-2.809892e-06,-3.413435e-06,5.340274e-05,6.621402e+00
3.382000e-10,-2.764128e-06,-3.360882e-06,5.338302e-05,6.621443e+00
3.382100e-10,-2.716327e-06,-3.305842e-06,5.336658e-05,6.621482e+00
3.382200e-10,-2.666534e-06,-3.248369e-06,5.335338e-05,6.621521e+00
3.382300e-10,-2.614798e-06,-3.188517e-06,5.334338e-05,6.621559e+00
3.382400e-10,-2.561170e-06,-3.126346e-06,5.333653e-05,6.621595e+00
3.382500e-10,-2.505698e-06,-3.061913e-06,5.333279e-05,6.621631e+00
3.382600e-10,-2.448437e-06,-2.995279e-06,5.333211e-05,6.621665e+00
3.382700e-10,-2.389440e-06,-2.926507e-06,5.333445e-05,6.621699e+00
3.382800e-10,-2.328760e-06,-2.855659e-06,5.333977e-05,6.621731e+00
3.382900e-10,-2.266455e-06,-2.782801e-06,5.334801e-05,6.621763e+00
3.383000e-10,-2.202580e-06,-2.707999e-06,5.335912e-05,6.621793e+00
3.383100e-10,-2.137194e-06,-2.631320e-06,5.337305e-05,6.621822e+00
3.383200e-10,-2.070355e-06,-2.552834e-06,5.338976e-05,6.621850e+00
3.383300e-10,-2.002124e-06,-2.472611e-06,5.340918e-05,6.621877e+00
3.383400e-10,-1.932561e-06,-2.390720e-06,5.343127e-05,6.621903e+00
3.383500e-10,-1.861726e-06,-2.307235e-06,5.345598e-05,6.621928e+00
3.383600e-10,-1.789684e-06,-2.222229e-06,5.348324e-05,6.621952e+00
3.383700e-10,-1.716496e-06,-2.135775e-06,5.351301e-05,6.621974e+00
3.383800e-10,-1.642225e-06,-2.047948e-06,5.354522e-05,6.621996e+00
3.383900e-10,-1.566937e-06,-1.958825e-06,5.357983e-05,6.622016e+00
3.384000e-10,-1.490696e-06,-1.868481e-06,5.361677e-05,6.622036e+00
3.384100e-10,-1.413567e-06,-1.776994e-06,5.365598e-05,6.622054e+00
3.384200e-10,-1.335616e-06,-1.684441e-06,5.369742e-05,6.622071e+00
3.384300e-10,-1.256909e-06,-1.590901e-06,5.374102e-05,6.622087e+00
3.384400e-10,-1.177512e-06,-1.496452e-06,5.378672e-05,6.622103e+00
3.384500e-10,-1.097492e-06,-1.401173e-06,5.383447e-05,6.622117e+00
3.384600e-10,-1.016916e-06,-1.305144e-06,5.388420e-05,6.622130e+00
3.384700e-10,-9.358504e-07,-1.208445e-06,5.393586e-05,6.622141e+00
3.384800e-10,-8.543634e-07,-1.111156e-06,5.398938e-05,6.622152e+00
3.384900e-10,-7.725217e-07,-1.013356e-06,5.404472e-05,6.622162e+00
3.385000e-10,-6.903928e-07,-9.151261e-07,5.410180e-05,6.622171e+00
3.385100e-10,-6.080437e-07,-8.165467e-07,5.416057e-05,6.622179e+00
3.385200e-10,-5.255417e-07,-7.176977e-07,5.422097e-05,6.622186e+00
3.385300e-10,-4.429537e-07,-6.186593e-07,5.428295e-05,6.622192e+00
3.385400e-10,-3.603464e-07,-5.195114e-07,5.434643e-05,6.622197e+00
3.385500e-10,-2.777864e-07,-4.203339e-07,5.441137e-05,6.622201e+00
3.385600e-10,-1.953398e-07,-3.212061e-07,5.447770e-05,6.622204e+00
3.385700e-10,-1.130726e-07,-2.222071e-07,5.454537e-05,6.622206e+00
3.385800e-10,-3.105003e-08,-1.234156e-07,5.461432e-05,6.622208e+00
3.385900e-10,5.066281e-08,-2.490977e-08,5.468449e-05,6.622208e+00
3.386000e-10,1.320015e-07,7.323267e-08,5.475582e-05,6.622208e+00
3.386100e-10,2.129022e-07,1.709347e-07,5.482825e-05,6.622206e+00
3.386200e-10,2.933016e-07,2.681198e-07,5.490174e-05,6.622204e+00
3.386300e-10,3.731371e-07,3.647124e-07,5.497622e-05,6.622202e+00
3.386400e-10,4.523468e-07,4.606376e-07,5.505163e-05,6.622198e+00
3.386500e-10,5.308696e-07,5.558211e-07,5.512793e-05,6.622194e+00
3.386600e-10,6.086450e-07,6.501898e-07,5.520506e-05,6.622189e+00
3.386700e-10,6.856137e-07,7.436715e-07,5.528297e-05,6.622183e+00
3.386800e-10,7.617170e-07,8.361947e-07,5.536159e-05,6.622177e+00
3.386900e-10,8.368971e-07,9.276893e-07,5.544089e-05,6.622170e+00
3.387000e-10,9.110975e-07,1.018086e-06,5.552080e-05,6.622162e+00
3.387100e-10,9.842624e-07,1.107317e-06,5.560128e-05,6.622154e+00
3.387200e-10,1.056337e-06,1.195316e-06,5.568228e-05,6.622145e+00
3.387300e-10,1.127268e-06,1.282016e-06,5.576374e-05,6.622136e+00
3.387400e-10,1.197004e-06,1.367354e-06,5.584563e-05,6.622126e+00
3.387500e-10,1.265492e-06,1.451267e-06,5.592789e-05,6.622115e+00
3.387600e-10,1.332682e-06,1.533692e-06,5.601047e-05,6.622105e+00
3.387700e-10,1.398527e-06,1.614571e-06,5.609334e-05,6.622093e+00
3.387800e-10,1.462978e-06,1.693844e-06,5.617643e-05,6.622082e+00
3.387900e-10,1.525990e-06,1.771455e-06,5.625972e-05,6.622070e+00
3.388000e-10,1.587517e-06,1.847347e-06,5.634316e-05,6.622057e+00
