time,"V(L4|XLOADINA)","V(L4|XLOADINB)","V(8000)"
6.849000e-11,-1.115791e-08,-1.268136e-09,-1.447747e-09
6.850000e-11,-1.115236e-08,-1.266774e-09,-1.446923e-09
6.851000e-11,-1.114682e-08,-1.265414e-09,-1.446099e-09
6.852000e-11,-1.114127e-08,-1.264055e-09,-1.445276e-09
6.853000e-11,-1.113574e-08,-1.262698e-09,-1.444453e-09
6.854000e-11,-1.113020e-08,-1.261342e-09,-1.443631e-09
6.855000e-11,-1.112467e-08,-1.259988e-09,-1.442809e-09
6.856000e-11,-1.111914e-08,-1.258636e-09,-1.441988e-09
6.857000e-11,-1.111361e-08,-1.257285e-09,-1.441167e-09
6.858000e-11,-1.110809e-08,-1.255935e-09,-1.440347e-09
6.859000e-11,-1.110256e-08,-1.254588e-09,-1.439528e-09
6.860000e-11,-1.109704e-08,-1.253241e-09,-1.438708e-09
6.861000e-11,-1.109153e-08,-1.251897e-09,-1.437890e-09
6.862000e-11,-1.108601e-08,-1.250554e-09,-1.437072e-09
6.863000e-11,-1.108050e-08,-1.249212e-09,-1.436255e-09
6.864000e-11,-1.107499e-08,-1.247872e-09,-1.435438e-09
6.865000e-11,-1.106949e-08,-1.246534e-09,-1.434621e-09
6.866000e-11,-1.106398e-08,-1.245197e-09,-1.433805e-09
6.867000e-11,-1.105848e-08,-1.243861e-09,-1.432990e-09
6.868000e-11,-1.105298e-08,-1.242528e-09,-1.432175e-09
6.869000e-11,-1.104749e-08,-1.241195e-09,-1.431361e-09
6.870000e-11,-1.104200e-08,-1.239865e-09,-1.430547e-09
6.871000e-11,-1.103651e-08,-1.238535e-09,-1.429734e-09
6.872000e-11,-1.103102e-08,-1.237207e-09,-1.428921e-09
6.873000e-11,-1.102553e-08,-1.235881e-09,-1.428109e-09
6.874000e-11,-1.102005e-08,-1.234557e-09,-1.427297e-09
6.875000e-11,-1.101457e-08,-1.233234e-09,-1.426486e-09
6.876000e-11,-1.100909e-08,-1.231912e-09,-1.425675e-09
6.877000e-11,-1.100362e-08,-1.230592e-09,-1.424865e-09
6.878000e-11,-1.099815e-08,-1.229274e-09,-1.424055e-09
6.879000e-11,-1.099268e-08,-1.227957e-09,-1.423246e-09
6.880000e-11,-1.098721e-08,-1.226641e-09,-1.422438e-09
6.881000e-11,-1.098175e-08,-1.225327e-09,-1.421630e-09
6.882000e-11,-1.097629e-08,-1.224015e-09,-1.420822e-09
6.883000e-11,-1.097083e-08,-1.222704e-09,-1.420015e-09
6.884000e-11,-1.096537e-08,-1.221394e-09,-1.419209e-09
6.885000e-11,-1.095992e-08,-1.220087e-09,-1.418403e-09
6.886000e-11,-1.095447e-08,-1.218780e-09,-1.417597e-09
6.887000e-11,-1.094902e-08,-1.217475e-09,-1.416792e-09
6.888000e-11,-1.094357e-08,-1.216172e-09,-1.415988e-09
6.889000e-11,-1.093813e-08,-1.214870e-09,-1.415184e-09
6.890000e-11,-1.093269e-08,-1.213570e-09,-1.414380e-09
6.891000e-11,-1.092725e-08,-1.212271e-09,-1.413577e-09
6.892000e-11,-1.092182e-08,-1.210974e-09,-1.412775e-09
6.893000e-11,-1.091639e-08,-1.209678e-09,-1.411973e-09
6.894000e-11,-1.091096e-08,-1.208384e-09,-1.411172e-09
6.895000e-11,-1.090553e-08,-1.207091e-09,-1.410371e-09
6.896000e-11,-1.090011e-08,-1.205799e-09,-1.409571e-09
6.897000e-11,-1.089469e-08,-1.204510e-09,-1.408771e-09
6.898000e-11,-1.088927e-08,-1.203221e-09,-1.407971e-09
6.899000e-11,-1.088385e-08,-1.201935e-09,-1.407173e-09
6.900000e-11,-1.087844e-08,-1.200649e-09,-1.406374e-09
6.901000e-11,-1.087302e-08,-1.199365e-09,-1.405577e-09
6.902000e-11,-1.086762e-08,-1.198083e-09,-1.404779e-09
6.903000e-11,-1.086221e-08,-1.196802e-09,-1.403983e-09
6.904000e-11,-1.085681e-08,-1.195523e-09,-1.403186e-09
6.905000e-11,-1.085141e-08,-1.194245e-09,-1.402391e-09
6.906000e-11,-1.084601e-08,-1.192968e-09,-1.401595e-09
6.907000e-11,-1.084061e-08,-1.191694e-09,-1.400801e-09
6.908000e-11,-1.083522e-08,-1.190420e-09,-1.400006e-09
6.909000e-11,-1.082983e-08,-1.189148e-09,-1.399213e-09
6.910000e-11,-1.082444e-08,-1.187878e-09,-1.398419e-09
6.911000e-11,-1.081906e-08,-1.186609e-09,-1.397627e-09
6.912000e-11,-1.081367e-08,-1.185341e-09,-1.396835e-09
6.913000e-11,-1.080829e-08,-1.184075e-09,-1.396043e-09
6.914000e-11,-1.080292e-08,-1.182810e-09,-1.395252e-09
6.915000e-11,-1.079754e-08,-1.181547e-09,-1.394461e-09
6.916000e-11,-1.079217e-08,-1.180286e-09,-1.393671e-09
6.917000e-11,-1.078680e-08,-1.179025e-09,-1.392881e-09
6.918000e-11,-1.078143e-08,-1.177767e-09,-1.392092e-09
6.919000e-11,-1.077607e-08,-1.176509e-09,-1.391303e-09
6.920000e-11,-1.077071e-08,-1.175254e-09,-1.390515e-09
6.921000e-11,-1.076535e-08,-1.173999e-09,-1.389728e-09
6.922000e-11,-1.075999e-08,-1.172746e-09,-1.388940e-09
6.923000e-11,-1.075464e-08,-1.171495e-09,-1.388154e-09
6.924000e-11,-1.074929e-08,-1.170245e-09,-1.387368e-09
6.925000e-11,-1.074394e-08,-1.168996e-09,-1.386582e-09
6.926000e-11,-1.073859e-08,-1.167749e-09,-1.385797e-09
6.927000e-11,-1.073325e-08,-1.166504e-09,-1.385012e-09
6.928000e-11,-1.072791e-08,-1.165260e-09,-1.384228e-09
6.929000e-11,-1.072257e-08,-1.164017e-09,-1.383444e-09
6.930000e-11,-1.071724e-08,-1.162776e-09,-1.382661e-09
6.931000e-11,-1.071190e-08,-1.161536e-09,-1.381879e-09
6.932000e-11,-1.070657e-08,-1.160297e-09,-1.381096e-09
6.933000e-11,-1.070125e-08,-1.159060e-09,-1.380315e-09
6.934000e-11,-1.069592e-08,-1.157825e-09,-1.379534e-09
6.935000e-11,-1.069060e-08,-1.156591e-09,-1.378753e-09
6.936000e-11,-1.068528e-08,-1.155358e-09,-1.377973e-09
6.937000e-11,-1.067996e-08,-1.154127e-09,-1.377193e-09
6.938000e-11,-1.067465e-08,-1.152897e-09,-1.376414e-09
6.939000e-11,-1.066933e-08,-1.151669e-09,-1.375635e-09
6.940000e-11,-1.066402e-08,-1.150442e-09,-1.374857e-09
6.941000e-11,-1.065872e-08,-1.149216e-09,-1.374079e-09
6.942000e-11,-1.065341e-08,-1.147992e-09,-1.373302e-09
6.943000e-11,-1.064811e-08,-1.146769e-09,-1.372526e-09
6.944000e-11,-1.064281e-08,-1.145548e-09,-1.371749e-09
6.945000e-11,-1.063751e-08,-1.144328e-09,-1.370974e-09
6.946000e-11,-1.063222e-08,-1.143110e-09,-1.370198e-09
6.947000e-11,-1.062693e-08,-1.141893e-09,-1.369424e-09
6.948000e-11,-1.062164e-08,-1.140677e-09,-1.368649e-09
6.949000e-11,-1.061635e-08,-1.139463e-09,-1.367876e-09
6.950000e-11,-1.061107e-08,-1.138250e-09,-1.367102e-09
6.951000e-11,-1.060579e-08,-1.137039e-09,-1.366330e-09
6.952000e-11,-1.060051e-08,-1.135829e-09,-1.365557e-09
6.953000e-11,-1.059523e-08,-1.134621e-09,-1.364786e-09
6.954000e-11,-1.058996e-08,-1.133413e-09,-1.364014e-09
6.955000e-11,-1.058469e-08,-1.132208e-09,-1.363244e-09
6.956000e-11,-1.057942e-08,-1.131003e-09,-1.362473e-09
6.957000e-11,-1.057415e-08,-1.129800e-09,-1.361704e-09
6.958000e-11,-1.056889e-08,-1.128599e-09,-1.360934e-09
6.959000e-11,-1.056363e-08,-1.127398e-09,-1.360165e-09
6.960000e-11,-1.055837e-08,-1.126200e-09,-1.359397e-09
6.961000e-11,-1.055311e-08,-1.125002e-09,-1.358629e-09
6.962000e-11,-1.054786e-08,-1.123806e-09,-1.357862e-09
6.963000e-11,-1.054261e-08,-1.122611e-09,-1.357095e-09
6.964000e-11,-1.053736e-08,-1.121418e-09,-1.356329e-09
6.965000e-11,-1.053212e-08,-1.120226e-09,-1.355563e-09
6.966000e-11,-1.052687e-08,-1.119036e-09,-1.354797e-09
6.967000e-11,-1.052163e-08,-1.117847e-09,-1.354032e-09
6.968000e-11,-1.051640e-08,-1.116659e-09,-1.353268e-09
6.969000e-11,-1.051116e-08,-1.115472e-09,-1.352504e-09
6.970000e-11,-1.050593e-08,-1.114287e-09,-1.351740e-09
6.971000e-11,-1.050070e-08,-1.113104e-09,-1.350977e-09
6.972000e-11,-1.049547e-08,-1.111921e-09,-1.350215e-09
6.973000e-11,-1.049024e-08,-1.110740e-09,-1.349453e-09
6.974000e-11,-1.048502e-08,-1.109561e-09,-1.348691e-09
6.975000e-11,-1.047980e-08,-1.108383e-09,-1.347930e-09
6.976000e-11,-1.047458e-08,-1.107206e-09,-1.347170e-09
6.977000e-11,-1.046937e-08,-1.106030e-09,-1.346409e-09
6.978000e-11,-1.046416e-08,-1.104856e-09,-1.345650e-09
6.979000e-11,-1.045895e-08,-1.103683e-09,-1.344891e-09
6.980000e-11,-1.045374e-08,-1.102512e-09,-1.344132e-09
6.981000e-11,-1.044853e-08,-1.101342e-09,-1.343374e-09
6.982000e-11,-1.044333e-08,-1.100173e-09,-1.342616e-09
6.983000e-11,-1.043813e-08,-1.099005e-09,-1.341859e-09
6.984000e-11,-1.043293e-08,-1.097839e-09,-1.341102e-09
6.985000e-11,-1.042774e-08,-1.096674e-09,-1.340346e-09
6.986000e-11,-1.042255e-08,-1.095511e-09,-1.339590e-09
6.987000e-11,-1.041736e-08,-1.094349e-09,-1.338835e-09
6.988000e-11,-1.041217e-08,-1.093188e-09,-1.338080e-09
6.989000e-11,-1.040698e-08,-1.092029e-09,-1.337326e-09
6.990000e-11,-1.040180e-08,-1.090871e-09,-1.336572e-09
6.991000e-11,-1.039662e-08,-1.089714e-09,-1.335818e-09
6.992000e-11,-1.039144e-08,-1.088559e-09,-1.335065e-09
6.993000e-11,-1.038627e-08,-1.087405e-09,-1.334313e-09
6.994000e-11,-1.038110e-08,-1.086252e-09,-1.333561e-09
6.995000e-11,-1.037593e-08,-1.085100e-09,-1.332809e-09
6.996000e-11,-1.037076e-08,-1.083950e-09,-1.332058e-09
6.997000e-11,-1.036559e-08,-1.082802e-09,-1.331308e-09
6.998000e-11,-1.036043e-08,-1.081654e-09,-1.330558e-09
6.999000e-11,-1.035527e-08,-1.080508e-09,-1.329808e-09
7.000000e-11,-1.035011e-08,-1.079363e-09,-1.329059e-09
7.001000e-11,-1.034496e-08,-1.078220e-09,-1.328310e-09
7.002000e-11,-1.033981e-08,-1.077077e-09,-1.327562e-09
7.003000e-11,-1.033466e-08,-1.075936e-09,-1.326815e-09
7.004000e-11,-1.032951e-08,-1.074797e-09,-1.326067e-09
7.005000e-11,-1.032437e-08,-1.073659e-09,-1.325321e-09
7.006000e-11,-1.031922e-08,-1.072522e-09,-1.324574e-09
7.007000e-11,-1.031408e-08,-1.071386e-09,-1.323828e-09
7.008000e-11,-1.030895e-08,-1.070252e-09,-1.323083e-09
7.009000e-11,-1.030381e-08,-1.069119e-09,-1.322338e-09
7.010000e-11,-1.029868e-08,-1.067987e-09,-1.321594e-09
7.011000e-11,-1.029355e-08,-1.066857e-09,-1.320850e-09
7.012000e-11,-1.028842e-08,-1.065727e-09,-1.320106e-09
7.013000e-11,-1.028330e-08,-1.064599e-09,-1.319363e-09
7.014000e-11,-1.027817e-08,-1.063473e-09,-1.318621e-09
7.015000e-11,-1.027305e-08,-1.062348e-09,-1.317879e-09
7.016000e-11,-1.026794e-08,-1.061223e-09,-1.317137e-09
7.017000e-11,-1.026282e-08,-1.060101e-09,-1.316396e-09
7.018000e-11,-1.025771e-08,-1.058979e-09,-1.315655e-09
7.019000e-11,-1.025260e-08,-1.057859e-09,-1.314915e-09
7.020000e-11,-1.024749e-08,-1.056740e-09,-1.314175e-09
7.021000e-11,-1.024239e-08,-1.055623e-09,-1.313436e-09
7.022000e-11,-1.023728e-08,-1.054507e-09,-1.312697e-09
7.023000e-11,-1.023218e-08,-1.053392e-09,-1.311959e-09
7.024000e-11,-1.022709e-08,-1.052278e-09,-1.311221e-09
7.025000e-11,-1.022199e-08,-1.051165e-09,-1.310484e-09
7.026000e-11,-1.021690e-08,-1.050054e-09,-1.309747e-09
7.027000e-11,-1.021181e-08,-1.048944e-09,-1.309010e-09
7.028000e-11,-1.020672e-08,-1.047836e-09,-1.308274e-09
7.029000e-11,-1.020164e-08,-1.046729e-09,-1.307539e-09
7.030000e-11,-1.019655e-08,-1.045623e-09,-1.306804e-09
7.031000e-11,-1.019147e-08,-1.044518e-09,-1.306069e-09
7.032000e-11,-1.018639e-08,-1.043414e-09,-1.305335e-09
7.033000e-11,-1.018132e-08,-1.042312e-09,-1.304601e-09
7.034000e-11,-1.017625e-08,-1.041211e-09,-1.303868e-09
7.035000e-11,-1.017118e-08,-1.040111e-09,-1.303135e-09
7.036000e-11,-1.016611e-08,-1.039013e-09,-1.302403e-09
7.037000e-11,-1.016104e-08,-1.037916e-09,-1.301671e-09
7.038000e-11,-1.015598e-08,-1.036820e-09,-1.300940e-09
7.039000e-11,-1.015092e-08,-1.035725e-09,-1.300209e-09
7.040000e-11,-1.014586e-08,-1.034632e-09,-1.299478e-09
7.041000e-11,-1.014080e-08,-1.033540e-09,-1.298748e-09
7.042000e-11,-1.013575e-08,-1.032449e-09,-1.298019e-09
7.043000e-11,-1.013070e-08,-1.031359e-09,-1.297290e-09
7.044000e-11,-1.012565e-08,-1.030271e-09,-1.296561e-09
7.045000e-11,-1.012061e-08,-1.029184e-09,-1.295833e-09
7.046000e-11,-1.011556e-08,-1.028098e-09,-1.295105e-09
7.047000e-11,-1.011052e-08,-1.027013e-09,-1.294378e-09
7.048000e-11,-1.010548e-08,-1.025930e-09,-1.293651e-09
7.049000e-11,-1.010045e-08,-1.024848e-09,-1.292925e-09
7.050000e-11,-1.009541e-08,-1.023767e-09,-1.292199e-09
7.051000e-11,-1.009038e-08,-1.022687e-09,-1.291473e-09
7.052000e-11,-1.008535e-08,-1.021609e-09,-1.290748e-09
7.053000e-11,-1.008033e-08,-1.020532e-09,-1.290024e-09
7.054000e-11,-1.007530e-08,-1.019456e-09,-1.289300e-09
7.055000e-11,-1.007028e-08,-1.018381e-09,-1.288576e-09
7.056000e-11,-1.006526e-08,-1.017308e-09,-1.287853e-09
7.057000e-11,-1.006025e-08,-1.016236e-09,-1.287130e-09
7.058000e-11,-1.005523e-08,-1.015165e-09,-1.286408e-09
7.059000e-11,-1.005022e-08,-1.014095e-09,-1.285686e-09
7.060000e-11,-1.004521e-08,-1.013026e-09,-1.284965e-09
7.061000e-11,-1.004021e-08,-1.011959e-09,-1.284244e-09
7.062000e-11,-1.003520e-08,-1.010893e-09,-1.283523e-09
7.063000e-11,-1.003020e-08,-1.009828e-09,-1.282803e-09
7.064000e-11,-1.002520e-08,-1.008765e-09,-1.282084e-09
7.065000e-11,-1.002020e-08,-1.007703e-09,-1.281365e-09
7.066000e-11,-1.001521e-08,-1.006642e-09,-1.280646e-09
7.067000e-11,-1.001022e-08,-1.005581e-09,-1.279928e-09
7.068000e-11,-1.000523e-08,-1.004523e-09,-1.279210e-09
7.069000e-11,-1.000024e-08,-1.003466e-09,-1.278493e-09
7.070000e-11,-9.995256e-09,-1.002409e-09,-1.277776e-09
7.071000e-11,-9.990274e-09,-1.001354e-09,-1.277060e-09
7.072000e-11,-9.985294e-09,-1.000301e-09,-1.276344e-09
7.073000e-11,-9.980316e-09,-9.992479e-10,-1.275628e-09
7.074000e-11,-9.975341e-09,-9.981966e-10,-1.274913e-09
7.075000e-11,-9.970369e-09,-9.971464e-10,-1.274199e-09
7.076000e-11,-9.965399e-09,-9.960976e-10,-1.273484e-09
7.077000e-11,-9.960431e-09,-9.950498e-10,-1.272771e-09
7.078000e-11,-9.955465e-09,-9.940032e-10,-1.272057e-09
7.079000e-11,-9.950503e-09,-9.929580e-10,-1.271345e-09
7.080000e-11,-9.945542e-09,-9.919138e-10,-1.270632e-09
7.081000e-11,-9.940584e-09,-9.908710e-10,-1.269920e-09
7.082000e-11,-9.935628e-09,-9.898292e-10,-1.269209e-09
7.083000e-11,-9.930675e-09,-9.887888e-10,-1.268498e-09
7.084000e-11,-9.925724e-09,-9.877494e-10,-1.267787e-09
7.085000e-11,-9.920776e-09,-9.867113e-10,-1.267077e-09
7.086000e-11,-9.915830e-09,-9.856745e-10,-1.266367e-09
7.087000e-11,-9.910887e-09,-9.846388e-10,-1.265658e-09
7.088000e-11,-9.905945e-09,-9.836041e-10,-1.264949e-09
7.089000e-11,-9.901007e-09,-9.825708e-10,-1.264241e-09
7.090000e-11,-9.896070e-09,-9.815387e-10,-1.263533e-09
7.091000e-11,-9.891136e-09,-9.805078e-10,-1.262826e-09
7.092000e-11,-9.886205e-09,-9.794780e-10,-1.262119e-09
7.093000e-11,-9.881276e-09,-9.784494e-10,-1.261412e-09
7.094000e-11,-9.876349e-09,-9.774220e-10,-1.260706e-09
7.095000e-11,-9.871425e-09,-9.763958e-10,-1.260000e-09
7.096000e-11,-9.866503e-09,-9.753708e-10,-1.259295e-09
7.097000e-11,-9.861583e-09,-9.743468e-10,-1.258590e-09
7.098000e-11,-9.856666e-09,-9.733243e-10,-1.257886e-09
7.099000e-11,-9.851751e-09,-9.723026e-10,-1.257182e-09
7.100000e-11,-9.846839e-09,-9.712824e-10,-1.256478e-09
7.101000e-11,-9.841929e-09,-9.702631e-10,-1.255775e-09
7.102000e-11,-9.837022e-09,-9.692453e-10,-1.255072e-09
7.103000e-11,-9.832117e-09,-9.682283e-10,-1.254370e-09
7.104000e-11,-9.827214e-09,-9.672127e-10,-1.253668e-09
7.105000e-11,-9.822314e-09,-9.661983e-10,-1.252967e-09
7.106000e-11,-9.817416e-09,-9.651849e-10,-1.252266e-09
7.107000e-11,-9.812520e-09,-9.641727e-10,-1.251566e-09
7.108000e-11,-9.807627e-09,-9.631617e-10,-1.250866e-09
7.109000e-11,-9.802736e-09,-9.621521e-10,-1.250166e-09
7.110000e-11,-9.797848e-09,-9.611431e-10,-1.249467e-09
7.111000e-11,-9.792961e-09,-9.601356e-10,-1.248768e-09
7.112000e-11,-9.788078e-09,-9.591293e-10,-1.248070e-09
7.113000e-11,-9.783197e-09,-9.581241e-10,-1.247372e-09
7.114000e-11,-9.778318e-09,-9.571200e-10,-1.246675e-09
7.115000e-11,-9.773441e-09,-9.561172e-10,-1.245978e-09
7.116000e-11,-9.768567e-09,-9.551152e-10,-1.245281e-09
7.117000e-11,-9.763695e-09,-9.541147e-10,-1.244585e-09
7.118000e-11,-9.758826e-09,-9.531152e-10,-1.243889e-09
7.119000e-11,-9.753959e-09,-9.521170e-10,-1.243194e-09
7.120000e-11,-9.749094e-09,-9.511195e-10,-1.242499e-09
7.121000e-11,-9.744232e-09,-9.501237e-10,-1.241805e-09
7.122000e-11,-9.739372e-09,-9.491287e-10,-1.241111e-09
7.123000e-11,-9.734514e-09,-9.481350e-10,-1.240418e-09
7.124000e-11,-9.729659e-09,-9.471425e-10,-1.239725e-09
7.125000e-11,-9.724806e-09,-9.461508e-10,-1.239032e-09
7.126000e-11,-9.719956e-09,-9.451604e-10,-1.238340e-09
7.127000e-11,-9.715108e-09,-9.441712e-10,-1.237648e-09
7.128000e-11,-9.710262e-09,-9.431833e-10,-1.236957e-09
7.129000e-11,-9.705419e-09,-9.421961e-10,-1.236266e-09
7.130000e-11,-9.700578e-09,-9.412104e-10,-1.235575e-09
7.131000e-11,-9.695739e-09,-9.402256e-10,-1.234885e-09
7.132000e-11,-9.690903e-09,-9.392421e-10,-1.234195e-09
7.133000e-11,-9.686069e-09,-9.382594e-10,-1.233506e-09
7.134000e-11,-9.681237e-09,-9.372783e-10,-1.232818e-09
7.135000e-11,-9.676408e-09,-9.362978e-10,-1.232129e-09
7.136000e-11,-9.671582e-09,-9.353191e-10,-1.231441e-09
7.137000e-11,-9.666757e-09,-9.343408e-10,-1.230754e-09
7.138000e-11,-9.661935e-09,-9.333641e-10,-1.230067e-09
7.139000e-11,-9.657115e-09,-9.323882e-10,-1.229380e-09
7.140000e-11,-9.652297e-09,-9.314137e-10,-1.228694e-09
7.141000e-11,-9.647482e-09,-9.304402e-10,-1.228008e-09
7.142000e-11,-9.642669e-09,-9.294675e-10,-1.227323e-09
7.143000e-11,-9.637859e-09,-9.284964e-10,-1.226638e-09
7.144000e-11,-9.633051e-09,-9.275261e-10,-1.225953e-09
7.145000e-11,-9.628245e-09,-9.265571e-10,-1.225269e-09
7.146000e-11,-9.623442e-09,-9.255891e-10,-1.224586e-09
7.147000e-11,-9.618640e-09,-9.246221e-10,-1.223902e-09
7.148000e-11,-9.613842e-09,-9.236565e-10,-1.223220e-09
7.149000e-11,-9.609045e-09,-9.226917e-10,-1.222537e-09
7.150000e-11,-9.604251e-09,-9.217281e-10,-1.221855e-09
7.151000e-11,-9.599460e-09,-9.207656e-10,-1.221174e-09
7.152000e-11,-9.594670e-09,-9.198042e-10,-1.220493e-09
7.153000e-11,-9.589883e-09,-9.188441e-10,-1.219812e-09
7.154000e-11,-9.585098e-09,-9.178847e-10,-1.219132e-09
7.155000e-11,-9.580316e-09,-9.169266e-10,-1.218452e-09
7.156000e-11,-9.575536e-09,-9.159697e-10,-1.217772e-09
7.157000e-11,-9.570758e-09,-9.150138e-10,-1.217093e-09
7.158000e-11,-9.565983e-09,-9.140589e-10,-1.216415e-09
7.159000e-11,-9.561210e-09,-9.131051e-10,-1.215737e-09
7.160000e-11,-9.556439e-09,-9.121526e-10,-1.215059e-09
7.161000e-11,-9.551670e-09,-9.112010e-10,-1.214382e-09
7.162000e-11,-9.546904e-09,-9.102504e-10,-1.213705e-09
7.163000e-11,-9.542141e-09,-9.093012e-10,-1.213028e-09
7.164000e-11,-9.537379e-09,-9.083529e-10,-1.212352e-09
7.165000e-11,-9.532620e-09,-9.074055e-10,-1.211676e-09
7.166000e-11,-9.527863e-09,-9.064595e-10,-1.211001e-09
7.167000e-11,-9.523109e-09,-9.055143e-10,-1.210326e-09
7.168000e-11,-9.518357e-09,-9.045705e-10,-1.209652e-09
7.169000e-11,-9.513607e-09,-9.036275e-10,-1.208978e-09
7.170000e-11,-9.508859e-09,-9.026856e-10,-1.208305e-09
7.171000e-11,-9.504114e-09,-9.017449e-10,-1.207631e-09
7.172000e-11,-9.499371e-09,-9.008052e-10,-1.206959e-09
7.173000e-11,-9.494630e-09,-8.998665e-10,-1.206286e-09
7.174000e-11,-9.489892e-09,-8.989290e-10,-1.205614e-09
7.175000e-11,-9.485156e-09,-8.979926e-10,-1.204943e-09
7.176000e-11,-9.480422e-09,-8.970570e-10,-1.204272e-09
7.177000e-11,-9.475691e-09,-8.961229e-10,-1.203601e-09
7.178000e-11,-9.470962e-09,-8.951895e-10,-1.202931e-09
7.179000e-11,-9.466235e-09,-8.942574e-10,-1.202261e-09
7.180000e-11,-9.461511e-09,-8.933260e-10,-1.201592e-09
7.181000e-11,-9.456789e-09,-8.923963e-10,-1.200923e-09
7.182000e-11,-9.452069e-09,-8.914670e-10,-1.200254e-09
7.183000e-11,-9.447351e-09,-8.905391e-10,-1.199586e-09
7.184000e-11,-9.442636e-09,-8.896122e-10,-1.198918e-09
7.185000e-11,-9.437923e-09,-8.886864e-10,-1.198251e-09
7.186000e-11,-9.433213e-09,-8.877616e-10,-1.197584e-09
7.187000e-11,-9.428504e-09,-8.868380e-10,-1.196918e-09
7.188000e-11,-9.423798e-09,-8.859151e-10,-1.196252e-09
7.189000e-11,-9.419095e-09,-8.849936e-10,-1.195586e-09
7.190000e-11,-9.414393e-09,-8.840730e-10,-1.194921e-09
7.191000e-11,-9.409694e-09,-8.831536e-10,-1.194256e-09
7.192000e-11,-9.404997e-09,-8.822351e-10,-1.193591e-09
7.193000e-11,-9.400303e-09,-8.813176e-10,-1.192927e-09
7.194000e-11,-9.395611e-09,-8.804014e-10,-1.192264e-09
7.195000e-11,-9.390921e-09,-8.794859e-10,-1.191601e-09
7.196000e-11,-9.386233e-09,-8.785717e-10,-1.190938e-09
7.197000e-11,-9.381548e-09,-8.776586e-10,-1.190275e-09
7.198000e-11,-9.376865e-09,-8.767463e-10,-1.189613e-09
7.199000e-11,-9.372184e-09,-8.758351e-10,-1.188952e-09
7.200000e-11,-9.367506e-09,-8.749251e-10,-1.188291e-09
7.201000e-11,-9.362829e-09,-8.740161e-10,-1.187630e-09
7.202000e-11,-9.358155e-09,-8.731079e-10,-1.186969e-09
7.203000e-11,-9.353484e-09,-8.722011e-10,-1.186309e-09
7.204000e-11,-9.348815e-09,-8.712951e-10,-1.185650e-09
7.205000e-11,-9.344148e-09,-8.703902e-10,-1.184991e-09
7.206000e-11,-9.339483e-09,-8.694863e-10,-1.184332e-09
7.207000e-11,-9.334820e-09,-8.685835e-10,-1.183674e-09
7.208000e-11,-9.330160e-09,-8.676816e-10,-1.183016e-09
7.209000e-11,-9.325502e-09,-8.667810e-10,-1.182358e-09
7.210000e-11,-9.320846e-09,-8.658811e-10,-1.181701e-09
7.211000e-11,-9.316193e-09,-8.649825e-10,-1.181045e-09
7.212000e-11,-9.311542e-09,-8.640847e-10,-1.180388e-09
7.213000e-11,-9.306893e-09,-8.631882e-10,-1.179732e-09
7.214000e-11,-9.302247e-09,-8.622924e-10,-1.179077e-09
7.215000e-11,-9.297603e-09,-8.613980e-10,-1.178422e-09
7.216000e-11,-9.292960e-09,-8.605042e-10,-1.177767e-09
7.217000e-11,-9.288321e-09,-8.596116e-10,-1.177113e-09
7.218000e-11,-9.283684e-09,-8.587203e-10,-1.176459e-09
7.219000e-11,-9.279048e-09,-8.578297e-10,-1.175805e-09
7.220000e-11,-9.274415e-09,-8.569401e-10,-1.175152e-09
7.221000e-11,-9.269785e-09,-8.560515e-10,-1.174500e-09
7.222000e-11,-9.265156e-09,-8.551641e-10,-1.173848e-09
7.223000e-11,-9.260530e-09,-8.542778e-10,-1.173196e-09
7.224000e-11,-9.255906e-09,-8.533922e-10,-1.172544e-09
7.225000e-11,-9.251285e-09,-8.525078e-10,-1.171893e-09
7.226000e-11,-9.246666e-09,-8.516244e-10,-1.171242e-09
7.227000e-11,-9.242048e-09,-8.507419e-10,-1.170592e-09
7.228000e-11,-9.237434e-09,-8.498605e-10,-1.169942e-09
7.229000e-11,-9.232821e-09,-8.489802e-10,-1.169293e-09
7.230000e-11,-9.228211e-09,-8.481006e-10,-1.168644e-09
7.231000e-11,-9.223603e-09,-8.472224e-10,-1.167995e-09
7.232000e-11,-9.218997e-09,-8.463448e-10,-1.167347e-09
7.233000e-11,-9.214394e-09,-8.454686e-10,-1.166699e-09
7.234000e-11,-9.209792e-09,-8.445931e-10,-1.166052e-09
7.235000e-11,-9.205193e-09,-8.437188e-10,-1.165405e-09
7.236000e-11,-9.200597e-09,-8.428453e-10,-1.164758e-09
7.237000e-11,-9.196002e-09,-8.419730e-10,-1.164112e-09
7.238000e-11,-9.191410e-09,-8.411016e-10,-1.163466e-09
7.239000e-11,-9.186820e-09,-8.402312e-10,-1.162820e-09
7.240000e-11,-9.182232e-09,-8.393619e-10,-1.162175e-09
7.241000e-11,-9.177646e-09,-8.384932e-10,-1.161530e-09
7.242000e-11,-9.173064e-09,-8.376260e-10,-1.160886e-09
7.243000e-11,-9.168482e-09,-8.367594e-10,-1.160242e-09
7.244000e-11,-9.163903e-09,-8.358939e-10,-1.159599e-09
7.245000e-11,-9.159327e-09,-8.350296e-10,-1.158956e-09
7.246000e-11,-9.154753e-09,-8.341660e-10,-1.158313e-09
