time,"I(L1|XDUT)","V(10|XDUT)","I(R1|XDUT)","P(B1|XDUT)","P(B3|XDUT)","I(LMEASURE|XDUT)","I(LMEASURE2|XDUT)","P(QQ)","P(L1|XDUT)"
5.870000e-11,7.247431e-06,8.584239e-09,2.884462e-09,8.581212e-02,7.529101e-04,7.247431e-06,1.449486e-05,1.006909e+00,1.541510e-01
5.872500e-11,7.247411e-06,8.564171e-09,2.878763e-09,8.581300e-02,7.514550e-04,7.247411e-06,1.449482e-05,1.006909e+00,1.541506e-01
5.875000e-11,7.247391e-06,8.543869e-09,2.873064e-09,8.581387e-02,7.500026e-04,7.247391e-06,1.449478e-05,1.006909e+00,1.541502e-01
5.877500e-11,7.247371e-06,8.523354e-09,2.867368e-09,8.581474e-02,7.485530e-04,7.247371e-06,1.449474e-05,1.006909e+00,1.541497e-01
5.880000e-11,7.247351e-06,8.502644e-09,2.861674e-09,8.581561e-02,7.471062e-04,7.247351e-06,1.449470e-05,1.006909e+00,1.541493e-01
5.882500e-11,7.247332e-06,8.481762e-09,2.855983e-09,8.581648e-02,7.456621e-04,7.247332e-06,1.449466e-05,1.006909e+00,1.541489e-01
5.885000e-11,7.247312e-06,8.460730e-09,2.850297e-09,8.581735e-02,7.442208e-04,7.247312e-06,1.449462e-05,1.006909e+00,1.541485e-01
5.887500e-11,7.247292e-06,8.439572e-09,2.844615e-09,8.581822e-02,7.427822e-04,7.247292e-06,1.449458e-05,1.006909e+00,1.541481e-01
5.890000e-11,7.247273e-06,8.418310e-09,2.838939e-09,8.581908e-02,7.413464e-04,7.247273e-06,1.449455e-05,1.006909e+00,1.541476e-01
5.892500e-11,7.247253e-06,8.396971e-09,2.833270e-09,8.581994e-02,7.399132e-04,7.247253e-06,1.449451e-05,1.006909e+00,1.541472e-01
5.895000e-11,7.247233e-06,8.375577e-09,2.827609e-09,8.582080e-02,7.384828e-04,7.247233e-06,1.449447e-05,1.006909e+00,1.541468e-01
5.897500e-11,7.247214e-06,8.354155e-09,2.821956e-09,8.582166e-02,7.370551e-04,7.247214e-06,1.449443e-05,1.006909e+00,1.541464e-01
5.900000e-11,7.247194e-06,8.332731e-09,2.816313e-09,8.582252e-02,7.356301e-04,7.247194e-06,1.449439e-05,1.006909e+00,1.541460e-01
5.902500e-11,7.247175e-06,8.311328e-09,2.810679e-09,8.582337e-02,7.342078e-04,7.247175e-06,1.449435e-05,1.006909e+00,1.541456e-01
5.905000e-11,7.247156e-06,8.289974e-09,2.805057e-09,8.582422e-02,7.327882e-04,7.247156e-06,1.449431e-05,1.006909e+00,1.541451e-01
5.907500e-11,7.247136e-06,8.268693e-09,2.799448e-09,8.582508e-02,7.313713e-04,7.247136e-06,1.449427e-05,1.006909e+00,1.541447e-01
5.910000e-11,7.247117e-06,8.247510e-09,2.793851e-09,8.582592e-02,7.299571e-04,7.247117e-06,1.449423e-05,1.006909e+00,1.541443e-01
5.912500e-11,7.247098e-06,8.226450e-09,2.788268e-09,8.582677e-02,7.285455e-04,7.247098e-06,1.449420e-05,1.006909e+00,1.541439e-01
5.915000e-11,7.247079e-06,8.205537e-09,2.782699e-09,8.582762e-02,7.271366e-04,7.247079e-06,1.449416e-05,1.006909e+00,1.541435e-01
5.917500e-11,7.247059e-06,8.184795e-09,2.777147e-09,8.582846e-02,7.257304e-04,7.247059e-06,1.449412e-05,1.006909e+00,1.541431e-01
5.920000e-11,7.247040e-06,8.164245e-09,2.771610e-09,8.582931e-02,7.243269e-04,7.247040e-06,1.449408e-05,1.006909e+00,1.541427e-01
5.922500e-11,7.247021e-06,8.143909e-09,2.766091e-09,8.583015e-02,7.229260e-04,7.247021e-06,1.449404e-05,1.006909e+00,1.541423e-01
5.925000e-11,7.247002e-06,8.123810e-09,2.760589e-09,8.583099e-02,7.215277e-04,7.247002e-06,1.449400e-05,1.006909e+00,1.541419e-01
5.927500e-11,7.246983e-06,8.103965e-09,2.755106e-09,8.583183e-02,7.201322e-04,7.246983e-06,1.449397e-05,1.006909e+00,1.541415e-01
5.930000e-11,7.246964e-06,8.084395e-09,2.749642e-09,8.583266e-02,7.187393e-04,7.246964e-06,1.449393e-05,1.006909e+00,1.541411e-01
5.932500e-11,7.246946e-06,8.065115e-09,2.744198e-09,8.583350e-02,7.173490e-04,7.246946e-06,1.449389e-05,1.006909e+00,1.541407e-01
5.935000e-11,7.246927e-06,8.046143e-09,2.738774e-09,8.583433e-02,7.159614e-04,7.246927e-06,1.449385e-05,1.006909e+00,1.541403e-01
5.937500e-11,7.246908e-06,8.027493e-09,2.733370e-09,8.583516e-02,7.145764e-04,7.246908e-06,1.449382e-05,1.006909e+00,1.541399e-01
5.940000e-11,7.246889e-06,8.009177e-09,2.727988e-09,8.583599e-02,7.131941e-04,7.246889e-06,1.449378e-05,1.006908e+00,1.541395e-01
5.942500e-11,7.246871e-06,7.991209e-09,2.722627e-09,8.583682e-02,7.118144e-04,7.246871e-06,1.449374e-05,1.006908e+00,1.541391e-01
5.945000e-11,7.246852e-06,7.973597e-09,2.717289e-09,8.583765e-02,7.104374e-04,7.246852e-06,1.449370e-05,1.006908e+00,1.541387e-01
5.947500e-11,7.246833e-06,7.956350e-09,2.711972e-09,8.583847e-02,7.090630e-04,7.246833e-06,1.449367e-05,1.006908e+00,1.541383e-01
5.950000e-11,7.246815e-06,7.939475e-09,2.706677e-09,8.583929e-02,7.076913e-04,7.246815e-06,1.449363e-05,1.006908e+00,1.541379e-01
5.952500e-11,7.246796e-06,7.922977e-09,2.701406e-09,8.584012e-02,7.063221e-04,7.246796e-06,1.449359e-05,1.006908e+00,1.541375e-01
5.955000e-11,7.246778e-06,7.906860e-09,2.696156e-09,8.584094e-02,7.049557e-04,7.246778e-06,1.449356e-05,1.006908e+00,1.541371e-01
5.957500e-11,7.246760e-06,7.891125e-09,2.690929e-09,8.584175e-02,7.035918e-04,7.246760e-06,1.449352e-05,1.006908e+00,1.541367e-01
5.960000e-11,7.246741e-06,7.875772e-09,2.685725e-09,8.584257e-02,7.022306e-04,7.246741e-06,1.449348e-05,1.006908e+00,1.541363e-01
5.962500e-11,7.246723e-06,7.860799e-09,2.680543e-09,8.584339e-02,7.008720e-04,7.246723e-06,1.449345e-05,1.006908e+00,1.541359e-01
5.965000e-11,7.246705e-06,7.846203e-09,2.675383e-09,8.584420e-02,6.995161e-04,7.246705e-06,1.449341e-05,1.006908e+00,1.541356e-01
5.967500e-11,7.246687e-06,7.831979e-09,2.670245e-09,8.584501e-02,6.981627e-04,7.246687e-06,1.449337e-05,1.006908e+00,1.541352e-01
5.970000e-11,7.246669e-06,7.818120e-09,2.665129e-09,8.584582e-02,6.968120e-04,7.246669e-06,1.449334e-05,1.006908e+00,1.541348e-01
5.972500e-11,7.246651e-06,7.804617e-09,2.660035e-09,8.584663e-02,6.954640e-04,7.246651e-06,1.449330e-05,1.006908e+00,1.541344e-01
5.975000e-11,7.246633e-06,7.791461e-09,2.654961e-09,8.584744e-02,6.941185e-04,7.246633e-06,1.449327e-05,1.006908e+00,1.541340e-01
5.977500e-11,7.246615e-06,7.778641e-09,2.649908e-09,8.584825e-02,6.927757e-04,7.246615e-06,1.449323e-05,1.006908e+00,1.541336e-01
5.980000e-11,7.246597e-06,7.766143e-09,2.644874e-09,8.584905e-02,6.914355e-04,7.246597e-06,1.449319e-05,1.006908e+00,1.541333e-01
5.982500e-11,7.246579e-06,7.753953e-09,2.639861e-09,8.584985e-02,6.900979e-04,7.246579e-06,1.449316e-05,1.006908e+00,1.541329e-01
5.985000e-11,7.246561e-06,7.742055e-09,2.634866e-09,8.585065e-02,6.887629e-04,7.246561e-06,1.449312e-05,1.006908e+00,1.541325e-01
5.987500e-11,7.246543e-06,7.730434e-09,2.629889e-09,8.585145e-02,6.874306e-04,7.246543e-06,1.449309e-05,1.006908e+00,1.541321e-01
5.990000e-11,7.246525e-06,7.719071e-09,2.624930e-09,8.585225e-02,6.861008e-04,7.246525e-06,1.449305e-05,1.006908e+00,1.541317e-01
5.992500e-11,7.246507e-06,7.707946e-09,2.619988e-09,8.585305e-02,6.847737e-04,7.246507e-06,1.449301e-05,1.006908e+00,1.541314e-01
5.995000e-11,7.246490e-06,7.697041e-09,2.615062e-09,8.585384e-02,6.834492e-04,7.246490e-06,1.449298e-05,1.006908e+00,1.541310e-01
5.997500e-11,7.246472e-06,7.686334e-09,2.610152e-09,8.585464e-02,6.821273e-04,7.246472e-06,1.449294e-05,1.006908e+00,1.541306e-01
6.000000e-11,7.246454e-06,7.675805e-09,2.605256e-09,8.585543e-02,6.808079e-04,7.246454e-06,1.449291e-05,1.006908e+00,1.541302e-01
6.002500e-11,7.246437e-06,7.665430e-09,2.600374e-09,8.585622e-02,6.794912e-04,7.246437e-06,1.449287e-05,1.006908e+00,1.541299e-01
6.005000e-11,7.246419e-06,7.655187e-09,2.595505e-09,8.585701e-02,6.781771e-04,7.246419e-06,1.449284e-05,1.006908e+00,1.541295e-01
6.007500e-11,7.246401e-06,7.645054e-09,2.590648e-09,8.585780e-02,6.768655e-04,7.246401e-06,1.449280e-05,1.006908e+00,1.541291e-01
6.010000e-11,7.246384e-06,7.635006e-09,2.585802e-09,8.585858e-02,6.755566e-04,7.246384e-06,1.449277e-05,1.006908e+00,1.541287e-01
6.012500e-11,7.246366e-06,7.625021e-09,2.580967e-09,8.585937e-02,6.742502e-04,7.246366e-06,1.449273e-05,1.006908e+00,1.541284e-01
6.015000e-11,7.246349e-06,7.615075e-09,2.576142e-09,8.586015e-02,6.729464e-04,7.246349e-06,1.449270e-05,1.006908e+00,1.541280e-01
6.017500e-11,7.246332e-06,7.605144e-09,2.571325e-09,8.586094e-02,6.716452e-04,7.246332e-06,1.449266e-05,1.006908e+00,1.541276e-01
6.020000e-11,7.246314e-06,7.595206e-09,2.566516e-09,8.586172e-02,6.703465e-04,7.246314e-06,1.449263e-05,1.006908e+00,1.541272e-01
6.022500e-11,7.246297e-06,7.585236e-09,2.561715e-09,8.586250e-02,6.690504e-04,7.246297e-06,1.449259e-05,1.006908e+00,1.541269e-01
6.025000e-11,7.246279e-06,7.575213e-09,2.556920e-09,8.586327e-02,6.677569e-04,7.246279e-06,1.449256e-05,1.006908e+00,1.541265e-01
6.027500e-11,7.246262e-06,7.565114e-09,2.552131e-09,8.586405e-02,6.664659e-04,7.246262e-06,1.449252e-05,1.006908e+00,1.541261e-01
6.030000e-11,7.246245e-06,7.554917e-09,2.547346e-09,8.586482e-02,6.651774e-04,7.246245e-06,1.449249e-05,1.006908e+00,1.541258e-01
6.032500e-11,7.246227e-06,7.544603e-09,2.542566e-09,8.586560e-02,6.638915e-04,7.246227e-06,1.449245e-05,1.006908e+00,1.541254e-01
6.035000e-11,7.246210e-06,7.534150e-09,2.537789e-09,8.586637e-02,6.626081e-04,7.246210e-06,1.449242e-05,1.006907e+00,1.541250e-01
6.037500e-11,7.246193e-06,7.523540e-09,2.533015e-09,8.586714e-02,6.613272e-04,7.246193e-06,1.449239e-05,1.006907e+00,1.541247e-01
6.040000e-11,7.246176e-06,7.512755e-09,2.528243e-09,8.586791e-02,6.600489e-04,7.246176e-06,1.449235e-05,1.006907e+00,1.541243e-01
6.042500e-11,7.246158e-06,7.501777e-09,2.523473e-09,8.586868e-02,6.587731e-04,7.246158e-06,1.449232e-05,1.006907e+00,1.541239e-01
6.045000e-11,7.246141e-06,7.490591e-09,2.518704e-09,8.586944e-02,6.574997e-04,7.246141e-06,1.449228e-05,1.006907e+00,1.541236e-01
6.047500e-11,7.246124e-06,7.479182e-09,2.513936e-09,8.587021e-02,6.562289e-04,7.246124e-06,1.449225e-05,1.006907e+00,1.541232e-01
6.050000e-11,7.246107e-06,7.467537e-09,2.509167e-09,8.587097e-02,6.549605e-04,7.246107e-06,1.449221e-05,1.006907e+00,1.541228e-01
6.052500e-11,7.246090e-06,7.455644e-09,2.504399e-09,8.587173e-02,6.536947e-04,7.246090e-06,1.449218e-05,1.006907e+00,1.541225e-01
6.055000e-11,7.246073e-06,7.443492e-09,2.499630e-09,8.587249e-02,6.524313e-04,7.246073e-06,1.449215e-05,1.006907e+00,1.541221e-01
6.057500e-11,7.246056e-06,7.431071e-09,2.494860e-09,8.587325e-02,6.511703e-04,7.246056e-06,1.449211e-05,1.006907e+00,1.541218e-01
6.060000e-11,7.246039e-06,7.418376e-09,2.490089e-09,8.587401e-02,6.499119e-04,7.246039e-06,1.449208e-05,1.006907e+00,1.541214e-01
6.062500e-11,7.246021e-06,7.405398e-09,2.485317e-09,8.587476e-02,6.486558e-04,7.246021e-06,1.449204e-05,1.006907e+00,1.541210e-01
6.065000e-11,7.246004e-06,7.392135e-09,2.480543e-09,8.587552e-02,6.474023e-04,7.246004e-06,1.449201e-05,1.006907e+00,1.541207e-01
6.067500e-11,7.245987e-06,7.378582e-09,2.475768e-09,8.587627e-02,6.461511e-04,7.245987e-06,1.449197e-05,1.006907e+00,1.541203e-01
6.070000e-11,7.245970e-06,7.364739e-09,2.470991e-09,8.587702e-02,6.449024e-04,7.245970e-06,1.449194e-05,1.006907e+00,1.541199e-01
6.072500e-11,7.245954e-06,7.350605e-09,2.466212e-09,8.587777e-02,6.436561e-04,7.245954e-06,1.449191e-05,1.006907e+00,1.541196e-01
6.075000e-11,7.245937e-06,7.336182e-09,2.461433e-09,8.587852e-02,6.424122e-04,7.245937e-06,1.449187e-05,1.006907e+00,1.541192e-01
6.077500e-11,7.245920e-06,7.321474e-09,2.456652e-09,8.587927e-02,6.411707e-04,7.245920e-06,1.449184e-05,1.006907e+00,1.541189e-01
6.080000e-11,7.245903e-06,7.306485e-09,2.451869e-09,8.588001e-02,6.399316e-04,7.245903e-06,1.449181e-05,1.006907e+00,1.541185e-01
6.082500e-11,7.245886e-06,7.291222e-09,2.447086e-09,8.588076e-02,6.386949e-04,7.245886e-06,1.449177e-05,1.006907e+00,1.541181e-01
6.085000e-11,7.245869e-06,7.275692e-09,2.442303e-09,8.588150e-02,6.374605e-04,7.245869e-06,1.449174e-05,1.006907e+00,1.541178e-01
6.087500e-11,7.245852e-06,7.259904e-09,2.437519e-09,8.588224e-02,6.362286e-04,7.245852e-06,1.449170e-05,1.006907e+00,1.541174e-01
6.090000e-11,7.245836e-06,7.243869e-09,2.432735e-09,8.588298e-02,6.349990e-04,7.245836e-06,1.449167e-05,1.006907e+00,1.541171e-01
6.092500e-11,7.245819e-06,7.227598e-09,2.427951e-09,8.588372e-02,6.337717e-04,7.245819e-06,1.449164e-05,1.006907e+00,1.541167e-01
6.095000e-11,7.245802e-06,7.211105e-09,2.423169e-09,8.588446e-02,6.325468e-04,7.245802e-06,1.449160e-05,1.006907e+00,1.541164e-01
6.097500e-11,7.245785e-06,7.194404e-09,2.418388e-09,8.588519e-02,6.313243e-04,7.245785e-06,1.449157e-05,1.006907e+00,1.541160e-01
6.100000e-11,7.245769e-06,7.177509e-09,2.413609e-09,8.588593e-02,6.301040e-04,7.245769e-06,1.449154e-05,1.006907e+00,1.541156e-01
6.102500e-11,7.245752e-06,7.160437e-09,2.408832e-09,8.588666e-02,6.288862e-04,7.245752e-06,1.449150e-05,1.006907e+00,1.541153e-01
6.105000e-11,7.245735e-06,7.143206e-09,2.404059e-09,8.588739e-02,6.276706e-04,7.245735e-06,1.449147e-05,1.006907e+00,1.541149e-01
6.107500e-11,7.245719e-06,7.125833e-09,2.399289e-09,8.588812e-02,6.264573e-04,7.245719e-06,1.449144e-05,1.006907e+00,1.541146e-01
6.110000e-11,7.245702e-06,7.108336e-09,2.394524e-09,8.588885e-02,6.252464e-04,7.245702e-06,1.449140e-05,1.006907e+00,1.541142e-01
6.112500e-11,7.245686e-06,7.090735e-09,2.389763e-09,8.588958e-02,6.240377e-04,7.245686e-06,1.449137e-05,1.006907e+00,1.541139e-01
6.115000e-11,7.245669e-06,7.073051e-09,2.385008e-09,8.589030e-02,6.228314e-04,7.245669e-06,1.449134e-05,1.006907e+00,1.541135e-01
6.117500e-11,7.245653e-06,7.055303e-09,2.380260e-09,8.589103e-02,6.216273e-04,7.245653e-06,1.449131e-05,1.006907e+00,1.541132e-01
6.120000e-11,7.245636e-06,7.037511e-09,2.375518e-09,8.589175e-02,6.204256e-04,7.245636e-06,1.449127e-05,1.006907e+00,1.541128e-01
6.122500e-11,7.245620e-06,7.019697e-09,2.370784e-09,8.589247e-02,6.192261e-04,7.245620e-06,1.449124e-05,1.006907e+00,1.541125e-01
6.125000e-11,7.245604e-06,7.001882e-09,2.366059e-09,8.589319e-02,6.180289e-04,7.245604e-06,1.449121e-05,1.006907e+00,1.541121e-01
6.127500e-11,7.245587e-06,6.984087e-09,2.361342e-09,8.589391e-02,6.168339e-04,7.245587e-06,1.449117e-05,1.006907e+00,1.541118e-01
6.130000e-11,7.245571e-06,6.966332e-09,2.356636e-09,8.589462e-02,6.156413e-04,7.245571e-06,1.449114e-05,1.006906e+00,1.541114e-01
6.132500e-11,7.245555e-06,6.948638e-09,2.351939e-09,8.589534e-02,6.144509e-04,7.245555e-06,1.449111e-05,1.006906e+00,1.541111e-01
6.135000e-11,7.245539e-06,6.931026e-09,2.347254e-09,8.589605e-02,6.132627e-04,7.245539e-06,1.449108e-05,1.006906e+00,1.541108e-01
6.137500e-11,7.245523e-06,6.913516e-09,2.342580e-09,8.589677e-02,6.120768e-04,7.245523e-06,1.449105e-05,1.006906e+00,1.541104e-01
6.140000e-11,7.245507e-06,6.896127e-09,2.337919e-09,8.589748e-02,6.108932e-04,7.245507e-06,1.449101e-05,1.006906e+00,1.541101e-01
6.142500e-11,7.245490e-06,6.878878e-09,2.333270e-09,8.589819e-02,6.097118e-04,7.245490e-06,1.449098e-05,1.006906e+00,1.541097e-01
6.145000e-11,7.245474e-06,6.861787e-09,2.328635e-09,8.589889e-02,6.085327e-04,7.245474e-06,1.449095e-05,1.006906e+00,1.541094e-01
6.147500e-11,7.245458e-06,6.844873e-09,2.324014e-09,8.589960e-02,6.073558e-04,7.245458e-06,1.449092e-05,1.006906e+00,1.541090e-01
6.150000e-11,7.245442e-06,6.828151e-09,2.319408e-09,8.590031e-02,6.061811e-04,7.245442e-06,1.449088e-05,1.006906e+00,1.541087e-01
6.152500e-11,7.245427e-06,6.811637e-09,2.314816e-09,8.590101e-02,6.050087e-04,7.245427e-06,1.449085e-05,1.006906e+00,1.541084e-01
6.155000e-11,7.245411e-06,6.795347e-09,2.310240e-09,8.590171e-02,6.038385e-04,7.245411e-06,1.449082e-05,1.006906e+00,1.541080e-01
6.157500e-11,7.245395e-06,6.779294e-09,2.305680e-09,8.590242e-02,6.026705e-04,7.245395e-06,1.449079e-05,1.006906e+00,1.541077e-01
6.160000e-11,7.245379e-06,6.763490e-09,2.301136e-09,8.590312e-02,6.015048e-04,7.245379e-06,1.449076e-05,1.006906e+00,1.541074e-01
6.162500e-11,7.245363e-06,6.747946e-09,2.296609e-09,8.590381e-02,6.003413e-04,7.245363e-06,1.449073e-05,1.006906e+00,1.541070e-01
6.165000e-11,7.245348e-06,6.732674e-09,2.292098e-09,8.590451e-02,5.991800e-04,7.245348e-06,1.449070e-05,1.006906e+00,1.541067e-01
6.167500e-11,7.245332e-06,6.717682e-09,2.287605e-09,8.590521e-02,5.980210e-04,7.245332e-06,1.449066e-05,1.006906e+00,1.541064e-01
6.170000e-11,7.245316e-06,6.702977e-09,2.283129e-09,8.590590e-02,5.968641e-04,7.245316e-06,1.449063e-05,1.006906e+00,1.541060e-01
6.172500e-11,7.245301e-06,6.688566e-09,2.278670e-09,8.590659e-02,5.957095e-04,7.245301e-06,1.449060e-05,1.006906e+00,1.541057e-01
6.175000e-11,7.245285e-06,6.674454e-09,2.274229e-09,8.590729e-02,5.945571e-04,7.245285e-06,1.449057e-05,1.006906e+00,1.541054e-01
6.177500e-11,7.245270e-06,6.660643e-09,2.269805e-09,8.590798e-02,5.934070e-04,7.245270e-06,1.449054e-05,1.006906e+00,1.541050e-01
6.180000e-11,7.245254e-06,6.647137e-09,2.265400e-09,8.590867e-02,5.922590e-04,7.245254e-06,1.449051e-05,1.006906e+00,1.541047e-01
6.182500e-11,7.245239e-06,6.633936e-09,2.261012e-09,8.590935e-02,5.911133e-04,7.245239e-06,1.449048e-05,1.006906e+00,1.541044e-01
6.185000e-11,7.245223e-06,6.621039e-09,2.256641e-09,8.591004e-02,5.899697e-04,7.245223e-06,1.449045e-05,1.006906e+00,1.541041e-01
6.187500e-11,7.245208e-06,6.608445e-09,2.252288e-09,8.591072e-02,5.888284e-04,7.245208e-06,1.449042e-05,1.006906e+00,1.541037e-01
6.190000e-11,7.245193e-06,6.596149e-09,2.247952e-09,8.591141e-02,5.876893e-04,7.245193e-06,1.449039e-05,1.006906e+00,1.541034e-01
6.192500e-11,7.245177e-06,6.584148e-09,2.243633e-09,8.591209e-02,5.865524e-04,7.245177e-06,1.449035e-05,1.006906e+00,1.541031e-01
6.195000e-11,7.245162e-06,6.572435e-09,2.239332e-09,8.591277e-02,5.854177e-04,7.245162e-06,1.449032e-05,1.006906e+00,1.541027e-01
6.197500e-11,7.245147e-06,6.561003e-09,2.235046e-09,8.591345e-02,5.842852e-04,7.245147e-06,1.449029e-05,1.006906e+00,1.541024e-01
6.200000e-11,7.245132e-06,6.549843e-09,2.230778e-09,8.591413e-02,5.831550e-04,7.245132e-06,1.449026e-05,1.006906e+00,1.541021e-01
6.202500e-11,7.245117e-06,6.538946e-09,2.226525e-09,8.591481e-02,5.820269e-04,7.245117e-06,1.449023e-05,1.006906e+00,1.541018e-01
6.205000e-11,7.245102e-06,6.528301e-09,2.222287e-09,8.591548e-02,5.809010e-04,7.245102e-06,1.449020e-05,1.006906e+00,1.541015e-01
6.207500e-11,7.245087e-06,6.517896e-09,2.218065e-09,8.591616e-02,5.797773e-04,7.245087e-06,1.449017e-05,1.006906e+00,1.541011e-01
6.210000e-11,7.245071e-06,6.507719e-09,2.213857e-09,8.591683e-02,5.786558e-04,7.245071e-06,1.449014e-05,1.006906e+00,1.541008e-01
6.212500e-11,7.245056e-06,6.497755e-09,2.209664e-09,8.591750e-02,5.775365e-04,7.245056e-06,1.449011e-05,1.006906e+00,1.541005e-01
6.215000e-11,7.245041e-06,6.487991e-09,2.205484e-09,8.591817e-02,5.764194e-04,7.245041e-06,1.449008e-05,1.006906e+00,1.541002e-01
6.217500e-11,7.245027e-06,6.478410e-09,2.201317e-09,8.591884e-02,5.753045e-04,7.245027e-06,1.449005e-05,1.006906e+00,1.540999e-01
6.220000e-11,7.245012e-06,6.468997e-09,2.197163e-09,8.591951e-02,5.741918e-04,7.245012e-06,1.449002e-05,1.006906e+00,1.540995e-01
6.222500e-11,7.244997e-06,6.459735e-09,2.193021e-09,8.592018e-02,5.730812e-04,7.244997e-06,1.448999e-05,1.006906e+00,1.540992e-01
6.225000e-11,7.244982e-06,6.450607e-09,2.188891e-09,8.592084e-02,5.719729e-04,7.244982e-06,1.448996e-05,1.006906e+00,1.540989e-01
6.227500e-11,7.244967e-06,6.441596e-09,2.184771e-09,8.592151e-02,5.708667e-04,7.244967e-06,1.448993e-05,1.006906e+00,1.540986e-01
6.230000e-11,7.244952e-06,6.432683e-09,2.180662e-09,8.592217e-02,5.697626e-04,7.244952e-06,1.448990e-05,1.006906e+00,1.540983e-01
6.232500e-11,7.244937e-06,6.423850e-09,2.176562e-09,8.592283e-02,5.686608e-04,7.244937e-06,1.448987e-05,1.006906e+00,1.540980e-01
6.235000e-11,7.244923e-06,6.415080e-09,2.172472e-09,8.592349e-02,5.675611e-04,7.244923e-06,1.448985e-05,1.006906e+00,1.540977e-01
6.237500e-11,7.244908e-06,6.406353e-09,2.168390e-09,8.592415e-02,5.664636e-04,7.244908e-06,1.448982e-05,1.006905e+00,1.540973e-01
6.240000e-11,7.244893e-06,6.397652e-09,2.164316e-09,8.592481e-02,5.653682e-04,7.244893e-06,1.448979e-05,1.006905e+00,1.540970e-01
6.242500e-11,7.244879e-06,6.388958e-09,2.160249e-09,8.592547e-02,5.642750e-04,7.244879e-06,1.448976e-05,1.006905e+00,1.540967e-01
6.245000e-11,7.244864e-06,6.380253e-09,2.156189e-09,8.592613e-02,5.631840e-04,7.244864e-06,1.448973e-05,1.006905e+00,1.540964e-01
6.247500e-11,7.244849e-06,6.371520e-09,2.152135e-09,8.592678e-02,5.620950e-04,7.244849e-06,1.448970e-05,1.006905e+00,1.540961e-01
6.250000e-11,7.244835e-06,6.362741e-09,2.148087e-09,8.592743e-02,5.610083e-04,7.244835e-06,1.448967e-05,1.006905e+00,1.540958e-01
6.252500e-11,7.244820e-06,6.353899e-09,2.144044e-09,8.592809e-02,5.599236e-04,7.244820e-06,1.448964e-05,1.006905e+00,1.540955e-01
6.255000e-11,7.244805e-06,6.344979e-09,2.140005e-09,8.592874e-02,5.588411e-04,7.244805e-06,1.448961e-05,1.006905e+00,1.540952e-01
6.257500e-11,7.244791e-06,6.335963e-09,2.135971e-09,8.592939e-02,5.577607e-04,7.244791e-06,1.448958e-05,1.006905e+00,1.540949e-01
6.260000e-11,7.244776e-06,6.326838e-09,2.131940e-09,8.593003e-02,5.566825e-04,7.244776e-06,1.448955e-05,1.006905e+00,1.540945e-01
6.262500e-11,7.244762e-06,6.317589e-09,2.127912e-09,8.593068e-02,5.556063e-04,7.244762e-06,1.448952e-05,1.006905e+00,1.540942e-01
6.265000e-11,7.244747e-06,6.308203e-09,2.123887e-09,8.593133e-02,5.545323e-04,7.244747e-06,1.448949e-05,1.006905e+00,1.540939e-01
6.267500e-11,7.244733e-06,6.298666e-09,2.119864e-09,8.593197e-02,5.534604e-04,7.244733e-06,1.448947e-05,1.006905e+00,1.540936e-01
6.270000e-11,7.244718e-06,6.288969e-09,2.115842e-09,8.593262e-02,5.523905e-04,7.244718e-06,1.448944e-05,1.006905e+00,1.540933e-01
6.272500e-11,7.244704e-06,6.279099e-09,2.111823e-09,8.593326e-02,5.513228e-04,7.244704e-06,1.448941e-05,1.006905e+00,1.540930e-01
6.275000e-11,7.244690e-06,6.269048e-09,2.107805e-09,8.593390e-02,5.502571e-04,7.244690e-06,1.448938e-05,1.006905e+00,1.540927e-01
6.277500e-11,7.244675e-06,6.258807e-09,2.103788e-09,8.593454e-02,5.491935e-04,7.244675e-06,1.448935e-05,1.006905e+00,1.540924e-01
6.280000e-11,7.244661e-06,6.248369e-09,2.099771e-09,8.593518e-02,5.481320e-04,7.244661e-06,1.448932e-05,1.006905e+00,1.540921e-01
6.282500e-11,7.244647e-06,6.237727e-09,2.095756e-09,8.593581e-02,5.470726e-04,7.244647e-06,1.448929e-05,1.006905e+00,1.540918e-01
6.285000e-11,7.244632e-06,6.226877e-09,2.091740e-09,8.593645e-02,5.460152e-04,7.244632e-06,1.448926e-05,1.006905e+00,1.540915e-01
6.287500e-11,7.244618e-06,6.215814e-09,2.087726e-09,8.593709e-02,5.449599e-04,7.244618e-06,1.448924e-05,1.006905e+00,1.540912e-01
6.290000e-11,7.244604e-06,6.204536e-09,2.083711e-09,8.593772e-02,5.439067e-04,7.244604e-06,1.448921e-05,1.006905e+00,1.540909e-01
6.292500e-11,7.244589e-06,6.193042e-09,2.079696e-09,8.593835e-02,5.428554e-04,7.244589e-06,1.448918e-05,1.006905e+00,1.540906e-01
6.295000e-11,7.244575e-06,6.181331e-09,2.075682e-09,8.593898e-02,5.418063e-04,7.244575e-06,1.448915e-05,1.006905e+00,1.540903e-01
6.297500e-11,7.244561e-06,6.169404e-09,2.071668e-09,8.593961e-02,5.407591e-04,7.244561e-06,1.448912e-05,1.006905e+00,1.540900e-01
6.300000e-11,7.244547e-06,6.157264e-09,2.067655e-09,8.594024e-02,5.397140e-04,7.244547e-06,1.448909e-05,1.006905e+00,1.540897e-01
