time,"I(L6|XSOURCEA)","I(L6|XSOURCEB)","I(RSINK)","P(B3|XDUT)","P(B1|XLOADCIRCUIT)"
7.150000e-11,2.313771e-06,2.313771e-06,-9.998540e-11,6.411846e-01,6.848672e-01
7.175000e-11,2.313767e-06,2.313767e-06,-9.046273e-11,6.411848e-01,6.848673e-01
7.200000e-11,2.313767e-06,2.313767e-06,-7.602225e-11,6.411853e-01,6.848674e-01
7.225000e-11,2.313769e-06,2.313769e-06,-5.935442e-11,6.411857e-01,6.848677e-01
7.250000e-11,2.313772e-06,2.313772e-06,-4.343017e-11,6.411860e-01,6.848679e-01
7.275000e-11,2.313774e-06,2.313774e-06,-3.093963e-11,6.411860e-01,6.848681e-01
7.300000e-11,2.313775e-06,2.313775e-06,-2.381048e-11,6.411856e-01,6.848681e-01
7.325000e-11,2.313773e-06,2.313773e-06,-2.289066e-11,6.411848e-01,6.848679e-01
7.350000e-11,2.313768e-06,2.313768e-06,-2.784588e-11,6.411837e-01,6.848675e-01
7.375000e-11,2.313761e-06,2.313761e-06,-3.727995e-11,6.411824e-01,6.848670e-01
7.400000e-11,2.313751e-06,2.313751e-06,-4.904473e-11,6.411811e-01,6.848664e-01
7.425000e-11,2.313741e-06,2.313741e-06,-6.067320e-11,6.411799e-01,6.848659e-01
7.450000e-11,2.313731e-06,2.313731e-06,-6.984970e-11,6.411789e-01,6.848654e-01
7.475000e-11,2.313723e-06,2.313723e-06,-7.482893e-11,6.411783e-01,6.848651e-01
7.500000e-11,2.313717e-06,2.313717e-06,-7.472899e-11,6.411781e-01,6.848649e-01
7.525000e-11,2.313713e-06,2.313713e-06,-6.965077e-11,6.411781e-01,6.848648e-01
7.550000e-11,2.313712e-06,2.313712e-06,-6.061048e-11,6.411783e-01,6.848649e-01
7.575000e-11,2.313713e-06,2.313713e-06,-4.930673e-11,6.411786e-01,6.848651e-01
7.600000e-11,2.313714e-06,2.313714e-06,-3.777373e-11,6.411788e-01,6.848652e-01
7.625000e-11,2.313716e-06,2.313716e-06,-2.798971e-11,6.411789e-01,6.848653e-01
7.650000e-11,2.313716e-06,2.313716e-06,-2.151528e-11,6.411787e-01,6.848654e-01
7.675000e-11,2.313715e-06,2.313715e-06,-1.922670e-11,6.411782e-01,6.848653e-01
7.700000e-11,2.313713e-06,2.313713e-06,-2.118838e-11,6.411774e-01,6.848650e-01
7.725000e-11,2.313708e-06,2.313708e-06,-2.668147e-11,6.411766e-01,6.848647e-01
7.750000e-11,2.313702e-06,2.313702e-06,-3.437512e-11,6.411756e-01,6.848643e-01
7.775000e-11,2.313694e-06,2.313694e-06,-4.260206e-11,6.411747e-01,6.848639e-01
7.800000e-11,2.313687e-06,2.313687e-06,-4.968243e-11,6.411740e-01,6.848635e-01
7.825000e-11,2.313681e-06,2.313681e-06,-5.423380e-11,6.411734e-01,6.848632e-01
7.850000e-11,2.313676e-06,2.313676e-06,-5.541097e-11,6.411731e-01,6.848631e-01
7.875000e-11,2.313672e-06,2.313672e-06,-5.303486e-11,6.411731e-01,6.848630e-01
7.900000e-11,2.313670e-06,2.313670e-06,-4.759237e-11,6.411731e-01,6.848630e-01
7.925000e-11,2.313670e-06,2.313670e-06,-4.011341e-11,6.411733e-01,6.848631e-01
7.950000e-11,2.313671e-06,2.313671e-06,-3.195419e-11,6.411735e-01,6.848632e-01
7.975000e-11,2.313672e-06,2.313672e-06,-2.453106e-11,6.411735e-01,6.848633e-01
8.000000e-11,2.313672e-06,2.313672e-06,-1.905661e-11,6.411734e-01,6.848633e-01
8.025000e-11,2.313672e-06,2.313672e-06,-1.632635e-11,6.411731e-01,6.848633e-01
8.050000e-11,2.313670e-06,2.313670e-06,-1.659290e-11,6.411726e-01,6.848631e-01
8.075000e-11,2.313667e-06,2.313667e-06,-1.954644e-11,6.411720e-01,6.848629e-01
8.100000e-11,2.313663e-06,2.313663e-06,-2.439972e-11,6.411714e-01,6.848626e-01
8.125000e-11,2.313658e-06,2.313658e-06,-3.005679e-11,6.411707e-01,6.848623e-01
8.150000e-11,2.313653e-06,2.313653e-06,-3.533022e-11,6.411701e-01,6.848621e-01
8.175000e-11,2.313648e-06,2.313648e-06,-3.916432e-11,6.411696e-01,6.848618e-01
8.200000e-11,2.313644e-06,2.313644e-06,-4.082306e-11,6.411694e-01,6.848617e-01
8.225000e-11,2.313641e-06,2.313641e-06,-4.000969e-11,6.411692e-01,6.848616e-01
8.250000e-11,2.313639e-06,2.313639e-06,-3.689948e-11,6.411692e-01,6.848616e-01
8.275000e-11,2.313638e-06,2.313638e-06,-3.208397e-11,6.411693e-01,6.848616e-01
8.300000e-11,2.313638e-06,2.313638e-06,-2.644118e-11,6.411694e-01,6.848617e-01
8.325000e-11,2.313639e-06,2.313639e-06,-2.095965e-11,6.411695e-01,6.848617e-01
8.350000e-11,2.313639e-06,2.313639e-06,-1.655075e-11,6.411694e-01,6.848618e-01
8.375000e-11,2.313639e-06,2.313639e-06,-1.388464e-11,6.411692e-01,6.848617e-01
8.400000e-11,2.313638e-06,2.313638e-06,-1.327877e-11,6.411689e-01,6.848617e-01
8.425000e-11,2.313636e-06,2.313636e-06,-1.465695e-11,6.411685e-01,6.848615e-01
8.450000e-11,2.313633e-06,2.313633e-06,-1.758289e-11,6.411680e-01,6.848613e-01
8.475000e-11,2.313630e-06,2.313630e-06,-2.135850e-11,6.411676e-01,6.848611e-01
8.500000e-11,2.313626e-06,2.313626e-06,-2.516549e-11,6.411671e-01,6.848609e-01
8.525000e-11,2.313622e-06,2.313622e-06,-2.822202e-11,6.411667e-01,6.848607e-01
8.550000e-11,2.313619e-06,2.313619e-06,-2.992490e-11,6.411665e-01,6.848606e-01
8.575000e-11,2.313617e-06,2.313617e-06,-2.995180e-11,6.411663e-01,6.848605e-01
8.600000e-11,2.313615e-06,2.313615e-06,-2.830659e-11,6.411663e-01,6.848605e-01
8.625000e-11,2.313614e-06,2.313614e-06,-2.530239e-11,6.411663e-01,6.848605e-01
8.650000e-11,2.313614e-06,2.313614e-06,-2.148848e-11,6.411664e-01,6.848605e-01
8.675000e-11,2.313614e-06,2.313614e-06,-1.753732e-11,6.411664e-01,6.848606e-01
8.700000e-11,2.313614e-06,2.313614e-06,-1.411453e-11,6.411664e-01,6.848606e-01
8.725000e-11,2.313614e-06,2.313614e-06,-1.175658e-11,6.411663e-01,6.848606e-01
8.750000e-11,2.313613e-06,2.313613e-06,-1.077840e-11,6.411661e-01,6.848605e-01
8.775000e-11,2.313612e-06,2.313612e-06,-1.122632e-11,6.411658e-01,6.848605e-01
8.800000e-11,2.313610e-06,2.313610e-06,-1.288292e-11,6.411655e-01,6.848603e-01
8.825000e-11,2.313608e-06,2.313608e-06,-1.532016e-11,6.411651e-01,6.848602e-01
8.850000e-11,2.313605e-06,2.313605e-06,-1.798868e-11,6.411648e-01,6.848600e-01
8.875000e-11,2.313603e-06,2.313603e-06,-2.032505e-11,6.411645e-01,6.848599e-01
8.900000e-11,2.313600e-06,2.313600e-06,-2.185618e-11,6.411643e-01,6.848598e-01
8.925000e-11,2.313598e-06,2.313598e-06,-2.228200e-11,6.411641e-01,6.848597e-01
8.950000e-11,2.313597e-06,2.313597e-06,-2.152208e-11,6.411641e-01,6.848597e-01
8.975000e-11,2.313596e-06,2.313596e-06,-1.971950e-11,6.411641e-01,6.848597e-01
9.000000e-11,2.313595e-06,2.313595e-06,-1.720335e-11,6.411641e-01,6.848597e-01
9.025000e-11,2.313595e-06,2.313595e-06,-1.441884e-11,6.411641e-01,6.848597e-01
9.050000e-11,2.313595e-06,2.313595e-06,-1.183949e-11,6.411641e-01,6.848597e-01
9.075000e-11,2.313595e-06,2.313595e-06,-9.878441e-12,6.411640e-01,6.848597e-01
9.100000e-11,2.313595e-06,2.313595e-06,-8.815392e-12,6.411639e-01,6.848597e-01
9.125000e-11,2.313594e-06,2.313594e-06,-8.751654e-12,6.411637e-01,6.848596e-01
9.150000e-11,2.313593e-06,2.313593e-06,-9.600363e-12,6.411635e-01,6.848596e-01
9.175000e-11,2.313591e-06,2.313591e-06,-1.111183e-11,6.411632e-01,6.848595e-01
9.200000e-11,2.313589e-06,2.313589e-06,-1.292761e-11,6.411630e-01,6.848593e-01
9.225000e-11,2.313587e-06,2.313587e-06,-1.465193e-11,6.411628e-01,6.848592e-01
9.250000e-11,2.313585e-06,2.313585e-06,-1.592644e-11,6.411626e-01,6.848592e-01
9.275000e-11,2.313584e-06,2.313584e-06,-1.649436e-11,6.411624e-01,6.848591e-01
9.300000e-11,2.313582e-06,2.313582e-06,-1.624265e-11,6.411624e-01,6.848590e-01
9.325000e-11,2.313582e-06,2.313582e-06,-1.521575e-11,6.411623e-01,6.848590e-01
9.350000e-11,2.313581e-06,2.313581e-06,-1.359948e-11,6.411624e-01,6.848590e-01
9.375000e-11,2.313581e-06,2.313581e-06,-1.167978e-11,6.411624e-01,6.848590e-01
9.400000e-11,2.313581e-06,2.313581e-06,-9.785031e-12,6.411624e-01,6.848590e-01
9.425000e-11,2.313581e-06,2.313581e-06,-8.223459e-12,6.411623e-01,6.848591e-01
9.450000e-11,2.313581e-06,2.313581e-06,-7.227321e-12,6.411622e-01,6.848590e-01
9.475000e-11,2.313580e-06,2.313580e-06,-6.913897e-12,6.411621e-01,6.848590e-01
9.500000e-11,2.313579e-06,2.313579e-06,-7.269594e-12,6.411620e-01,6.848590e-01
9.525000e-11,2.313578e-06,2.313578e-06,-8.158946e-12,6.411618e-01,6.848589e-01
9.550000e-11,2.313577e-06,2.313577e-06,-9.355621e-12,6.411616e-01,6.848588e-01
9.575000e-11,2.313575e-06,2.313575e-06,-1.058862e-11,6.411614e-01,6.848587e-01
9.600000e-11,2.313574e-06,2.313574e-06,-1.159441e-11,6.411613e-01,6.848587e-01
9.625000e-11,2.313573e-06,2.313573e-06,-1.216509e-11,6.411612e-01,6.848586e-01
9.650000e-11,2.313572e-06,2.313572e-06,-1.218388e-11,6.411611e-01,6.848586e-01
9.675000e-11,2.313571e-06,2.313571e-06,-1.164213e-11,6.411611e-01,6.848585e-01
9.700000e-11,2.313570e-06,2.313570e-06,-1.063550e-11,6.411610e-01,6.848585e-01
9.725000e-11,2.313570e-06,2.313570e-06,-9.341111e-12,6.411610e-01,6.848585e-01
9.750000e-11,2.313570e-06,2.313570e-06,-7.980900e-12,6.411610e-01,6.848585e-01
9.775000e-11,2.313570e-06,2.313570e-06,-6.778458e-12,6.411610e-01,6.848586e-01
9.800000e-11,2.313570e-06,2.313570e-06,-5.917768e-12,6.411610e-01,6.848585e-01
9.825000e-11,2.313570e-06,2.313570e-06,-5.511265e-12,6.411609e-01,6.848585e-01
9.850000e-11,2.313569e-06,2.313569e-06,-5.582679e-12,6.411608e-01,6.848585e-01
9.875000e-11,2.313568e-06,2.313568e-06,-6.067064e-12,6.411606e-01,6.848584e-01
9.900000e-11,2.313567e-06,2.313567e-06,-6.827165e-12,6.411605e-01,6.848584e-01
9.925000e-11,2.313566e-06,2.313566e-06,-7.682289e-12,6.411604e-01,6.848583e-01
9.950000e-11,2.313565e-06,2.313565e-06,-8.443746e-12,6.411603e-01,6.848583e-01
9.975000e-11,2.313564e-06,2.313564e-06,-8.949988e-12,6.411602e-01,6.848582e-01
1.000000e-10,2.313563e-06,2.313563e-06,-9.095017e-12,6.411601e-01,6.848582e-01
1.002500e-10,2.772610e-06,2.313563e-06,-8.218106e-12,6.411607e-01,6.848582e-01
1.005000e-10,3.961877e-06,2.313562e-06,-3.052329e-12,6.411643e-01,6.848585e-01
1.007500e-10,6.396641e-06,2.313560e-06,1.739849e-11,6.411772e-01,6.848596e-01
1.010000e-10,1.059299e-05,2.313553e-06,8.173790e-11,6.412126e-01,6.848635e-01
1.012500e-10,1.616753e-05,2.313535e-06,2.506631e-10,6.412922e-01,6.848737e-01
1.015000e-10,2.302816e-05,2.313494e-06,6.336954e-10,6.414464e-01,6.848970e-01
1.017500e-10,3.044654e-05,2.313409e-06,1.401164e-09,6.417100e-01,6.849431e-01
1.020000e-10,3.752187e-05,2.313250e-06,2.780989e-09,6.421142e-01,6.850246e-01
1.022500e-10,4.373462e-05,2.312982e-06,5.029388e-09,6.426750e-01,6.851546e-01
1.025000e-10,4.849347e-05,2.312567e-06,8.368971e-09,6.433827e-01,6.853430e-01
1.027500e-10,5.169555e-05,2.311974e-06,1.289873e-08,6.441947e-01,6.855917e-01
1.030000e-10,5.354651e-05,2.311196e-06,1.849505e-08,6.450376e-01,6.858907e-01
1.032500e-10,5.451234e-05,2.310256e-06,2.473674e-08,6.458180e-01,6.862161e-01
1.035000e-10,5.522806e-05,2.309220e-06,3.089310e-08,6.464431e-01,6.865321e-01
1.037500e-10,5.637285e-05,2.308189e-06,3.600644e-08,6.468444e-01,6.867972e-01
1.040000e-10,5.853277e-05,2.307292e-06,3.907769e-08,6.469996e-01,6.869745e-01
1.042500e-10,6.208611e-05,2.306653e-06,3.932907e-08,6.469458e-01,6.870427e-01
1.045000e-10,6.715235e-05,2.306356e-06,3.648227e-08,6.467784e-01,6.870056e-01
1.047500e-10,7.362951e-05,2.306417e-06,3.096683e-08,6.466346e-01,6.868956e-01
1.050000e-10,8.131074e-05,2.306757e-06,2.397406e-08,6.466650e-01,6.867708e-01
1.052500e-10,9.004155e-05,2.307200e-06,1.730303e-08,6.469990e-01,6.867025e-01
1.055000e-10,9.987341e-05,2.307506e-06,1.300200e-08,6.477143e-01,6.867599e-01
1.057500e-10,1.111864e-04,2.307417e-06,1.287716e-08,6.488208e-01,6.869913e-01
1.060000e-10,1.247727e-04,2.306721e-06,1.799870e-08,6.502640e-01,6.874120e-01
1.062500e-10,1.418608e-04,2.305312e-06,2.835914e-08,6.519500e-01,6.879999e-01
1.065000e-10,1.639489e-04,2.303225e-06,4.281807e-08,6.537887e-01,6.887033e-01
1.067500e-10,1.920190e-04,2.300631e-06,5.939832e-08,6.557438e-01,6.894595e-01
1.070000e-10,2.245556e-04,2.297786e-06,7.589763e-08,6.578763e-01,6.902204e-01
1.072500e-10,2.555559e-04,2.294943e-06,9.067374e-08,6.603671e-01,6.909779e-01
1.075000e-10,2.761253e-04,2.292244e-06,1.033859e-07,6.635103e-01,6.917817e-01
1.077500e-10,2.789065e-04,2.289625e-06,1.154645e-07,6.676809e-01,6.927436e-01
1.080000e-10,2.611246e-04,2.286766e-06,1.301514e-07,6.733017e-01,6.940269e-01
1.082500e-10,2.248358e-04,2.283088e-06,1.520962e-07,6.808368e-01,6.958259e-01
1.085000e-10,1.754591e-04,2.277817e-06,1.866665e-07,6.908350e-01,6.983464e-01
1.087500e-10,1.211133e-04,2.270066e-06,2.392426e-07,7.039965e-01,7.017990e-01
1.090000e-10,7.307331e-05,2.258932e-06,3.147577e-07,7.211960e-01,7.064099e-01
1.092500e-10,4.223844e-05,2.243541e-06,4.176800e-07,7.434837e-01,7.124439e-01
1.095000e-10,3.315185e-05,2.223035e-06,5.526131e-07,7.722287e-01,7.202400e-01
1.097500e-10,4.183649e-05,2.196431e-06,7.257160e-07,8.095610e-01,7.302728e-01
1.100000e-10,5.794242e-05,2.162367e-06,9.468923e-07,8.588187e-01,7.432555e-01
1.102500e-10,6.949537e-05,2.118868e-06,1.231095e-06,9.233938e-01,7.602056e-01
1.105000e-10,6.812779e-05,2.063510e-06,1.595035e-06,1.002620e+00,7.822188e-01
1.107500e-10,5.225610e-05,1.994339e-06,2.047013e-06,1.087819e+00,8.097377e-01
1.110000e-10,2.712449e-05,1.911563e-06,2.570948e-06,1.162373e+00,8.414574e-01
1.112500e-10,1.837693e-06,1.819630e-06,3.110050e-06,1.206765e+00,8.734451e-01
1.115000e-10,-1.497467e-05,1.728714e-06,3.559764e-06,1.206867e+00,8.992269e-01
1.117500e-10,-1.857641e-05,1.654318e-06,3.780610e-06,1.162094e+00,9.113689e-01
1.120000e-10,-9.426253e-06,1.614086e-06,3.636094e-06,1.088818e+00,9.044238e-01
1.122500e-10,7.506819e-06,1.622021e-06,3.049196e-06,1.015357e+00,8.781954e-01
1.125000e-10,2.486247e-05,1.681803e-06,2.057550e-06,9.698491e-01,8.395462e-01
1.127500e-10,3.577807e-05,1.781936e-06,8.400354e-07,9.679658e-01,8.011812e-01
1.130000e-10,3.649167e-05,1.895494e-06,-3.078835e-07,1.007545e+00,7.772950e-01
1.132500e-10,2.756278e-05,1.985890e-06,-1.054196e-06,1.072066e+00,7.778829e-01
1.135000e-10,1.322421e-05,2.017780e-06,-1.143948e-06,1.139464e+00,8.044837e-01
1.137500e-10,-7.092722e-07,1.969737e-06,-5.040424e-07,1.191006e+00,8.493978e-01
1.140000e-10,-9.274959e-06,1.843963e-06,7.061051e-07,1.216627e+00,8.986062e-01
1.142500e-10,-1.007742e-05,1.668767e-06,2.125185e-06,1.215818e+00,9.369308e-01
1.145000e-10,-3.800389e-06,1.491938e-06,3.297441e-06,1.195091e+00,9.532950e-01
1.147500e-10,6.412868e-06,1.366506e-06,3.821802e-06,1.163914e+00,9.442304e-01
1.150000e-10,1.635160e-05,1.333436e-06,3.490257e-06,1.130982e+00,9.145667e-01
1.152500e-10,2.238403e-05,1.407262e-06,2.365022e-06,1.102126e+00,8.752090e-01
1.155000e-10,2.274888e-05,1.569929e-06,7.642588e-07,1.080141e+00,8.389181e-01
1.157500e-10,1.800829e-05,1.775390e-06,-8.418356e-07,1.065840e+00,8.157879e-01
1.160000e-10,1.054655e-05,1.963724e-06,-1.989312e-06,1.059238e+00,8.101965e-01
1.162500e-10,3.425603e-06,2.080105e-06,-2.375852e-06,1.060090e+00,8.202461e-01
1.165000e-10,-8.491097e-07,2.092155e-06,-1.955981e-06,1.067697e+00,8.395360e-01
1.167500e-10,-1.158542e-06,1.999746e-06,-9.424434e-07,1.080465e+00,8.601853e-01
1.170000e-10,2.034839e-06,1.834104e-06,2.825377e-07,1.095803e+00,8.757440e-01
1.172500e-10,7.081773e-06,1.646861e-06,1.308341e-06,1.110617e+00,8.829798e-01
1.175000e-10,1.190365e-05,1.493165e-06,1.835003e-06,1.122219e+00,8.821729e-01
1.177500e-10,1.480348e-05,1.414677e-06,1.761567e-06,1.129172e+00,8.761631e-01
1.180000e-10,1.503348e-05,1.427946e-06,1.197766e-06,1.131622e+00,8.687670e-01
1.182500e-10,1.293514e-05,1.521414e-06,4.024252e-07,1.130943e+00,8.632502e-01
1.185000e-10,9.649810e-06,1.661258e-06,-3.227666e-07,1.128866e+00,8.613549e-01
1.187500e-10,6.570371e-06,1.803496e-06,-7.424855e-07,1.126563e+00,8.630684e-01
1.190000e-10,4.785058e-06,1.907988e-06,-7.612031e-07,1.124131e+00,8.670149e-01
1.192500e-10,4.726152e-06,1.949866e-06,-4.388311e-07,1.120698e+00,8.711817e-01
1.195000e-10,6.118941e-06,1.925129e-06,5.012990e-08,1.115083e+00,8.736715e-01
1.197500e-10,8.197941e-06,1.849367e-06,4.924849e-07,1.106608e+00,8.732609e-01
1.200000e-10,1.006785e-05,1.750808e-06,7.161628e-07,1.095689e+00,8.696721e-01
1.202500e-10,1.105558e-05,1.660530e-06,6.457418e-07,1.083902e+00,8.635585e-01
1.205000e-10,1.092546e-05,1.603138e-06,3.178217e-07,1.073527e+00,8.562674e-01
1.207500e-10,9.897952e-06,1.590625e-06,-1.437142e-07,1.066792e+00,8.494603e-01
1.210000e-10,8.494224e-06,1.620760e-06,-5.789618e-07,1.065167e+00,8.446848e-01
1.212500e-10,7.292753e-06,1.679794e-06,-8.491020e-07,1.068962e+00,8.429973e-01
1.215000e-10,6.704473e-06,1.748027e-06,-8.794858e-07,1.077350e+00,8.447233e-01
1.217500e-10,6.848035e-06,1.806200e-06,-6.762679e-07,1.088684e+00,8.494123e-01
1.220000e-10,7.554629e-06,1.840724e-06,-3.148170e-07,1.100942e+00,8.559884e-01
1.222500e-10,8.478283e-06,1.846460e-06,9.216114e-08,1.112131e+00,8.630433e-01
1.225000e-10,9.252892e-06,1.826670e-06,4.333673e-07,1.120567e+00,8.691813e-01
1.227500e-10,9.630071e-06,1.790647e-06,6.310773e-07,1.125056e+00,8.733171e-01
1.230000e-10,9.549856e-06,1.750138e-06,6.577663e-07,1.125010e+00,8.748614e-01
1.232500e-10,9.129055e-06,1.715780e-06,5.348396e-07,1.120515e+00,8.737675e-01
1.235000e-10,8.585585e-06,1.694577e-06,3.172545e-07,1.112346e+00,8.704585e-01
1.237500e-10,8.138440e-06,1.688891e-06,7.155758e-08,1.101854e+00,8.656787e-01
1.240000e-10,7.925552e-06,1.696897e-06,-1.445723e-07,1.090727e+00,8.603154e-01
1.242500e-10,7.967545e-06,1.714067e-06,-2.953605e-07,1.080643e+00,8.552312e-01
1.245000e-10,8.182838e-06,1.734992e-06,-3.703108e-07,1.072925e+00,8.511269e-01
1.247500e-10,8.438974e-06,1.754973e-06,-3.793132e-07,1.068296e+00,8.484473e-01
1.250000e-10,8.614015e-06,1.770980e-06,-3.432442e-07,1.066831e+00,8.473391e-01
1.252500e-10,8.642660e-06,1.781867e-06,-2.843439e-07,1.068084e+00,8.476631e-01
1.255000e-10,8.532077e-06,1.787996e-06,-2.195727e-07,1.071320e+00,8.490621e-01
1.257500e-10,8.346631e-06,1.790528e-06,-1.582039e-07,1.075757e+00,8.510679e-01
1.260000e-10,8.172823e-06,1.790710e-06,-1.030312e-07,1.080726e+00,8.532241e-01
1.262500e-10,8.081439e-06,1.789364e-06,-5.343497e-08,1.085715e+00,8.551876e-01
1.265000e-10,8.102075e-06,1.786718e-06,-8.415278e-09,1.090333e+00,8.567813e-01
1.267500e-10,8.217770e-06,1.782540e-06,3.165479e-08,1.094249e+00,8.579840e-01
1.270000e-10,8.378397e-06,1.776484e-06,6.483666e-08,1.097145e+00,8.588690e-01
1.272500e-10,8.524449e-06,1.768483e-06,8.849036e-08,1.098732e+00,8.595189e-01
1.275000e-10,8.610338e-06,1.759052e-06,1.003764e-07,1.098800e+00,8.599559e-01
1.277500e-10,8.618422e-06,1.749386e-06,9.934890e-08,1.097282e+00,8.601144e-01
1.280000e-10,8.560083e-06,1.741214e-06,8.543877e-08,1.094297e+00,8.598660e-01
1.282500e-10,8.465827e-06,1.736439e-06,5.955223e-08,1.090140e+00,8.590826e-01
1.285000e-10,8.370232e-06,1.736651e-06,2.318924e-08,1.085237e+00,8.577090e-01
1.287500e-10,8.298514e-06,1.742660e-06,-2.152633e-08,1.080073e+00,8.558118e-01
1.290000e-10,8.259563e-06,1.754157e-06,-7.151240e-08,1.075124e+00,8.535859e-01
1.292500e-10,8.246889e-06,1.769644e-06,-1.223820e-07,1.070804e+00,8.513149e-01
1.295000e-10,8.245505e-06,1.786656e-06,-1.684766e-07,1.067444e+00,8.493029e-01
1.297500e-10,8.240792e-06,1.802240e-06,-2.035302e-07,1.065274e+00,8.478021e-01
1.300000e-10,8.225344e-06,1.813604e-06,-2.219065e-07,1.064426e+00,8.469610e-01
1.302500e-10,8.201328e-06,1.818742e-06,-2.200391e-07,1.064918e+00,8.468085e-01
1.305000e-10,8.178159e-06,1.816902e-06,-1.975451e-07,1.066653e+00,8.472697e-01
1.307500e-10,8.167227e-06,1.808759e-06,-1.575613e-07,1.069412e+00,8.482037e-01
1.310000e-10,8.176355e-06,1.796247e-06,-1.061322e-07,1.072865e+00,8.494449e-01
1.312500e-10,8.206310e-06,1.782101e-06,-5.083706e-08,1.076599e+00,8.508334e-01
1.315000e-10,8.250545e-06,1.769229e-06,8.816996e-10,1.080165e+00,8.522285e-01
1.317500e-10,8.297842e-06,1.760073e-06,4.314412e-08,1.083129e+00,8.535077e-01
1.320000e-10,8.336436e-06,1.756120e-06,7.240544e-08,1.085124e+00,8.545597e-01
1.322500e-10,8.357829e-06,1.757671e-06,8.745140e-08,1.085891e+00,8.552797e-01
1.325000e-10,8.358926e-06,1.763895e-06,8.879471e-08,1.085307e+00,8.555742e-01
1.327500e-10,8.341976e-06,1.773139e-06,7.784787e-08,1.083397e+00,8.553742e-01
1.330000e-10,8.312734e-06,1.783378e-06,5.626777e-08,1.080327e+00,8.546540e-01
1.332500e-10,8.277885e-06,1.792696e-06,2.572144e-08,1.076387e+00,8.534465e-01
1.335000e-10,8.242819e-06,1.799670e-06,-1.191446e-08,1.071957e+00,8.518494e-01
1.337500e-10,8.210528e-06,1.803591e-06,-5.412562e-08,1.067464e+00,8.500177e-01
1.340000e-10,8.181770e-06,1.804492e-06,-9.741810e-08,1.063338e+00,8.481439e-01
1.342500e-10,8.156118e-06,1.803016e-06,-1.373386e-07,1.059958e+00,8.464284e-01
1.345000e-10,8.133223e-06,1.800170e-06,-1.689731e-07,1.057615e+00,8.450495e-01
1.347500e-10,8.113667e-06,1.797050e-06,-1.878296e-07,1.056478e+00,8.441365e-01
1.350000e-10,8.099061e-06,1.794601e-06,-1.908417e-07,1.056585e+00,8.437546e-01
1.352500e-10,8.091459e-06,1.793441e-06,-1.771642e-07,1.057837e+00,8.439006e-01
1.355000e-10,8.092418e-06,1.793790e-06,-1.484928e-07,1.060017e+00,8.445096e-01
1.357500e-10,8.102178e-06,1.795486e-06,-1.088005e-07,1.062819e+00,8.454704e-01
1.360000e-10,8.119295e-06,1.798063e-06,-6.356796e-08,1.065880e+00,8.466428e-01
1.362500e-10,8.140870e-06,1.800888e-06,-1.874057e-08,1.068819e+00,8.478760e-01
1.365000e-10,8.163229e-06,1.803299e-06,2.030043e-08,1.071280e+00,8.490235e-01
1.367500e-10,8.182781e-06,1.804746e-06,4.950435e-08,1.072967e+00,8.499555e-01
1.370000e-10,8.196741e-06,1.804897e-06,6.652397e-08,1.073679e+00,8.505683e-01
1.372500e-10,8.203505e-06,1.803704e-06,7.070320e-08,1.073329e+00,8.507924e-01
1.375000e-10,8.202649e-06,1.801416e-06,6.279735e-08,1.071953e+00,8.505981e-01
1.377500e-10,8.194644e-06,1.798540e-06,4.458803e-08,1.069700e+00,8.499996e-01
1.380000e-10,8.180476e-06,1.795745e-06,1.852926e-08,1.066809e+00,8.490546e-01
1.382500e-10,8.161345e-06,1.793738e-06,-1.251042e-08,1.063573e+00,8.478582e-01
1.385000e-10,8.138524e-06,1.793123e-06,-4.542540e-08,1.060300e+00,8.465320e-01
1.387500e-10,8.113369e-06,1.794277e-06,-7.703574e-08,1.057270e+00,8.452069e-01
1.390000e-10,8.087390e-06,1.797270e-06,-1.043035e-07,1.054710e+00,8.440052e-01
1.392500e-10,8.062276e-06,1.801835e-06,-1.246279e-07,1.052773e+00,8.430238e-01
1.395000e-10,8.039810e-06,1.807415e-06,-1.361813e-07,1.051534e+00,8.423225e-01
1.397500e-10,8.021660e-06,1.813257e-06,-1.381971e-07,1.050994e+00,8.419208e-01
1.400000e-10,8.009115e-06,1.818553e-06,-1.311058e-07,1.051095e+00,8.418015e-01
1.402500e-10,8.002849e-06,1.822581e-06,-1.164501e-07,1.051736e+00,8.419207e-01
1.405000e-10,8.002799e-06,1.824832e-06,-9.657537e-08,1.052785e+00,8.422203e-01
1.407500e-10,8.008200e-06,1.825087e-06,-7.416771e-08,1.054096e+00,8.426393e-01
1.410000e-10,8.017740e-06,1.823447e-06,-5.176292e-08,1.055519e+00,8.431216e-01
1.412500e-10,8.029799e-06,1.820294e-06,-3.135946e-08,1.056910e+00,8.436197e-01
1.415000e-10,8.042686e-06,1.816223e-06,-1.422967e-08,1.058135e+00,8.440936e-01
1.417500e-10,8.054812e-06,1.811928e-06,-9.545932e-10,1.059077e+00,8.445082e-01
1.420000e-10,8.064801e-06,1.808101e-06,8.367378e-09,1.059641e+00,8.448307e-01
1.422500e-10,8.071526e-06,1.805320e-06,1.384079e-08,1.059756e+00,8.450293e-01
1.425000e-10,8.074128e-06,1.803983e-06,1.553790e-08,1.059386e+00,8.450750e-01
1.427500e-10,8.072038e-06,1.804258e-06,1.339449e-08,1.058526e+00,8.449452e-01
